Gene = BRAT1
index = 139
Annotated 5SS: [  241  1423  8404 10819 12138 12524 13608 14010 14430 14749 15942 16184
 16549]
Annotated 3SS: [ 1279  8248 10670 11764 12403 13515 13890 14242 14674 15838 16084 16375
 16962]
SMsplice 5SS: [  241  1423 10819 14010 14430 14749 15942 16184 16549]
SMsplice 3SS: [ 1279 10670 13890 14242 14674 15838 16084 16375 16962]
top_k =  500
Partition function (log Z): 16.055372887280793

Sorted 5' Splice Sites (High to Low Probability):
Position 14749: 0.9857410759227409
Position 1423: 0.9832360071531889
Position 10819: 0.9808903846558221
Position 241: 0.9690130132786335
Position 14430: 0.9593444802274149
Position 15942: 0.9401498146790718
Position 16184: 0.9351832853552382
Position 14010: 0.7434359814086955
Position 8404: 0.6207959667912393
Position 16549: 0.6058775180370085
Position 13608: 0.5802835344023507
Position 12524: 0.4694646213655555
Position 15215: 0.27275173118443213
Position 14957: 0.25733194038365764
Position 12046: 0.2288882030693383
Position 17140: 0.21567135988905237
Position 14014: 0.21146730936355568
Position 13770: 0.20609934000431396
Position 11974: 0.17438905237684285
Position 15128: 0.17382492003680675
Position 14898: 0.1343281970196421
Position 12138: 0.10240199745875182
Position 11867: 0.07072485222567416
Position 16132: 0.05492370880122318
Position 4166: 0.05272447074109351
Position 6662: 0.03895773156567965
Position 12969: 0.0381330847853448
Position 14071: 0.03588048123187001
Position 12042: 0.03271712859493567
Position 15279: 0.03167601366086272
Position 4839: 0.03030862799683418
Position 16414: 0.027953899227258095
Position 12108: 0.02222481801915773
Position 11900: 0.019485234266097648
Position 687: 0.01798791168310051
Position 13586: 0.015587601194570148
Position 1207: 0.014725445445675563
Position 10982: 0.014513793522626418
Position 512: 0.013891716242136816
Position 1675: 0.013869139922383913
Position 13808: 0.012802812821653627
Position 14933: 0.009907444469143331
Position 8443: 0.009761446727808785
Position 12749: 0.009169066945837199
Position 270: 0.00801264220496427
Position 17465: 0.007895680048024026
Position 15763: 0.007352239716182258
Position 11151: 0.006807762367031769
Position 14058: 0.00507607348317324
Position 14443: 0.005049797216851393
Position 13793: 0.004253892049315251
Position 16835: 0.003976732069016244
Position 15393: 0.003751210080576725
Position 13815: 0.0034614187002479676
Position 14988: 0.003290374640627134
Position 177: 0.0029546011554027044
Position 276: 0.002795931075622846
Position 16198: 0.0027782424232896488
Position 16889: 0.0027575420342440173
Position 12171: 0.0026667259489870487
Position 12663: 0.0024027127870806467
Position 16787: 0.002268628925720074
Position 12934: 0.002096926665821166
Position 6334: 0.002075516726143493
Position 15963: 0.0018594225669711388
Position 1136: 0.0018092029920477948
Position 10823: 0.0017607997966946002
Position 504: 0.0017391541509752602
Position 1159: 0.0017097795985693697
Position 15871: 0.0016658014579905799
Position 250: 0.0015193283115758232
Position 13161: 0.0014060488191091653
Position 11032: 0.001383936312702384
Position 16038: 0.0012223062294691009
Position 14929: 0.00108013446143409
Position 7027: 0.0007699617384365449
Position 14754: 0.0007653103057972967
Position 15028: 0.0007039221560323795
Position 13547: 0.0007033221188973136
Position 12529: 0.0006138109323246968
Position 11839: 0.0005842177368940304
Position 14434: 0.0005728101303626339
Position 14757: 0.0005392913181298143
Position 1003: 0.0005389558716874257
Position 11138: 0.0005354907397483767
Position 1254: 0.0004668568710091018
Position 264: 0.00043066200259481315
Position 1172: 0.0004176397125836112
Position 1123: 0.0004170550744578569
Position 886: 0.00041539787156145264
Position 11765: 0.0004145485189104639
Position 14381: 0.00038444283666736053
Position 450: 0.00036053835905800396
Position 12536: 0.0003477498357293519
