Gene = IL5
index = 696
Annotated 5SS: [ 188  429 1508]
Annotated 3SS: [ 395 1378 1612]
SMsplice 5SS: [ 188 1508]
SMsplice 3SS: [1378 1612]
top_k =  500
Partition function (log Z): -4.343576145590093

Sorted 5' Splice Sites (High to Low Probability):
Position 1508: 0.8999959015437144
Position 188: 0.7966475039139055
Position 429: 0.3735438820657593
Position 709: 0.18800629560827364
Position 1293: 0.04267157495200154
Position 1768: 0.033925675211288406
Position 229: 0.029087712754341022
Position 1722: 0.026217834021555635
Position 1707: 0.01835438626752223
Position 470: 0.004034918327865938
Position 1178: 0.003980984100764111
Position 1256: 0.002997971184124541
Position 1833: 0.0024477053213061
Position 94: 0.0022118025449526283
Position 1446: 0.0014397062281989756
Position 1679: 0.00133274104871638
Position 702: 0.0010171639245399773
Position 1809: 0.0007964969945803846
Position 216: 0.0006694560789064156
Position 1791: 0.0005270296195874427
Position 491: 0.0005178673733431585
Position 131: 0.0004476312351182366
Position 1640: 0.0002920843109334798
Position 357: 0.00025423387022638106
Position 123: 0.00016010410883706883
Position 766: 0.000147828968529824
Position 221: 0.00014417550428431997
Position 417: 0.0001352134130552551
Position 1273: 0.00013482729611148019
Position 212: 0.00011510210164421936
Position 449: 9.140186750548174e-05
Position 1128: 4.360960876788201e-05
Position 921: 3.207830901183548e-05
Position 886: 3.0229257302626056e-05
Position 1693: 1.0264063169127156e-05
Position 92: 1.0063429768631817e-05
Position 1677: 9.856139488291826e-06
Position 344: 4.591496346997139e-06
Position 308: 3.939208024164706e-06
Position 433: 3.490938755563247e-06
Position 364: 3.051221355206954e-06
Position 66: 2.277224136834524e-06
Position 719: 1.4711395348023041e-06
Position 300: 1.4698929838683942e-06
Position 245: 1.2985968579150737e-06
Position 806: 1.267078805249349e-06
Position 641: 1.1220005560863854e-06
Position 376: 1.089579531716301e-06
Position 633: 1.0222742310932161e-06
Position 239: 8.17728576259179e-07
Position 560: 7.581737826721665e-07
Position 554: 5.553835613974523e-07
Position 548: 3.788967091972612e-07
Position 564: 3.678710715172548e-07
Position 270: 3.4128688041819953e-09
Position 33: 1.925067568135707e-09
Position 1297: 2.408041982316772e-10
Position 359: 1.061877909867558e-11
Position 337: 1.5970403395904048e-12
Position 411: 6.484325543085012e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1612: 0.964454766878595
Position 1378: 0.8283966921509903
Position 395: 0.1466512727542938
Position 1895: 0.09567421040777717
Position 601: 0.06929447712708384
Position 1140: 0.06212753586322842
Position 645: 0.06105803067544787
Position 1309: 0.04504651649235759
Position 284: 0.037513308546014805
Position 263: 0.025945775904531457
Position 344: 0.014995193010392881
Position 326: 0.013315804118761945
Position 1293: 0.01174779609073788
Position 624: 0.008256001836052284
Position 598: 0.006963638547469688
Position 1408: 0.00582019556362826
Position 616: 0.0052970137658299495
Position 300: 0.004000538647971511
Position 1732: 0.0035584120030371764
Position 659: 0.003103178403450095
Position 1397: 0.002407784105649126
Position 1865: 0.0020184222596707525
Position 488: 0.0019162422700184246
Position 1573: 0.0019061788218088934
Position 1037: 0.0014236962198496304
Position 1618: 0.0012379348704192237
Position 265: 0.0011603343430887003
Position 1926: 0.0010564771471505818
Position 1075: 0.0010383156693145668
Position 1486: 0.0008003371672592856
Position 2068: 0.0005187462932028283
Position 1415: 0.0004983420083674809
Position 1991: 0.0004363475693457896
Position 502: 0.0003796554348566042
Position 1869: 0.0003702755917372697
Position 580: 0.00028929236924621327
Position 685: 0.00024244497350963716
Position 1655: 0.0002302996722384902
Position 1256: 0.00015896131320719295
Position 1809: 0.00014692711174609587
Position 794: 0.00013902502755404694
Position 688: 0.00012944043318411042
Position 449: 0.00012809767494019876
Position 1845: 9.566139079556227e-05
Position 1825: 9.490148309372199e-05
Position 2025: 9.07440207807002e-05
Position 1168: 6.191622207688213e-05
Position 2010: 4.596892813636376e-05
Position 212: 4.255974772331735e-05
Position 1902: 3.192341461273848e-05
Position 1165: 3.1037108762031724e-05
Position 661: 3.0510004694898974e-05
Position 1632: 3.047841761169588e-05
Position 1768: 2.825928131859889e-05
Position 292: 1.88141957565826e-05
Position 933: 1.570453665214489e-05
Position 1458: 1.1038552993209038e-05
Position 433: 1.0818935053917264e-05
Position 672: 8.152374487568506e-06
Position 730: 5.4876361794374525e-06
Position 403: 3.5924045090065656e-06
Position 179: 4.443017886327321e-07
Position 1087: 2.5503371438575013e-07
Position 470: 5.819884742206652e-08
Position 228: 1.846091126204451e-08
Position 221: 3.881720658078189e-09
Position 187: 9.928339860170188e-10
Position 110: 1.477855040682143e-10
Position 702: 5.6909729064007545e-11
Position 137: 7.746772608584842e-14
