Gene = MRPL41
index = 867
Annotated 5SS: [780]
Annotated 3SS: [874]
SMsplice 5SS: [780]
SMsplice 3SS: [874]
top_k =  500
Partition function (log Z): -5.056231753920049

Sorted 5' Splice Sites (High to Low Probability):
Position 780: 0.9617147965030238
Position 247: 0.10704016652117862
Position 1029: 0.04203679584688737
Position 18: 0.025370946854848676
Position 186: 0.017627251780196192
Position 717: 0.014270515446868791
Position 1230: 0.004839305115815412
Position 81: 0.00452298407817134
Position 728: 0.003401311611951242
Position 59: 0.002478443046314886
Position 1202: 0.0022196469093800765
Position 923: 0.0021367249169078582
Position 25: 0.000939984537832248
Position 1059: 0.0008697149261533376
Position 1102: 0.0008672780780206519
Position 38: 0.0008083987124023321
Position 700: 0.00031408902787732846
Position 74: 0.00016704869918051033
Position 762: 0.00016611266155628192
Position 916: 0.00013158936638517162
Position 784: 0.0001314332761429352
Position 942: 0.0001230731573047035
Position 767: 0.00011004308459183896
Position 291: 0.0001015161270138437
Position 261: 6.394878679751952e-05
Position 774: 5.525153422172597e-05
Position 1051: 5.057167115861314e-05
Position 13: 4.884541024986631e-05
Position 122: 2.380598063134868e-05
Position 788: 1.878196327167589e-05
Position 284: 8.106570412445219e-06
Position 207: 2.2192077531502627e-06
Position 760: 1.6796328986802694e-06
Position 394: 1.0696764865976897e-06
Position 610: 3.4719766759318537e-07
Position 404: 3.2235522181041535e-07
Position 1066: 1.503050400596861e-08
Position 269: 1.5932973432450192e-09
Position 836: 8.426824938790663e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 874: 0.9969664206912764
Position 635: 0.11885396528157742
Position 1152: 0.04210293002656675
Position 564: 0.009483042873803142
Position 697: 0.008384749328521575
Position 1353: 0.007006537985068945
Position 185: 0.001891289577129579
Position 901: 0.0018649907258598982
Position 1160: 0.0012713915355921975
Position 1280: 0.001172378857757792
Position 1028: 0.0007272113992431473
Position 1188: 0.0005958631864062462
Position 1122: 0.0003617510507409854
Position 1128: 0.00024385095204186499
Position 610: 0.00020127920541174939
Position 1038: 0.0001868786872648205
Position 341: 0.00016916513689520032
Position 1197: 0.00012697446910825966
Position 1165: 0.00012308780994871877
Position 390: 0.00010699703800371562
Position 1296: 9.104820850735197e-05
Position 1089: 9.034160683968475e-05
Position 466: 6.1745287774641e-05
Position 1131: 5.654029468896154e-05
Position 494: 5.4728931068916256e-05
Position 1095: 5.420487503168158e-05
Position 1124: 5.317028261609391e-05
Position 480: 4.960749193647382e-05
Position 536: 4.5120821257455143e-05
Position 522: 4.272966714990988e-05
Position 452: 4.017548068773159e-05
Position 677: 3.812415587472425e-05
Position 508: 3.300876226502786e-05
Position 1251: 1.7448124406528376e-05
Position 968: 1.6741492540806996e-05
Position 999: 1.368739243377655e-05
Position 114: 8.115470562247187e-06
Position 1230: 7.665301601823814e-06
Position 224: 7.367335722243011e-06
Position 573: 7.101420387957454e-06
Position 404: 5.359998885957594e-06
Position 974: 4.535455975831503e-06
Position 707: 4.086040529570745e-06
Position 779: 3.366828019324234e-06
Position 1106: 2.317693451057152e-06
Position 394: 1.951403187325704e-06
Position 296: 1.913794070490348e-06
Position 160: 1.8079834331855142e-06
Position 1044: 1.382121413502656e-06
Position 226: 1.1704351904663425e-06
Position 432: 1.1348884588797132e-06
Position 87: 1.0572165847053862e-06
Position 164: 8.042485005654388e-07
Position 1059: 6.540812573315869e-07
Position 434: 4.1752284510475727e-07
Position 1254: 4.106278975694965e-07
Position 416: 3.826599160578896e-07
Position 244: 3.538225182710448e-07
Position 1269: 3.346176019408469e-07
Position 716: 2.8001357770155634e-07
Position 740: 2.53363234466526e-07
Position 229: 2.2402992885435825e-07
Position 409: 1.4306247931877683e-07
Position 155: 1.3236644920751645e-07
Position 291: 7.086914684195604e-08
Position 251: 4.8410594201890434e-08
Position 122: 3.52381729332567e-08
Position 259: 3.301778499843304e-08
Position 938: 3.224030168606926e-08
Position 942: 1.3368672204989717e-08
Position 819: 9.611414868091155e-10
Position 984: 2.8918964555734016e-10
Position 954: 3.920542893149308e-12
Position 255: 1.5162933038457704e-12
