Gene = COX19
index = 400
Annotated 5SS: [ 172 2419]
Annotated 3SS: [2306 6142]
SMsplice 5SS: [ 172 2419]
SMsplice 3SS: [2306 6142]
top_k =  500
Partition function (log Z): -6.623142265185413

Sorted 5' Splice Sites (High to Low Probability):
Position 2419: 0.9345368972467454
Position 172: 0.8412097048439241
Position 6558: 0.2859212211942212
Position 186: 0.14750288945335943
Position 7085: 0.09077121062808374
Position 6293: 0.05380379256332108
Position 7766: 0.045993351574716165
Position 7255: 0.044955058048302035
Position 3232: 0.04141665093247167
Position 2751: 0.040923504048506275
Position 7041: 0.03740035942234532
Position 4340: 0.03540429561159599
Position 2758: 0.03435884415418782
Position 693: 0.031354658932303596
Position 527: 0.026566796098551136
Position 7562: 0.025220503995856004
Position 3268: 0.021112785279729596
Position 596: 0.020033702754355762
Position 6371: 0.019716435271242984
Position 350: 0.01684353919099587
Position 467: 0.015826550659308585
Position 7161: 0.014923613122990726
Position 4544: 0.013992973121260558
Position 2704: 0.012362504243178975
Position 3305: 0.008827520822785493
Position 6506: 0.005472026129327231
Position 6249: 0.005094627596405484
Position 4601: 0.005037762172542501
Position 8391: 0.0046025624799148485
Position 6057: 0.0032683428127673756
Position 420: 0.00322727466319227
Position 7008: 0.003202737746789267
Position 2900: 0.0016468633963993323
Position 200: 0.0014770402591139182
Position 908: 0.0013842442623949718
Position 2944: 0.001305684940573041
Position 8274: 0.0011906143863886472
Position 407: 0.0011437347372735313
Position 4073: 0.0009879345293055545
Position 559: 0.0009871300860107856
Position 2754: 0.0009059194562692363
Position 3538: 0.0005363583433407998
Position 865: 0.000336247909515931
Position 1852: 0.00031032749659762077
Position 539: 0.00025248917212266763
Position 3293: 0.000250274081612554
Position 2083: 0.0002459632922565488
Position 214: 0.00023589417626393533
Position 454: 0.00022393130585022126
Position 4488: 0.00016520329235215659
Position 1303: 0.00016257389224700537
Position 2056: 0.00015231549322948715
Position 3633: 0.000143239470927121
Position 50: 0.00014009818553809705
Position 3990: 0.00013712772460247293
Position 1896: 0.0001361898890263117
Position 1098: 0.0001302051796819673
Position 266: 0.00011865510643446875
Position 1528: 0.00011711562768120707
Position 5806: 0.00010828059819669418
Position 588: 0.00010650232272124617
Position 576: 9.862216859162989e-05
Position 639: 8.47612805099201e-05
Position 458: 8.44759989159733e-05
Position 1151: 8.021464218402858e-05
Position 2423: 4.6641505988463134e-05
Position 220: 4.264991143212291e-05
Position 1938: 4.182168246409649e-05
Position 2178: 4.03677758942725e-05
Position 2093: 3.382708474280187e-05
Position 248: 3.101863574494918e-05
Position 653: 2.551333603531571e-05
Position 4139: 2.3571281413814267e-05
Position 3546: 1.953389823287131e-05
Position 2307: 1.5007127404981137e-05
Position 3129: 1.0193154027925707e-05
Position 2497: 8.262486136824162e-06
Position 2313: 2.745943110794184e-06
Position 3038: 2.1356201526478965e-06
Position 92: 2.611728102096912e-07
Position 377: 1.6269481774710795e-07
Position 81: 1.5766606301669157e-07
Position 323: 1.1036355063775229e-07
Position 18: 1.0903947715576283e-07
Position 368: 2.461723488712951e-10
Position 601: 1.6941595497446645e-10
Position 610: 1.1635997978923505e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2306: 0.938082583917787
Position 6399: 0.2866224074976057
Position 7431: 0.2813561892790523
Position 8530: 0.2591738615655639
Position 6142: 0.23010215796712347
Position 6859: 0.15358244882180053
Position 2538: 0.11313789405639975
Position 7672: 0.08461955865809043
Position 4264: 0.08140539502838523
Position 7129: 0.05580178130968293
Position 7387: 0.053359251026688544
Position 316: 0.046899746688526846
Position 349: 0.03359746681514814
Position 3231: 0.03314550995791392
Position 474: 0.027379451643387426
Position 6915: 0.027262924849209308
Position 7652: 0.024838407216224243
Position 2511: 0.019523994210329576
Position 3068: 0.017855244326201305
Position 3103: 0.013648283747608155
Position 6884: 0.013391735945963306
Position 8559: 0.00993458788244352
Position 7041: 0.009002792945031259
Position 3128: 0.007163995752032183
Position 3079: 0.006949783369790897
Position 2787: 0.0066637546965186535
Position 8316: 0.005685195909820683
Position 4072: 0.0056198037609986005
Position 6919: 0.0055035783395622605
Position 3124: 0.004567758849889539
Position 3731: 0.0040902629483418294
Position 6123: 0.003885510466200151
Position 4421: 0.003497766485902668
Position 5941: 0.00306673848358839
Position 2379: 0.0027901632033433712
Position 3107: 0.0025550062175251523
Position 2703: 0.0021220560049413435
Position 576: 0.002116246471872615
Position 5978: 0.002031557496628422
Position 6292: 0.0017223579097803716
Position 2569: 0.0013910178501152668
Position 2487: 0.001253437639052026
Position 8091: 0.0011906143863886472
Position 2907: 0.0011849690390503913
Position 6950: 0.0010967919625240997
Position 3198: 0.0010445698327993084
Position 3466: 0.0008454723745488164
Position 411: 0.0007848912291603631
Position 261: 0.0007835897467346694
Position 6655: 0.0007739336483895349
Position 621: 0.0007297976576152803
Position 7231: 0.000703119066927746
Position 6592: 0.0006581706224901474
Position 3893: 0.0006249699938407547
Position 7542: 0.0005665141836512064
Position 7609: 0.0005588355069649566
Position 4092: 0.0005381185066170616
Position 4339: 0.0005307594237807981
Position 5712: 0.0005100899358854645
Position 4225: 0.0004488856468755195
Position 6028: 0.0004429476742250629
Position 1956: 0.0003774610089630344
Position 6839: 0.0003591916604159744
Position 2578: 0.0003482918392189731
Position 4350: 0.0003275062771756675
Position 2846: 0.0002788276437109838
Position 3413: 0.0002768908481216422
Position 1800: 0.0002761777517884764
Position 551: 0.0002724508135319401
Position 1008: 0.00025020873161156894
Position 3340: 0.00024263446895758406
Position 1660: 0.00023856757532388938
Position 4183: 0.00022147026905976758
Position 5333: 0.0002195455636235478
Position 389: 0.00021569293067689072
Position 3896: 0.00021324705615734314
Position 804: 0.00020964045106424933
Position 1124: 0.00018808562481127813
Position 4481: 0.00017661701530113762
Position 675: 0.00017042286862714332
Position 3184: 0.00013246408903480863
Position 2828: 0.00011523299609127547
Position 2177: 0.00010983505242576365
Position 3573: 9.61880566975038e-05
Position 2524: 9.289262767064913e-05
Position 3041: 6.286983917935072e-05
Position 2148: 6.161543244672764e-05
Position 1429: 5.930577345823156e-05
Position 1196: 5.774076330446874e-05
Position 2279: 4.7414491651766815e-05
Position 1879: 4.406938365141294e-05
Position 506: 4.113014791798971e-05
Position 476: 3.0139537376759983e-05
Position 692: 2.97846343244926e-05
Position 1583: 2.509961699450312e-05
Position 1717: 2.2694601056798608e-05
Position 1172: 2.0967811388829166e-05
Position 2123: 2.0135757296815395e-05
Position 1350: 1.9858847026560076e-05
Position 1642: 1.960073135569483e-05
Position 1285: 1.913710735295948e-05
Position 1376: 1.8813899843455924e-05
Position 2634: 1.8123988225623863e-05
Position 852: 1.6979191998178937e-05
Position 894: 1.6815094105421007e-05
Position 633: 1.5808153671365975e-05
Position 512: 1.4955439440063853e-05
Position 384: 1.4447767370086671e-05
Position 271: 1.437006365268019e-05
Position 2596: 1.3757128865671759e-05
Position 499: 1.2667670085819693e-05
Position 858: 1.1785728745851947e-05
Position 778: 9.811920128958797e-06
Position 810: 7.942447847607909e-06
Position 2327: 7.837330025752943e-06
Position 2161: 5.878046450679503e-06
Position 2383: 2.4637197014517972e-06
Position 2409: 2.2182187950266514e-06
Position 2226: 1.355767894620578e-06
Position 2203: 1.0243610624780502e-06
Position 3444: 7.461484076947359e-08
Position 3410: 6.653138342060168e-08
Position 363: 3.434462906389115e-09
Position 171: 1.1967074603971414e-09
Position 710: 6.362217358260775e-10
Position 285: 5.807834790281978e-10
Position 238: 4.885545592742309e-10
Position 831: 3.015988283700242e-10
Position 827: 2.415714691087846e-10
Position 559: 1.943544590058923e-10
Position 534: 1.9246470699914398e-10
Position 686: 1.40075652898423e-10
Position 523: 1.0764536283917957e-10
Position 151: 9.720594195183678e-11
Position 356: 9.257826683705447e-11
Position 2497: 8.602885989593641e-11
Position 146: 8.066003658393071e-11
Position 119: 5.8138061212823423e-11
Position 906: 4.0470035912305367e-11
Position 231: 1.641179636670108e-11
Position 185: 5.802277332785069e-12
Position 128: 4.201004911104936e-12
Position 121: 2.425476053752605e-12
Position 517: 1.0222099425414232e-12
Position 197: 6.894401521229711e-13
Position 81: 2.648939712343589e-13
Position 176: 5.321083509918491e-15
