Gene = RSG1
index = 1214
Annotated 5SS: [ 532 3551 4270 4653]
Annotated 3SS: [3397 4144 4515 4864]
SMsplice 5SS: [ 151  532 3551 4270 4613]
SMsplice 3SS: [ 381 3397 4144 4515 4864]
top_k =  500
Partition function (log Z): 4.584128599405338

Sorted 5' Splice Sites (High to Low Probability):
Position 3551: 0.993956784357894
Position 532: 0.8536910451428142
Position 4613: 0.8343675121994275
Position 4270: 0.8298240269058074
Position 151: 0.6231445345314205
Position 3782: 0.25644149928829874
Position 919: 0.1436046689634586
Position 4653: 0.1025105617017791
Position 4947: 0.09951495375082992
Position 86: 0.09435541675025604
Position 5067: 0.06626420565608433
Position 185: 0.041298725228228673
Position 4116: 0.030556306467068556
Position 124: 0.02665922442953685
Position 1093: 0.02650682940823902
Position 4292: 0.01740780497561208
Position 1068: 0.015894431109133793
Position 2041: 0.011850266826769998
Position 2089: 0.01016373661632131
Position 881: 0.00917939335836129
Position 4752: 0.008285720264535964
Position 4056: 0.007870066471542717
Position 90: 0.006527379027762338
Position 55: 0.00609664826979193
Position 4693: 0.006053517494194606
Position 5296: 0.0055329700749051644
Position 2616: 0.005307041144146721
Position 3523: 0.0050840255379259736
Position 5155: 0.0028996283641473655
Position 3751: 0.0026070700777905604
Position 347: 0.0022188401557258867
Position 4954: 0.0021789276338603086
Position 320: 0.0020745501022401097
Position 817: 0.0014406502154871673
Position 1021: 0.0010408503673691146
Position 4282: 0.000905970810636409
Position 4251: 0.0008733816092270307
Position 227: 0.0008143665878163535
Position 1251: 0.0007502930666767369
Position 3739: 0.0006816801464094088
Position 2208: 0.000535653219291879
Position 4639: 0.000512934269321737
Position 4779: 0.0005009390680648841
Position 4677: 0.0004496659789067247
Position 1233: 0.0004200296996610903
Position 3025: 0.00041247933505829745
Position 974: 0.0002716789367171717
Position 4005: 0.00026055982158471025
Position 4162: 0.000245071574405551
Position 525: 0.00024207998093003574
Position 4317: 0.00015743839717652946
Position 2441: 0.00013978969440337952
Position 21: 0.00013122588162048715
Position 207: 0.00011955681125687577
Position 797: 0.00011007701657518131
Position 4218: 9.681159216359815e-05
Position 629: 7.03645979059478e-05
Position 49: 6.574028419756028e-05
Position 442: 3.409036345685781e-05
Position 309: 3.0430416483870952e-05
Position 4420: 2.8606484462347504e-05
Position 4485: 2.2737879527473702e-05
Position 5380: 1.794288051479479e-05
Position 136: 1.2387380394271412e-05
Position 4625: 1.1150265751238569e-05
Position 205: 1.0313801619031677e-05
Position 170: 3.891946771760254e-06
Position 1749: 2.274437524103915e-06
Position 488: 2.260616746995374e-06
Position 447: 2.169247785623783e-06
Position 527: 1.7489483137213071e-06
Position 3884: 1.7344093800438685e-06
Position 1811: 1.7319589430330761e-06
Position 3532: 1.5810834762646366e-06
Position 4956: 9.543815965958994e-07
Position 410: 8.576726875298304e-07
Position 536: 4.1182964775035403e-07
Position 61: 2.0643148945979127e-07
Position 3555: 2.0922028727641224e-08
Position 4082: 1.0238242998426066e-09
Position 3688: 9.050533785733235e-10
Position 472: 4.4532414969505604e-11
Position 352: 6.229356710004872e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3397: 0.9588687896542734
Position 4864: 0.9333081697826963
Position 4515: 0.8382132621997066
Position 4144: 0.7896211428443017
Position 381: 0.49131827702251935
Position 3642: 0.24034096976697536
Position 417: 0.15163727583507045
Position 720: 0.14941395062379748
Position 5154: 0.1336492567841833
Position 4582: 0.06565925551470651
Position 3987: 0.059011416929781714
Position 3449: 0.039158042455831724
Position 5279: 0.03574247791685948
Position 5097: 0.022107109831158517
Position 4174: 0.02175482422202043
Position 1967: 0.020108906975732473
Position 5444: 0.01822363241910488
Position 4391: 0.017103717151107502
Position 4474: 0.016539205326021086
Position 874: 0.01582918508805275
Position 5351: 0.0136929739617668
Position 248: 0.013576054645422563
Position 3736: 0.010840164727437233
Position 992: 0.01071803473239434
Position 3695: 0.0068937340664206505
Position 4420: 0.006519212472269682
Position 4464: 0.006439942295790272
Position 3922: 0.005915999209485226
Position 738: 0.005638591021631373
Position 4152: 0.004676126111319972
Position 996: 0.004149102119266039
Position 4534: 0.0041190540907002
Position 2512: 0.004020374458140572
Position 427: 0.003617231170119031
Position 5166: 0.002662483959394058
Position 227: 0.0026309908635420032
Position 1944: 0.002321783453859628
Position 4120: 0.002228213605746893
Position 4830: 0.0020942598490105656
Position 5048: 0.001992662481797587
Position 4612: 0.001898125880127938
Position 4035: 0.0018711635822321287
Position 4750: 0.0017381063180527444
Position 3950: 0.0017108241189818288
Position 4596: 0.0016814426113655426
Position 4922: 0.0016002939725258262
Position 3738: 0.0013643321266402222
Position 650: 0.0008811312893994681
Position 4874: 0.0008788617594688429
Position 823: 0.0008671565651565808
Position 1152: 0.0008658118153601041
Position 789: 0.0007862686696117221
Position 4218: 0.0007595458443396852
Position 848: 0.0007528348842349557
Position 916: 0.0007164125301170168
Position 4791: 0.0005255992262160559
Position 3474: 0.0005118559397589166
Position 1018: 0.0004990148326753676
Position 2518: 0.00044720274031939694
Position 2535: 0.0004267731588507815
Position 722: 0.00042393169174279803
Position 2929: 0.00041263018936370667
Position 1998: 0.00039910169719024115
Position 744: 0.00034660145921214757
Position 1003: 0.00033888176503685735
Position 4438: 0.00033203347709451615
Position 1185: 0.00030334744144902104
Position 4716: 0.00029528358320096194
Position 5060: 0.0002861413242748996
Position 5205: 0.00027596670977257247
Position 4911: 0.00026784056361455616
Position 4634: 0.0002572918503594587
Position 3415: 0.0002569142001628834
Position 761: 0.00024635301489544283
Position 3866: 0.0002448460516616644
Position 4185: 0.0002140972861937825
Position 3763: 0.00021203414244713977
Position 918: 0.0001728303215795317
Position 4609: 0.00016714134256750474
Position 955: 0.000161424240533899
Position 4179: 0.0001497577950987355
Position 4046: 0.00014300205472954675
Position 3360: 0.00013701478642529563
Position 3165: 0.00013489092208611873
Position 3926: 0.00011450303535647096
Position 773: 0.00011217040230898183
Position 1780: 9.67353998139301e-05
Position 2383: 8.952130468660446e-05
Position 1869: 8.782027128270245e-05
Position 3713: 8.639143606806411e-05
Position 472: 7.896711846778107e-05
Position 791: 7.801068668169768e-05
Position 1010: 7.77562911921027e-05
Position 758: 7.716869738646247e-05
Position 3952: 7.640370158628383e-05
Position 3283: 7.381917715399181e-05
Position 556: 7.212387868204527e-05
Position 3962: 6.926353443493728e-05
Position 4369: 6.737363368423488e-05
Position 886: 5.527226257861631e-05
Position 262: 5.473023898994079e-05
Position 616: 5.344394042032586e-05
Position 3705: 5.27411222338329e-05
Position 1034: 5.2002608442975854e-05
Position 797: 5.153153563396542e-05
Position 608: 5.091424976387341e-05
Position 307: 4.9364874150177405e-05
Position 4010: 4.6238670669377436e-05
Position 3652: 4.486903782219732e-05
Position 5265: 4.062470638536435e-05
Position 4441: 4.041033680792743e-05
Position 5229: 3.145233069950391e-05
Position 4397: 1.9983978186160044e-05
Position 3968: 1.8509981920172892e-05
Position 4365: 1.4962237848330719e-05
Position 184: 1.3447011114694338e-05
Position 3265: 1.1899763353479568e-05
Position 252: 9.817044520874418e-06
Position 309: 9.701146049814812e-06
Position 3168: 7.530898354519969e-06
Position 313: 6.494809462688942e-06
Position 4844: 5.148116785889888e-06
Position 479: 5.031335597712273e-06
Position 3605: 4.944723857908773e-06
Position 3670: 4.773748717530578e-06
Position 512: 4.508323316894207e-06
Position 85: 4.3913809651011276e-06
Position 470: 3.1615683908111597e-06
Position 1670: 2.2744375241039144e-06
Position 485: 2.1966394398781943e-06
Position 689: 1.9161938544773093e-06
Position 3070: 1.2760176862448767e-06
Position 660: 1.1717394571969633e-06
Position 1188: 1.163509528702044e-06
Position 192: 1.1287491389555845e-06
Position 611: 8.323899994127058e-07
Position 1020: 7.926541991244048e-07
Position 657: 7.755194528269568e-07
Position 265: 7.054496554887726e-07
Position 585: 6.582246490659297e-07
Position 4832: 6.481185435407527e-07
Position 1060: 5.499878620176123e-07
Position 740: 5.370894088519923e-07
Position 336: 5.093851861746959e-07
Position 267: 4.716581473080746e-07
Position 123: 4.217574175777506e-07
Position 683: 4.042258373196534e-07
Position 117: 3.9057909323099635e-07
Position 269: 3.689293045352718e-07
Position 147: 3.222975978153242e-07
Position 488: 3.085820062127695e-07
Position 3097: 2.5106418527404355e-07
Position 536: 2.4778790083439943e-07
Position 320: 1.9110511500280083e-07
Position 613: 1.5722961775003232e-07
Position 3770: 8.739930198312497e-08
Position 587: 8.32355770894078e-08
Position 667: 7.400469723071546e-08
Position 1047: 6.618037395857304e-08
Position 315: 6.365125614060233e-08
Position 150: 4.196708334385512e-08
Position 199: 3.0457522080674204e-08
Position 327: 2.8473686328337926e-08
Position 897: 2.508210725368467e-08
Position 278: 1.0510600313566502e-08
Position 1063: 8.25605553570479e-09
Position 127: 6.449465393445237e-09
Position 197: 3.0868137322150928e-09
Position 156: 1.1996663259329792e-09
Position 162: 8.744013943934499e-10
