Gene = AL445665.1
index = 59
Annotated 5SS: [ 648 2917 5411]
Annotated 3SS: [ 2808  5257 10038]
SMsplice 5SS: [ 648 2917 5411]
SMsplice 3SS: [2808 5257 9062]
top_k =  500
Partition function (log Z): -3.7060994925595914

Sorted 5' Splice Sites (High to Low Probability):
Position 2917: 0.9808770412910095
Position 5411: 0.9169519819970317
Position 648: 0.8830255820053057
Position 2730: 0.4850796793339365
Position 1940: 0.2663683421517386
Position 1201: 0.12798378179865844
Position 6821: 0.12047563934025853
Position 7014: 0.11247239950176842
Position 3330: 0.10805061887728842
Position 6979: 0.10339442956210164
Position 6615: 0.10130782560446053
Position 2466: 0.08744035821563494
Position 322: 0.08234004994461547
Position 3322: 0.07312977015518983
Position 1078: 0.06695420597646606
Position 5415: 0.053721532318428
Position 219: 0.028084468755185794
Position 9088: 0.02324982166049234
Position 4576: 0.01723977260378551
Position 6826: 0.015732902600831995
Position 3469: 0.010968523045298714
Position 3095: 0.01075867039756515
Position 1936: 0.00875145876270375
Position 5859: 0.008118969980345598
Position 5977: 0.006879353800041761
Position 2141: 0.006848969071798103
Position 5328: 0.006231641969197034
Position 794: 0.006213846640884416
Position 4565: 0.005175104599106437
Position 3951: 0.004594369818896884
Position 1749: 0.004401707214357836
Position 1220: 0.004163990647475103
Position 9252: 0.004018964956409507
Position 3489: 0.003928022982084942
Position 1448: 0.003918113011622385
Position 5661: 0.00358928142759407
Position 1395: 0.0030642295880057378
Position 1082: 0.003062497168462296
Position 1208: 0.00303576487650452
Position 4106: 0.003004087823504534
Position 8561: 0.0021712563998587476
Position 1580: 0.0020730021275983594
Position 2014: 0.001935329104847129
Position 3064: 0.0017481407005869426
Position 677: 0.0016718695586554356
Position 7079: 0.0016467384235593437
Position 2698: 0.0013951524254126057
Position 2202: 0.001255587478448946
Position 1196: 0.0012434630047731111
Position 2508: 0.0011051242694066444
Position 2056: 0.0009130045659324831
Position 675: 0.000911778383760501
Position 3104: 0.0008359506699311146
Position 2329: 0.0006456806825499095
Position 789: 0.0005657024466727855
Position 2923: 0.0005270639772463012
Position 1967: 0.0005072190527804308
Position 2510: 0.00045144445737601646
Position 572: 0.0003687457385983172
Position 3941: 0.0003607089919222232
Position 2493: 0.00035855520461731174
Position 2355: 0.0002732700513717885
Position 113: 0.00017493769682713542
Position 261: 0.00013665060988438552
Position 1976: 0.00012248824899094507
Position 537: 0.00011415611003374448
Position 2411: 0.00010087169572139101
Position 5379: 8.43367525201709e-05
Position 137: 4.0610237438756325e-05
Position 461: 2.9935453364013872e-05
Position 286: 2.8879110308136292e-05
Position 624: 1.6051070234531796e-05
Position 332: 9.618222470670773e-06
Position 540: 6.784398480911261e-06
Position 345: 5.215837002493699e-06
Position 921: 4.050686403233833e-06
Position 92: 2.7187202899276706e-06
Position 44: 2.3332468272894143e-06
Position 498: 2.3054736113101956e-06
Position 70: 2.160055004738964e-06
Position 22: 9.958619965066776e-07
Position 1001: 8.730488063045591e-07
Position 5363: 8.271171892452324e-07
Position 143: 5.07720475131931e-07
Position 371: 2.548056353936854e-07
Position 526: 1.4291180144652334e-07
Position 1857: 9.537581633998835e-08
Position 259: 5.639503535002406e-08
Position 950: 3.446872435141598e-08
Position 349: 1.0751604291659866e-08
Position 593: 8.392970513328795e-09
Position 523: 2.442023093507027e-09
Position 775: 5.352680490931001e-13
Position 558: 4.1617164953782513e-13
Position 681: 3.752740009144098e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5257: 0.9894065833723041
Position 2808: 0.9819601272297713
