Gene = GNE
index = 604
Annotated 5SS: [  205  3366 12565 15477 20376 22149 26024 26620 29559 31214 32631]
Annotated 3SS: [ 2913 12411 15263 20287 21937 25893 26397 29375 31096 31795 34104]
SMsplice 5SS: [  205  3366 12565 14318 15477 19997 20376 22149 26024 31214]
SMsplice 3SS: [ 3237 12411 14063 15263 19796 20287 21937 25893 31096 33406]
top_k =  500
Partition function (log Z): 6.590489015704944

Sorted 5' Splice Sites (High to Low Probability):
Position 12565: 0.9905894320763527
Position 3366: 0.9843578491249015
Position 26024: 0.9432376937650402
Position 15477: 0.9367615894052368
Position 14318: 0.902674007784748
Position 20376: 0.8361041101047655
Position 26620: 0.8264663900410902
Position 22149: 0.7796173421653484
Position 19997: 0.7670605339683753
Position 205: 0.7209127108519106
Position 28806: 0.5849193778732752
Position 3153: 0.5743813485444094
Position 21621: 0.4399388583142453
Position 26229: 0.4234187494071557
Position 29559: 0.4035164734508682
Position 22489: 0.25303972628174615
Position 31214: 0.2500644075556058
Position 22643: 0.235152196649045
Position 30605: 0.19557054447449698
Position 74: 0.19219725774494845
Position 29839: 0.17987985005979537
Position 29339: 0.16868653072399287
Position 13724: 0.1650068698178663
Position 29101: 0.14723246032737664
Position 3088: 0.09610943016230498
Position 676: 0.07884145560128394
Position 20012: 0.07359881477707085
Position 14591: 0.07312145704324449
Position 26278: 0.07009140615257224
Position 11957: 0.05412064571118688
Position 26020: 0.054050646593328165
Position 12966: 0.052360861071561404
Position 16690: 0.05188618637370032
Position 3972: 0.04837538362722026
Position 22227: 0.047836303264404474
Position 3161: 0.04377042921529967
Position 27524: 0.04348250581670983
Position 29264: 0.04285407995760709
Position 15523: 0.04087053474585998
Position 26742: 0.040538497367433673
Position 13415: 0.03255431220358471
Position 30162: 0.030170074296159206
Position 14633: 0.026416237081624435
Position 13400: 0.024940286301079317
Position 4041: 0.02192462258070099
Position 28769: 0.021312428628560223
Position 14654: 0.01775081322974842
Position 16944: 0.017639087205963078
Position 14855: 0.017435360964278918
Position 90: 0.015457541650704289
Position 7595: 0.015418647053724605
Position 824: 0.014565126797564297
Position 20728: 0.013928346427634016
Position 173: 0.013528647376848153
Position 15538: 0.012570438160322855
Position 18195: 0.011312338717997186
Position 30749: 0.011052818854984348
Position 3832: 0.009900300615554225
Position 15158: 0.009490651178345327
Position 3011: 0.009412421674116891
Position 4381: 0.00939135751037072
Position 471: 0.008977481150213447
Position 22740: 0.008872789751946835
Position 20360: 0.008664343109614244
Position 20864: 0.008227377950127387
Position 30201: 0.007838651486962922
Position 3007: 0.007470081541130977
Position 842: 0.006902689684903161
Position 731: 0.006474446349855883
Position 4337: 0.006024971670955829
Position 22982: 0.005143026699087672
Position 2264: 0.0051309942839491305
Position 21783: 0.005115446155176782
Position 14985: 0.0047148352804988036
Position 20866: 0.003912893764053609
Position 7479: 0.0038064407580982694
Position 12998: 0.003696154366792394
Position 32140: 0.0035641431652692224
Position 21291: 0.003497750266448274
Position 5139: 0.003442463473009962
Position 16906: 0.0032926485031757858
Position 29497: 0.0030743398066691414
Position 7846: 0.002899973120172054
Position 13892: 0.002814537592486731
Position 2975: 0.002813762982701979
Position 3370: 0.0025909074539573547
Position 14184: 0.0025142974938675237
Position 24022: 0.0024993234451424666
Position 14161: 0.0023618598295181707
Position 15163: 0.002300460524343678
Position 26410: 0.0022088324781838523
Position 4970: 0.002084944531757752
Position 7812: 0.0020589941517576643
Position 19043: 0.001967374748184149
Position 2340: 0.0016355383257905586
Position 4807: 0.0014230941114054569
Position 29586: 0.0014223864981479212
Position 4210: 0.001409457250319832
Position 22964: 0.0014077391729104857
Position 1050: 0.0013900137700725403
Position 9203: 0.001384664628270236
Position 3002: 0.001208963892765625
Position 1931: 0.0011149867506212844
Position 2038: 0.0011007382139735975
Position 5996: 0.0010646385078820551
Position 3974: 0.000982343071160997
Position 14932: 0.0008959556748356894
Position 2141: 0.0008668355709616919
Position 1995: 0.0007184351850962881
Position 1630: 0.0006654726331404243
Position 26032: 0.0005763803690483531
Position 1128: 0.000549151520523647
Position 14675: 0.0005294858772626225
Position 874: 0.0003610474308374764
Position 14145: 0.00023848145514845172
Position 14600: 0.0002134067105312305
Position 2479: 0.00012786797795957946
Position 12733: 0.00012351476752253738
Position 3385: 0.00011326627129289917
Position 3513: 7.614612181898441e-05
Position 4033: 7.115602709012463e-05
Position 15578: 5.283175217314457e-05
Position 12753: 3.241227336986285e-05
Position 12412: 2.809181082147643e-05
Position 1275: 2.2773885898818273e-05
Position 3486: 2.0551335246436453e-05
Position 15456: 1.9549090056402276e-05
Position 2497: 1.860088776346454e-05
Position 2784: 1.7990338626819055e-05
Position 167: 1.605712894553396e-05
Position 12737: 1.1287389499087896e-05
Position 453: 1.0521435969310086e-05
Position 16342: 1.0157984976579331e-05
Position 3930: 9.303459820649812e-06
Position 492: 8.612209278336151e-06
Position 15992: 8.57796531609643e-06
Position 402: 6.7718223772171296e-06
Position 127: 6.601478017284054e-06
Position 4019: 5.599516212370531e-06
Position 329: 4.081565586199879e-06
Position 634: 3.842320310871086e-06
Position 96: 3.778067465337574e-06
Position 242: 3.3857251232459125e-06
Position 267: 3.3324811107699607e-06
Position 392: 3.137293464561297e-06
Position 374: 2.943739444673711e-06
Position 543: 2.5750237651723844e-06
Position 581: 2.042922133779169e-06
Position 244: 1.982011331967087e-06
Position 262: 1.7046693818122948e-06
Position 3994: 1.6072742214218152e-06
Position 3800: 1.3454058448504076e-06
Position 588: 1.240719570260743e-06
Position 356: 1.0833038901521434e-06
Position 151: 1.036822056579927e-06
Position 681: 9.139964546150648e-07
Position 3909: 8.374995594667168e-07
Position 559: 7.595298635895869e-07
Position 569: 6.455278021671754e-07
Position 4054: 5.175425579469901e-07
Position 3957: 4.976951440398563e-07
Position 503: 3.241829850519835e-07
Position 637: 2.559505661521973e-07
Position 1084: 2.4520975313983594e-07
Position 318: 1.612318833666473e-07
Position 297: 1.245437698707062e-07
Position 549: 1.1035289856003348e-07
Position 170: 8.824534350969426e-08
Position 80: 7.860887589096652e-08
Position 332: 7.661641777975895e-08
Position 610: 6.188209143446039e-08
Position 78: 9.649594051808798e-09
Position 15407: 5.227325372235327e-09
Position 15361: 4.9649012765814185e-09
Position 310: 4.3193255614791445e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 25893: 0.9883893287651833
Position 15263: 0.965144226951181
Position 3237: 0.9287839579506355
Position 12411: 0.9280797488140917
Position 20287: 0.835124514395961
Position 21937: 0.7433106625237157
Position 19796: 0.5936389221856708
Position 33406: 0.5669602729121274
Position 26129: 0.47834861764027575
Position 14063: 0.44462657822836466
Position 2913: 0.41170985174554053
Position 28684: 0.38762025538499145
Position 29375: 0.37406023103361585
Position 21366: 0.30105228189028826
Position 26529: 0.26498936908218945
Position 31096: 0.2500644075556058
Position 14058: 0.24925560227325655
Position 29751: 0.243422083250203
Position 29134: 0.21907975408474717
Position 19825: 0.21456882707525252
Position 26409: 0.20541453769300663
Position 28737: 0.20452243030019251
Position 22576: 0.19728510403479801
Position 3087: 0.18168615833142462
Position 26397: 0.17158428768695322
Position 13967: 0.15472503956488184
Position 28982: 0.14935525536043992
Position 30376: 0.12167313679389974
Position 14430: 0.11069588011747934
Position 31795: 0.10715531351536449
Position 22336: 0.10330656747533798
Position 30585: 0.09968045857335092
Position 29438: 0.09636133519256752
Position 26488: 0.09113737811306752
Position 22360: 0.0800392539604994
Position 21247: 0.07838392038574528
Position 29675: 0.06771608010893686
Position 29338: 0.06297978518801695
Position 3799: 0.06267314093977293
Position 13286: 0.06160625261474235
Position 12367: 0.05876060038429523
Position 22046: 0.056763692609943295
Position 11825: 0.05412064571118688
Position 13564: 0.0502853292581377
Position 12832: 0.04953460775283143
Position 2876: 0.04316895791442958
Position 2828: 0.03942007201937142
Position 26326: 0.03852643748628744
Position 3293: 0.03850847205222123
Position 13547: 0.03847333588716853
Position 26293: 0.03701953269503735
Position 21390: 0.036726066029314525
Position 27426: 0.035604924379205025
Position 617: 0.0344229390343372
Position 2961: 0.03179650875645985
Position 19860: 0.03168214015509905
Position 22339: 0.028803570748182402
Position 31460: 0.027309775073768656
Position 3058: 0.0272594007951831
Position 13519: 0.024234734848931495
Position 14043: 0.02272160704250176
Position 26689: 0.022253139157294387
Position 20605: 0.021656880984237542
Position 16423: 0.021600513316973644
Position 26160: 0.01997154169995232
Position 16603: 0.01927812308997018
Position 14178: 0.018365029127704963
Position 13567: 0.016065774241778605
Position 28624: 0.015096707399393786
Position 4139: 0.015092686679203549
Position 22488: 0.015037739039311583
Position 22533: 0.014968074872063907
Position 13659: 0.014488099256389206
Position 730: 0.013933355284018753
Position 21983: 0.01362393796780208
Position 13540: 0.012888253217199344
Position 21524: 0.012769370230267998
Position 34417: 0.012599389011871395
Position 14745: 0.011764382015033083
Position 21527: 0.01137294982921926
Position 22598: 0.010739470473690742
Position 3725: 0.010705459796055987
Position 26271: 0.01066513874007197
Position 22400: 0.010570219638141625
Position 18124: 0.010544433624472199
Position 16710: 0.010436615112795256
Position 15032: 0.0104011456769023
Position 22423: 0.010358131934193405
Position 25965: 0.009976559176081763
Position 14299: 0.009710783119053483
Position 22393: 0.009297640860811335
Position 29152: 0.009257228257085534
Position 22449: 0.008818135210797315
Position 22008: 0.008643264909275118
Position 7247: 0.008508400770356982
Position 15396: 0.008254036734127584
Position 3749: 0.007743804767266413
Position 26710: 0.007592210307026224
Position 15329: 0.007534045516047187
Position 14402: 0.00743762085640354
Position 3242: 0.007402236300590844
Position 32245: 0.007253636672736971
Position 20167: 0.007213201793389012
Position 14261: 0.007123849949259576
Position 14806: 0.006919934171429018
Position 22823: 0.006550765871998161
Position 30682: 0.006492974116755958
Position 3152: 0.00645227800459866
Position 21715: 0.006311022623467251
Position 22272: 0.006003994088507364
Position 26139: 0.005560950837121466
Position 16450: 0.005443732632209089
Position 31938: 0.005440806850379598
Position 21973: 0.005416387836687747
