Gene = SNAPIN
index = 1289
Annotated 5SS: [233 531 913]
Annotated 3SS: [ 483  793 2545]
SMsplice 5SS: [233 913]
SMsplice 3SS: [ 793 2545]
top_k =  500
Partition function (log Z): -5.871029209561323

Sorted 5' Splice Sites (High to Low Probability):
Position 233: 0.8974038941946765
Position 913: 0.721784115426899
Position 531: 0.3302307345888507
Position 65: 0.16726653027154428
Position 955: 0.07459096091333438
Position 410: 0.02181847241250815
Position 445: 0.015180150846238803
Position 494: 0.007981420293195369
Position 823: 0.005500450702726502
Position 114: 0.004542924399523377
Position 535: 0.0030670285193023124
Position 2677: 0.0026098901538320674
Position 586: 0.0022643189511356234
Position 219: 0.0016030215211444837
Position 248: 0.0015241890539808764
Position 371: 0.0011879007747515595
Position 2453: 0.001174096574068137
Position 87: 0.0010560124519583907
Position 1936: 0.0008305254999718604
Position 2352: 0.0005983808451033406
Position 1401: 0.0005719915508352973
Position 2467: 0.0005596933405683245
Position 983: 0.0004943121083257737
Position 1317: 0.00049232155462576
Position 418: 0.0003619329939840393
Position 42: 0.0002830695496599307
Position 228: 0.0002698104304811359
Position 103: 0.00025701793032845393
Position 701: 0.0001926250119552765
Position 1268: 0.0001802447762786079
Position 403: 0.0001471287865657727
Position 935: 9.349292437266478e-05
Position 549: 9.245779609468124e-05
Position 26: 7.861821865449171e-05
Position 1210: 7.726866456608836e-05
Position 278: 6.603325369893413e-05
Position 1649: 5.752578224020374e-05
Position 426: 5.0137749184494056e-05
Position 135: 3.547796924845134e-05
Position 378: 2.3729607984072856e-05
Position 461: 1.6635924277906496e-05
Position 198: 5.510577634807912e-06
Position 313: 9.380236626884644e-07
Position 300: 2.6349108862862933e-07
Position 298: 2.102515639164302e-07
Position 886: 1.3068448502898422e-07
Position 182: 9.739560358999188e-08
Position 264: 2.2718401958712867e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2545: 0.8328574159279807
Position 793: 0.5111958075300899
Position 743: 0.29465984875595735
Position 483: 0.23853902648055125
Position 150: 0.12697267585211075
Position 2707: 0.05294363963591539
Position 464: 0.034189836386110596
Position 171: 0.0311611582168234
Position 2639: 0.015514919270224222
Position 629: 0.013418967418621523
Position 403: 0.013008437669152325
Position 328: 0.01267844253967794
Position 1130: 0.011430601745177222
Position 728: 0.010181287956607719
Position 2477: 0.009760316130415805
Position 1291: 0.007045398109464381
Position 2919: 0.005318828778599412
Position 1112: 0.005134481828124526
Position 2947: 0.0040007533336411496
Position 281: 0.0035494336809235973
Position 663: 0.0034203467413898387
Position 2175: 0.003066084874843012
Position 2150: 0.0027073852721338633
Position 370: 0.002371999319820616
Position 1265: 0.0020435795798016076
Position 1553: 0.001974786657045326
Position 2807: 0.001955024220820086
Position 1073: 0.0018314796144242636
Position 2351: 0.0017694529523909844
Position 852: 0.0012719471908523123
Position 355: 0.0009459034272785711
Position 421: 0.0008461263661913741
Position 1746: 0.0007316266626078206
Position 1749: 0.0005937888291533513
Position 2690: 0.000528411679824772
Position 2298: 0.0005071577594207359
Position 903: 0.0004181746211064066
Position 1008: 0.0004015799656959969
Position 749: 0.0003980740964683137
Position 2512: 0.0003820584006611697
Position 1880: 0.00034397891578554743
Position 485: 0.000318563030144013
Position 1463: 0.00028543674734496946
Position 342: 0.0002628408436284572
Position 855: 0.0002550539052040742
Position 1344: 0.00022392229325493953
Position 2249: 0.00021312253216491754
Position 1559: 0.00018472522911124143
Position 2571: 0.00017844807816882002
Position 1400: 0.00016375309241641902
Position 2953: 0.00015775455241046613
Position 489: 0.00015503208307071542
Position 1187: 0.00014932860321884516
Position 1646: 0.00013414571664785408
Position 1156: 0.00013296570466563273
Position 1579: 0.00012926573111656458
Position 2301: 0.00011788499505217608
Position 577: 0.0001117090011745083
Position 350: 0.00010413657126905179
Position 1027: 9.49579842843733e-05
Position 707: 8.556407688813446e-05
Position 383: 8.114674747901063e-05
Position 959: 7.911863046501129e-05
Position 2816: 6.962052493435155e-05
Position 2440: 6.951377057524342e-05
Position 376: 6.864914391435523e-05
Position 770: 6.646436179432912e-05
Position 487: 6.56845889471251e-05
Position 203: 6.529114554717067e-05
Position 1268: 5.992613395186913e-05
Position 1045: 5.7701580488017926e-05
Position 313: 5.664659056954935e-05
Position 524: 5.0888593211365864e-05
Position 2232: 4.672790492433448e-05
Position 206: 4.1019374423855935e-05
Position 439: 3.2318602854020716e-05
Position 1555: 3.0318477018759067e-05
Position 1704: 2.9661475123420895e-05
Position 493: 2.9580574944108352e-05
Position 530: 2.8282365192239667e-05
Position 232: 1.8003343031852588e-05
Position 585: 1.6404456739811588e-05
Position 298: 1.1711790640649017e-05
Position 126: 8.191851552006267e-06
Position 363: 3.1288043414990002e-06
Position 182: 1.7489951964054296e-06
Position 751: 1.6183489107723797e-06
Position 822: 8.393951841811247e-07
Position 763: 8.084286621561465e-07
Position 813: 8.007648804964768e-07
Position 388: 7.562850597914484e-07
Position 426: 7.122993783714315e-07
Position 819: 5.704034459564975e-07
Position 637: 5.643185376656686e-07
Position 566: 2.82780172776313e-07
Position 935: 1.2783714216428698e-07
Position 294: 1.1160030699809644e-08
Position 243: 9.865688699353614e-14
Position 248: 7.327689079823325e-14
