Gene = ASTE1
index = 104
Annotated 5SS: [  296  1329  2798  8297 10659]
Annotated 3SS: [ 1207  1470  8085 10462 12414]
SMsplice 5SS: [  784  1329  1639  2798 10659 11621]
SMsplice 3SS: [ 1207  1470  2563 10462 11545 12414]
top_k =  500
Partition function (log Z): -2.096053446832517

Sorted 5' Splice Sites (High to Low Probability):
Position 10659: 0.9210792581418102
Position 1639: 0.9067928765477692
Position 2798: 0.8084512888913921
Position 1329: 0.8001556867398534
Position 11621: 0.7984263127547346
Position 784: 0.5303571782176021
Position 7286: 0.37859820024356977
Position 71: 0.3659130840190049
Position 8297: 0.3337251860231955
Position 3223: 0.31982408118323596
Position 615: 0.222275836149091
Position 564: 0.15865472838525188
Position 9813: 0.12196643357380066
Position 1831: 0.11743325310462664
Position 7239: 0.10657987492527311
Position 11936: 0.10253594161940335
Position 8301: 0.09658393131491949
Position 296: 0.05831851681380423
Position 7273: 0.05785940870911883
Position 2405: 0.03866716021474826
Position 316: 0.033208482132754395
Position 300: 0.030818495578462436
Position 12005: 0.025428744748120145
Position 6657: 0.01950987087097865
Position 1835: 0.015908684973747138
Position 533: 0.013036389656459054
Position 4813: 0.009887419995929419
Position 9806: 0.009313832800743965
Position 1889: 0.008437126304643055
Position 382: 0.00661943777145919
Position 7267: 0.005451638329665817
Position 8773: 0.005151993462198665
Position 3868: 0.004517059166487993
Position 2433: 0.004399720114820892
Position 10703: 0.004319383297153772
Position 1116: 0.0037050418158595224
Position 4058: 0.0033222504547952914
Position 438: 0.0022175112465173874
Position 11599: 0.00213239346774843
Position 6718: 0.001700502138655905
Position 226: 0.0015752572531829941
Position 4682: 0.0015000741590495072
Position 582: 0.001422036976270696
Position 12281: 0.0013202910793563367
Position 1871: 0.0012611097552348068
Position 5823: 0.0012477735168089157
Position 6628: 0.001229933299277796
Position 6739: 0.0011896883313042231
Position 998: 0.0011691351380949515
Position 1171: 0.0010908117995754242
Position 516: 0.0010010532896445167
Position 770: 0.0008352030272292674
Position 2956: 0.0002982985484001444
Position 452: 0.00029284474070599004
Position 1401: 0.0002920511725985845
Position 344: 0.00021809410093142338
Position 332: 0.00020356383840512612
Position 163: 0.00018761021954264483
Position 734: 0.0001745613583416922
Position 1536: 0.00013239521267805293
Position 1561: 9.893908748897307e-05
Position 575: 5.210365771027888e-05
Position 443: 4.51478293299024e-05
Position 5387: 4.0170640351785076e-05
Position 1500: 3.865229793168084e-05
Position 329: 3.426482994574384e-05
Position 1179: 2.790612311267041e-05
Position 352: 1.9448919529919134e-05
Position 1273: 1.8837394046423298e-05
Position 840: 1.3331059816478658e-05
Position 1590: 9.17171236403424e-06
Position 354: 3.381620700469875e-06
Position 178: 1.3674594492698234e-06
Position 238: 1.0540361753305544e-06
Position 1821: 9.583186193429188e-07
Position 1827: 7.132424764389863e-07
Position 136: 7.115712569425156e-07
Position 75: 2.4214754639909397e-08
Position 1175: 6.328165813726498e-09
Position 775: 4.356927669656784e-09
Position 368: 5.819809645608324e-12
Position 366: 2.006860290131824e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10462: 0.9284519965446946
Position 12414: 0.8959037692737358
Position 1470: 0.8878024639805818
Position 2563: 0.6795006489841605
Position 1207: 0.6683786458894342
Position 11545: 0.5897298328000434
Position 7027: 0.4753911657978481
Position 8085: 0.43067259642874034
Position 3091: 0.22902222992286453
Position 11495: 0.22662199789163567
Position 414: 0.17572978058267327
Position 9752: 0.1323837667544513
Position 652: 0.12041917703642735
