Gene = SURF1
index = 1355
Annotated 5SS: [  86  238 1683 1848 2758 3813 4061 4446]
Annotated 3SS: [ 185 1548 1764 2565 3739 3897 4363 4523]
SMsplice 5SS: [  86  238 1683 1848 4446]
SMsplice 3SS: [ 185 1548 1764 4363 4523]
top_k =  500
Partition function (log Z): 6.854247733068377

Sorted 5' Splice Sites (High to Low Probability):
Position 1848: 0.9868029865437048
Position 238: 0.98411141352525
Position 4446: 0.977752727792286
Position 86: 0.953610072633648
Position 1683: 0.6864247827625377
Position 2758: 0.49228630897093306
Position 4061: 0.4460254356457816
Position 3813: 0.4294995824038595
Position 2101: 0.13520720450233512
Position 2606: 0.05086197194610577
Position 3201: 0.04032568254867232
Position 97: 0.03459806462310294
Position 2485: 0.03219928870105961
Position 455: 0.025268768202321084
Position 2244: 0.012712613725778109
Position 564: 0.009077289834724637
Position 3524: 0.009071217906400298
Position 3928: 0.007775408790679177
Position 1631: 0.007391345177487983
Position 829: 0.006688682239469491
Position 2282: 0.005959904603247926
Position 1966: 0.005236345198047112
Position 104: 0.004564726441968537
Position 2157: 0.0035975511049827396
Position 4092: 0.002772270391661561
Position 571: 0.0023191461029337976
Position 3516: 0.0022456433756923083
Position 111: 0.0019095268259709736
Position 27: 0.0018633272919817345
Position 4671: 0.0018583625254679228
Position 2272: 0.0018069569226747697
Position 3563: 0.0016890628825940322
Position 1188: 0.0012042132857525507
Position 3417: 0.001114606320564442
Position 1498: 0.0009428845220788934
Position 2850: 0.000886732582584642
Position 4586: 0.0008363057862080496
Position 1702: 0.0006839187295847307
Position 1006: 0.0006155179975849728
Position 3470: 0.0005585985363835417
Position 3474: 0.0003852931165350215
Position 2169: 0.0003585940572372336
Position 1700: 0.00030838326873405803
Position 118: 0.00030434600860901036
Position 2805: 0.00029528328746601835
Position 2106: 0.0002888001123471479
Position 1635: 0.0002461531261547032
Position 2762: 0.0002319880463388448
Position 630: 0.00017875247244837487
Position 1401: 0.00015139438057535542
Position 4662: 0.00015067121830219976
Position 2381: 0.00013271708485321316
Position 1424: 0.00013049450333358647
Position 1935: 0.00010613035190642483
Position 1653: 0.00010401593434532305
Position 4631: 8.371617126235557e-05
Position 423: 8.164861536856614e-05
Position 2309: 7.133771923413e-05
Position 4431: 5.0842905584194295e-05
Position 4524: 4.965336322711343e-05
Position 815: 4.447403143802397e-05
Position 1526: 4.3679076512364085e-05
Position 1212: 3.729837175537531e-05
Position 1249: 2.9859318142417866e-05
Position 374: 2.8962714000667792e-05
Position 4438: 2.828648657493845e-05
Position 1038: 2.595495211079996e-05
Position 1317: 1.9998000925467267e-05
Position 312: 1.9711918019362837e-05
Position 765: 1.884893115511507e-05
Position 41: 1.7116963040265664e-05
Position 799: 1.6011297597090976e-05
Position 466: 1.4211675164838707e-05
Position 222: 1.361628213149358e-05
Position 528: 1.3444644036765232e-05
Position 4678: 1.3276822386481022e-05
Position 2161: 1.2446818607114799e-05
Position 605: 1.0248707554663848e-05
Position 694: 9.326898700787837e-06
Position 259: 7.1366378422253915e-06
Position 634: 6.4787882446502204e-06
Position 1852: 6.0942185640958986e-06
Position 796: 5.78072884939292e-06
Position 2076: 5.759553213355941e-06
Position 379: 5.628660641101059e-06
Position 607: 4.074046172851327e-06
Position 315: 4.041176052199895e-06
Position 2083: 3.3422883431861638e-06
Position 1761: 1.0680110351305122e-06
Position 1888: 4.966071092449815e-07
Position 407: 1.5841689037768763e-07
Position 291: 1.0311526240523928e-07
Position 125: 1.0104816149664866e-07
Position 1809: 1.0075933286526492e-07
Position 367: 9.274845798471551e-08
Position 2064: 8.025356508407907e-08
Position 318: 6.355731513229965e-08
Position 639: 4.2600728629367044e-08
Position 132: 3.783235883409158e-08
Position 412: 3.122957533354983e-08
Position 410: 2.553611728861987e-08
Position 1803: 2.4887155070701787e-08
Position 1816: 1.815497265800205e-08
Position 404: 1.6520328965846226e-08
Position 712: 7.74802581114087e-09
Position 172: 3.2789488520054483e-09
Position 396: 2.787858251226361e-09
Position 178: 3.2809167596910404e-10
Position 151: 3.3537495466895934e-11
Position 49: 1.297804554370952e-12
Position 176: 3.806386967274252e-15
Position 213: 2.4388360223031997e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1764: 0.9943724599894279
Position 4363: 0.9918096460290202
Position 185: 0.989249459059171
Position 4523: 0.8731351674660439
Position 1548: 0.4719978575236459
Position 3897: 0.42340198716958566
Position 2565: 0.3693895642886177
Position 3739: 0.3432289884675765
Position 2632: 0.11291253843808942
Position 1530: 0.10924959264011522
Position 1965: 0.08738359233382298
Position 2223: 0.07067576214266372
Position 4540: 0.05421340944776182
Position 4563: 0.04178243100059645
Position 1631: 0.032775463888921316
Position 3722: 0.03228552680737985
Position 1590: 0.031861616036042775
Position 1947: 0.02511959678446741
Position 3775: 0.022216812929516588
Position 3652: 0.020979526576824187
Position 3297: 0.019187428139724624
Position 1497: 0.01786631441361983
Position 1464: 0.017321273920951594
Position 3841: 0.016167680664629425
Position 3051: 0.014795084242816317
Position 310: 0.014476454071979618
Position 2985: 0.013838663776318035
Position 2511: 0.011786607431811084
Position 3760: 0.010993036649162607
Position 2595: 0.010771010648258075
Position 2527: 0.009288868769572581
Position 2713: 0.008602563936846023
Position 1985: 0.007951737307751821
Position 483: 0.007812764586124513
Position 1921: 0.007770904195827456
Position 4742: 0.00693321403117203
Position 4596: 0.006557963880505257
Position 722: 0.006437015826739234
Position 2939: 0.006285891371227484
Position 2029: 0.006047772762395398
Position 1608: 0.005444721873886938
Position 3719: 0.004770609852648856
Position 396: 0.004233214936290643
Position 3036: 0.0034862290397893203
Position 3562: 0.0029549757880761836
Position 1443: 0.0026473552965566847
Position 3604: 0.002552198288977298
Position 2100: 0.0025170063137846376
Position 1368: 0.002441347511734665
Position 4631: 0.0022605185409525536
Position 2124: 0.00202820950745273
Position 426: 0.0014350666559349331
Position 3803: 0.0012689823641938544
Position 3444: 0.0010732038584765102
Position 1587: 0.0010416625250169492
Position 2270: 0.0010388717116327538
Position 1561: 0.0010298559166267546
Position 3634: 0.0009913197512485526
Position 1570: 0.0009113976445374463
Position 955: 0.0009103630314282046
Position 2943: 0.0007335810154426987
Position 936: 0.0007000687832164233
Position 2853: 0.0006790797561422614
Position 2405: 0.0006377501248267654
Position 1405: 0.00036015196562094975
Position 1423: 0.0003461414230697426
Position 3009: 0.00032934287555277833
Position 2677: 0.000322175326605579
Position 1593: 0.0003213445424827626
Position 2386: 0.00031496312358061425
Position 1770: 0.00028943639772015294
Position 452: 0.00028796141580328535
Position 932: 0.00028401108963159715
Position 4601: 0.0002821048773660999
Position 1579: 0.00027985063028830397
Position 2635: 0.00027708400979697246
Position 1567: 0.0002581177657212852
Position 1094: 0.0002352813467412879
Position 2303: 0.00023028696500705233
Position 2991: 0.00021412393906759838
Position 3373: 0.00020714715936299044
Position 2400: 0.0001698686335318992
Position 454: 0.00016902355840103645
