Gene = APOBEC4
index = 91
Annotated 5SS: [242]
Annotated 3SS: [4501]
SMsplice 5SS: [242]
SMsplice 3SS: [4501]
top_k =  500
Partition function (log Z): -9.349467641134929

Sorted 5' Splice Sites (High to Low Probability):
Position 242: 0.7037325990029467
Position 670: 0.34789999421911083
Position 4291: 0.31377428764506343
Position 4644: 0.2433234433379636
Position 110: 0.13821732853005742
Position 1897: 0.03014432474791858
Position 4110: 0.02680012178037168
Position 5551: 0.01874598596286883
Position 1005: 0.018196053838960856
Position 4424: 0.017567881999900725
Position 1276: 0.016035940776447273
Position 909: 0.011652811332334275
Position 13: 0.00908506699850292
Position 692: 0.008990975117068955
Position 1013: 0.007229979856818186
Position 1468: 0.006649676707803878
Position 1143: 0.00559259996571655
Position 6268: 0.005198163241463895
Position 647: 0.00493107757169448
Position 930: 0.0025979757075906902
Position 927: 0.00239684721760611
Position 214: 0.001812940410565205
Position 5999: 0.0018124940111238308
Position 3032: 0.0016593479569448736
Position 600: 0.0016562669512732403
Position 2011: 0.001603008982009908
Position 2256: 0.0013774281298537634
Position 3252: 0.0010363864380015376
Position 881: 0.0008818985493429083
Position 1050: 0.0007718962756638419
Position 661: 0.0007666023497483968
Position 366: 0.0004301376606136845
Position 398: 0.0004255275312697508
Position 552: 0.0003470364505347019
Position 1685: 0.00023663820515747934
Position 674: 0.00018058142441879768
Position 3113: 0.00015775542231594955
Position 1553: 0.00010247215658967922
Position 349: 7.478095409424613e-05
Position 3310: 7.291457568565483e-05
Position 1489: 6.860687511109436e-05
Position 845: 6.493439010420999e-05
Position 543: 5.576074406420713e-05
Position 2880: 5.025345401772977e-05
Position 1947: 4.46574613014533e-05
Position 338: 2.2686299623220575e-05
Position 442: 1.5258919155680616e-05
Position 707: 1.2574237696076531e-05
Position 296: 9.004447871118808e-06
Position 738: 7.483049102131992e-06
Position 56: 7.304523375418899e-06
Position 371: 3.910260145780179e-06
Position 91: 2.2695053252984624e-06
Position 83: 1.93013919940496e-06
Position 2349: 9.220251648895843e-07
Position 403: 9.102562293681034e-07
Position 913: 7.460726305968427e-07
Position 285: 7.320871625382328e-07
Position 2501: 6.987356103695846e-07
Position 757: 5.007893543748439e-07
Position 329: 1.503507352587663e-07
Position 628: 8.410172520923285e-08
Position 3: 6.438395076849933e-08
Position 400: 6.035709166834942e-08
Position 512: 4.944719980751784e-09
Position 264: 1.1709291252666779e-11
Position 389: 5.765781036512605e-13
Position 413: 5.042371965684433e-13
Position 448: 5.76192572444918e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4501: 0.6045797229419477
Position 4139: 0.3452433884539426
Position 838: 0.2248547723650443
Position 448: 0.15536338612682635
Position 5515: 0.06302742633885322
Position 4999: 0.05378677443673027
Position 6258: 0.04662590269621417
Position 6436: 0.04324348644786482
Position 5862: 0.03139455374762932
Position 525: 0.03061560433093365
Position 1797: 0.029366275338518228
Position 2777: 0.02608763823793457
Position 5717: 0.022470393183955183
Position 3971: 0.02235702018094298
Position 4338: 0.02094337883496233
Position 6234: 0.0205096681494144
Position 6548: 0.016800837725370495
Position 4761: 0.01406141433955589
Position 5266: 0.013845353191097145
Position 3652: 0.011636106310591957
Position 5341: 0.011087116603939318
Position 6448: 0.011020098115622675
Position 541: 0.009829786405438126
Position 5033: 0.008861668912278001
Position 6622: 0.008804002652505595
Position 5417: 0.007523533844098734
Position 453: 0.0073817627719137136
Position 5130: 0.00634862900530781
Position 5912: 0.005235089879983182
Position 568: 0.004729177898803295
Position 6598: 0.004518775454901615
Position 466: 0.004473195840436113
Position 1001: 0.00429331609369461
Position 329: 0.004195369753655565
Position 4509: 0.004180827885164783
Position 4643: 0.003988127536217816
Position 563: 0.0038299426248754377
Position 349: 0.003182303079402753
Position 1141: 0.0028985181582508995
Position 5167: 0.002753573093212209
Position 5387: 0.002515062351330565
Position 4290: 0.002510629736830641
Position 6349: 0.002459309441463533
Position 1332: 0.0023806797124902653
Position 6187: 0.002219833451220478
Position 428: 0.0017067355828617528
Position 2046: 0.0016042032269736556
Position 1248: 0.001583016123312998
Position 1392: 0.001561840674960057
Position 1802: 0.0014862789932017656
Position 4239: 0.0012297105349091217
Position 1301: 0.0012205538596113787
Position 271: 0.00105932097729426
Position 3159: 0.0009741307200034011
