Gene = PHF24
index = 1022
Annotated 5SS: [   78 13353 14208 17907 18417 18920 19318]
Annotated 3SS: [12970 14021 17827 18210 18758 19221 19690]
SMsplice 5SS: [   78 13087 14208 17907 18417 18920 19318 21929]
SMsplice 3SS: [12970 14021 17827 18210 18758 19218 21835 24117]
top_k =  500
Partition function (log Z): 2.4752183675991914

Sorted 5' Splice Sites (High to Low Probability):
Position 19318: 0.9876094317965084
Position 78: 0.9866415572180387
Position 17907: 0.9533987938931432
Position 14208: 0.854097790526223
Position 13087: 0.8378458164013513
Position 18417: 0.8059607198687909
Position 21929: 0.6469011067598708
Position 18920: 0.522454441258387
Position 22316: 0.49403253933097624
Position 19807: 0.237368113575522
Position 12746: 0.18690504312210204
Position 13353: 0.17539245598254552
Position 22068: 0.1574108381865123
Position 18840: 0.15306078092789324
Position 13023: 0.1350214866854423
Position 7425: 0.13052278572335824
Position 6866: 0.12016793534107925
Position 13425: 0.08090863224616242
Position 21323: 0.0746737466441403
Position 893: 0.06576051849553609
Position 18844: 0.06421192389861416
Position 22784: 0.06105096138359638
Position 1855: 0.058167036966337834
Position 14160: 0.0571428504397803
Position 23157: 0.05028518884793409
Position 16593: 0.04672145653681635
Position 16198: 0.03862127900930328
Position 13943: 0.03841334422530823
Position 1007: 0.03448214980312316
Position 7338: 0.03409931096374749
Position 16866: 0.024957694294241054
Position 18680: 0.023437353310166092
Position 19520: 0.023374964985691245
Position 17912: 0.02290223774531075
Position 22642: 0.02070637782354949
Position 1679: 0.018655522887390412
Position 22750: 0.01793812995182207
Position 6683: 0.01718638666073782
Position 8928: 0.016683809418318454
Position 21955: 0.013881959309163003
Position 5178: 0.012251610461799465
Position 19044: 0.011580520210003905
Position 18677: 0.011098831986885506
Position 15493: 0.010754393646036284
Position 23241: 0.006921252460131183
Position 18890: 0.006697547070013899
Position 16270: 0.005526545782063101
Position 22440: 0.0053440697722303195
Position 13430: 0.003950478033608184
Position 13137: 0.00380717543396488
Position 13488: 0.003686147857685453
Position 257: 0.0034021796546330396
Position 20351: 0.0032666375114445206
Position 15955: 0.003159089451233445
Position 18014: 0.0027902567027342437
Position 6031: 0.0022997210552865035
Position 18148: 0.001901338882348525
Position 23608: 0.0018942991250995903
Position 829: 0.0018389503801544342
Position 19484: 0.0018113503067575954
Position 18289: 0.001653759888738969
Position 188: 0.00160670153851767
Position 674: 0.001508666766842201
Position 162: 0.001477812083919839
Position 19377: 0.0014153186300240289
Position 4720: 0.0013545041584760605
Position 5332: 0.0012844999118516345
Position 22681: 0.0010912517595149977
Position 13696: 0.0010714668993779795
Position 19054: 0.0010618567740062943
Position 469: 0.001050715296655099
Position 4727: 0.0010492643271383828
Position 650: 0.0010080882338009977
Position 13357: 0.0009947141690816405
Position 3752: 0.0009549434121497315
Position 903: 0.0008560504040272029
Position 5504: 0.0008499610200235043
Position 13014: 0.0008123094830216525
Position 18589: 0.0007786003545670536
Position 6328: 0.0007731248754571206
Position 870: 0.0007661611296282835
Position 4274: 0.0007024271937436125
Position 5468: 0.0006503788738683877
Position 27: 0.0005998157198415533
Position 6346: 0.0005360135535901848
Position 20157: 0.0005161942600779317
Position 6672: 0.0005149660846402779
Position 4988: 0.000503541054479016
Position 925: 0.0004965701894870489
Position 986: 0.0004728766695783568
Position 19497: 0.00046449303073041947
Position 20590: 0.0004481287593983458
Position 2437: 0.0004125009436381936
Position 18157: 0.0004056583677338369
Position 6767: 0.0003313852879759877
Position 19322: 0.00024758227949460334
Position 127: 0.00020972234464998392
Position 4281: 0.00013509124568642227
Position 20914: 0.0001316599646898038
Position 14848: 0.00013145567432019126
Position 220: 0.00011297924407696127
Position 18915: 0.00011139665259831229
Position 14799: 0.00010968789938076012
Position 72: 0.00010595707378890413
Position 14901: 8.453260824943577e-05
Position 15419: 7.998246841171277e-05
Position 626: 7.262966999480615e-05
Position 965: 6.95578653103123e-05
Position 15256: 6.757013205588983e-05
Position 18404: 5.5740760622218935e-05
Position 1575: 4.028260010654442e-05
Position 1599: 3.809417006248129e-05
Position 1217: 3.290374921843334e-05
Position 1609: 3.0689921561083864e-05
Position 14494: 2.8697409587205267e-05
Position 14055: 2.825224895589618e-05
Position 878: 2.5732465582915358e-05
Position 529: 1.4502041655176519e-05
Position 1351: 1.2622379646968131e-05
Position 638: 6.697041139192879e-06
Position 1707: 6.020343168107295e-06
Position 631: 2.3157974720522616e-06
Position 516: 2.1050306084167832e-06
Position 291: 1.6236494432414475e-06
Position 170: 1.072917516249995e-06
Position 472: 6.94052454302261e-07
Position 262: 5.85631201274845e-07
Position 385: 5.09723637596506e-07
Position 36: 4.181333837384242e-07
Position 1103: 7.564288443511376e-08
Position 1084: 7.070251134090324e-08
Position 20355: 6.601306729148028e-08
Position 998: 5.207392652934375e-08
Position 975: 4.912704589891852e-08
Position 406: 2.6065720420246248e-08
Position 31: 1.054185265213407e-08
Position 403: 9.128496223948624e-09
Position 248: 4.917739418926834e-09
Position 168: 3.725943155654133e-09
Position 6: 1.1609099317770129e-09
Position 315: 9.597766115815521e-10
Position 199: 6.627569508923821e-10
Position 144: 4.4822339104947913e-10
Position 56: 1.4114415809257102e-10
Position 201: 1.3398118936257182e-10
Position 111: 8.09521488779292e-11
Position 29: 2.2716340376067863e-11
Position 346: 2.5964044714592583e-13
Position 377: 8.956202641570071e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 12970: 0.989880914200873
Position 17827: 0.9383281714962598
Position 18758: 0.7575471540348044
Position 14021: 0.7213981433559415
Position 18210: 0.7023543048969639
Position 24117: 0.6400857217179509
Position 22187: 0.46246910446962575
Position 19218: 0.4539976114032706
Position 21835: 0.44434945852529206
Position 19221: 0.3324435242736725
Position 22590: 0.27365649540791137
Position 21878: 0.25734603913742954
Position 19690: 0.25423746028958044
Position 12599: 0.18690504312210207
Position 14086: 0.17245470075100305
Position 7104: 0.16201818089046585
Position 13304: 0.15495771483637394
Position 19247: 0.13047070281876505
Position 6739: 0.11661837614811447
Position 22050: 0.07103813579993364
Position 23102: 0.06989169942589005
Position 748: 0.06449856705273133
Position 22869: 0.06277148659957886
Position 1787: 0.056593066247027424
Position 13206: 0.05483583474147366
Position 21975: 0.051777837945257914
Position 21219: 0.048419975587488354
Position 16064: 0.045310824357103416
Position 22012: 0.042381013049459605
Position 19016: 0.041548694074120034
Position 16403: 0.037342681635242875
Position 17761: 0.03574935943312746
Position 774: 0.03296080344640903
Position 18230: 0.032609917927184484
Position 24056: 0.03143213359552
Position 13181: 0.02769334820581648
Position 19413: 0.026394359855552663
Position 13868: 0.025939626737427397
Position 18255: 0.02380211439368441
Position 21192: 0.022712805937617007
Position 18258: 0.020977550430393274
Position 16726: 0.020360515856687102
Position 18574: 0.018407388562947602
Position 19043: 0.018048092321853774
Position 14098: 0.017410697428892105
Position 8746: 0.016683809418318454
Position 18280: 0.014535249767108576
Position 13790: 0.012479059804829055
Position 6632: 0.011704600954384674
Position 18979: 0.011281717736977188
Position 1440: 0.011193765103467456
Position 18516: 0.010911697698144643
Position 23485: 0.010684222239185815
Position 5039: 0.009963836359108899
Position 6463: 0.009877696271934128
Position 18071: 0.009103714607146042
Position 1460: 0.00857782012071492
Position 13119: 0.007143388762659282
Position 13086: 0.006715996386583893
Position 15254: 0.005396889753386604
Position 16660: 0.004597178437553943
Position 22018: 0.004574561895736262
Position 23954: 0.0045583830448127334
Position 23500: 0.004538236939576469
Position 21020: 0.004518868107319134
Position 17743: 0.004211644168699458
Position 16361: 0.004167077105726038
Position 16534: 0.004041429122012002
Position 20616: 0.003998475250948307
Position 15228: 0.003591388872899667
Position 19756: 0.0033553739038197673
Position 18558: 0.0029598593103412514
Position 23446: 0.0028088708844419296
Position 6997: 0.0026039157966398583
Position 5073: 0.0025748154998633216
Position 22288: 0.002530119415770299
Position 23280: 0.002511162671034586
Position 18513: 0.0024521067593761925
Position 18401: 0.0023294055108605202
Position 5881: 0.0021949680923463704
Position 18404: 0.0020561365860997795
Position 20786: 0.002019800505182567
Position 18737: 0.0019353274757447215
Position 15361: 0.0018529377710540004
Position 924: 0.0018228807380788947
Position 15850: 0.0017679184114273762
Position 20218: 0.0016941122205194317
Position 22235: 0.0016315108114833608
Position 22783: 0.0015594396146765784
Position 19658: 0.001554648177697905
Position 15707: 0.0013911710398060682
Position 13049: 0.0011920191590833655
Position 6248: 0.001190804188158341
Position 20040: 0.0010771812846000763
Position 13572: 0.0010714668993779797
Position 20193: 0.0010334368438407017
Position 4540: 0.0010017694967984227
Position 753: 0.0009563055320673831
Position 3635: 0.0009541961116999747
Position 22273: 0.0009286149774865998
Position 334: 0.0008730734846269119
Position 17706: 0.000863938078975601
Position 18783: 0.0008619237061859657
Position 4628: 0.0008597459205765392
Position 18712: 0.0008287491086777996
Position 19956: 0.0007923742477974339
Position 22325: 0.0007856272810715249
Position 5370: 0.0007657786658105768
Position 18003: 0.0007352522533589646
Position 5411: 0.0007345612280813148
Position 5187: 0.0006639307725038157
Position 688: 0.0006099612639863767
Position 18099: 0.000584112592143475
Position 18552: 0.000583733320808947
Position 22568: 0.0005430898086107748
Position 4653: 0.0005418293115263423
Position 4200: 0.0005321337607729772
Position 1521: 0.00046944097736396104
Position 20456: 0.0004481287593983461
Position 18147: 0.0004457836919579688
Position 24059: 0.0004302721692083352
Position 629: 0.0004135260553146907
Position 20245: 0.00036429577440585253
Position 4852: 0.00033623523251423524
Position 5260: 0.0003335277421750604
Position 14751: 0.0003256761819503874
Position 4164: 0.00030516643228958764
Position 2278: 0.00029708909435836677
Position 18772: 0.0002509459237756305
Position 18135: 0.0002498844359789814
Position 394: 0.00023153635861015076
