Gene = STPG1
index = 1349
Annotated 5SS: [   52 12407 29824 34073 40024 44052 52875]
Annotated 3SS: [12268 29721 33901 39914 43885 52683 55105]
SMsplice 5SS: [   52  3023 12407 16655 22165 29824 34073 40024 44052]
SMsplice 3SS: [ 2907 12268 16522 22045 29721 33901 39914 43885 55105]
top_k =  500
Partition function (log Z): -7.629893674342492

Sorted 5' Splice Sites (High to Low Probability):
Position 12407: 0.998027968493402
Position 40024: 0.994210453604517
Position 44052: 0.9794908862161609
Position 22165: 0.9162939003147564
Position 29824: 0.8905946219335285
Position 52: 0.8032189001854375
Position 34073: 0.7921718297017614
Position 16655: 0.7370280221118073
Position 3023: 0.6778721234670054
Position 12674: 0.5720697075298009
Position 40941: 0.507662894507953
Position 48322: 0.3143877863533448
Position 40511: 0.27673074908952544
Position 52875: 0.23216452951421293
Position 22329: 0.17481647107990142
Position 26496: 0.16023581513122742
Position 1421: 0.14135323970341732
Position 1592: 0.11954362323983625
Position 16026: 0.10492247300440906
Position 29859: 0.10271884939473953
Position 26540: 0.09903787045075699
Position 4475: 0.09777768580621525
Position 50507: 0.0951210943841342
Position 5111: 0.08885208599587603
Position 26481: 0.07411623797459758
Position 49497: 0.06520138699033032
Position 627: 0.06512290068270747
Position 4033: 0.06491127134053792
Position 21802: 0.04542020719690423
Position 160: 0.041843965611176995
Position 3375: 0.04003277712450929
Position 33604: 0.03719504248716497
Position 18764: 0.036775064962300145
Position 19454: 0.030704696564318526
Position 55556: 0.028648440833373836
Position 505: 0.02600542984253068
Position 1164: 0.02525277102699262
Position 189: 0.01818866069769682
Position 1987: 0.016397268055399265
Position 3900: 0.015197377030730808
Position 21350: 0.0136623224490455
Position 20018: 0.013318037212379043
Position 31535: 0.01206904414228896
Position 353: 0.010127486438321533
Position 49670: 0.00940752843697045
Position 1475: 0.009286992160916746
Position 4847: 0.007164710546023367
Position 3242: 0.007058821749906739
Position 934: 0.006294501895517622
Position 2085: 0.0060764875799066125
Position 43328: 0.00577907710989652
Position 7052: 0.005368917550628718
Position 2034: 0.004596732261238614
Position 47186: 0.0045070912121328195
Position 89: 0.004158205194580263
Position 3074: 0.003915179142475157
Position 387: 0.0033100122830049036
Position 273: 0.0031700258634147194
Position 717: 0.002497424890976815
Position 14: 0.002205686808400253
Position 1168: 0.0018399695243225575
Position 1509: 0.0015904668672773587
Position 1292: 0.0014629557045925667
Position 12397: 0.001316453569252512
Position 1506: 0.0012516364699416116
Position 2702: 0.000925392682363602
Position 1232: 0.0007940685139710594
Position 3030: 0.0005855107193290353
Position 48928: 0.0004532091296159187
Position 859: 0.0003659725199575781
Position 363: 0.0003591086098625083
Position 423: 0.0003564578008903677
Position 723: 0.0003421982840620258
Position 270: 0.0002325074384059247
Position 732: 0.0001639316631971688
Position 1258: 0.0001464078457909142
Position 253: 0.00011897462858233094
Position 80: 0.00011652747676806126
Position 1314: 0.00010182583393056854
Position 737: 9.916317292471109e-05
Position 1127: 6.986713716644797e-05
Position 3979: 6.699382908161308e-05
Position 318: 6.053107045475971e-05
Position 3377: 5.5703810650847724e-05
Position 244: 5.4997363513190065e-05
Position 756: 5.375241316932892e-05
Position 597: 3.999394477118827e-05
Position 775: 3.900407204557987e-05
Position 761: 3.6103282531232835e-05
Position 62: 2.710388115198444e-05
Position 324: 2.5758239156798413e-05
Position 442: 2.458114727648084e-05
Position 391: 2.40240328170823e-05
