Gene = TBCCD1
index = 1380
Annotated 5SS: [  437  6550 12127 14135 15646 16290 19415]
Annotated 3SS: [ 6170 11970 13767 15458 15791 19263 23587]
SMsplice 5SS: [  437  2399  6550 12127 15646 19415]
SMsplice 3SS: [ 2306  6276 11970 15513 19263 23587]
top_k =  500
Partition function (log Z): -6.627588845332656

Sorted 5' Splice Sites (High to Low Probability):
Position 19415: 0.9275369670696996
Position 6550: 0.8888179611642045
Position 15646: 0.8849859305948607
Position 12127: 0.8606538651179678
Position 2399: 0.6769496873584088
Position 437: 0.5116363343748035
Position 16290: 0.4862639109278014
Position 262: 0.44212781167860266
Position 5956: 0.4407760643818614
Position 9718: 0.43647350297801646
Position 13928: 0.30092629438859453
Position 15926: 0.19462767180386675
Position 8630: 0.15443552465986546
Position 9831: 0.13768574386534735
Position 22449: 0.10083705526854979
Position 14135: 0.07017034314222219
Position 2877: 0.06846047774949958
Position 3277: 0.049144474610418584
Position 15985: 0.04493686013341864
Position 105: 0.033514424977694045
Position 20996: 0.02900932648587981
Position 23655: 0.019235191031555604
Position 11218: 0.01780095554773862
Position 84: 0.017592421244664074
Position 2606: 0.016669381772069603
Position 9874: 0.014793873911364826
Position 548: 0.014492532487306732
Position 13165: 0.01409264351390556
Position 303: 0.013633941050068491
Position 17344: 0.011981260550943895
Position 3032: 0.010324762095662753
Position 11354: 0.009988289853061539
Position 11336: 0.009618169963161147
Position 22790: 0.009164474397921635
Position 11251: 0.00881020097025831
Position 12648: 0.007562055527748979
Position 8324: 0.007491080990243131
Position 19043: 0.006930936044688228
Position 567: 0.005539845032669127
Position 90: 0.004441890465803882
Position 792: 0.004236465778544813
Position 1066: 0.004228951920018024
Position 67: 0.004219593138979941
Position 13262: 0.003583964562502328
Position 12520: 0.003343756261434058
Position 5774: 0.002385490607982518
Position 994: 0.0021349502192155134
Position 1149: 0.0019287855455034058
Position 22704: 0.0016188408567171116
Position 12028: 0.0015003428809351907
Position 14422: 0.0013931846320357336
Position 2051: 0.0011586792149478836
Position 690: 0.0010683657017439023
Position 600: 0.0010675799719487818
Position 305: 0.0007311573069156553
Position 2091: 0.0004481156981776775
Position 2055: 0.000371139360739926
Position 288: 0.00034995125057320627
Position 2630: 0.00024398870171496643
Position 2100: 0.00024117122913976092
Position 668: 0.0002072502497020989
Position 2441: 7.69823356524362e-05
Position 2658: 4.800424050412411e-05
Position 21208: 2.574274329408355e-05
Position 184: 2.180115919499062e-05
Position 195: 7.970063346589889e-06
Position 10: 6.3441683370196545e-06
Position 204: 3.1613452388328266e-06
Position 406: 2.885007945941689e-06
Position 52: 1.3458591201333379e-06
Position 582: 7.089485250462284e-07
Position 468: 3.452112690925908e-07
Position 386: 3.2758871736565014e-07
Position 434: 1.6530291978975203e-07
Position 369: 3.434092262119579e-08
Position 55: 2.730964998871562e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 23587: 0.7750473066313557
Position 11970: 0.7217752824623712
Position 2306: 0.6365769810844253
Position 9627: 0.5424630387919198
Position 15513: 0.4750530389400591
Position 19263: 0.47241464869314287
Position 19328: 0.4597298740824643
Position 15458: 0.40993289165480157
Position 16218: 0.37401840894838934
Position 13767: 0.37147061133131254
Position 5819: 0.3609819192936367
Position 15791: 0.2962524849790414
Position 6276: 0.25929196302084223
Position 6349: 0.1845210304496915
Position 12018: 0.1404258651548007
Position 6314: 0.1346238871038415
Position 8503: 0.1231068836355167
Position 6170: 0.11296104447177781
Position 6294: 0.08153406889684811
Position 22294: 0.06767420687227495
Position 20888: 0.061765422577348544
Position 2777: 0.05966097156759797
Position 6206: 0.058645010927194714
Position 15844: 0.04923646648436014
Position 350: 0.04663681355612353
Position 22646: 0.04615176387548508
Position 5857: 0.04419419405564842
Position 6299: 0.04377639194891676
Position 22362: 0.040067528935184275
Position 9524: 0.03295739727670786
Position 5832: 0.03106601819273955
Position 8573: 0.0308187048096602
Position 11129: 0.02661115651799691
Position 23517: 0.026352603967132692
Position 2263: 0.023916729177513623
Position 11250: 0.019606459816222686
Position 3119: 0.019273660089428973
Position 15925: 0.019212211872322624
Position 2518: 0.015875974318405425
Position 13003: 0.01536104506281412
Position 24051: 0.01491794027710797
Position 2752: 0.013763550842589066
Position 19530: 0.01231049435586265
Position 9764: 0.011859833738971957
Position 21717: 0.011244241692907832
Position 20322: 0.01091084656447818
Position 12364: 0.010824142073204233
Position 2952: 0.010003518455502862
Position 17225: 0.009605114661479622
Position 24101: 0.009167037688300045
Position 6250: 0.008854513576764221
Position 2124: 0.008252267386785604
Position 23719: 0.007853546286232083
Position 8199: 0.007492910529377039
Position 3047: 0.007170349684964689
Position 18884: 0.006930936044688229
Position 5668: 0.006808178117913396
Position 2011: 0.006571550175494683
Position 22201: 0.006498181456741426
Position 20342: 0.006435886772840911
Position 22443: 0.006007030726610077
Position 21258: 0.005347816361458403
Position 22298: 0.005290441556219605
Position 2949: 0.005282985884705905
Position 535: 0.005050535365852684
Position 6145: 0.004610046207791488
Position 3076: 0.00425027281170703
Position 3168: 0.0037908062817646735
Position 22653: 0.0030321512826783615
Position 20318: 0.002916628514475479
Position 22627: 0.002898170972081453
Position 19984: 0.002867973366727593
Position 3013: 0.002675147407632655
Position 2187: 0.0025188100116072362
Position 20912: 0.0024628443507502154
Position 23739: 0.002382976263326621
Position 17202: 0.002376145889464276
Position 13119: 0.0021624349788527007
Position 949: 0.001994947345693453
Position 302: 0.001969620620949386
Position 236: 0.0018294483311873152
Position 9394: 0.0017008048406280394
Position 21564: 0.001611565367999501
Position 20789: 0.0014499526356690762
Position 19573: 0.001345466915024854
Position 362: 0.0013244990066448071
Position 379: 0.0012930304702003584
Position 2267: 0.0012359972253315
Position 14227: 0.0012077588175578619
Position 21332: 0.001181084315063214
Position 21064: 0.001121677785813602
Position 326: 0.001102206117011285
Position 23541: 0.0010864067182030695
Position 19960: 0.0008614840955675562
Position 21787: 0.0008572286811100011
Position 3081: 0.000841196453694649
Position 16939: 0.0008002186347138816
Position 2547: 0.0007166833895858128
Position 1952: 0.000648484938578852
Position 8367: 0.000509936214688566
Position 156: 0.0004946815426180989
Position 171: 0.0004589640413059745
Position 14230: 0.0004272969886313353
Position 22410: 0.0003956491517164711
Position 18593: 0.000341159046873142
Position 2816: 0.00033467778517309616
Position 213: 0.0003194047747646226
Position 21678: 0.0002789674234901151
Position 2908: 0.00021935671833040992
Position 15721: 0.00020168324078054698
Position 2932: 0.0001800723231257995
Position 12579: 0.00016979390324248995
Position 13019: 0.0001596616699776669
Position 653: 0.00014080547278844184
Position 19809: 0.00013243537169832544
Position 15760: 0.00012501158663369698
Position 19708: 0.0001184818410112707
Position 2863: 0.00011546724309643546
Position 5710: 0.00011124532990578206
Position 775: 0.00010033140130143427
Position 468: 9.040138597799939e-05
Position 434: 7.383008942151211e-05
Position 2429: 6.483081196270604e-05
Position 386: 6.397708003411802e-05
Position 15866: 6.133405999911366e-05
Position 958: 5.849447243141346e-05
Position 715: 4.25726508269589e-05
Position 259: 4.1151808465134275e-05
Position 195: 4.031920921211371e-05
Position 252: 3.921101249005485e-05
Position 810: 3.6886385167009695e-05
Position 920: 2.674740320368052e-05
Position 609: 2.4578559525610337e-05
Position 1647: 2.3212763804979636e-05
Position 1902: 2.1593364645930436e-05
Position 313: 1.42389872860128e-05
Position 517: 1.3005324493239392e-05
