Gene = UQCRH
index = 1533
Annotated 5SS: [ 190 5497 6686]
Annotated 3SS: [ 5469  6523 12920]
SMsplice 5SS: [ 190 6414 6686]
SMsplice 3SS: [ 6265  6523 12920]
top_k =  500
Partition function (log Z): -4.631346574539141

Sorted 5' Splice Sites (High to Low Probability):
Position 190: 0.9911143280765576
Position 6686: 0.9698546497362489
Position 6414: 0.9126209161320161
Position 5497: 0.32298046671991193
Position 622: 0.15288905982957815
Position 5513: 0.1222662453745137
Position 419: 0.09031331334820025
Position 550: 0.05458842403276263
Position 1088: 0.04245121491889821
Position 651: 0.02527658599127959
Position 581: 0.01837376069172603
Position 10526: 0.014049269207750513
Position 1653: 0.014009232397128365
Position 12822: 0.013581197374653145
Position 10558: 0.01345001295545618
Position 10984: 0.013322778334173295
Position 5540: 0.010873370002257717
Position 5247: 0.009507254206283459
Position 9680: 0.009297240193765257
Position 9378: 0.008113102969011977
Position 7254: 0.007992974390528753
Position 12381: 0.007322156243413267
Position 3577: 0.006677378781282742
Position 6611: 0.0062325166522394036
Position 9138: 0.0059352464658998195
Position 6203: 0.005242523239852627
Position 4041: 0.004852425971496641
Position 8783: 0.004837363939487796
Position 13050: 0.004715058973533468
Position 7734: 0.004698984874107692
Position 3692: 0.004412787910637467
Position 1464: 0.00406362188830985
Position 6436: 0.0034424093859767367
Position 12642: 0.002244974623383725
Position 11755: 0.0022086541774685594
Position 4563: 0.0019174612858787862
Position 7899: 0.001904833033850387
Position 6810: 0.0018103162105018366
Position 5653: 0.0017662411738550395
Position 1609: 0.0017457636282780591
Position 10907: 0.0017149557515954423
Position 6690: 0.0016306502962701694
Position 9370: 0.0015738693432052863
Position 5651: 0.0014996715419008288
Position 9133: 0.0014912233966837753
Position 4702: 0.0014321838503478538
Position 1909: 0.001033131963790912
Position 4046: 0.0009387792529652628
Position 91: 0.0008992623397358256
Position 479: 0.0008130146232250901
Position 410: 0.0007949511308661546
Position 882: 0.0007936001788923327
Position 9358: 0.0007179525277204681
Position 12394: 0.0006986476716142393
Position 86: 0.0006490537516935715
Position 1723: 0.0005745082281651141
Position 3914: 0.0005139109821151583
Position 1322: 0.0004824580461968167
Position 658: 0.0003555970632830885
Position 3045: 0.00031456970811427116
Position 4013: 0.00030481229922929993
Position 4765: 0.00028447287368899547
Position 4456: 0.000280325770529651
Position 1279: 0.00027376879535386504
Position 3650: 0.00019354638166975736
Position 2072: 0.00018714893668114805
Position 404: 9.6183962142507e-05
Position 348: 7.227979806094599e-05
Position 295: 3.885414087006019e-05
Position 64: 2.2050061898548997e-05
Position 455: 1.8321644039138595e-05
Position 1283: 1.3177242383903726e-05
Position 624: 1.1466005778979695e-05
Position 1295: 8.36713282537478e-06
Position 413: 6.724790426131716e-06
Position 7222: 4.450686469794541e-06
Position 51: 3.57480617609303e-06
Position 450: 2.8849963553939604e-06
Position 666: 2.1805506415632374e-06
Position 435: 2.017202500322709e-06
Position 11: 8.558273019829691e-07
Position 483: 3.047239641264227e-07
Position 490: 2.8504969605917487e-07
Position 1034: 2.559393904630766e-07
Position 472: 2.0910890436570522e-07
Position 111: 1.3294800460136258e-07
Position 126: 7.263092781820099e-08
Position 735: 7.036279412614037e-08
Position 1099: 6.812712396357928e-08
Position 898: 5.833400252022154e-08
Position 13: 4.597938667387616e-08
Position 700: 3.006326062422278e-08
Position 281: 1.9852738251157953e-08
Position 99: 1.1183793429223705e-08
Position 343: 3.4288672479358385e-09
Position 109: 2.0106435932503525e-09
Position 440: 1.716821046593774e-09
Position 304: 5.144987382316018e-10
Position 373: 2.1073753473244196e-10
Position 317: 4.064990619656783e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6523: 0.9781855388922661
Position 6265: 0.8628363894210765
Position 12920: 0.8120186495458674
Position 5469: 0.4602830203517282
Position 337: 0.136309446542212
Position 512: 0.10011640980985496
Position 479: 0.045020224807077
Position 10388: 0.04049707372378795
Position 6338: 0.039781368610562105
Position 9290: 0.03562387886169869
Position 7530: 0.03063781536369638
Position 12690: 0.020202156997690835
Position 10791: 0.01862794705223706
Position 293: 0.018387865077249037
Position 1442: 0.01582779071026128
Position 775: 0.01572791117021639
Position 9612: 0.015162070372903964
Position 8983: 0.012966627161041544
Position 361: 0.012196092466408699
Position 6269: 0.011823566008173685
Position 12551: 0.010560613945786987
Position 3514: 0.01002641642725669
Position 6539: 0.009917980497250517
Position 7159: 0.009541415805895183
Position 8655: 0.009130047503336881
Position 549: 0.008091944979269067
Position 11574: 0.007283373046918288
Position 6876: 0.006746401248559653
Position 5090: 0.006552772028165697
Position 413: 0.0064199337822182494
Position 799: 0.006327637825085965
Position 6114: 0.005522088006712983
Position 966: 0.005386409638077985
Position 7047: 0.005368953063925944
Position 12178: 0.005185418793929225
Position 7021: 0.005100537149394463
Position 1017: 0.004868469138642336
Position 13129: 0.004715058973533469
Position 12459: 0.004693954316267617
Position 11565: 0.004392555557582468
Position 12275: 0.004268630839211939
Position 6764: 0.004228407695384073
Position 1368: 0.0042193696227627656
Position 13083: 0.004054640448243893
Position 544: 0.003961556437404279
Position 7682: 0.003761950133595738
Position 12477: 0.00375906138649611
Position 3941: 0.0036773427617958214
Position 450: 0.003640089898799915
Position 936: 0.0030698711691399243
Position 617: 0.002696810530680763
Position 3842: 0.002636816350550552
Position 939: 0.002604772136745411
Position 7188: 0.002505760913595228
Position 10288: 0.0024303558852205886
Position 4296: 0.0023048459826125827
Position 6384: 0.0022994716734262947
Position 8658: 0.002076395479730706
Position 8343: 0.001908124269452187
Position 8180: 0.0018483322273869427
Position 12028: 0.0018454724601968538
Position 5152: 0.0017722324732548501
Position 7622: 0.0015953749832211576
Position 580: 0.0015710605775748484
Position 7982: 0.0014386460011231751
Position 8804: 0.0013556390686958078
Position 1161: 0.0012833115855862911
Position 9749: 0.0012213263916063075
Position 5192: 0.0011822497048629111
Position 8315: 0.0011323203211916777
Position 8006: 0.001029125291630254
Position 10928: 0.0010134037623787168
Position 1831: 0.0009296614894714769
Position 6856: 0.0008676734078141976
Position 9575: 0.0008633055317053861
Position 990: 0.000832054672918536
Position 10808: 0.0008095840426998093
Position 4631: 0.0007154671718244983
Position 10441: 0.0007030556110982616
Position 8830: 0.0006973713897748524
Position 9550: 0.0006944340187987703
Position 529: 0.0006063270681127694
Position 3437: 0.0005881520518908161
Position 9240: 0.0005843398405822577
Position 8183: 0.0005737543667027418
Position 274: 0.0005205164796861133
Position 4558: 0.00046185068905986985
Position 10352: 0.00045904241202744884
Position 8509: 0.00043014222229015466
Position 1031: 0.00042496457709684357
Position 8710: 0.0004242009828279092
Position 3598: 0.0004041415473279743
Position 10615: 0.0004030159519354967
Position 621: 0.0002969594035650771
Position 6632: 0.0002877452064650699
Position 4508: 0.0002492664023733207
Position 9247: 0.00023638401711772566
Position 2924: 0.00021586924218216767
Position 4417: 0.00019650243064055925
Position 304: 0.00019238814976991098
Position 6854: 0.00018871630116794254
Position 418: 0.0001868079430650493
Position 3918: 0.00017480115788296382
Position 7508: 0.00017392782599722655
Position 8684: 0.0001612764663712398
Position 483: 0.00015997050807802765
Position 3595: 0.00015990064503403143
Position 7104: 0.00014107238209653188
Position 3967: 0.00013389236571544915
Position 3459: 0.00011335711715667182
Position 7699: 0.00010196293314751894
Position 9162: 0.00010009146696621258
Position 2927: 9.87004659321035e-05
Position 281: 8.698357888343121e-05
Position 7073: 7.779858005205572e-05
Position 1977: 7.305964573320946e-05
Position 6902: 7.048353490637251e-05
Position 1789: 6.885968529557758e-05
Position 1848: 6.279428114878787e-05
Position 8485: 6.168165478442313e-05
Position 7534: 4.1492087375787495e-05
Position 7504: 4.112338372013776e-05
Position 2219: 2.4108879861689638e-05
Position 365: 1.6748684261252944e-05
Position 317: 1.1307797011160893e-05
Position 2195: 9.524717490207842e-06
Position 3201: 8.524334066933044e-06
Position 9024: 7.954913216127425e-06
Position 9579: 5.752208031984714e-06
Position 121: 2.99847907657617e-06
Position 1122: 2.176438955729101e-06
Position 735: 1.8027384464353172e-06
Position 498: 1.747125457765513e-06
Position 873: 1.5539291854043402e-06
Position 1187: 1.1256265613036261e-06
Position 1170: 9.413315237061307e-07
Position 7118: 8.960120603078704e-07
Position 856: 8.796495487489734e-07
Position 178: 7.002689238316503e-07
Position 554: 6.953608632231729e-07
Position 881: 6.398207649883761e-07
Position 692: 6.262708127522092e-07
Position 7826: 5.616049650752232e-07
Position 232: 5.434863186922569e-07
Position 3299: 4.568138874693487e-07
Position 129: 2.794977973534862e-07
Position 487: 2.3378639770679347e-07
Position 589: 2.141886705901071e-07
Position 311: 9.32956167907325e-08
Position 159: 8.537488686831713e-08
Position 1387: 8.122194375986366e-08
Position 647: 7.94197069300949e-08
Position 1539: 5.539302657000195e-08
Position 153: 5.045977392809779e-08
Position 237: 4.0434155739546805e-08
Position 186: 3.420660778164114e-08
Position 6770: 2.6716182185563466e-08
Position 147: 2.2231997813275117e-08
Position 698: 1.9906570995164064e-08
Position 373: 1.8030050473702834e-08
Position 90: 1.5547785148027728e-08
Position 133: 7.85634985624637e-09
Position 189: 5.747365058748483e-10
Position 425: 4.982380162065092e-10
Position 194: 2.8388198832268883e-10
Position 427: 1.4020524971240606e-10
