Gene = ZNF367
index = 1611
Annotated 5SS: [  717 20166 23507 25932]
Annotated 3SS: [20014 23386 25792 29869]
SMsplice 5SS: [  717 20166 23507 25932]
SMsplice 3SS: [20014 23386 25792 29869]
top_k =  500
Partition function (log Z): -12.362231432847492

Sorted 5' Splice Sites (High to Low Probability):
Position 20166: 0.9966605792803208
Position 23507: 0.9518635946685687
Position 717: 0.9466370286368323
Position 9023: 0.7884962806519753
Position 25932: 0.4824322643101494
Position 9217: 0.35106884018239437
Position 231: 0.17036817356667588
Position 6000: 0.1359219376974662
Position 8670: 0.07542736744250932
Position 1521: 0.06403910475657072
Position 4098: 0.05854228768119743
Position 6035: 0.053541056397352724
Position 4839: 0.053353034106295126
Position 425: 0.031026161062252613
Position 670: 0.028767908283828685
Position 8764: 0.02613139796961656
Position 8704: 0.017500213554560752
Position 3488: 0.01592749784368976
Position 8686: 0.013209706871506374
Position 179: 0.011747981132289186
Position 1204: 0.010098668160984639
Position 8678: 0.009000617704993163
Position 3030: 0.005938327903878546
Position 500: 0.0029803848639327075
Position 128: 0.002678147436671958
Position 392: 0.0021573277167267137
Position 2011: 0.0019286348318356896
Position 1594: 0.0017617928924064932
Position 5174: 0.0016006694903554824
Position 5034: 0.0013892237553610677
Position 384: 0.0012180418529400428
Position 246: 0.0011628915272215163
Position 1510: 0.0007842176773144941
Position 498: 0.0007689725028446092
Position 2537: 0.0006354693412589963
Position 1250: 0.000569370462979558
Position 1320: 0.000550236071366981
Position 3816: 0.0005481865305644135
Position 433: 0.0005015550995599675
Position 151: 0.0004961589797547083
Position 256: 0.0004850474490954529
Position 284: 0.0004497266260463379
Position 3653: 0.0004165446689533984
Position 4889: 0.0003936733066412738
Position 6117: 0.0003383139148975771
Position 2043: 0.0003334527533350848
Position 110: 0.00031552378854968096
Position 146: 0.0002945865189592199
Position 941: 0.00024406881741085022
Position 774: 0.00023709518223673438
Position 390: 0.00020672720801346987
Position 3902: 0.00018770854440938793
Position 396: 0.00015965084518014463
Position 72: 7.340532885375517e-05
Position 1252: 4.904224848066142e-05
Position 9071: 1.699823761025961e-05
Position 1440: 1.4056598204962688e-05
Position 2129: 1.3527067452221801e-05
Position 3062: 1.0986707706309465e-05
Position 2451: 1.0812764843577093e-05
Position 1434: 1.0579657441757522e-05
Position 133: 5.975867231109947e-06
Position 534: 5.783358627645129e-06
Position 1473: 3.936751851663303e-06
Position 1207: 3.911019194131624e-06
Position 1641: 3.711650049725185e-06
Position 1190: 2.6812776950606443e-06
Position 183: 2.17330471474325e-06
Position 985: 8.743074072330912e-07
Position 1029: 1.4119053424011898e-07
Position 807: 1.0428462098795266e-07
Position 749: 9.154573791173403e-08
Position 946: 4.111824023513853e-08
Position 506: 3.671072078144044e-08
Position 900: 2.7283922360992743e-08
Position 767: 2.6100193324441826e-08
Position 968: 2.588588786743972e-08
Position 881: 1.3043668315987225e-08
Position 1022: 1.30285549924234e-08
Position 15: 1.3897517500332235e-10
Position 1064: 9.401268149155473e-12
Position 354: 4.9115237189417336e-27

Sorted 3' Splice Sites (High to Low Probability):
Position 20014: 0.9978777521007505
Position 23386: 0.9581660735560299
Position 25792: 0.5877063116578263
Position 29869: 0.4222407827380347
Position 8950: 0.41860862998450105
Position 8796: 0.40534235045941036
Position 9111: 0.23145943702871377
Position 588: 0.19070253531399467
Position 5884: 0.18981601886940902
Position 8576: 0.16504104033673347
Position 29910: 0.1645630245075783
Position 27452: 0.0643386090580903
Position 26259: 0.06148805139970359
Position 9119: 0.06089268241446245
Position 1351: 0.05616467368179205
Position 3983: 0.05117981576383474
Position 23982: 0.03204666181732667
Position 24525: 0.030488688073325537
Position 27968: 0.025388042625239464
Position 4664: 0.02415288496832698
Position 24302: 0.017794468511544797
Position 1121: 0.01706120013403974
Position 3430: 0.016635225234187697
Position 25675: 0.014948996408846595
Position 24500: 0.014689328452806577
Position 4823: 0.009254286445957487
Position 26856: 0.009178091152799
Position 475: 0.008461534415680646
Position 4753: 0.007557018714454697
Position 26285: 0.00735328507281615
Position 4710: 0.0071287740366531285
Position 23738: 0.0065113214789466805
Position 4051: 0.005683816480268596
Position 25760: 0.005405320613503809
Position 2928: 0.005353934162776183
Position 4805: 0.005069807388156876
Position 23995: 0.003394516952525154
Position 4480: 0.0030407086452572006
Position 23918: 0.00231824501462253
Position 1143: 0.002175297180871012
Position 22513: 0.0019954409304320186
Position 3899: 0.0017228229100438271
Position 380: 0.0015239310506049253
Position 1407: 0.001505008770238911
Position 594: 0.0010096772371160705
Position 23587: 0.0009411782370430837
Position 17683: 0.0008540822154306628
Position 2302: 0.0006372459379181857
Position 1898: 0.000626919782061924
Position 1881: 0.0005921051112197414
Position 2939: 0.0005834441713594929
Position 5032: 0.0005604504293722678
Position 403: 0.0004905068447141907
Position 487: 0.0004335888147785511
Position 1937: 0.0003928572242574753
Position 3587: 0.0003928178655417037
Position 1294: 0.00036897009222083176
Position 1918: 0.00034650154720725085
Position 544: 0.00034191252903214544
Position 1506: 0.00024332174827982
Position 1977: 0.00020931551898698954
Position 14767: 0.00020505135621679265
Position 1455: 0.0001353659854605884
Position 9722: 0.00011753249158093393
Position 1866: 0.00011023986532995724
Position 1356: 8.503808449340271e-05
Position 10775: 6.553984989187772e-05
Position 1154: 5.10517367534287e-05
Position 1234: 4.951703263994941e-05
Position 10375: 4.654674248761965e-05
Position 10901: 4.479321990678473e-05
Position 1373: 3.481755097901782e-05
Position 806: 3.437755848366292e-05
Position 10879: 3.231912543026656e-05
Position 6770: 2.9531274483873567e-05
Position 10772: 2.8456177364381367e-05
Position 10225: 2.1826179091111902e-05
Position 13021: 2.078821561479092e-05
Position 3559: 1.719798299300559e-05
Position 841: 1.3135657126368194e-05
Position 2900: 1.2779961268247269e-05
Position 7459: 1.1436412853452157e-05
Position 2395: 1.1376984546501759e-05
Position 3528: 1.0681062540289594e-05
Position 12908: 1.0030736549066737e-05
Position 1311: 9.514135110663442e-06
Position 8383: 8.64703287110178e-06
Position 314: 5.9354786567820476e-06
Position 906: 5.249786826211768e-06
Position 7152: 5.178177211634793e-06
Position 940: 4.482208077122839e-06
Position 6338: 4.177002605370464e-06
Position 7770: 3.3231127665351854e-06
Position 1249: 3.2708025464915716e-06
Position 881: 3.196773808047363e-06
Position 6275: 2.386076162537227e-06
Position 9341: 2.2931859845714397e-06
Position 6364: 1.935283132526865e-06
Position 7172: 1.1315594718276293e-06
Position 793: 1.1280418523598444e-06
Position 7794: 1.0689060176084078e-06
Position 6579: 9.957604405712775e-07
Position 669: 9.891815931146872e-07
Position 6950: 9.56865156703096e-07
Position 4278: 8.530315135338134e-07
Position 419: 7.954564810080761e-07
Position 4065: 6.596264186887137e-07
Position 5365: 4.901546277307555e-07
Position 1932: 4.573174156554457e-07
Position 1083: 3.8516959293405023e-07
Position 1090: 3.5893486174803253e-07
Position 946: 3.4923456086888066e-07
Position 1545: 3.4262017902350076e-07
Position 4313: 3.422242368830524e-07
Position 329: 1.478868837642874e-07
Position 2564: 1.392894179650312e-07
Position 443: 1.1220408277673516e-07
Position 1029: 9.209199416632653e-08
Position 674: 8.07552027935057e-08
Position 449: 5.539810830735398e-08
Position 277: 3.8234516363522515e-08
Position 757: 3.3328468890632846e-08
Position 438: 3.163040283798753e-08
Position 602: 2.7528030907509615e-09
Position 683: 2.3537556603344366e-09
Position 201: 1.7787276467632536e-09
Position 521: 8.291814014021476e-10
Position 146: 6.604029215025595e-10
Position 687: 6.419173954186385e-10
Position 225: 4.927398872249841e-10
Position 716: 3.125929404770959e-10
Position 1783: 1.3500814075638847e-10
Position 1548: 1.6000005352293485e-11
Position 1520: 1.2879334889280074e-11
Position 165: 9.981460810915013e-13
Position 1101: 3.571472126225914e-13
Position 694: 8.425825219694896e-14
Position 703: 6.358085807795615e-14
Position 680: 2.427840509384131e-14
Position 253: 1.406205177190478e-14
Position 691: 1.9042088062303773e-15
Position 241: 1.4475156491300624e-15
Position 150: 1.335432660718614e-15
Position 194: 1.3081419515143444e-15
Position 256: 7.205640484844917e-16
Position 222: 5.848037145439229e-16
Position 227: 3.8558891509897997e-16
