Gene = SDHA
index = 1234
Annotated 5SS: [  178  5328  6281  7322  7807 10093 12760 15405 17099 18359 22236 32863
 33228 36266]
Annotated 3SS: [ 5240  6118  7177  7641  9943 12634 15235 16902 18186 22116 32750 33096
 36151 38092]
SMsplice 5SS: [  178  5328  7807 10093 12760 15405 16664 18359 22236 24521 30095 32863
 33228 36266]
SMsplice 3SS: [ 5240  7641  9943 12634 15235 16515 18186 22116 24369 29933 32750 33096
 36151 38092]
top_k =  500
Partition function (log Z): 23.170831408208215

Sorted 5' Splice Sites (High to Low Probability):
Position 33228: 0.9999751176840691
Position 22236: 0.9995820933908454
Position 18359: 0.9876228042877125
Position 178: 0.976155832427055
Position 36266: 0.9713763077131167
Position 10093: 0.961795341553711
Position 15405: 0.960892060741103
Position 5328: 0.9381732683344741
Position 7807: 0.9269674648980468
Position 16664: 0.9268091602551051
Position 12760: 0.8626713388432845
Position 30095: 0.8305244951081272
Position 32863: 0.7839827546602806
Position 24521: 0.596459271839816
Position 17099: 0.5518992544352661
Position 19707: 0.4968664306502994
Position 10459: 0.48156671777266863
Position 7322: 0.3090670075457062
Position 6281: 0.30437140806924606
Position 2097: 0.29166365125565963
Position 14636: 0.20483730610268341
Position 17598: 0.16525222995365252
Position 19378: 0.15558647782237303
Position 25627: 0.1550333435474213
Position 36463: 0.13939211885044614
Position 34840: 0.13830152373450044
Position 17680: 0.09683316366171368
Position 23947: 0.09138054003002213
Position 15846: 0.06693184408680691
Position 24525: 0.061502352431895085
Position 23598: 0.0599324691784876
Position 22421: 0.05629881822453983
Position 36552: 0.051267563922485465
Position 22865: 0.048284109529985915
Position 9477: 0.047530116286879774
Position 19461: 0.041138088749423346
Position 34608: 0.03673753392189258
Position 23349: 0.03291853967903356
Position 17595: 0.03195880914239869
Position 6100: 0.03185515712047584
Position 34281: 0.03182868023571601
Position 10455: 0.029995652401812633
Position 22417: 0.0283943174207989
Position 17654: 0.026877172051422493
Position 5378: 0.02352356455933624
Position 34334: 0.02210898803143582
Position 9516: 0.02131905885778199
Position 10292: 0.01947408604607865
Position 15638: 0.019160692238025842
Position 6167: 0.019138878677785284
Position 1865: 0.018916890826257582
Position 7047: 0.018652705747138777
Position 7072: 0.01763427782067271
Position 228: 0.01736264750831927
Position 7390: 0.017325188637617745
Position 21176: 0.01673526701432968
Position 22522: 0.015479393481670892
Position 2850: 0.01400264945829869
Position 5149: 0.013398192282096953
Position 15463: 0.01322450105556767
Position 3237: 0.012720435900850351
Position 15695: 0.012403662451750175
Position 803: 0.01217253282953198
Position 10266: 0.011564633385432255
Position 26658: 0.011363512910205724
Position 35018: 0.01079395881395834
Position 5942: 0.009775169673345296
Position 25984: 0.009030426159516812
Position 25337: 0.008982426270109773
Position 9401: 0.008645058525995604
Position 15819: 0.008590350770274303
Position 20893: 0.008229606255187339
Position 9696: 0.008222399897012008
Position 9115: 0.008079098279512064
Position 10887: 0.007857803367162594
Position 24534: 0.0077221013029917735
Position 33890: 0.007618350811506107
Position 20890: 0.007401263787643579
Position 7749: 0.007369700806302831
Position 34661: 0.0069102271352217415
Position 30175: 0.0065863585044548065
Position 34228: 0.006387107933946004
Position 13206: 0.005829388317878585
Position 18262: 0.005659379564652711
Position 36500: 0.00561645917458872
Position 33492: 0.005311166257239693
Position 2497: 0.005290477389009894
Position 1466: 0.00522371112274447
Position 35992: 0.0052224526832237795
Position 38194: 0.0052006566142476654
Position 16049: 0.005078706442331164
Position 7154: 0.004634658288509155
Position 6292: 0.004606817211829792
Position 3194: 0.004354545914285723
Position 3360: 0.004343456586311182
Position 15642: 0.004324567973187142
Position 34758: 0.004279338098320277
Position 9176: 0.004109085903634374
Position 3065: 0.004082764434172147
Position 15750: 0.003915772328213437
Position 16394: 0.0038529514689416436
Position 12808: 0.0037362861967474154
Position 10933: 0.0035678702245021676
Position 9049: 0.0035339695227633826
Position 33609: 0.003277473284420641
Position 5706: 0.0031937600169607825
Position 662: 0.003171585612508353
Position 25577: 0.003116327939897632
Position 30164: 0.0031019755368666907
Position 15754: 0.003083673518870237
Position 12786: 0.0027989892373548406
Position 17105: 0.0026775742958743765
Position 6679: 0.0026270935218312254
Position 32498: 0.0025687205295993193
Position 7354: 0.002555201720973425
Position 10429: 0.0024992175134502166
Position 7889: 0.002476526933715431
Position 11149: 0.0023496173287533006
Position 6321: 0.002318404407380433
Position 36535: 0.002307627123857518
Position 3886: 0.0022860912445849557
Position 9296: 0.0022653489641703693
Position 9441: 0.0021884068145617526
Position 7427: 0.0021570960115329897
Position 15898: 0.002061923737945604
Position 17879: 0.002022457868635928
Position 4974: 0.0020088230578534077
Position 15861: 0.0019922061046572723
Position 7841: 0.0018237236320701275
Position 17577: 0.0018044795576591234
Position 15964: 0.0017495008661997844
Position 37319: 0.0016402663358743687
Position 2478: 0.0016393589887559103
Position 36502: 0.0016188048921946573
Position 33552: 0.0015827032722318863
Position 329: 0.0015131749431087987
Position 36549: 0.0014162805521124062
Position 15996: 0.001408934277817375
Position 36601: 0.0013783726012654353
Position 14642: 0.0013373133089206583
Position 36859: 0.0012676545333805771
Position 17212: 0.0012480087314460265
Position 6612: 0.0012217263957201236
Position 13440: 0.0011686562935662413
Position 19339: 0.0011138181993540807
Position 2886: 0.0010360688368014324
Position 11403: 0.0009823227704854611
Position 4812: 0.000979805837709951
Position 22645: 0.0009050049179530218
Position 4335: 0.0008340999891059142
Position 9132: 0.0008005061676385485
Position 18868: 0.0006631485657424541
Position 1870: 0.0006610976177403485
Position 37102: 0.0006590427249962401
Position 9345: 0.00063245717542233
Position 9467: 0.0006064681766417227
Position 10584: 0.0006062264606586856
Position 6130: 0.0005012791124938969
Position 5646: 0.0004684132774111302
Position 36792: 0.0004579631514326936
Position 5720: 0.0004467271403663032
Position 15545: 0.0004362761829850087
Position 34974: 0.00041087839283135294
Position 33666: 0.00040675538169020577
Position 182: 0.0003036105330053789
Position 18761: 0.0002880537453912896
Position 16876: 0.0002807468730966904
Position 36781: 0.00024214826021506068
Position 1812: 0.0002346333451056497
Position 253: 0.0002224939838322718
Position 5272: 0.00021847919468906418
Position 18710: 0.00021586540469603562
Position 16673: 0.00021282803659983804
Position 36638: 0.0002085526084051972
Position 19334: 0.0001901319898286571
Position 18820: 0.0001871042678963741
Position 1380: 0.00017473659813460246
Position 640: 0.00015885300511099323
Position 38215: 0.00015745157314223684
Position 676: 0.00015078258137532434
Position 1306: 0.00014291933127933253
Position 38191: 0.0001371851619320101
Position 1832: 0.00013666608601294795
Position 487: 0.00012710372514259218
Position 956: 0.0001233261960876149
Position 5441: 0.00012230202341117127
Position 22767: 9.896782613542728e-05
Position 34501: 9.870076854880924e-05
Position 1676: 9.857487650710218e-05
Position 1651: 8.793343342451763e-05
Position 124: 7.863526785703556e-05
Position 58: 7.79415710957446e-05
Position 24890: 7.760697521759546e-05
Position 1646: 5.068177796984892e-05
Position 644: 4.4358685580126725e-05
Position 1834: 4.319774109936574e-05
Position 1376: 3.874571261744799e-05
Position 1912: 3.470401933755736e-05
Position 1004: 3.077316768487211e-05
Position 15634: 1.848600959928203e-05
Position 2493: 1.6525515083474654e-05
Position 22260: 1.293634758508707e-05
Position 401: 1.1498908752749017e-05
Position 407: 7.519040803031417e-06
Position 1948: 6.891067770367014e-06
Position 36152: 5.523021948382183e-06
Position 3154: 5.143099014882382e-06
Position 22: 4.866833804059543e-06
Position 2079: 4.789606482225041e-06
Position 514: 4.461681882858715e-06
Position 53: 3.898403604078429e-06
Position 242: 2.9979038679181645e-06
Position 1657: 2.0775500755161354e-06
Position 1001: 1.6117422895207922e-06
Position 1350: 1.4633013214482804e-06
Position 680: 1.387462445519722e-06
Position 607: 1.3023376007259964e-06
Position 546: 1.193778579267361e-06
Position 707: 1.1079847233545853e-06
Position 9: 1.0963404319950577e-06
Position 1492: 9.823534622466192e-07
Position 1248: 9.024198540291631e-07
Position 275: 8.909904534973912e-07
