Gene = TCTA
index = 1386
Annotated 5SS: [435 905]
Annotated 3SS: [ 849 2613]
SMsplice 5SS: [597]
SMsplice 3SS: [849]
top_k =  500
Partition function (log Z): -9.402077215747495

Sorted 5' Splice Sites (High to Low Probability):
Position 905: 0.4838513654001231
Position 597: 0.41289114706373437
Position 435: 0.39484457221051056
Position 169: 0.15836133336141872
Position 3648: 0.15398216536159112
Position 1160: 0.03383865248854344
Position 203: 0.030920044618673113
Position 2760: 0.018639352391606547
Position 188: 0.015207189686320968
Position 1075: 0.010163892962392
Position 355: 0.008026710643352553
Position 45: 0.006709356374529212
Position 3494: 0.005704508954946742
Position 3579: 0.004904607092543707
Position 1552: 0.004353804980571107
Position 850: 0.0036338681174514563
Position 966: 0.003065346944855658
Position 176: 0.0023029830203158325
Position 269: 0.0013599071767765683
Position 194: 0.0011130511950504956
Position 909: 0.0009150382342338335
Position 1126: 0.0004967599417740592
Position 1058: 0.00048568006972123524
Position 235: 0.0004822535613624887
Position 1111: 0.000474755450668673
Position 3096: 0.0003996679981016093
Position 3169: 0.00027987985044901614
Position 131: 0.0002650872760289248
Position 103: 0.000250543047100881
Position 769: 0.00023300333141824874
Position 40: 0.000146832857653328
Position 35: 0.00012374285060504116
Position 2446: 0.00012287618566907666
Position 421: 0.0001190485309286497
Position 366: 9.478929813019205e-05
Position 687: 8.61103818231508e-05
Position 361: 8.169927639805546e-05
Position 457: 7.520216245602429e-05
Position 150: 6.044527648836159e-05
Position 394: 5.8251230591592094e-05
Position 418: 5.6897659550399546e-05
Position 410: 4.389670266588769e-05
Position 326: 3.1319722912530005e-05
Position 173: 2.925788257936012e-05
Position 494: 1.9315042319057774e-05
Position 229: 1.646437776206736e-05
Position 51: 1.5935783523729698e-05
Position 1240: 1.3006841594172158e-05
Position 859: 1.2180071047441171e-05
Position 1579: 1.1137119732586152e-05
Position 359: 9.741254276155787e-06
Position 304: 7.068951503734045e-06
Position 1064: 6.339976591948043e-06
Position 352: 6.190341243714155e-06
Position 388: 4.321675479556903e-06
Position 2460: 3.1970824750056356e-06
Position 766: 2.640671304439455e-06
Position 292: 2.1122282577215893e-06
Position 123: 2.111336018154332e-06
Position 504: 1.5197212353092637e-06
Position 547: 1.4485650790793054e-06
Position 623: 1.2084600385048643e-06
Position 726: 1.1338527716538075e-06
Position 58: 9.444165378462775e-08
Position 218: 5.50831407797417e-08
Position 10: 2.0277948251496283e-08
Position 429: 5.09479418505389e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 849: 0.5449272278957922
Position 3751: 0.48352793366142843
Position 2613: 0.14604424027558133
