Gene = FAM166B
index = 525
Annotated 5SS: [ 133  734 1025 1251 1520]
Annotated 3SS: [ 509  818 1198 1324 1803]
SMsplice 5SS: [ 133 1251 1520]
SMsplice 3SS: [1149 1370 1803]
top_k =  500
Partition function (log Z): -6.165093234154024

Sorted 5' Splice Sites (High to Low Probability):
Position 133: 0.8409098787665834
Position 1251: 0.7194618521316388
Position 1520: 0.6807996332539982
Position 1025: 0.35618966488468173
Position 485: 0.25064860466729233
Position 1057: 0.12813375130784763
Position 746: 0.0885633323259556
Position 1042: 0.07456130822570613
Position 734: 0.06365939650744634
Position 565: 0.029573482520310237
Position 1572: 0.022269198257160883
Position 971: 0.02155258894042597
Position 228: 0.016033424907770755
Position 510: 0.01591798280281997
Position 1013: 0.01054638031324844
Position 756: 0.006882230725313819
Position 1579: 0.0037883743006149077
Position 866: 0.003531229560445498
Position 572: 0.0031276646174715245
Position 178: 0.0029909201159258408
Position 342: 0.00274697469588631
Position 441: 0.0025097748723854362
Position 13: 0.0025049705290889016
Position 726: 0.0021055122884165466
Position 1265: 0.002057082867104896
Position 1675: 0.0008894387205737334
Position 288: 0.0008830229339352072
Position 661: 0.0008618774475662085
Position 738: 0.00044487122391970136
Position 300: 0.00021833129048270098
Position 172: 0.00020872746818683167
Position 537: 0.00014870361280816487
Position 1079: 0.0001266644774099007
Position 247: 8.860915638846315e-05
Position 416: 5.653593917342349e-05
Position 232: 3.1309375805495685e-05
Position 544: 2.2569188781555916e-05
Position 256: 1.675392224178763e-05
Position 689: 1.0348172255224805e-05
Position 185: 3.447206785880281e-06
Position 259: 1.5207355881022725e-06
Position 497: 7.468935406697996e-07
Position 682: 4.09288325102914e-07
Position 77: 3.70020548432573e-07
Position 319: 8.72508092232002e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1370: 0.5529049217261003
Position 1803: 0.5396972763048176
Position 818: 0.5115979431679201
Position 1149: 0.4308867722886243
Position 1198: 0.24757458907905064
Position 340: 0.23319491225080463
Position 1324: 0.15965837078935355
Position 1466: 0.11931071459581703
Position 1392: 0.08129727394914353
Position 1656: 0.08087674920709238
Position 542: 0.0723659418279846
Position 838: 0.03798860478324546
Position 910: 0.03713605089013444
Position 509: 0.027545373246423213
Position 1785: 0.027035441310031206
Position 1935: 0.026833440376981082
Position 1127: 0.022869307098864887
Position 1864: 0.021029402821263768
Position 312: 0.02021662048460864
Position 1092: 0.01894737799662621
Position 1644: 0.01629292670831795
Position 1614: 0.012460673882347482
Position 1630: 0.0069768314055142
Position 650: 0.006595910386910767
Position 1660: 0.005272856917646703
Position 601: 0.0038205650536436192
Position 1166: 0.0036101386102245967
Position 1401: 0.0035830332164412553
Position 1178: 0.0030555553784485747
Position 853: 0.0028521555252171028
Position 914: 0.0026759055605880843
Position 1224: 0.0023634599581375338
Position 1699: 0.0018080777924350902
Position 1688: 0.0016929427851144125
Position 564: 0.0014551358462140565
Position 861: 0.0013824849667066626
Position 1892: 0.0012575178198976212
Position 733: 0.0012534662580615111
Position 1874: 0.0010182399007484953
Position 1101: 0.0007797756151697978
Position 943: 0.0007112355886455438
Position 668: 0.0005849645131948691
Position 1183: 0.0005676106027287207
Position 768: 0.00047435161494563285
Position 1877: 0.0004638300472084619
Position 576: 0.00036797781154571346
Position 474: 0.00036407780573260507
Position 937: 0.0003211419149681819
Position 1479: 0.0002575947951909177
Position 745: 0.00024650999923247563
Position 348: 0.00018150941907528072
Position 227: 0.00017282362991063102
Position 755: 0.0001559787366614434
Position 686: 0.00015312701795581744
Position 1880: 0.00014588668752986346
Position 959: 0.00012694084392568178
Position 586: 0.00010265860176819263
Position 552: 0.00010035013809066736
Position 246: 7.409567805711676e-05
Position 1250: 7.388299519791462e-05
Position 421: 7.235811679606097e-05
Position 271: 3.9794113322476524e-05
Position 923: 2.2687791992796305e-05
Position 351: 2.0120661694033933e-05
Position 674: 1.5012277788752045e-05
Position 425: 1.3835463837936525e-05
Position 416: 1.3409360902961531e-05
Position 277: 7.853497181529285e-06
Position 240: 5.929813679266879e-06
Position 375: 5.402505794345366e-06
Position 274: 5.293902838645412e-06
Position 701: 4.785303256264381e-06
Position 495: 3.868147367261253e-06
Position 660: 3.7456121513442756e-06
Position 377: 2.7090265094987564e-06
Position 220: 2.521870626733579e-06
Position 672: 2.3586169413263623e-06
Position 206: 2.308619557598627e-06
Position 438: 1.7660262378839105e-06
Position 497: 1.698721102833884e-06
Position 366: 1.5326028583964766e-06
Position 371: 1.4980109108724057e-06
Position 384: 1.4826802182580848e-06
Position 288: 1.0714168689532922e-06
Position 131: 9.540693022000556e-07
Position 84: 9.112873751666375e-07
Position 198: 8.026425498701477e-07
Position 970: 6.792645249265007e-07
Position 281: 4.534082356986388e-07
Position 353: 4.084824558086534e-07
Position 98: 3.6904740293953703e-07
Position 112: 2.8677572541738796e-07
Position 771: 2.2680400514966965e-07
Position 430: 2.057539854519035e-08
Position 357: 1.344145910772782e-08
Position 489: 8.155588204638015e-09
Position 208: 2.3345259822439434e-09
Position 175: 2.210120953333134e-09
Position 440: 1.856070693645633e-09
Position 292: 1.036142468309078e-09
Position 149: 3.4004061291895575e-10
Position 137: 1.0890174418774399e-10
Position 183: 1.0786014276198651e-10
