Gene = TRMT13
index = 1488
Annotated 5SS: [  153  3766  3923  6549  7089  7352  7857 10047 10981 15164]
Annotated 3SS: [ 3718  3855  6485  7018  7244  7688  9973 10905 14730 15461]
SMsplice 5SS: [  153  3766  3923  7089  7352  7857 10047 10981 15164]
SMsplice 3SS: [ 3718  3855  7018  7244  7701  9973 10905 14929 15461]
top_k =  500
Partition function (log Z): 6.304553590870729

Sorted 5' Splice Sites (High to Low Probability):
Position 7352: 0.9931246935455253
Position 10981: 0.992949997665247
Position 10047: 0.9545662558756929
Position 15164: 0.8545545143706704
Position 7857: 0.8422010366844461
Position 7089: 0.8135415145388201
Position 3923: 0.5630610838382848
Position 3766: 0.5201741870983411
Position 153: 0.48585832471085016
Position 14372: 0.37294514838116827
Position 3961: 0.3031098711278197
Position 2715: 0.2857002835130161
Position 158: 0.23899740363266508
Position 12487: 0.2091996869972279
Position 5032: 0.20042013847076587
Position 5730: 0.19651950654898254
Position 208: 0.14623739006298023
Position 6212: 0.10957606514493301
Position 14930: 0.09612176372715946
Position 6549: 0.09573268553993888
Position 191: 0.06979472539335985
Position 15365: 0.06314507009361374
Position 2502: 0.058906430504444315
Position 7591: 0.055088368669685285
Position 411: 0.04580229636790433
Position 14423: 0.04094713564924854
Position 10692: 0.03140659209470238
Position 6388: 0.027614692958217626
Position 13986: 0.02590368000424293
Position 8330: 0.024910929891350714
Position 14613: 0.021575812390454814
Position 1572: 0.015218491277631991
Position 55: 0.009691302156645872
Position 89: 0.008736282628709305
Position 7839: 0.008106565171508033
Position 14378: 0.007713100166606368
Position 204: 0.007245037896499633
Position 8022: 0.005937714728468104
Position 2815: 0.005476848248236995
Position 3606: 0.005411743252232661
Position 10678: 0.005376454585288528
Position 10969: 0.0053431308320166385
Position 14448: 0.004774013727377568
Position 2426: 0.004547331966529065
Position 8449: 0.004160225185932409
Position 15905: 0.004119475808371171
Position 2737: 0.0038686660547092356
Position 8989: 0.0034142243701641736
Position 5405: 0.0033954609702070396
Position 102: 0.0032820661978363672
Position 13600: 0.0032631091100442417
Position 7138: 0.0030785384099536127
Position 2897: 0.0030039754112129056
Position 8633: 0.0029740926683022775
Position 15524: 0.0026375573773434347
Position 8659: 0.0023169784850429215
Position 2702: 0.0023166426169779317
Position 130: 0.0020401379130912008
Position 15589: 0.001961905060427162
Position 505: 0.0017932248933859177
Position 353: 0.0015160372124361963
Position 3611: 0.001387180565030532
Position 9733: 0.0010886573841343544
Position 9523: 0.001041794345200607
Position 13087: 0.0010037151633149465
Position 3665: 0.0009182193870427356
Position 14382: 0.0008533491220445374
Position 11463: 0.0007888377176653772
Position 2506: 0.0007865507692566904
Position 9098: 0.0007390800103290829
Position 670: 0.0006519806079858848
Position 199: 0.0006069262618390378
Position 2726: 0.0005832780569782793
Position 10051: 0.0005236282003015495
Position 10207: 0.00047549895405185697
Position 11190: 0.00047512758173427733
Position 10985: 0.00045558912254567457
Position 9493: 0.00043653910551974475
Position 470: 0.0004299840068334014
Position 11962: 0.00037521228524465503
Position 14456: 0.0003234422415147437
Position 4503: 0.0002996722770321586
Position 10732: 0.0002818213675297333
Position 14114: 0.00028084005614776426
Position 776: 0.00026180549473725625
Position 10056: 0.00025776899583669584
Position 1233: 0.00025180264921083675
Position 1433: 0.00023815365434601933
Position 10222: 0.00022421678599558495
Position 839: 0.00022401798690800068
Position 10780: 0.00022062312906954726
Position 64: 0.00021138742418802967
Position 845: 0.00017137324088397943
Position 2516: 0.00015991807761208207
Position 2464: 0.00013567297227835736
Position 786: 0.00013424468880927857
Position 2483: 0.0001238512741309782
Position 1385: 0.00012179851059703696
Position 2023: 0.00012141926553219935
Position 251: 0.00010376069294618326
Position 12195: 8.790235479498801e-05
Position 11278: 8.461319471393303e-05
Position 1238: 7.601403250225865e-05
Position 484: 6.371437690683686e-05
Position 886: 5.616411316156203e-05
Position 1915: 4.083126413716124e-05
Position 2143: 4.00940761134183e-05
Position 326: 2.241729088526247e-05
Position 1057: 1.994814619566877e-05
Position 10106: 9.794356071812634e-06
Position 105: 3.260600823834929e-06
Position 155: 3.1828722245032935e-06
Position 10168: 2.87518805508559e-06
Position 12612: 2.8750731509812364e-06
Position 12774: 2.7082798588849465e-06
Position 7883: 1.9587406971319623e-06
Position 7879: 1.721726640497935e-06
Position 40: 3.6955529447948964e-07
Position 10944: 2.373706473165651e-07
Position 514: 2.154527150166669e-07
Position 180: 2.1527450973743344e-07
Position 127: 2.0420753628032278e-07
Position 320: 1.0170199275916142e-07
Position 565: 9.706195267888264e-08
Position 72: 9.248237880569595e-08
Position 421: 9.008924917340313e-08
Position 367: 3.519606155223185e-08
Position 467: 2.762571257409043e-08
Position 473: 1.579153601681177e-08
Position 770: 9.991470998824561e-09
Position 23: 4.299912013659482e-09
Position 487: 2.4512394482281627e-09
Position 253: 1.1713026705822888e-09
Position 291: 8.260120037875536e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9973: 0.8906661956873235
Position 10905: 0.8667673030488486
Position 7018: 0.8128482678609702
Position 3855: 0.728453779350033
Position 15461: 0.6964425235087104
Position 14929: 0.6644645640227297
Position 7244: 0.6640926479599606
Position 7701: 0.518690838169003
Position 3718: 0.4891430284346989
Position 14244: 0.36779564835244655
Position 2641: 0.2826319001613002
Position 14730: 0.26414192269268355
Position 7286: 0.19573145152195795
Position 4928: 0.1936075299866344
Position 12401: 0.15396193349380494
Position 6114: 0.13540231552148727
Position 5516: 0.1350226844722395
Position 7659: 0.12661198699613313
Position 10879: 0.10963940365323963
Position 16115: 0.09787953804819137
Position 6485: 0.09501829448241321
Position 3610: 0.08873364618331461
Position 15277: 0.07901501233006988
Position 15008: 0.07397115953673256
Position 14210: 0.06942066998931343
Position 7265: 0.06733761935713499
Position 12301: 0.05740040325817504
Position 7803: 0.057213727808206244
Position 9923: 0.0561715751456842
Position 7721: 0.054887301103681556
Position 2455: 0.05201361257853276
Position 7189: 0.04931137962325007
Position 10589: 0.04669387792046123
Position 7453: 0.04361862549820078
Position 3755: 0.04131114277787732
Position 5661: 0.02442707699127285
Position 7681: 0.023327870929715524
Position 7688: 0.023312181581302653
Position 240: 0.023165323720025426
Position 15817: 0.022922295308516156
Position 7738: 0.02190477216929828
Position 8082: 0.02183804464729641
Position 16807: 0.02129011539002886
Position 13912: 0.02021572433416479
Position 5550: 0.020052282174106987
Position 16040: 0.019175722038890456
Position 14477: 0.01814751392591427
Position 7486: 0.016113498138867977
Position 5710: 0.014600147994173938
Position 3631: 0.013348490910221892
Position 2580: 0.012438806966380276
Position 3516: 0.010898717079553213
Position 16825: 0.009646498126651611
Position 7043: 0.009637761084173746
Position 2397: 0.009532951499564016
Position 7980: 0.008501737016799678
Position 13869: 0.008174835713677022
Position 7220: 0.007836458785644672
Position 3513: 0.007823294971143133
Position 7550: 0.007794262339027887
Position 9939: 0.007544144694709653
Position 3860: 0.007533532742694978
Position 16151: 0.007016488808953087
Position 10849: 0.006270222899814469
Position 10808: 0.006267111081200636
Position 16418: 0.00593883311389504
Position 7612: 0.0052714807310069
Position 4743: 0.005246443734232698
Position 16532: 0.005078882015816117
Position 16747: 0.0050572107335296445
Position 15570: 0.0047987977018190365
Position 15643: 0.004780049081247992
Position 13363: 0.004668444330379071
Position 16216: 0.00456971814767987
Position 1468: 0.004539105627253878
Position 1340: 0.004457095088737438
Position 15799: 0.003768496292681975
Position 17309: 0.003712116840226944
Position 12906: 0.0036157530916772016
Position 2257: 0.0032316951676673446
Position 16438: 0.002997222401583248
Position 8359: 0.002953149104418327
Position 8379: 0.0028484379000271627
Position 8850: 0.0028071183843816835
Position 7751: 0.0026356856499244775
Position 6672: 0.0026166095053670796
Position 7830: 0.002366300517635577
Position 3538: 0.0023185228655035256
Position 3489: 0.002100663098431522
Position 6006: 0.0019534034708453326
Position 1282: 0.0019391718837424954
Position 5319: 0.0017508847791806348
Position 8546: 0.0016967427404423268
Position 5404: 0.0016427705188129472
Position 2422: 0.0016385786638155172
Position 15523: 0.0015522261003109892
Position 15227: 0.0015041632090125802
Position 17198: 0.0014847236021636888
Position 9382: 0.0014783334507203517
Position 2361: 0.0014318299242719532
Position 17143: 0.0014071445005864967
Position 3445: 0.0013836955609105748
Position 291: 0.0013827037872992099
Position 5297: 0.0013247793282108863
Position 9942: 0.001257855925751937
Position 9620: 0.001156526600445308
Position 1266: 0.0010903275991768558
Position 4696: 0.0010682482088325144
Position 270: 0.0010507091835476982
Position 8964: 0.0010370610545906056
Position 1101: 0.0008860521655958785
Position 2239: 0.0008721038509904819
Position 5685: 0.0007745443983762521
Position 7735: 0.0006524550350721014
Position 14691: 0.0006188000726726899
Position 1487: 0.000601335723058673
Position 8523: 0.000599228091298994
Position 8285: 0.0005885663950621904
Position 11686: 0.000580431651812284
Position 3722: 0.0005700268240435544
Position 5821: 0.0005494301683436414
Position 7430: 0.000549363339061738
