Gene = PSMB4
index = 1087
Annotated 5SS: [ 194  654 1055 1312 1822 2097]
Annotated 3SS: [ 446  907 1229 1704 2007 2282]
SMsplice 5SS: [ 194  654 1312 1822 2097]
SMsplice 3SS: [ 446 1229 1704 2007 2282]
top_k =  500
Partition function (log Z): 1.530734722841283

Sorted 5' Splice Sites (High to Low Probability):
Position 1822: 0.9639183086484252
Position 2097: 0.897836662532348
Position 1312: 0.8694515805889729
Position 194: 0.7806196521189955
Position 654: 0.6497666865007041
Position 276: 0.19639132376531626
Position 1055: 0.15945112101125847
Position 1587: 0.1538562853841788
Position 1319: 0.07331360672831748
Position 689: 0.01843216590312948
Position 774: 0.015101828269426902
Position 1026: 0.004490951801943019
Position 830: 0.004045804062458048
Position 1331: 0.0034195635624660187
Position 77: 0.0032491751293329155
Position 835: 0.0020397627961408257
Position 2135: 0.0016552897140512844
Position 596: 0.0010517291892899832
Position 175: 0.0009317234475224981
Position 2101: 0.0007898113673995776
Position 1831: 0.000751983638237433
Position 1196: 0.0007366043238210351
Position 97: 0.0006207575604150867
Position 502: 0.0006059422716855595
Position 1111: 0.0005709959714125457
Position 624: 0.0005666871245672622
Position 983: 0.000508856239375642
Position 1458: 0.0003833494167555266
Position 1503: 0.0003559482860932285
Position 1295: 0.00033698959433821785
Position 1791: 0.0003321273779936069
Position 584: 0.00029300920400764644
Position 1877: 0.00027495248861956437
Position 1137: 0.0002507001851687548
Position 244: 0.00019799238214475312
Position 652: 0.0001808775614480828
Position 1786: 0.00014072106264742374
Position 2119: 0.00013177341942911526
Position 2036: 0.00011351699646091406
Position 637: 0.00010560176103036836
Position 71: 7.12604985594195e-05
Position 198: 6.366881747665018e-05
Position 1289: 6.274289756892204e-05
Position 386: 5.305731782206394e-05
Position 1108: 5.1300705513198095e-05
Position 1100: 4.806505266760796e-05
Position 1316: 2.768549204355337e-05
Position 1599: 2.3047723749063178e-05
Position 1238: 2.273188699910336e-05
Position 813: 2.1854980299476347e-05
Position 234: 2.0851272435355095e-05
Position 457: 2.0334556744003705e-05
Position 1549: 1.8377907421610126e-05
Position 2215: 1.7973997122378866e-05
Position 678: 1.6783589738907612e-05
Position 45: 1.3098410880818136e-05
Position 219: 1.0181874608714512e-05
Position 257: 8.194243072789163e-06
Position 574: 8.106091131452104e-06
Position 1768: 7.969958839546536e-06
Position 658: 6.335681839800038e-06
Position 1913: 5.616480757511096e-06
Position 815: 3.956386937868792e-06
Position 2207: 2.512447547939358e-06
Position 545: 2.483836257202737e-06
Position 158: 2.4032426104810058e-06
Position 486: 2.0633689267369387e-06
Position 681: 1.6997981995649785e-06
Position 329: 1.4228311852327387e-06
Position 213: 1.2374348656423825e-06
Position 799: 1.0244500960797927e-06
Position 128: 2.020874342381889e-07
Position 113: 6.788547526097186e-08
Position 12: 2.5594662053723e-08
Position 1507: 1.562922889775224e-09
Position 62: 1.2899426867660104e-10
Position 406: 2.081978343901227e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1704: 0.9243577461787706
Position 2282: 0.8921140828465931
Position 2007: 0.8549945254860516
Position 446: 0.576377015797541
Position 1229: 0.3696645924764656
Position 1137: 0.29141229166144056
Position 1179: 0.229822393203295
Position 907: 0.13920326017178292
Position 1964: 0.12730069354751586
Position 1447: 0.08836231025090721
Position 514: 0.06383132513445214
Position 1157: 0.03742534521625153
Position 1639: 0.03700113596546923
Position 1480: 0.036838285347212014
Position 976: 0.03336913080057558
Position 1461: 0.02494226657473708
Position 423: 0.02257735321920614
Position 486: 0.0057063194388649865
Position 2354: 0.005508484803707937
Position 2302: 0.0053921259656286484
Position 1720: 0.004597368866887794
Position 1431: 0.004271250026135395
Position 988: 0.0028821979906410006
Position 748: 0.002743452176725009
Position 1100: 0.002575292101847184
Position 1898: 0.002539952261830551
Position 172: 0.0024627191770174553
Position 812: 0.0022845908802101287
Position 2035: 0.002016626154036609
Position 2382: 0.0015629765619727895
Position 624: 0.001248697388291379
Position 2201: 0.001126398012186059
Position 1972: 0.0010832176141259515
Position 1666: 0.0008484071076678377
Position 472: 0.0008338185921810187
Position 2215: 0.000805319326556104
Position 2180: 0.0007354752718863887
Position 940: 0.0007047576427554026
Position 1893: 0.0005966755513373726
Position 1401: 0.0005613062763275535
Position 2220: 0.000501148226047432
Position 799: 0.0004174006213581235
Position 2230: 0.00040187524079850526
Position 1184: 0.00033569514650371227
Position 1261: 0.0003000423325749224
Position 1001: 0.00028710405151001446
Position 2315: 0.0002638699489944675
Position 1939: 0.00024377752342105233
Position 264: 0.00022005552842019698
Position 1575: 0.0001882036479688174
Position 2170: 0.00014387508020468503
Position 310: 0.00012884088401678273
Position 574: 0.0001272795585469495
Position 1731: 0.00011702187398312295
Position 584: 0.0001154353596459487
Position 860: 0.00010420321513834878
Position 952: 9.719202338185356e-05
Position 1195: 9.357253488322916e-05
Position 1111: 8.972244056020382e-05
Position 1549: 7.852416470327651e-05
Position 222: 7.703057592752412e-05
Position 2065: 7.262986235707941e-05
Position 930: 6.755926753016319e-05
Position 1771: 6.536129185026913e-05
Position 1734: 6.506588603357182e-05
Position 2365: 5.8277536159853614e-05
Position 1487: 5.139445132391943e-05
Position 946: 4.902249809156758e-05
Position 344: 4.364016793708246e-05
Position 920: 4.1954098918260923e-05
Position 1572: 4.132528703064866e-05
Position 365: 3.893017394973764e-05
Position 492: 3.60895263124987e-05
Position 2361: 3.133826363603232e-05
Position 1717: 2.5965968688890308e-05
Position 2047: 2.498063556906673e-05
Position 499: 2.087942501101968e-05
Position 174: 1.8513035098657423e-05
Position 1768: 1.4032216124393835e-05
Position 1654: 1.3154546973003699e-05
Position 648: 1.2984883920409924e-05
Position 406: 1.1765860762965757e-05
Position 266: 1.0324699637903613e-05
Position 633: 9.939759983870902e-06
Position 2323: 8.461561057805774e-06
Position 356: 7.586780910269449e-06
Position 1646: 7.404636019137838e-06
Position 2049: 4.024967344587688e-06
Position 2153: 3.999304959708815e-06
Position 108: 2.796934947826844e-06
Position 320: 2.7368247285112794e-06
Position 829: 2.382020374442167e-06
Position 373: 2.375317010204818e-06
Position 692: 2.168458674260673e-06
Position 386: 2.1245445876256696e-06
Position 194: 1.2587102400242395e-06
Position 399: 9.04585257783181e-07
Position 198: 8.603282130954541e-07
Position 1311: 5.326218708703848e-07
Position 275: 4.483814403898791e-07
Position 2067: 3.4202880188023494e-07
Position 1577: 2.7296797126160463e-07
Position 637: 2.5145622143292077e-07
Position 397: 2.3962258695599424e-07
Position 381: 2.0973653852884056e-07
Position 673: 2.0803819883084612e-07
Position 762: 1.8742694446033142e-07
Position 666: 1.7418315440859964e-07
Position 113: 1.2546286189808472e-07
Position 329: 1.056155047817239e-07
Position 689: 9.245990876204921e-08
Position 658: 8.796807357452398e-08
Position 773: 7.86736172016156e-08
Position 315: 6.580139045110772e-08
Position 376: 5.811902985284258e-08
Position 1559: 5.362438265103976e-09
Position 228: 3.650123710599086e-09
