Gene = POC5
index = 1046
Annotated 5SS: [  176  4628  9745 11778 14877 22827 25086 27099 28470 32275 39708]
Annotated 3SS: [ 4529  9605 11693 14670 22649 24980 26918 28315 31996 39530 42902]
SMsplice 5SS: [  176  4628  4868 11778 14472 14877 20797 21437 25086 27099 28470 32275
 39708]
SMsplice 3SS: [ 4529  4815 11693 14334 14670 20721 21230 25008 26918 28315 32080 39530
 42902]
top_k =  500
Partition function (log Z): 0.3614656021557532

Sorted 5' Splice Sites (High to Low Probability):
Position 27099: 0.9871012481678604
Position 176: 0.9831269250174999
Position 4628: 0.9544475705351491
Position 14877: 0.9200299476005224
Position 11778: 0.9087092621903671
Position 32275: 0.8372283441808867
Position 39708: 0.8004425762989527
Position 28470: 0.7982839394460932
Position 21437: 0.7418922931303557
Position 14472: 0.7329182565840932
Position 20797: 0.6922391097875872
Position 5402: 0.6214757360596144
Position 4868: 0.4339442604414156
Position 28196: 0.36402691915561436
Position 16843: 0.2631297781274011
Position 25086: 0.25755228430979715
Position 5106: 0.23523128029575463
Position 27896: 0.22316137011537937
Position 9745: 0.17706481854071504
Position 2840: 0.1716816248451406
Position 358: 0.15668663974781183
Position 28415: 0.15019871043267283
Position 4875: 0.1434753362465368
Position 4153: 0.14025105563008475
Position 27437: 0.14023679199388228
Position 22827: 0.1304692775364089
Position 41266: 0.12216591250673942
Position 33472: 0.11960474265758989
Position 33423: 0.10790859013601217
Position 18397: 0.10766184260952773
Position 28154: 0.10538765396366125
Position 6632: 0.07917213630300515
Position 31352: 0.0707676086558386
Position 14434: 0.06842915597836574
Position 14882: 0.06772572639283186
Position 21681: 0.06738539786129356
Position 15278: 0.06139834500648997
Position 12815: 0.06033549105502778
Position 6872: 0.06018127966391893
Position 3982: 0.05053552582236629
Position 10016: 0.049918904855042155
Position 401: 0.047976106654013646
Position 7514: 0.044062170917209896
Position 5102: 0.04000246478862308
Position 36112: 0.03616611520814875
Position 29967: 0.032734090335386545
Position 13981: 0.028971767257051334
Position 5129: 0.02845029231202783
Position 1818: 0.026267788185098867
Position 29229: 0.024652092874247206
Position 41243: 0.024082622619318275
Position 11506: 0.022047168404165013
Position 461: 0.019990657768135925
Position 14531: 0.0192400241532421
Position 5518: 0.01795153389194205
Position 36519: 0.012517245174151365
Position 11848: 0.012262222489536855
Position 36030: 0.010742837054931488
Position 5124: 0.010232465244043304
Position 15638: 0.009465243903750349
Position 28568: 0.009220223191468271
Position 27058: 0.00910964021784083
Position 5030: 0.008203472199463501
Position 28844: 0.008082703650780013
Position 9517: 0.008043712293611886
Position 994: 0.0074982989622307625
Position 836: 0.006770820492003752
Position 28161: 0.006638524014982435
Position 368: 0.005397267597778636
Position 29406: 0.005365012008566394
Position 898: 0.003763208637512712
Position 34512: 0.003456667264334804
Position 15716: 0.00311188374656356
Position 2099: 0.0031084858482209976
Position 28115: 0.002826521394669845
Position 1571: 0.002269288477959363
Position 180: 0.0022274863110581804
Position 15084: 0.0019903788152617883
Position 27403: 0.0018697759868288421
Position 5744: 0.0018577413619708678
Position 16505: 0.0016789879273390294
Position 1836: 0.0016492790084241375
Position 407: 0.001627750001302615
Position 9477: 0.0015853504274981373
Position 495: 0.0015118519399403665
Position 4389: 0.0011178000215020143
Position 34471: 0.0010922961215229772
Position 4385: 0.0010843830527030862
Position 4886: 0.0010595749977218632
Position 227: 0.0009325003887878204
Position 6471: 0.0008956678513761398
Position 6861: 0.0007638606691141511
Position 6635: 0.0006670148218613405
Position 6954: 0.0006138848885537717
Position 21921: 0.0006124599048867471
Position 6902: 0.0005847755569167522
Position 5316: 0.0005122551864637203
Position 6944: 0.0004533088306217522
Position 37739: 0.000363471307395511
Position 4682: 0.00033166005335367495
Position 2663: 0.00027422960391359466
Position 1186: 0.0002633417092016234
Position 6243: 0.00014972274397679865
Position 74: 0.0001331414521107743
Position 5609: 0.00012747343366905842
Position 319: 0.00011806595531881547
Position 5489: 0.00010832303503047235
Position 419: 9.037956070225136e-05
Position 1660: 5.675160374427932e-05
Position 28663: 4.109419991621881e-05
Position 28583: 3.127418412479269e-05
Position 1537: 2.2292476577455267e-05
Position 28536: 2.1186505184687377e-05
Position 28564: 1.5124051514349987e-05
Position 62: 1.4511505464690635e-05
Position 160: 1.444937156811134e-05
Position 8323: 1.2669770602679595e-05
Position 28682: 1.0613859180560615e-05
Position 1175: 6.94092473496834e-06
Position 438: 6.084593898259279e-06
Position 27: 4.07063336536116e-06
Position 823: 3.1712970108388256e-06
Position 57: 1.2320228569004906e-06
Position 487: 9.891784144388298e-07
Position 80: 9.135326949058396e-07
Position 611: 6.71556971627264e-07
Position 149: 3.359732260746317e-07
Position 327: 2.7820869366612765e-07
Position 295: 2.395836840338725e-07
Position 652: 2.126495106485023e-07
Position 206: 1.658326346205248e-07
Position 682: 6.388725385715135e-08
Position 47: 3.447844424518497e-08
Position 450: 2.0381266717321886e-08
Position 83: 1.209179296146627e-08
Position 453: 6.8086934657347395e-09
Position 261: 8.311108395287692e-10
Position 230: 4.937769219645566e-10
Position 247: 2.46408114511558e-10
Position 776: 8.663378932480747e-11
Position 306: 8.179915112177284e-11
Position 259: 2.2574905202285048e-11
Position 391: 1.5799155057627502e-11
Position 309: 9.489507868866325e-12
Position 343: 3.958541630943862e-12
Position 68: 3.2836256897597982e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 26918: 0.9962108883857014
Position 28315: 0.9470097032168184
Position 11693: 0.9209714846799038
Position 39530: 0.8407940309625882
Position 14334: 0.7909594865694756
Position 21230: 0.7418922931303554
Position 20721: 0.6567447977983357
Position 4815: 0.6460801676980213
Position 5255: 0.6302180449872058
Position 42902: 0.582203087273419
Position 14670: 0.5079977115830062
Position 4529: 0.46853435378072833
Position 28114: 0.4164346416938252
