Gene = FBXO38
index = 544
Annotated 5SS: [  105 10970 15198 18211 18579 20888 22460 25283 26831 30372 32136 33270
 40183 41767 44013 49590 49803 54564 55858 56593 57303]
Annotated 3SS: [10778 15063 18046 18412 20749 22321 25188 26699 30200 31992 33058 40062
 41586 43277 49488 49699 54396 55711 56488 57188 58033]
SMsplice 5SS: [  180 10970 14920 15198 18579 20888 22460 25283 26589 26831 30372 32136
 33270 40183 41767 43788 44517 49590 49803 54564 55858 56593]
SMsplice 3SS: [10778 14787 15079 18412 20749 22321 25188 26457 26699 30200 31992 33058
 40062 41643 43683 44453 49488 49699 54470 55711 56488 57188]
top_k =  500
Partition function (log Z): 31.360919016060663

Sorted 5' Splice Sites (High to Low Probability):
Position 33270: 0.9999999999999998
Position 49803: 0.9999999999999996
Position 49590: 0.9976261017376112
Position 10970: 0.9963993652937174
Position 41767: 0.9855548252088764
Position 32136: 0.9772877817879551
Position 56593: 0.9685863104767019
Position 15198: 0.9636561881471638
Position 54564: 0.957874871059535
Position 20888: 0.954124987809246
Position 26831: 0.9219673947125756
Position 40183: 0.9053316493965563
Position 22460: 0.8883043263566309
Position 14920: 0.8832557211929004
Position 26589: 0.7812922792156243
Position 30372: 0.766338840741748
Position 57303: 0.7593325699329816
Position 25283: 0.7217691912419163
Position 18579: 0.6632059090206319
Position 55858: 0.6338907624126839
Position 44517: 0.630154122880108
Position 43788: 0.5668443203712834
Position 54043: 0.5336571282584628
Position 22144: 0.35351292734366146
Position 44013: 0.30322934235150245
Position 180: 0.28805517387218593
Position 389: 0.28137498112150916
Position 18211: 0.2569306374295926
Position 47271: 0.22455276821791034
Position 25279: 0.2146133062789133
Position 16140: 0.20803353668212346
Position 1172: 0.19440494986824913
Position 35: 0.17824294687741438
Position 19322: 0.17435857740062513
Position 30123: 0.1732023863870294
Position 55814: 0.16192283264722834
Position 55993: 0.15119546246078308
Position 43887: 0.1464611972187908
Position 105: 0.12858156748424665
Position 38703: 0.11570052088507854
Position 26551: 0.10977802627345712
Position 27304: 0.10381179944183791
Position 30657: 0.10316432716562533
Position 24853: 0.09402187412839591
Position 31453: 0.09036643594559282
Position 32393: 0.0860222157608298
Position 32398: 0.08360744989673595
Position 42738: 0.08344991929085718
Position 4527: 0.07205822729404868
Position 47572: 0.06761307689218984
Position 43392: 0.060886123585317725
Position 26866: 0.06035968127570214
Position 7097: 0.05167936731190461
Position 21572: 0.05167331330386433
Position 11394: 0.04999523984778753
Position 160: 0.048979706473621036
Position 10375: 0.04606067081433626
Position 22600: 0.04430591848192584
Position 40437: 0.043203752381700086
Position 18142: 0.04035785661093835
Position 16230: 0.03961870305201921
Position 23359: 0.037402926167280255
Position 43623: 0.03412493047638029
Position 27290: 0.031798443418816
Position 43312: 0.029781839940632406
Position 32767: 0.02787413627272795
Position 30594: 0.02694207440332365
Position 101: 0.02629523534640938
Position 13742: 0.026267201574600437
Position 32923: 0.026222329290442686
Position 32346: 0.025241369508167338
Position 52542: 0.025212564205843852
Position 35921: 0.025020041802794827
Position 31422: 0.02287207851838044
Position 43368: 0.022110953156458776
Position 23385: 0.02148454095912896
Position 6304: 0.021321491847228174
Position 30748: 0.0191720707285458
Position 12402: 0.01863536411328276
Position 43277: 0.018139906104755153
Position 21125: 0.017673620371239925
Position 43385: 0.01764224725531411
Position 44854: 0.017153612059799917
Position 32869: 0.015890351370052264
Position 42774: 0.015644319754092684
Position 48899: 0.015139478311237228
Position 15708: 0.014279125956370396
Position 28616: 0.01367986131631694
Position 42940: 0.013082144367331508
Position 29141: 0.012143553399504608
Position 496: 0.011167698340052785
Position 188: 0.010858632894866287
Position 24941: 0.010008587915105642
Position 4033: 0.009510033070357402
Position 14929: 0.009413706221449736
Position 16324: 0.009284231431868462
Position 14026: 0.008717256586441405
Position 57029: 0.008031121570399128
Position 12635: 0.007850024608042896
Position 14972: 0.007703491803943071
Position 15010: 0.007397415070034611
Position 30744: 0.007389172357343149
Position 859: 0.007029009509231673
Position 56361: 0.006987215067849701
Position 30100: 0.006885158515153379
Position 14487: 0.006879080595274656
Position 56558: 0.006828931145665036
Position 95: 0.006264149560724532
Position 1814: 0.006156689367043275
Position 920: 0.006048224730325151
Position 1441: 0.005920256297402398
Position 7370: 0.005903799940538649
Position 4999: 0.0058599364208021185
Position 17707: 0.005660759820235193
Position 42390: 0.0051140279688179306
Position 18498: 0.005059251293486496
Position 14157: 0.00455275367451273
Position 57342: 0.004545399458787352
Position 5229: 0.0043645923865347465
Position 3884: 0.004302454156384111
Position 41983: 0.003962303451239661
Position 28484: 0.0039466412161305465
Position 20894: 0.0037145112216874763
Position 164: 0.0037014079985389515
Position 2122: 0.0036885622814189414
Position 20809: 0.003561198155207912
Position 5485: 0.003247047166551622
Position 23775: 0.0031474713599741557
Position 6536: 0.0030828964062115036
Position 5647: 0.003050319612387604
Position 32856: 0.002943704619155623
Position 32285: 0.002937403010692411
Position 10950: 0.0028120902081971953
Position 32404: 0.0028098082194344203
Position 14912: 0.002800719603113077
Position 2582: 0.0027654276677609867
Position 32979: 0.0027069237835818565
Position 1370: 0.0023806887551534525
Position 56389: 0.0023221438231867666
Position 56343: 0.002282272810380565
Position 632: 0.002278727463611463
Position 6737: 0.0022366257006873422
Position 57378: 0.001948125634495191
Position 569: 0.0018043175082896783
Position 2228: 0.001763947732585747
Position 20442: 0.001715396940215736
Position 56069: 0.001701359413409969
Position 4390: 0.0014288798176020048
Position 42066: 0.0014099264350975914
Position 56975: 0.0013838570158727084
Position 12151: 0.0012185347560702301
Position 5236: 0.0011408293344349724
Position 2620: 0.0010993672334235107
Position 26251: 0.0010429640058358684
Position 25321: 0.0010283799062239395
Position 58147: 0.001026184794199282
Position 55260: 0.000985825098931021
Position 1315: 0.0009787688301611723
Position 56803: 0.0009692075421883689
Position 1775: 0.0008273795207747003
Position 15547: 0.0008157643744590663
Position 935: 0.0008071911907688264
Position 10873: 0.0007872498502426662
Position 2939: 0.0007869879795904288
Position 58253: 0.000744420021676913
Position 12461: 0.0007421412271507379
Position 26947: 0.0007226344727465246
Position 1062: 0.0006951159344343057
Position 686: 0.0006886630097436077
Position 15776: 0.0006570761554368264
Position 15540: 0.0006502056200315652
Position 32472: 0.0006326959294905419
Position 1961: 0.0006280040359104901
Position 11997: 0.0006186880070273401
Position 55997: 0.0006049791273897834
Position 12589: 0.0005644295285960348
Position 56783: 0.0005555516823636491
Position 13785: 0.0005470069769083545
Position 1256: 0.0005029064187736602
Position 49584: 0.0004976017420561891
Position 15868: 0.0004908283093855922
Position 2517: 0.0004850711880600829
Position 41903: 0.0004795198232783032
Position 56: 0.00046151245394811274
Position 15064: 0.00029768437937079573
Position 26809: 0.00029036510447214833
Position 25916: 0.0002610297771454578
Position 54038: 0.0002328708425132016
Position 846: 0.00014681286523279748
Position 482: 0.00011835042714129724
Position 15146: 0.00010572235234526394
Position 26988: 0.00010511298801532885
Position 26034: 9.831023895635633e-05
Position 56597: 9.405522019239822e-05
Position 41701: 9.334814680700548e-05
Position 56674: 9.222801327320527e-05
Position 15178: 8.192511178304357e-05
Position 121: 7.819222765783921e-05
Position 42960: 6.218814410803973e-05
Position 56814: 6.087668697841887e-05
Position 15507: 5.933803032818592e-05
Position 26775: 3.706768067509219e-05
Position 52: 2.523933493267525e-05
Position 41741: 2.2408265521200126e-05
Position 618: 1.8374623610550532e-05
Position 512: 1.7826673746342664e-05
Position 487: 1.59794259069507e-05
Position 16163: 1.5829699179816576e-05
Position 509: 1.2335231115865267e-05
Position 16136: 1.2005575364784668e-05
Position 16099: 9.553094478807962e-06
Position 50: 8.862721943352689e-06
Position 267: 8.764648322537919e-06
Position 461: 6.781730587176663e-06
Position 616: 6.186326004854262e-06
Position 466: 4.957385006243632e-06
Position 395: 4.948854221868025e-06
Position 371: 2.5351710584029566e-06
Position 11787: 2.2329444111051343e-06
Position 24: 2.2182139577227185e-06
Position 52626: 2.1780707771610736e-06
Position 422: 2.0072654031270696e-06
Position 416: 1.9930835200320623e-06
Position 55862: 1.858401891654085e-06
Position 276: 1.6974562149263968e-06
Position 145: 1.5223940505236036e-06
Position 11378: 4.932508375748399e-07
Position 470: 3.2899771404918335e-07
Position 502: 2.69240989627011e-07
Position 397: 1.850038697600944e-08
Position 61: 9.36461300222866e-09
Position 310: 5.109465678471414e-09
Position 279: 4.328778217460766e-09
Position 321: 2.4450240243322828e-09
Position 298: 1.1521801717681738e-09
Position 648: 5.517562606412853e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10778: 0.9999940784280873
Position 49699: 0.9917280240893186
Position 49488: 0.9850813380834091
Position 26699: 0.9831929290441587
Position 31992: 0.9814466614706372
Position 57188: 0.9715551044324569
Position 20749: 0.9599106575269466
Position 56488: 0.9192912896664521
Position 25188: 0.9058979244868673
Position 14787: 0.880120758042519
Position 40062: 0.8770431124491449
Position 33058: 0.852680934449137
Position 55711: 0.8210123038423702
Position 43683: 0.6822595480162053
Position 18412: 0.6682651603141181
Position 30200: 0.6626106835354305
Position 22321: 0.6512812526590556
Position 44453: 0.6301541228801082
Position 41643: 0.5573222853901603
Position 26457: 0.505526281006368
Position 54470: 0.5041363190091431
Position 15079: 0.477767567198039
Position 15063: 0.4570270853458135
Position 41586: 0.4127113685381982
Position 54396: 0.35774825721128745
Position 53975: 0.34749358019596127
Position 22055: 0.31419172130135076
Position 16059: 0.23799016927116576
Position 43886: 0.2322151689468678
Position 58033: 0.21307921736055208
Position 26272: 0.21107479160389228
Position 32246: 0.18411676114434672
Position 30021: 0.18008754490218273
Position 18046: 0.17774951236371034
Position 19198: 0.15855117708664837
Position 27144: 0.128753388344777
Position 22354: 0.12283558766521717
Position 31305: 0.11323851446397319
Position 43274: 0.10881060704353117
Position 1097: 0.10811962266146422
Position 47129: 0.10574296181288993
Position 26515: 0.10498814190216427
Position 24778: 0.10489528875070679
Position 30204: 0.10372815720631721
Position 30476: 0.09999351349946829
Position 58052: 0.09868196359051838
Position 58233: 0.08633303434622958
Position 38618: 0.08317141007712156
Position 33110: 0.07686013787415216
Position 53881: 0.0724279711948003
Position 22303: 0.07213040386817297
Position 43812: 0.07205014943813036
Position 32701: 0.06562395103342955
Position 57866: 0.0649969539391376
Position 53834: 0.06153679335288573
Position 47132: 0.060786259549362884
Position 57417: 0.058745550905789236
Position 47064: 0.058023546855657665
Position 4333: 0.0569272164947617
Position 58055: 0.0510554578864358
Position 17917: 0.04948682764522607
Position 57826: 0.04928973248369292
Position 43277: 0.04904332474362745
Position 30576: 0.04816527144473969
Position 6995: 0.047440595245811
Position 42544: 0.04699025435190553
Position 10268: 0.04606067081433628
Position 21434: 0.04033189800796072
Position 18081: 0.03985093625049235
Position 22360: 0.038463863442334
Position 54319: 0.036977552981201735
Position 820: 0.03645098716839319
Position 26429: 0.035939031246335046
Position 40282: 0.03433773420934853
Position 22543: 0.03368618679612832
Position 11313: 0.03320350697160411
Position 14709: 0.03304666324720454
Position 23266: 0.032189951330848836
Position 47400: 0.03094748451322029
Position 38665: 0.030744417586215666
Position 43698: 0.030009993540373064
Position 55813: 0.029859778726670512
Position 25015: 0.029698290124365503
Position 33157: 0.028061448137332724
Position 294: 0.028058564241170172
Position 54303: 0.028033712327354094
Position 56360: 0.02800499250536671
Position 23232: 0.026631638404867347
Position 53814: 0.02623878002775402
Position 13683: 0.025922542573703314
Position 56520: 0.02541537298031317
Position 15112: 0.025345976925348374
Position 53999: 0.02489228812159372
Position 43221: 0.02483206873169965
Position 33120: 0.02381507013077387
Position 57750: 0.02377101306203107
Position 58459: 0.023421020059672365
Position 55788: 0.022896790372273757
Position 47418: 0.02276229046629346
Position 58333: 0.022402387822759797
Position 55908: 0.021978133950852262
Position 6175: 0.02132149184722813
Position 35673: 0.02032054973078227
Position 26136: 0.0199785025515324
Position 21961: 0.019642795713138733
Position 54234: 0.017742140138935214
Position 21048: 0.017627198298872767
Position 42602: 0.01745044314937438
Position 57634: 0.017315185792043778
Position 52404: 0.016741933140551384
Position 21918: 0.015772219907758192
Position 41510: 0.015671512915673605
Position 55962: 0.015558823847156414
Position 58096: 0.015418699915456571
Position 48795: 0.015139478311237228
Position 47343: 0.013903301912676112
Position 44673: 0.013320004420446502
Position 42797: 0.013082916930825098
Position 49491: 0.013042365396257641
Position 15623: 0.0127875171633109
Position 16064: 0.012651012284015465
Position 19009: 0.012465773308395114
Position 40014: 0.012163891397239583
Position 3778: 0.01177405824218685
Position 55905: 0.011755088603502968
