Gene = PTRH1
index = 1099
Annotated 5SS: [  137  9330  9899 10271 10495]
Annotated 3SS: [ 7913  9678 10170 10448 10590]
SMsplice 5SS: [  137  2291  9899 10271]
SMsplice 3SS: [ 2217  9678 10132 10590]
top_k =  500
Partition function (log Z): 0.4950611076821898

Sorted 5' Splice Sites (High to Low Probability):
Position 9899: 0.9983392580855915
Position 137: 0.9615841504231963
Position 10271: 0.9550726942334195
Position 2291: 0.6628023740635484
Position 585: 0.34932858756584606
Position 1229: 0.30091375009693566
Position 10495: 0.11895751823612515
Position 9330: 0.11366831184487872
Position 2363: 0.10559279547361874
Position 741: 0.07962105526704805
Position 10739: 0.07890475083877914
Position 6964: 0.07593015315480771
Position 8404: 0.07384078147180556
Position 2630: 0.0615486636991859
Position 2605: 0.0458592614023152
Position 1749: 0.04404840891260147
Position 1734: 0.04225083437710358
Position 8481: 0.03688085358045579
Position 7776: 0.03311963007454345
Position 1601: 0.02755779370078231
Position 7999: 0.025609635437165917
Position 7551: 0.02415276278280405
Position 2031: 0.022860340386829922
Position 4997: 0.013839703469853462
Position 628: 0.010688269568579357
Position 1740: 0.008487761305557522
Position 123: 0.007959277475341687
Position 7064: 0.005833275619118293
Position 516: 0.00537804054173276
Position 10609: 0.004284527538608447
Position 624: 0.0038728706632913733
Position 347: 0.003495089479499133
Position 95: 0.003441882023371046
Position 8467: 0.003150276621498121
Position 10042: 0.0031411653666249023
Position 4563: 0.002913707355997626
Position 896: 0.002819385508745623
Position 10276: 0.002638766786001301
Position 71: 0.0021389698122267313
Position 1701: 0.0015820320818222613
Position 1331: 0.0015507701570042192
Position 9919: 0.0014395412487044135
Position 5222: 0.0011780676196459588
Position 748: 0.0009316041293355681
Position 7845: 0.0007992231255660887
Position 10287: 0.0006588356725366831
Position 10613: 0.0005140969097865041
Position 522: 0.00045149477387541615
Position 737: 0.0002059643437707753
Position 215: 0.00018243154313840859
Position 1408: 0.00013900264805902232
Position 1041: 0.00012566963431786114
Position 1401: 7.324311467991131e-05
Position 10529: 5.718971068309789e-05
Position 561: 5.558479347031525e-05
Position 705: 4.620999679742868e-05
Position 497: 4.311196608482802e-05
Position 672: 3.9672138940043284e-05
Position 618: 3.499188506621688e-05
Position 321: 2.9868800957632093e-05
Position 238: 1.7328190061563517e-05
Position 10293: 1.0677847651656844e-05
Position 10524: 6.582338315115322e-06
Position 74: 5.252091584748755e-06
Position 10209: 3.818227209128736e-06
Position 679: 3.132945353221863e-06
Position 10462: 3.130276615534477e-06
Position 310: 2.5182322643812313e-06
Position 276: 2.3591814495501434e-06
Position 159: 2.012682210901682e-06
Position 141: 1.976057473722861e-06
Position 349: 5.472077445276086e-07
Position 265: 2.080283469996226e-07
Position 325: 1.9092270205142776e-07
Position 29: 1.8198939984518588e-07
Position 254: 1.506115664798269e-07
Position 291: 1.461284783160052e-07
Position 527: 6.872390944428731e-08
Position 9903: 2.6677772188403728e-08
Position 435: 1.686309519944743e-08
Position 351: 1.160086053695118e-08
Position 27: 7.063282485528788e-09
Position 442: 5.752600290682331e-09
Position 41: 4.561759273544236e-13
Position 244: 9.974037517968654e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9678: 0.9965926342845179
Position 10590: 0.9545283988541696
Position 10132: 0.7035666456158284
Position 2217: 0.5743518241694487
Position 425: 0.3548193551541325
Position 10170: 0.2446726570492303
Position 1066: 0.14066061025466284
Position 1145: 0.11447190495176462
Position 8298: 0.11387191167375943
Position 9107: 0.11366831184487872
Position 6844: 0.081763428773926
Position 489: 0.07848263769707897
Position 2135: 0.07742626814943926
Position 1484: 0.05955057121297314
Position 7435: 0.0580716159829136
Position 2163: 0.05738287538102366
Position 10448: 0.050783782517741745
Position 2527: 0.044888813483519176
Position 10882: 0.041429940736350604
Position 1536: 0.03230271606386547
Position 10356: 0.03177410169359045
Position 7913: 0.025609635437165917
Position 10683: 0.023921064582273156
Position 2476: 0.023700387577429035
Position 10378: 0.020596294356439095
Position 2278: 0.0202871701272212
Position 1908: 0.019294971999676728
Position 10413: 0.017945497000269577
Position 2510: 0.01792627607653552
Position 2177: 0.017672411692603782
Position 1601: 0.016664018520257156
Position 1219: 0.016636438846574852
Position 4836: 0.013839703469853462
Position 10833: 0.013602948204713092
Position 2471: 0.008675194075959975
Position 2220: 0.0070171184956789754
Position 9986: 0.006813639509694092
Position 10478: 0.006604278265755816
Position 2494: 0.0064623990878446514
Position 1627: 0.006210649309494065
Position 11100: 0.006126468819852153
Position 996: 0.005867840011958356
Position 10387: 0.005391790043461841
Position 1932: 0.005050803101902285
Position 10892: 0.00483701741828758
Position 1613: 0.00431433256235338
Position 10821: 0.004173082125300184
Position 10982: 0.0040046205780092286
Position 10950: 0.003966381830763965
Position 10806: 0.003763127742107596
Position 1021: 0.003680559631188654
Position 2322: 0.0036011603823637678
Position 9574: 0.0032905809036894653
Position 10117: 0.0031558237204056426
Position 4490: 0.0029137073559976257
Position 2456: 0.002833949749758062
Position 2252: 0.002701654397856203
Position 588: 0.0024992843498824924
Position 1088: 0.0023580116091256303
Position 2081: 0.0023171373077638746
Position 2290: 0.0022499845708060856
Position 2450: 0.0022430337215968775
Position 627: 0.0021787149189717646
Position 1685: 0.0021342258251607314
Position 525: 0.0016505641251400376
Position 10007: 0.0015421501780745655
Position 1222: 0.0014199675926876941
Position 10200: 0.0014074544590110928
Position 2224: 0.0013562690064715525
Position 1191: 0.001276074733567579
Position 10847: 0.0012303791346759852
Position 10147: 0.0012263453719673298
Position 5114: 0.0011780676196459585
Position 606: 0.0010360444867364286
Position 10077: 0.0010193966045329264
Position 1631: 0.0009079589540062103
Position 895: 0.0008856362207987152
Position 454: 0.0006877151483672212
Position 10175: 0.0006826518608105701
Position 2514: 0.0006778713288577782
Position 10140: 0.000667839705345965
Position 1037: 0.0006666395104381344
Position 914: 0.0006574691721447021
Position 1196: 0.0006571036927997766
Position 554: 0.0006235414205833795
Position 10060: 0.0006000838802491423
Position 569: 0.0005811238175886211
Position 1501: 0.0005670493674579328
Position 603: 0.0005660625072745387
Position 11078: 0.000489930618263479
Position 10561: 0.0004896691797975465
Position 1132: 0.0004857750899788299
Position 10934: 0.0004715882837069986
Position 1516: 0.0004679941809020492
Position 11140: 0.0003722876704706157
Position 1488: 0.0003653128885277081
Position 254: 0.00030123368889872635
Position 932: 0.0002866712735696421
Position 10417: 0.0002612710378243434
Position 10647: 0.0002598566042093099
Position 2110: 0.00025227028757437975
Position 10680: 0.0002468200112703625
Position 284: 0.00024180528870097105
Position 1364: 0.0002390629946447614
Position 1151: 0.00023730646067946618
Position 1307: 0.00023489061289893326
Position 11117: 0.00023348118409201698
Position 10024: 0.00022986567309680203
Position 10910: 0.0002259648539317269
Position 11053: 0.00020969782752860134
Position 692: 0.00020515556725096503
Position 1178: 0.0001818760990627798
Position 10196: 0.00018089703109342375
Position 2084: 0.00014963734501960863
Position 435: 0.00012063833805614485
Position 10347: 0.00011968907126681568
Position 1718: 0.00011678606163222442
Position 566: 0.00011079184788758996
Position 10333: 9.6718234698341e-05
Position 2264: 9.547086587417033e-05
Position 238: 9.317397774793184e-05
Position 638: 8.280159270599666e-05
Position 1034: 7.448111767514888e-05
Position 701: 6.558677170963075e-05
Position 10711: 6.230068777783002e-05
Position 11021: 5.6941968926789086e-05
Position 821: 5.3248575513032774e-05
Position 11332: 5.2472143633762173e-05
Position 2340: 4.848264327323672e-05
Position 9964: 3.658342948415008e-05
Position 1040: 1.7890837706337227e-05
Position 572: 1.767184154026609e-05
Position 442: 1.7492907360094183e-05
Position 944: 1.4182083880150717e-05
Position 456: 1.2593987695443104e-05
Position 527: 1.2388456812432363e-05
Position 1521: 1.1157868162460458e-05
Position 632: 8.936073284682436e-06
Position 10638: 7.553402130033779e-06
Position 992: 7.3502967164321834e-06
Position 781: 5.612853261913495e-06
Position 10537: 5.351926999825936e-06
Position 307: 3.2687360386127587e-06
Position 347: 2.8411935271039563e-06
Position 10601: 2.3596796873632134e-06
Position 10548: 2.1712082928474138e-06
Position 618: 1.750731187872205e-06
Position 202: 1.500349724663059e-06
