Gene = SELK
index = 1243
Annotated 5SS: [ 219 3596 5138 6163]
Annotated 3SS: [3504 5053 6075 6426]
SMsplice 5SS: [ 219 1063 3596 5138 6163]
SMsplice 3SS: [ 927 3504 5053 6075 6426]
top_k =  500
Partition function (log Z): 4.184568436456203

Sorted 5' Splice Sites (High to Low Probability):
Position 5138: 0.9796393962202471
Position 6163: 0.9721985652318339
Position 219: 0.9461795664836323
Position 3596: 0.7687829421228087
Position 1063: 0.6362565263246178
Position 1938: 0.21967369260849356
Position 6531: 0.21954322558909328
Position 1785: 0.07579131993454723
Position 2714: 0.06686140506708355
Position 1157: 0.05854271978495774
Position 3642: 0.051846387767795064
Position 1162: 0.04363527025271827
Position 3057: 0.032742570910403994
Position 2490: 0.021204912037026343
Position 1076: 0.015504937966467087
Position 5601: 0.014629026823323189
Position 420: 0.014395079550982088
Position 257: 0.013594413877345356
Position 310: 0.013455314286249302
Position 732: 0.012729858436665978
Position 698: 0.012530791474622372
Position 2402: 0.01163062619587475
Position 5203: 0.008167629878148673
Position 527: 0.007259622952882366
Position 542: 0.007071949898324362
Position 6576: 0.005341643252004897
Position 2645: 0.005030409646157824
Position 3836: 0.004892634393427496
Position 1169: 0.004123683146960097
Position 1020: 0.004022338689691362
Position 250: 0.0035446556291339475
Position 6792: 0.0034334005232463634
Position 3860: 0.0027640942825648647
Position 441: 0.002638755741482373
Position 3405: 0.0022319602153711066
Position 2486: 0.002048294109302672
Position 2778: 0.0018781246999970953
Position 1976: 0.0018722594061117627
Position 3807: 0.0018550920199072072
Position 2860: 0.0018499765530703989
Position 4781: 0.0015085232265787535
Position 5593: 0.001298004169220948
Position 4931: 0.001261557270559182
Position 6519: 0.000940000360627564
Position 1165: 0.0008482813131350637
Position 274: 0.0007882961418666824
Position 857: 0.0007607885912342933
Position 2342: 0.000734703625193973
Position 3600: 0.0006265009736924048
Position 2604: 0.0006105760488367154
Position 1873: 0.0005842379415798655
Position 436: 0.0005794907960822783
Position 3581: 0.0005067469583712445
Position 523: 0.0005049955970530063
Position 2788: 0.0004904094210117713
Position 2738: 0.00048026293562465085
Position 5664: 0.0003929136498288439
Position 6355: 0.0003334253145460092
Position 6188: 0.00028423288025459386
Position 392: 0.00026275718608359343
Position 5162: 0.00020801366164151044
