Gene = FAAP20
index = 521
Annotated 5SS: [  87  777 1136]
Annotated 3SS: [ 640  863 4992]
SMsplice 5SS: [  87  777 1136 1930]
SMsplice 3SS: [ 640  863 1798 4992]
top_k =  500
Partition function (log Z): -3.656259935568452

Sorted 5' Splice Sites (High to Low Probability):
Position 87: 0.9732359362336647
Position 1136: 0.8444008501137533
Position 1930: 0.7520714925436561
Position 777: 0.5374452384142865
Position 717: 0.30595414573502866
Position 2940: 0.23454807201466496
Position 1476: 0.23349043746471893
Position 872: 0.180911280904145
Position 747: 0.12491253799128409
Position 2947: 0.08933418402914245
Position 2480: 0.04812118508127381
Position 2466: 0.04286047205956923
Position 1706: 0.03835747022948566
Position 1013: 0.028823151319904865
Position 1674: 0.020692879213701547
Position 4969: 0.009807659449794661
Position 1261: 0.008343412622066318
Position 2394: 0.006521435078488986
Position 4236: 0.006152302715061343
Position 2128: 0.0034652935618027883
Position 4839: 0.003195184634843384
Position 535: 0.0031257955585808337
Position 2426: 0.0028761623385624626
Position 2414: 0.002812391937357693
Position 1886: 0.002509522534082103
Position 1550: 0.0022917957118619102
Position 4505: 0.002240652717226698
Position 1292: 0.001740699138791342
Position 2154: 0.0016044142758336007
Position 1140: 0.0012177759674651528
Position 2913: 0.0011591740137057505
Position 947: 0.0011185380382637755
Position 1204: 0.0009537394583127194
Position 1710: 0.0008773348698317941
Position 1212: 0.0006792534741614708
Position 2732: 0.0006429388299304227
Position 903: 0.00058970165453725
Position 578: 0.0004932549190238077
Position 450: 0.00046784829846031325
Position 1691: 0.0002555796147134134
Position 324: 0.0002047685827075412
Position 2568: 0.00017455817221990636
Position 119: 0.00015966357373172995
Position 1899: 0.00015813905526546263
Position 2090: 0.00013083192219874622
Position 54: 0.00011880198889799561
Position 1487: 0.00010461342380603936
Position 1084: 9.984886998054204e-05
Position 779: 9.000190068857289e-05
Position 1573: 7.460007143747219e-05
Position 470: 2.9077567832096914e-05
Position 894: 2.456572952946542e-05
Position 676: 1.824067772356161e-05
Position 135: 7.031817317845375e-06
Position 608: 6.192263369461478e-06
Position 662: 1.3351591552110932e-06
Position 594: 5.101548739973577e-08
Position 617: 3.7687882396294775e-08
Position 630: 1.8295033556239575e-08
Position 219: 8.46221529172916e-09
Position 811: 6.192959504753139e-09

