Gene = DNAJC21
index = 456
Annotated 5SS: [  324  4316  6241  6674  8038  9417 11591 15433 16211 20750 24409]
Annotated 3SS: [ 4221  6116  6550  7732  9264 11502 15273 16167 20576 24332 24959]
SMsplice 5SS: [  324  4316  6241  6674  7644  8038  9417 11591 16211 20085 20750 24409]
SMsplice 3SS: [ 4221  6116  6550  7551  7732  9264 11502 16128 19949 20576 24332 24959]
top_k =  500
Partition function (log Z): 16.51647867698911

Sorted 5' Splice Sites (High to Low Probability):
Position 20750: 0.9986573469342744
Position 6241: 0.9984320517655635
Position 324: 0.996232491445059
Position 11591: 0.993551033741705
Position 16211: 0.9882221537285012
Position 6674: 0.9714647334002917
Position 7644: 0.8012038855147101
Position 24409: 0.7648438183515016
Position 8038: 0.7390770029522329
Position 9417: 0.7117002662796627
Position 4316: 0.7082598703520256
Position 2169: 0.6567020851333616
Position 20085: 0.6447252110948282
Position 9343: 0.2593025144520329
Position 1714: 0.2503091191341422
Position 8047: 0.17624121502766255
Position 1552: 0.11939636214597206
Position 1513: 0.1154908963403706
Position 9091: 0.09733749316874182
Position 20491: 0.0932401286619454
Position 23375: 0.09122911960032003
Position 23093: 0.0886270401936693
Position 8483: 0.08437644214098436
Position 1497: 0.0819065947074501
Position 1500: 0.07944781814144379
Position 11172: 0.07161499315332664
Position 13001: 0.06782446755812975
Position 18611: 0.06271096354147136
Position 106: 0.05792575450197862
Position 11937: 0.05678502362205373
Position 769: 0.05447113575680022
Position 15433: 0.053962345825669555
Position 23948: 0.04229921618951096
Position 11126: 0.040642156656133896
Position 11406: 0.03664870228828246
Position 799: 0.02655956919507717
Position 7913: 0.026060653587852464
Position 21587: 0.025094443949439486
Position 8817: 0.023547623782466613
Position 21873: 0.02300283551112063
Position 8099: 0.021441506364197168
Position 1921: 0.020261872122038786
Position 21611: 0.020197884312689363
Position 5748: 0.020134859480100315
Position 15064: 0.01375993222239674
Position 24735: 0.013011413561507383
Position 976: 0.012679313215743341
Position 1607: 0.010951814705091347
Position 15030: 0.010950428551204264
Position 4779: 0.010629473663739307
Position 25108: 0.010231668983475651
Position 13898: 0.009929714944332613
Position 10166: 0.009324490655481407
Position 7285: 0.008937061134814493
Position 17176: 0.008213827879038816
Position 7901: 0.007045056527550238
Position 960: 0.006402578776091825
Position 8741: 0.006250667612429038
Position 791: 0.006105111871306718
Position 7438: 0.005760283246315283
Position 3299: 0.004482942582188151
Position 13492: 0.004361204445580842
Position 15314: 0.004298603850753192
Position 5829: 0.0039179166864201035
Position 5220: 0.003184351888780637
Position 24493: 0.0031362563273334507
Position 6871: 0.0025435054558966418
Position 817: 0.0023606303954677855
Position 928: 0.0022303172348746595
Position 3258: 0.0021036666504596025
Position 5531: 0.0020050660086833047
Position 11324: 0.0020016009201224167
Position 6869: 0.0015906037173565762
Position 7394: 0.0015032870735691623
Position 21266: 0.0014329492503772736
Position 8074: 0.001352449835890401
Position 3966: 0.0013264369742712412
Position 25084: 0.0012955699338607844
Position 4963: 0.0012723677575254375
Position 1613: 0.0012225399275717095
Position 951: 0.0010630535142611625
Position 7664: 0.0008008261573029668
Position 956: 0.0007904464087886714
Position 4624: 0.0007743402029891347
Position 10592: 0.000717756743494884
Position 488: 0.0006826779105977691
Position 1002: 0.00041656829388878893
Position 4916: 0.0004071578989272002
Position 1439: 0.0003857206232896511
Position 6423: 0.00038484382373330623
Position 6388: 0.00037053522650651435
Position 6626: 0.0002977643637687174
Position 570: 0.000241477852174717
Position 6149: 0.00021049028039659882
Position 6277: 0.0001794025149935196
Position 254: 0.00015273190576288012
Position 6660: 0.0001453597568334482
Position 1146: 0.00013794159276983312
