Gene = CMBL
index = 381
Annotated 5SS: [  402 17479 19605 21673 25830]
Annotated 3SS: [17244 19496 21529 25737 27393]
SMsplice 5SS: [  512 19088 19605 21673 25830]
SMsplice 3SS: [18994 19496 21529 25737 27465]
top_k =  500
Partition function (log Z): -15.978754327992887

Sorted 5' Splice Sites (High to Low Probability):
Position 5388: 0.5870436173350044
Position 512: 0.5580024616267237
Position 402: 0.43237002128908186
Position 5143: 0.36097343872677884
Position 1814: 0.15548223922873827
Position 14402: 0.124251959243483
Position 7963: 0.10040850879309456
Position 5503: 0.09665842976826769
Position 12638: 0.08885820858734476
Position 12612: 0.07011697000859914
Position 7780: 0.0617969894475866
Position 14336: 0.03835350434174514
Position 10205: 0.0263037487409183
Position 3158: 0.023317009918095783
Position 7957: 0.021692648348355638
Position 2101: 0.01860247267838867
Position 943: 0.01709639136531026
Position 1232: 0.016681226980282626
Position 7828: 0.01596884347224518
Position 642: 0.01451308350953864
Position 688: 0.010133984761335259
Position 2909: 0.009874454407497254
Position 777: 0.008586355732276259
Position 2154: 0.008370636820957528
Position 7751: 0.006999982452939226
Position 4293: 0.0067340612750925125
Position 3783: 0.0054977211338867495
Position 988: 0.005090253255083488
Position 6383: 0.004825853678139148
Position 880: 0.00456950308777043
Position 4787: 0.0043568862753492355
Position 4721: 0.0043038610581942
Position 760: 0.0024367449319824238
Position 5086: 0.0024308838431860444
Position 1955: 0.002013317819847032
Position 5311: 0.0017112810636232866
Position 6226: 0.0010211797497247145
Position 5271: 0.0010093303332761121
Position 5812: 0.0005823613163931802
Position 493: 0.000574444824051623
Position 356: 0.00038956187361314604
Position 1090: 0.00029873153367957297
Position 6048: 0.00027174856264416275
Position 5853: 0.0002642576353120529
Position 632: 0.00023741287765108684
Position 3973: 0.00021911364605829494
Position 1110: 0.0001944991110037305
Position 899: 0.0001651819523856014
Position 468: 0.00013901794495664525
Position 947: 0.00011494876660215674
Position 406: 7.060677600665727e-05
Position 129: 5.5880999553810375e-05
Position 372: 5.5010601090624815e-05
Position 992: 4.5833646046707836e-05
Position 1416: 3.685968098992057e-05
Position 5302: 3.491414086228635e-05
Position 646: 2.038621202271373e-05
Position 884: 2.0320064092509554e-05
Position 790: 1.4958140652197254e-05
Position 1345: 1.3077389273388474e-05
Position 793: 1.0339100473289552e-05
Position 529: 7.708536574577894e-06
Position 559: 3.4950668882424767e-06
Position 299: 5.420267519193727e-07
Position 307: 1.7535446231142498e-07
Position 274: 1.4271523773520173e-07
Position 472: 8.467660328946182e-08
Position 648: 8.209286177599076e-08
Position 504: 6.821614341695612e-08
Position 604: 5.5674856538847726e-08
Position 470: 1.561321548499542e-08
Position 313: 4.526005646420463e-09
Position 324: 3.056250402833076e-09
Position 382: 1.6459832513488648e-09
Position 412: 1.3219856137674944e-09
Position 569: 4.144594375450446e-10
Position 620: 6.165170866044115e-12
Position 702: 7.098004200297408e-16
Position 292: 1.1979313247540048e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5230: 0.5960495959381448
Position 18487: 0.5794126636981829
Position 14242: 0.3097314078854499
Position 5000: 0.17680957134388287
Position 5059: 0.17385186676729494
Position 12559: 0.14672121934694723
Position 7868: 0.13554706708605263
Position 1621: 0.127619908947306
Position 7597: 0.10410365921050711
Position 9894: 0.09410719691916418
Position 5433: 0.09042617603424861
Position 13250: 0.05121210236575366
Position 13890: 0.029288753024862252
Position 1637: 0.025558596282123838
Position 2015: 0.02081433816325875
Position 645: 0.018040113260966967
Position 578: 0.016755306444742716
Position 12339: 0.0150910427887172
Position 4754: 0.013793525789256654
Position 6147: 0.010822405904090922
Position 2989: 0.010566189804490077
Position 8193: 0.010322796251600107
Position 5270: 0.009247337670832433
Position 878: 0.008813459083193672
Position 14435: 0.008558432797139874
Position 13988: 0.00791308128388473
Position 10061: 0.007843669932038335
Position 777: 0.007651111342783483
Position 10106: 0.0076416689585070835
Position 1071: 0.006432872241247718
Position 4613: 0.006022903034215534
Position 3046: 0.005706922852912015
Position 4122: 0.004856109089709512
Position 7744: 0.004823971516655258
Position 2833: 0.00467238119706519
Position 1675: 0.004490114655737735
Position 11964: 0.004235723905374471
Position 2860: 0.004115851919166511
Position 10463: 0.003944820002339749
Position 10844: 0.0037581351219088156
Position 1150: 0.003045127369178683
Position 3663: 0.0029745282256436554
Position 5429: 0.0027761329994150873
Position 3683: 0.0026668354571277738
Position 540: 0.0023167590650911584
Position 1977: 0.0022162322439083656
Position 7253: 0.002136544229521
Position 1131: 0.0021282966687424802
Position 4616: 0.0021136976783324075
Position 1087: 0.001825685518340964
Position 1834: 0.0017251713193716716
Position 720: 0.0016734698152003889
Position 9923: 0.0015822838021849822
Position 7871: 0.001565979323971551
Position 2821: 0.0013958797255602124
Position 2809: 0.0012600444847146266
Position 3013: 0.0011676407143713125
Position 983: 0.0011154709238088757
Position 3008: 0.0010533110936869245
Position 1901: 0.0010407164397497268
Position 5778: 0.001023315087378808
Position 4162: 0.0010153650819961111
Position 3125: 0.0010036113851775717
Position 851: 0.0009889522994112308
Position 4078: 0.0009654930049019484
Position 2052: 0.0009599169957252738
Position 867: 0.0008223175269648143
Position 583: 0.0007108988974439066
Position 2725: 0.0006415897229746154
Position 2055: 0.0006333228307992105
Position 1447: 0.0006282303503148443
Position 2735: 0.0005737638278535194
Position 2138: 0.0005541851413125556
Position 9780: 0.0005199791668297521
Position 2956: 0.00046456055373412955
Position 6002: 0.0004351200733189194
Position 7779: 0.00040567879969463064
Position 9136: 0.00040286924628650875
Position 2938: 0.00039979618338032964
Position 2579: 0.0003725758418539822
Position 2778: 0.00036144553722176486
Position 1536: 0.0003567309141661437
Position 1049: 0.0002940618422583944
Position 8197: 0.0002729334972962579
Position 1741: 0.00025955874940355225
Position 543: 0.00024161609524115708
Position 1707: 0.0002031665242447334
Position 2556: 0.000176127508151633
Position 3207: 0.00017612335155443764
Position 796: 0.00016236709924879938
Position 668: 0.00015191071262924712
Position 3832: 0.00014337021492916656
Position 1264: 0.0001222915711018824
Position 5924: 8.352993116684734e-05
Position 3858: 7.574343112912808e-05
Position 5546: 6.580455207332978e-05
Position 3471: 5.626634825375223e-05
Position 3495: 5.207149820101687e-05
Position 251: 4.446818201381087e-05
Position 946: 4.18339383908267e-05
Position 1000: 3.3718493325032664e-05
Position 2509: 3.280782767543165e-05
Position 492: 3.113022238422651e-05
Position 611: 2.6610172620701e-05
Position 3463: 2.57311749070359e-05
Position 516: 1.6919134546117667e-05
Position 559: 1.6684635868990195e-05
Position 1231: 1.6206216017330556e-05
Position 489: 1.2915980453166428e-05
Position 2191: 1.260929077536105e-05
Position 1156: 1.0756482399011074e-05
Position 614: 9.635956641006176e-06
Position 529: 7.736356924144047e-06
Position 204: 7.077397621516368e-06
Position 1328: 5.752075582973963e-06
Position 1094: 3.591724870220702e-06
Position 955: 3.49094233664149e-06
Position 1937: 2.307848258923772e-06
Position 1948: 1.936157728084025e-06
Position 1785: 1.5349952842481078e-06
Position 282: 1.5283277011286593e-06
