Gene = SDHB
index = 1236
Annotated 5SS: [  223  9410 21111 25571 26422 30198 31563]
Annotated 3SS: [ 9281 21024 25433 26304 30095 31439 35211]
SMsplice 5SS: [  223  9410 21111 25571 30198 31563]
SMsplice 3SS: [ 9281 21024 25433 30095 31439 35211]
top_k =  500
Partition function (log Z): 2.2315853423595384

Sorted 5' Splice Sites (High to Low Probability):
Position 9410: 1.0000000000000009
Position 31563: 0.9922774060463666
Position 30198: 0.9716817392072314
Position 223: 0.9414120382566317
Position 21111: 0.9280222051621866
Position 25571: 0.892902664186633
Position 26411: 0.3782981957995504
Position 30786: 0.24755261208507948
Position 25864: 0.24285725038104222
Position 9030: 0.18867426348837502
Position 3645: 0.17110161966162035
Position 26580: 0.16610183897813993
Position 4114: 0.16125334786711262
Position 30020: 0.1589374758009055
Position 25859: 0.15672354188670815
Position 30984: 0.09255560597161158
Position 25546: 0.08135726312750484
Position 8002: 0.07299746301193416
Position 643: 0.07058701355115665
Position 33819: 0.06754891958738861
Position 33467: 0.06712211509379784
Position 3740: 0.06331796495210162
Position 22664: 0.06084231232696797
Position 419: 0.06001776402229047
Position 33993: 0.05719084683916772
Position 29988: 0.05390952330073727
Position 33856: 0.0445580302200624
Position 21489: 0.043457812756710366
Position 29541: 0.04211394631043299
Position 35042: 0.03923878929294284
Position 3460: 0.0384183193449814
Position 2574: 0.03427112196521203
Position 681: 0.033003051483512194
Position 31031: 0.02514699348525244
Position 26422: 0.024319056067616113
Position 33604: 0.023122791986353846
Position 33868: 0.02046555484989598
Position 25517: 0.020102545489963916
Position 26697: 0.020014682883969504
Position 31077: 0.018698845522391226
Position 23907: 0.01750798967127042
Position 8157: 0.01700530957379525
Position 31835: 0.012498505692289141
Position 3427: 0.012231802817772947
Position 7630: 0.011408650265967383
Position 32229: 0.010378566468228068
Position 30273: 0.010298588025852243
Position 29309: 0.00938996343845323
Position 30330: 0.0092426699887708
Position 33675: 0.00914431442996444
Position 26388: 0.0088506439167029
Position 27071: 0.008685750846589613
Position 1916: 0.008214381023255285
Position 31144: 0.007874620442911772
Position 30203: 0.007729041407581051
Position 26086: 0.007511292799353409
Position 27363: 0.0067810298858843494
Position 33163: 0.0063109663660168465
Position 33930: 0.005994884235378011
Position 28036: 0.00577360652566431
Position 31237: 0.004320403030210721
Position 31895: 0.0039247985462852976
Position 34601: 0.0025892219210098544
Position 26090: 0.002551362313153301
Position 3139: 0.0020886487959154505
Position 30896: 0.001932063603687276
Position 776: 0.0016954727815718332
Position 26231: 0.0013781503625847555
Position 34089: 0.0012863576169875129
Position 913: 0.0011254400477679121
Position 2989: 0.0010679696813906058
Position 31990: 0.0010502267319232115
Position 30362: 0.000971085448077359
Position 1303: 0.0008696874204353249
Position 657: 0.000846259675146164
Position 3277: 0.0007467926670879305
Position 2075: 0.0006453187287489638
Position 34584: 0.0006391963536848827
Position 1857: 0.0005193288255948309
Position 1265: 0.00048073977061896463
Position 1831: 0.000460247608272847
Position 455: 0.0004461161018680693
Position 1863: 0.0003653116943745756
Position 1846: 0.00034398245875250994
Position 1136: 0.00033691846800324766
Position 30593: 0.00022755223615387213
Position 119: 0.00015267809022880918
Position 1819: 0.00012874549586140493
Position 1842: 0.0001207957701813747
Position 1710: 0.00011844732750988783
Position 2093: 9.51385617594362e-05
Position 2125: 9.338798032319985e-05
Position 32277: 8.652670385136725e-05
Position 33427: 7.408634296125578e-05
Position 664: 6.312411863594573e-05
Position 7896: 6.23997042342076e-05
Position 2030: 5.5475988476151524e-05
Position 2818: 4.607028815316419e-05
Position 49: 2.4830102779425444e-05
Position 127: 2.0548823170445643e-05
Position 252: 1.647000609549675e-05
Position 38: 1.1201326088256017e-05
Position 66: 8.469854649217246e-06
Position 160: 8.105608895687657e-06
Position 423: 6.856530251437626e-06
Position 353: 4.530306653791398e-06
Position 227: 4.291892714903545e-06
Position 138: 2.723883131067107e-06
Position 366: 2.6199823435573874e-06
Position 85: 2.443955014027171e-06
Position 391: 2.0995826750452554e-06
Position 31576: 1.1348685280562664e-06
Position 186: 1.0989288343553506e-06
Position 501: 1.001183990160038e-06
Position 31635: 6.410084198524912e-07
Position 163: 6.383592618678038e-07
Position 53: 6.150726875434677e-07
Position 358: 6.480571493663745e-08
Position 615: 4.9479712233004534e-08
Position 60: 1.389007354136879e-08
Position 696: 9.614789704085828e-09
Position 31: 2.2906132042601204e-09
Position 31885: 7.878497242930284e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9281: 1.000000000000001
Position 30095: 0.9994146369907382
Position 25433: 0.9943624728041016
Position 21024: 0.9280222051621867
Position 35211: 0.786046546293943
Position 31439: 0.691674546364098
Position 26304: 0.5610098681548251
Position 25730: 0.35222178889612876
Position 31412: 0.23062357051329369
Position 3521: 0.22132999408375711
Position 29831: 0.2129165154539989
Position 30505: 0.20339911536797467
Position 3992: 0.15200043016178374
Position 8975: 0.14899487319165788
Position 33709: 0.12985329106324733
Position 33373: 0.10386372545267265
Position 33904: 0.08919787375276123
Position 7795: 0.0729584468875734
Position 30871: 0.06322269900451327
Position 22535: 0.06084231232696797
Position 30687: 0.057469970333872196
Position 30952: 0.044708977367088676
Position 21317: 0.043457812756710366
Position 33537: 0.04240742901235882
Position 25688: 0.042134655134899404
Position 31366: 0.041744748186523434
Position 358: 0.03982712613649634
Position 8952: 0.03967939029671713
Position 33581: 0.028078091075206542
Position 35168: 0.027932855643578298
Position 500: 0.02701732084318126
Position 3267: 0.026881359515943105
Position 31465: 0.025860726321467298
Position 31857: 0.025178509289609474
Position 34922: 0.021974470923777984
Position 596: 0.02171293014370183
Position 34963: 0.021024386796076065
Position 29403: 0.020230479133412107
Position 33302: 0.018612670241816745
Position 23747: 0.01750798967127042
Position 29188: 0.01612392484141095
Position 29369: 0.015149505774063154
Position 26328: 0.01389228330695415
Position 2523: 0.013773873170425588
Position 31701: 0.01368501538501648
Position 3377: 0.01359390616240312
Position 8084: 0.013386496328686447
Position 30706: 0.012765417403702897
Position 25675: 0.012432299008400781
Position 26573: 0.011658081873684457
Position 7500: 0.011408650265967383
Position 26648: 0.010979169960984714
Position 31056: 0.009561230629811339
Position 34498: 0.009154661296962864
Position 26944: 0.008674119852683921
Position 3517: 0.008014696804295555
Position 32999: 0.007995673152628602
Position 2355: 0.007980484080750134
Position 1704: 0.007970951672818721
Position 3545: 0.0075282927947507355
Position 27240: 0.0067810298858843494
Position 27944: 0.00577360652566431
Position 448: 0.004804942299608493
Position 32448: 0.004690903431461306
Position 32083: 0.004503932422341576
Position 4023: 0.004450793871546321
Position 31959: 0.004145376621737114
Position 477: 0.00413742780842472
Position 2426: 0.003969750972152328
Position 546: 0.0038942055727354758
Position 533: 0.0038722058353307647
Position 8065: 0.0036188132451087976
Position 31962: 0.0036022952506854413
Position 2389: 0.0034374281546044674
Position 31783: 0.0034293386299221154
Position 30691: 0.0033745463297474507
Position 32119: 0.003289367408733883
Position 33584: 0.0031639657594757405
Position 2971: 0.0030912636488403806
Position 30723: 0.0030321363952301025
Position 3410: 0.00288540828892694
Position 3307: 0.002809435298413702
Position 34885: 0.0026845724601587194
Position 32427: 0.0026594979690006747
Position 3343: 0.0023412226333083073
Position 412: 0.00215196317651883
Position 31417: 0.002147230523976332
Position 4050: 0.002078963054444488
Position 2455: 0.00195953352281136
Position 30820: 0.0018891149277761913
Position 32309: 0.0018074409277356207
Position 34447: 0.0016976738818455985
Position 34676: 0.0015842614627696427
Position 25650: 0.001572376058581871
Position 34633: 0.0015203843980815968
Position 32643: 0.00151048063392628
Position 2495: 0.001442757370208952
Position 3442: 0.001440189148108426
Position 26198: 0.0014347957060204875
Position 1589: 0.001380316041794738
Position 3223: 0.0013689446681453262
Position 1135: 0.0012376030261665154
Position 2491: 0.0011940407361748504
Position 32228: 0.0011312835693863394
Position 34048: 0.000897023604405645
Position 1856: 0.0008390690354189832
Position 25692: 0.000791469809114517
Position 30774: 0.0007679868423958731
Position 481: 0.0006417779611812232
Position 765: 0.0005072509457630143
Position 32263: 0.000496890043815952
Position 26050: 0.0004908584731317888
Position 2029: 0.0004704959678596891
Position 2527: 0.0004624057015369366
Position 33326: 0.00045827248623464886
Position 32964: 0.00045591873521079755
Position 30319: 0.00043897073441875417
Position 31479: 0.0004301801713373819
Position 31834: 0.0003674194775521507
Position 31764: 0.0003449743017902195
Position 713: 0.00031177822413465216
Position 3031: 0.0002581300249606495
Position 31864: 0.000248072888706482
Position 33044: 0.00023998439523797174
Position 337: 0.00023686201511752465
Position 1991: 0.00020882528592511068
Position 32189: 0.0002087078897813217
Position 867: 0.00016640643501142385
Position 31935: 0.0001592461272216356
Position 31989: 0.00015279908736364742
Position 32129: 0.00014193681637427748
Position 1888: 0.0001350530282355021
Position 1097: 0.00013130379659876656
Position 795: 0.00012203899521072842
Position 7985: 0.00010141582859496218
Position 1933: 7.934684174058703e-05
Position 30401: 7.308692075445334e-05
Position 33109: 7.296145029178318e-05
Position 32134: 6.995930294992086e-05
Position 32094: 6.956820837694114e-05
Position 31218: 6.889378604764686e-05
Position 601: 6.755068201943976e-05
Position 31294: 6.231259683940987e-05
Position 30445: 5.611658735398175e-05
Position 1171: 5.6037898542012475e-05
Position 819: 5.316366064905195e-05
Position 1068: 5.1741146781509214e-05
Position 2914: 5.132982117653001e-05
Position 2744: 5.087023848090494e-05
Position 2558: 5.084825654742891e-05
Position 2648: 4.6070288153164217e-05
Position 1738: 4.2865626559784616e-05
Position 30528: 4.2683564083737834e-05
Position 4085: 4.132579254654409e-05
Position 415: 4.0529037862514025e-05
Position 816: 3.3732229163236274e-05
Position 1685: 2.939052768759754e-05
Position 893: 2.4756123802496265e-05
Position 622: 2.3991696393418437e-05
Position 958: 2.239963124434795e-05
Position 30664: 2.069883748557602e-05
Position 2988: 6.798566681791023e-06
Position 30804: 3.7824408887677427e-06
Position 2944: 3.1112094691859795e-06
Position 1719: 2.618670440877242e-06
Position 327: 1.9767568185965095e-06
Position 453: 1.910789676571264e-06
