Gene = PRELID2
index = 1071
Annotated 5SS: [  109 12209 15341 17392 38844 70355]
Annotated 3SS: [12150 15266 17230 38737 70284 74808]
SMsplice 5SS: [  109  4308  5674  9430 15341 17392 30099 30362 38844 52944 57436 70355]
SMsplice 3SS: [ 4214  5549  9287 15266 17230 29997 30187 38737 52889 57312 70284 74759]
top_k =  500
Partition function (log Z): -20.68463889566337

Sorted 5' Splice Sites (High to Low Probability):
Position 15341: 0.9999999999999952
Position 17392: 0.9629062155138247
Position 4308: 0.8608096171292432
Position 5674: 0.8239389848782566
Position 109: 0.6795052643500032
Position 15907: 0.6444178337808831
Position 7908: 0.5719289723385964
Position 9430: 0.47631937142743996
Position 20125: 0.4738084316668038
Position 9288: 0.44795451688650406
Position 22841: 0.40382730496324165
Position 4071: 0.38725010806803367
Position 11070: 0.3226421549321058
Position 8155: 0.2794938948066885
Position 12209: 0.24579945286578006
Position 132: 0.1769393515147621
Position 9583: 0.14002905545649136
Position 15788: 0.13944242861912975
Position 22336: 0.10301711840133437
Position 19859: 0.09016839021901389
Position 22703: 0.08867238072177633
Position 16887: 0.08755965939353301
Position 16279: 0.07943856520482527
Position 423: 0.07832678540518831
Position 546: 0.06801822163478013
Position 640: 0.06162393123215931
Position 8254: 0.059125646100936555
Position 986: 0.05476162637264544
Position 15654: 0.05430598222906724
Position 5429: 0.05043955688703047
Position 4041: 0.04742483115241931
Position 795: 0.04310725934223657
Position 16988: 0.03652102941558013
Position 4166: 0.03410934051400764
Position 21729: 0.03293501551401021
Position 22481: 0.02790500162484102
Position 757: 0.027842914594973
Position 21964: 0.024111259706711463
Position 2146: 0.023068789273708208
Position 6771: 0.022788047643588962
Position 11231: 0.021972237300609685
Position 3325: 0.02076395732148999
Position 1329: 0.020144492676976534
Position 2066: 0.019280509755709614
Position 2771: 0.017860764835296018
Position 17373: 0.017553172109826452
Position 927: 0.015487615024525047
Position 16607: 0.015208729026908686
Position 5660: 0.014390852831875614
Position 22707: 0.013965361747450961
Position 378: 0.010963508211948384
Position 3257: 0.010859046063563796
Position 240: 0.010557519868325923
Position 4378: 0.010448351125841608
Position 17101: 0.010399889330880012
Position 21798: 0.008850719120035567
Position 4108: 0.00835510902995662
Position 16825: 0.007560892545305936
Position 8: 0.007474543636114208
Position 16191: 0.006419176285985759
Position 21658: 0.00623392458411465
Position 4627: 0.005984435914401712
Position 5968: 0.005668693261583159
Position 5131: 0.005506332154881064
Position 20805: 0.005187797725096113
Position 6850: 0.004813682568373116
Position 3225: 0.0045561999105721085
Position 22829: 0.004500907451011969
Position 2671: 0.004403421886783072
Position 7072: 0.0037785840094826
Position 85: 0.0030564365325439543
Position 25235: 0.0030454882297002036
Position 16879: 0.0024915359144794813
Position 9420: 0.002407880210572316
Position 21475: 0.002208701367491337
Position 1591: 0.0019892316592882257
Position 5353: 0.0019809441096319915
Position 5127: 0.001948553794612634
Position 4169: 0.0017514252835528175
Position 15772: 0.00160918382136361
Position 9355: 0.0015084430463582128
Position 4803: 0.0014766991471797564
Position 9770: 0.0013194495139881338
Position 23310: 0.001197208236759951
Position 17335: 0.0009173002510037834
Position 21598: 0.0007381041412220873
Position 1550: 0.0007233652053318774
Position 8101: 0.000652285925440004
Position 244: 0.0005984086072606378
Position 238: 0.00027443637517057367
Position 69: 8.395401028072435e-05
Position 16114: 8.014707712921105e-05
Position 61: 7.445097668584095e-05
Position 16020: 2.4560509179072063e-05
Position 408: 1.4392943000073262e-05
Position 46: 1.3497673578953868e-05
Position 492: 1.0139000963696095e-05
Position 204: 9.935803095833162e-06
Position 202: 3.561326565880739e-06
Position 410: 2.9621826923969227e-06
Position 475: 2.7423344332427383e-06
Position 40: 2.1586824289446704e-06
Position 311: 1.2099772207675777e-06
Position 88: 1.1891510319065988e-06
Position 63: 1.134813918889362e-06
Position 387: 4.829487594282653e-07
Position 52: 4.628279969329171e-07
Position 297: 1.2702623583828787e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15266: 0.9999999999999948
Position 17230: 0.9812516597439995
Position 5549: 0.8260632176381182
Position 22794: 0.7131431849629358
Position 4214: 0.5471240792173048
Position 9287: 0.45730641754962986
Position 15870: 0.4366541550806968
Position 20009: 0.4343765385370977
