Gene = RFC2
index = 1131
Annotated 5SS: [  174  2016  4706  5433  7783 11299 14507 15522 17083 18913]
Annotated 3SS: [ 1945  4663  5325  7680 11197 14348 15455 17001 18798 22227]
SMsplice 5SS: [  174 11299 14507 17083 18917]
SMsplice 3SS: [11197 14348 17001 18798 22227]
top_k =  500
Partition function (log Z): 0.18204551145418746

Sorted 5' Splice Sites (High to Low Probability):
Position 11299: 0.9965042136812188
Position 14507: 0.9334123191637395
Position 17083: 0.7222790940191415
Position 18917: 0.5752179937126548
Position 5433: 0.5553853550941029
Position 174: 0.5097649796080193
Position 4706: 0.5071110309390127
Position 2016: 0.4302900756353788
Position 18913: 0.391111955982963
Position 6950: 0.3850669185965566
Position 7783: 0.25274429321408104
Position 20490: 0.20776332477706977
Position 1238: 0.19046182971786102
Position 17296: 0.1706736801596352
Position 15522: 0.14302985276018143
Position 212: 0.13857359071976955
Position 15737: 0.13542587985929638
Position 218: 0.09790594982769349
Position 1415: 0.07115833678535106
Position 10968: 0.06885823137061578
Position 3874: 0.06741701502080519
Position 15741: 0.06112171605476011
Position 22046: 0.060388509005672796
Position 20345: 0.04855992652129859
Position 1064: 0.04567434264225703
Position 17156: 0.0383257280865781
Position 12986: 0.03447189127556246
Position 22367: 0.02689982299414851
Position 21490: 0.026501659636817516
Position 22382: 0.025379220146144077
Position 17981: 0.01772684954825332
Position 1770: 0.017238959324387057
Position 18728: 0.01704779890387369
Position 16209: 0.016696065583400095
Position 18687: 0.015871055863269073
Position 179: 0.013261489128481888
Position 16740: 0.012931112471964195
Position 10768: 0.012587233721802019
Position 17901: 0.011340153456720094
Position 14444: 0.007660797625881257
Position 20409: 0.0074637642726001156
Position 20670: 0.006585093920904969
Position 15828: 0.0064695235574861185
Position 17029: 0.006128948130189675
Position 4078: 0.005632590990055677
Position 15990: 0.004799570488329985
Position 17965: 0.004252743082115285
Position 16398: 0.0037404159979390777
Position 16837: 0.0030072906989107454
Position 5698: 0.0026718538079418264
Position 20234: 0.0025695850782821725
Position 15536: 0.0024107964235454468
Position 375: 0.0022817413724994184
Position 2163: 0.0021526101170426335
Position 1844: 0.002091188631397374
Position 67: 0.002081604593877848
Position 17780: 0.001995907340514769
Position 97: 0.0018577264084576267
Position 15543: 0.0016102124072895619
Position 1395: 0.001568397105614031
Position 17255: 0.0015667738902631339
Position 2001: 0.0014601323015640453
Position 21192: 0.0014131871523730107
Position 17955: 0.0013521290959024228
Position 3960: 0.001261723017162941
Position 15845: 0.001260541487216019
Position 14597: 0.0012035002465965502
Position 257: 0.001067106829744207
Position 21509: 0.0010446956751919009
Position 1590: 0.0009820149860200215
Position 20812: 0.0009318205778274018
Position 473: 0.0006041025691343373
Position 15849: 0.0005699401735332664
Position 439: 0.0004942078684655872
Position 15505: 0.00048816039855429955
Position 418: 0.0004733061106398849
Position 1123: 0.0004528973347153851
Position 1772: 0.0004479810039569226
Position 1299: 0.00032920278774216296
Position 4003: 0.00029493902719224176
Position 1141: 0.0002063321912349233
Position 4157: 0.00019693224897858523
Position 28: 0.0001773490036560212
Position 3845: 0.0001552036647558673
Position 549: 0.00010067655675550176
Position 708: 8.844307982157134e-05
Position 468: 8.263962320654222e-05
Position 19706: 7.287556191341926e-05
Position 463: 5.66304050308676e-05
Position 37: 5.113489782223216e-05
Position 1290: 4.6500729349611954e-05
Position 554: 4.371998479651081e-05
Position 2931: 3.314742829044693e-05
Position 1431: 2.347635511680489e-05
Position 76: 2.3487449279835516e-07
Position 443: 2.0230750052529627e-07
Position 226: 1.8667731539960444e-07
Position 189: 1.5527008993589313e-07
Position 83: 1.0954818207872191e-07
Position 303: 5.582286222476196e-08
Position 171: 5.1452624038738135e-08
Position 355: 4.554109454334407e-08
Position 455: 4.1133267272782855e-08
Position 204: 1.961993961828608e-08
Position 348: 1.7761174507733954e-08
Position 528: 1.4623326973314764e-08
Position 17: 4.413688674622224e-09
Position 80: 1.3036207479462147e-09
Position 9: 6.624786779987126e-10
Position 236: 1.6741548464393823e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11197: 0.9924348363054476
Position 18798: 0.9529021882625247
Position 17001: 0.9208437828062763
Position 14348: 0.8760430288457886
Position 22227: 0.8291628731308163
Position 1945: 0.43092091962682005
Position 6811: 0.33601425165394005
Position 5325: 0.32860530017885864
Position 4663: 0.31954710406233044
Position 7680: 0.2472836315398128
Position 15642: 0.17171635338641006
Position 20262: 0.1632733504683312
Position 15455: 0.1335517077119111
Position 4614: 0.11814909183840437
Position 5300: 0.11496550508459256
Position 5335: 0.10483790301647522
Position 22281: 0.06687815609280127
Position 4300: 0.06265003094386182
Position 21938: 0.06241973692772597
Position 20265: 0.05646624490424346
Position 10677: 0.05461899172348747
Position 22459: 0.0490531175581218
Position 20379: 0.048070451708459284
Position 3748: 0.037346527919966954
Position 6807: 0.032443073526037564
Position 21405: 0.031930306847252204
Position 14404: 0.030963359086837138
Position 22203: 0.029985431079519426
Position 17812: 0.029772858030522938
Position 3693: 0.026976730326297892
Position 10650: 0.026826473368930355
Position 1360: 0.02453887903184036
Position 22164: 0.024238738018539006
Position 12921: 0.02187205844317621
Position 18486: 0.02145973197139519
Position 1331: 0.020928582217955048
Position 20549: 0.0173976095115319
Position 16051: 0.0166960655834001
Position 15505: 0.0165292730055557
Position 14372: 0.015407947944125339
Position 16595: 0.014375971036421393
Position 18758: 0.012825477199849153
Position 1589: 0.01226584767077918
Position 6831: 0.011805147257347302
Position 14389: 0.011028624249892
Position 15696: 0.008403751253451537
Position 21994: 0.00829085072809442
Position 15740: 0.008004297889675358
Position 12841: 0.007846103246847412
Position 14316: 0.007835346752617246
Position 16969: 0.007438518995487465
Position 17706: 0.007253476533547588
Position 20359: 0.007164497934717256
Position 965: 0.006856671646641733
Position 15316: 0.006799257670198106
Position 18519: 0.006344080852243941
Position 17162: 0.005731803721067822
Position 883: 0.005421199244315324
Position 1339: 0.00526416342825277
Position 1515: 0.005218706451090055
Position 3959: 0.005170518003991572
Position 18681: 0.005115720372597912
Position 17110: 0.004879148699497062
Position 12788: 0.004753729585538847
Position 15486: 0.004707081868837668
Position 3660: 0.004394051940379808
Position 11136: 0.004069377375770912
Position 20402: 0.0039791898246603515
Position 16208: 0.003740415997939079
Position 886: 0.003378807279118369
Position 15581: 0.0032347426865939003
Position 22812: 0.0032259255821708087
Position 7618: 0.003053752439915718
Position 5187: 0.002711770056300373
Position 5563: 0.0026718538079418246
Position 21058: 0.002671682049600458
Position 4318: 0.0024440787892197027
Position 15825: 0.0024307278412528974
Position 6644: 0.002413141352927679
Position 7745: 0.0024069092343526294
Position 6759: 0.002391304806304035
Position 18835: 0.00236371267722994
Position 1053: 0.0021927055557595504
Position 5223: 0.0021159172263027558
Position 621: 0.0020548513040467963
Position 4980: 0.002017889332064448
Position 979: 0.0016189201381597894
Position 16729: 0.0015624321344535502
Position 20079: 0.0015553934167213796
Position 4296: 0.0015288906393326489
Position 19619: 0.0014816656782542209
Position 4368: 0.0014796531954426523
Position 912: 0.0013121735435071954
Position 20125: 0.0012787881728298408
Position 1177: 0.0012645413628449764
Position 1294: 0.0011075066990429412
Position 22366: 0.0010346204479538047
Position 21606: 0.0010040479335695605
Position 20278: 0.0009822343122640013
Position 1388: 0.0009557882427037506
Position 2044: 0.000852461035766147
Position 17210: 0.0008161932877371735
Position 19438: 0.0007457994489740659
Position 14267: 0.0007265964319616363
Position 1864: 0.0006787653820202687
Position 4392: 0.000664125311685885
Position 4485: 0.0006480561587349367
Position 3673: 0.0005890337790203108
Position 1385: 0.0005703680309975706
Position 15623: 0.0005672420988952603
Position 1960: 0.000529562582038367
Position 1105: 0.000503208592999384
Position 1676: 0.0004925567809327154
Position 3755: 0.0004815419992939913
Position 15332: 0.0004619079894958726
Position 15809: 0.0004556257633649826
Position 134: 0.00040381790003428847
Position 750: 0.00035883566473733685
Position 1883: 0.0003412566073703956
Position 1344: 0.0003364047946336708
Position 1901: 0.0003161159023743179
Position 1122: 0.00030709689726385753
Position 20014: 0.0002813005864246541
Position 14491: 0.00027171372499515097
Position 1673: 0.0002567956887570437
Position 15887: 0.00025256566344993497
Position 1530: 0.00025098913762811357
Position 726: 0.00022893998274644891
Position 1565: 0.0002264590974666818
Position 1654: 0.00020229189165600744
Position 1063: 0.0001993683124283533
Position 1414: 0.0001849988968352171
Position 5121: 0.00013107019950878127
Position 888: 0.00012140158806324264
Position 1517: 0.00011696733838628941
Position 285: 0.0001086624422658751
Position 295: 9.385936702564433e-05
Position 18886: 7.81087753509355e-05
Position 1004: 7.201683875286024e-05
Position 15137: 7.165878110022974e-05
Position 553: 6.353126243358817e-05
Position 1096: 5.592018932336501e-05
Position 938: 4.389929053721509e-05
Position 1745: 4.105033842685155e-05
Position 596: 4.049783627278894e-05
Position 313: 3.795819450022001e-05
Position 999: 3.5254332899579124e-05
Position 1019: 3.422639993602319e-05
Position 21431: 3.374457352769391e-05
Position 1610: 2.8998567679486463e-05
Position 17512: 2.5160321346394304e-05
Position 1148: 2.2734487003012413e-05
Position 1394: 2.0309403479682284e-05
Position 2813: 1.725478028354546e-05
Position 2810: 1.5892648006901427e-05
Position 1678: 1.3226427485331688e-05
Position 1237: 1.292980705428761e-05
Position 1023: 1.1981929832511227e-05
Position 821: 9.190357242065489e-06
Position 925: 8.857562964245006e-06
Position 20101: 7.376421747676032e-06
Position 1190: 6.665713165933444e-06
Position 289: 6.503650795088903e-06
Position 327: 3.7029822842160777e-06
Position 17034: 1.2007267936191551e-06
Position 664: 2.652503748301126e-07
Position 1222: 1.6894813473803616e-07
Position 708: 1.368968603441909e-07
Position 833: 7.902000076360347e-08
Position 845: 4.919216415977354e-08
Position 732: 4.5955738493570506e-08
Position 830: 4.473907783093479e-08
Position 633: 4.209207230223618e-08
Position 647: 3.705339384750546e-08
Position 261: 2.8598982206236794e-08
Position 138: 1.657401771221891e-08
