Gene = XRCC2
index = 1578
Annotated 5SS: [  125 15465]
Annotated 3SS: [15382 26801]
SMsplice 5SS: [  125  4870  7945 15465]
SMsplice 3SS: [ 4761  7740 15382 26801]
top_k =  500
Partition function (log Z): -15.14385049769352

Sorted 5' Splice Sites (High to Low Probability):
Position 15465: 0.9283526231074616
Position 4870: 0.8601360037204369
Position 7945: 0.7393655416649367
Position 125: 0.6091434946515907
Position 19447: 0.4154058191157694
Position 14820: 0.2782855190566891
Position 14783: 0.20392040726514093
Position 6457: 0.18194157562635002
Position 747: 0.11195642829854166
Position 342: 0.09232193486006149
Position 173: 0.07085504602805758
Position 17765: 0.05986232137766725
Position 7876: 0.054083119329119106
Position 11633: 0.035719031639545804
Position 12936: 0.03193618017623416
Position 420: 0.031266956527555644
Position 6027: 0.02829372251623716
Position 310: 0.028276081201459177
Position 5237: 0.0172510594305357
Position 4864: 0.0166764435422786
Position 1153: 0.015799078713894528
Position 787: 0.015432444474792358
Position 23676: 0.013098156446788226
Position 651: 0.011645721560499972
Position 3652: 0.011453828564165852
Position 553: 0.011338857922110387
Position 146: 0.011103895971812765
Position 53: 0.011024080820047005
Position 139: 0.010605557119438877
Position 13831: 0.010599089782548466
Position 802: 0.008548512554272325
Position 29: 0.00842337776700634
Position 17450: 0.0078113863794817134
Position 1051: 0.007794896881916316
Position 361: 0.0074576014934987925
Position 17515: 0.006840279771392599
Position 1074: 0.005791603928413841
Position 4648: 0.0052642286543576
Position 7047: 0.0039126529831306316
Position 1810: 0.0037547141049031774
Position 17080: 0.0028108315024372313
Position 6959: 0.0025993100100453093
Position 4630: 0.002450099696973464
Position 5080: 0.0023616396230475086
Position 4548: 0.002246737990348361
Position 7669: 0.0019147627198350555
Position 3698: 0.0018702252566919178
Position 4909: 0.001865204919478453
Position 6841: 0.001671673290499701
Position 6881: 0.0012919802545854962
Position 90: 6.484597627521714e-05
Position 442: 5.505716604931671e-05
Position 436: 4.639670792959286e-05
Position 568: 4.1920929468786644e-05
Position 25: 3.7826471906033056e-05
Position 8670: 2.6416335548119064e-05
Position 718: 2.1024066120212916e-05
Position 733: 1.483175942035279e-05
Position 58: 1.331985713851066e-05
Position 38: 1.3319573954051152e-05
Position 1001: 9.690081942443057e-06
Position 370: 8.351382891580631e-06
Position 906: 7.108797292630004e-06
Position 42: 5.845654759506158e-06
Position 950: 4.3706511750902284e-06
Position 88: 4.244833441729269e-06
Position 516: 4.149069491665618e-06
Position 556: 3.813109947257746e-06
Position 702: 3.517784539693754e-06
Position 584: 2.6905366521845815e-06
Position 332: 2.1256120041679225e-06
Position 675: 9.96429004326269e-07
Position 112: 5.287129915016584e-07
Position 480: 4.530697184172161e-07
Position 16: 8.451060354068519e-08
Position 93: 3.008260255008902e-08
Position 558: 3.4784030933169626e-09
Position 11: 2.8047375260165003e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15382: 0.9238629831711237
Position 4761: 0.8688320842390768
Position 7740: 0.626397226462799
Position 14717: 0.44165886470114385
Position 19281: 0.35363881211660186
Position 26801: 0.22029942985993753
Position 19966: 0.17497529735777603
Position 23414: 0.15328922507227838
