Gene = RAD50
index = 1115
Annotated 5SS: [  516  2430 18991 22565 23129 30753 31152 31943 32900 34469 35097 38107
 38873 46552 47109 48062 51788 52272 52459 59193 61357 80263 81286 83868]
Annotated 3SS: [ 2345 18838 22378 22923 30623 30985 31748 32692 34285 34938 37930 38634
 46361 46981 47867 51676 52178 52344 59064 61131 80176 81142 83733 85239]
SMsplice 5SS: [   72  2430 18991 22565 22731 23129 30753 31152 35097 37740 38107 46552
 47109 48062 51788 52272 52459 59193 61357 79794 80263 81290 83868]
SMsplice 3SS: [ 2345 18838 22378 22643 22923 30623 30985 34938 37623 37930 46361 46981
 47867 51676 52178 52344 59064 61131 79714 80176 81142 83733 85239]
top_k =  500
Partition function (log Z): 18.1242388021758

Sorted 5' Splice Sites (High to Low Probability):
Position 61357: 0.9999990659971582
Position 80263: 0.9999551689120953
Position 30753: 0.9935389282631806
Position 59193: 0.9828549692845249
Position 52459: 0.9814197329800259
Position 35097: 0.9778347482856513
Position 51788: 0.9734466121290402
Position 47109: 0.9722322873207133
Position 81290: 0.9549604963803799
Position 48062: 0.9480747992481363
Position 52272: 0.9472360540379048
Position 2430: 0.9264929939396797
Position 38107: 0.9184462394997898
Position 22565: 0.9093973742143551
Position 46552: 0.8440734600063385
Position 37740: 0.7930104910081273
Position 83868: 0.7160159982437512
Position 23129: 0.6417415754561514
Position 72: 0.6179906267426045
Position 18991: 0.6122038106806637
Position 38873: 0.5788900371282669
Position 31152: 0.5245690319526888
Position 22731: 0.5202727665654386
Position 83179: 0.48958778912003703
Position 516: 0.41092875364289244
Position 18926: 0.3555316010421708
Position 5430: 0.2810636641892901
Position 43201: 0.27440270733172956
Position 23058: 0.24395319824666395
Position 43901: 0.24111317097038826
Position 32900: 0.23639322873514879
Position 28828: 0.21993254982471394
Position 8800: 0.19949715961101827
Position 21732: 0.148726444616039
Position 46513: 0.12732099513071324
Position 47676: 0.12192496029042865
Position 80738: 0.11967542022488499
Position 31272: 0.1155065930928062
Position 23866: 0.10806662226996526
Position 34469: 0.0886180441348018
Position 19887: 0.08802965253027425
Position 84997: 0.08727169304391384
Position 23262: 0.08445243029951088
Position 26018: 0.08266838147451218
Position 60455: 0.08098579177409669
Position 8257: 0.07724691319955664
Position 33736: 0.07561590109725885
Position 85165: 0.06829320933959791
Position 40312: 0.06658435199249957
Position 22955: 0.06620283043557633
Position 1236: 0.0658249302425946
Position 49600: 0.06545924712449716
Position 58413: 0.06491499342014989
Position 15908: 0.06471659335019073
Position 363: 0.06111635442416212
Position 40661: 0.0602768707207179
Position 38166: 0.05818055616607046
Position 56416: 0.058017988292926426
Position 7929: 0.056182537310832274
Position 27942: 0.05299509268602666
Position 85888: 0.05094661065664292
Position 81950: 0.05015947537678571
Position 83898: 0.049424265835839656
Position 22767: 0.049307915213104396
Position 6157: 0.04601480478402117
Position 25016: 0.039686583616685735
Position 56146: 0.03476653672435424
Position 58503: 0.03474964612818151
Position 50427: 0.033696479646587923
Position 19044: 0.03226458827716808
Position 6767: 0.029711794523714783
Position 85895: 0.028834828581010778
Position 30432: 0.02812273225338014
Position 41840: 0.026695161677195368
Position 29060: 0.02445294303754296
Position 55749: 0.02280778299186874
Position 35836: 0.0221013302484918
Position 6920: 0.02192338502097746
Position 82206: 0.021534262999572576
Position 85457: 0.019203728404922873
Position 59317: 0.018715626794002755
Position 11855: 0.01848791637658343
Position 7037: 0.01833631825184234
Position 50013: 0.017752641040113683
Position 52027: 0.017497033422303857
Position 6465: 0.017369629767746184
Position 50190: 0.01698863818768672
Position 31043: 0.01593573880288772
Position 7127: 0.015256813735224514
Position 58616: 0.014976483681604336
Position 50144: 0.014958874053877155
Position 22735: 0.013207638282591075
Position 46481: 0.013197885765313
Position 59390: 0.013196676889269319
Position 38336: 0.012881178638743931
Position 52463: 0.011737342357814085
Position 5471: 0.011592096402933053
Position 55215: 0.01157497384170413
Position 56937: 0.010528529696159116
Position 76: 0.010493122702906782
Position 51692: 0.01027860839197075
Position 59176: 0.010021746653087664
Position 53067: 0.009750913683212572
Position 937: 0.00899906535848674
Position 5457: 0.007808077081521254
Position 49616: 0.0066002801378674345
Position 47663: 0.006037899097074297
Position 334: 0.005898835562864367
Position 38923: 0.005454463734102899
Position 39358: 0.004666481588509805
Position 181: 0.004297592735795737
Position 733: 0.004115915566444146
Position 39336: 0.003970461939091865
Position 22971: 0.003868331001514177
Position 51628: 0.003667396978521275
Position 85790: 0.00286207610431377
Position 808: 0.0028344453381532807
Position 5250: 0.0027628867269546956
Position 30904: 0.002733732449003884
Position 548: 0.0022366017711760284
Position 1174: 0.0018750187199921178
Position 20737: 0.0018438429997411773
Position 30588: 0.0018389468633674272
Position 356: 0.0016247719481885389
Position 48341: 0.0015593736026560559
Position 3267: 0.0015461359270705695
Position 2002: 0.0015408483472533227
Position 8136: 0.0015308894349477119
Position 60246: 0.0013764619340494843
Position 38398: 0.0013096888930493652
Position 8106: 0.0012630024933857253
Position 60479: 0.001192480981766988
Position 30578: 0.0011108388759706518
Position 38328: 0.0010414542892792321
Position 23735: 0.0010359161882113937
Position 39857: 0.0010167171299456925
Position 35593: 0.0009380887403213487
Position 2019: 0.0009171461317047373
Position 52200: 0.0008774784088946943
Position 20671: 0.0008709670036476116
Position 31895: 0.0007263312809567253
Position 32799: 0.0007240835670857581
Position 1560: 0.0006723668402628005
Position 54983: 0.000592732674835255
Position 83: 0.0005705260824946546
Position 1139: 0.00048641330816464283
Position 580: 0.00045482235607930956
Position 55405: 0.00042641036977276683
Position 626: 0.00042180511976436415
Position 53081: 0.0003711424785472477
Position 47098: 0.0003646421460542323
Position 52152: 0.0003634275374547027
Position 420: 0.0003255513473082841
Position 782: 0.00029467052211892695
Position 2217: 0.00027438281474399855
Position 31947: 0.00026832218358410553
Position 31354: 0.00024638697123336416
Position 19920: 0.00024140441203643836
Position 30763: 0.0002413640413328011
Position 38056: 0.00020690464686965078
Position 20423: 0.00020518268680919322
Position 60339: 0.00017950445076845623
Position 140: 0.0001295408497834483
Position 55362: 9.521414527236105e-05
Position 21: 8.511292128571107e-05
Position 59768: 8.339171278581171e-05
Position 84573: 7.587200388915501e-05
Position 54968: 7.400073984797863e-05
Position 38977: 6.090233046009764e-05
Position 38038: 5.394452515750034e-05
Position 987: 5.014346226214156e-05
Position 299: 2.4304279253736867e-05
Position 41: 2.350181183331267e-05
Position 54114: 1.6008759937520528e-05
Position 91: 1.1638963170586298e-05
Position 996: 1.112453760790241e-05
Position 35489: 9.151070232555683e-06
Position 52786: 8.07347666145688e-06
Position 183: 6.084602983427711e-06
Position 64304: 2.8555732176868433e-06
Position 31473: 2.746108942108995e-06
Position 62252: 2.6120556842839264e-06
Position 38960: 1.381422850149439e-06
