Gene = GPR160
index = 617
Annotated 5SS: [  287  1115 41969]
Annotated 3SS: [  985 41844 45975]
SMsplice 5SS: [  287  1115  8958 26005 29655]
SMsplice 3SS: [  985  8877 25893 29566 45975]
top_k =  500
Partition function (log Z): -22.473251812397052

Sorted 5' Splice Sites (High to Low Probability):
Position 1115: 0.9773424070371579
Position 287: 0.9112782482991646
Position 8958: 0.636434205021218
Position 11976: 0.26775384792148255
Position 13076: 0.13864222913527333
Position 881: 0.1374243181775636
Position 1443: 0.05485420294229239
Position 3197: 0.037235422114725636
Position 542: 0.032901035628916414
Position 4074: 0.027690710057499318
Position 3021: 0.023967225918618298
Position 9361: 0.021057180695037373
Position 9284: 0.01904718377324916
Position 1060: 0.016418379914033162
Position 11052: 0.014534775403923537
Position 9513: 0.013528083246970399
Position 6057: 0.012462438555288195
Position 705: 0.00999196514982558
Position 2389: 0.007973970390067838
Position 303: 0.00673719704061818
Position 5531: 0.006037062998561876
Position 3182: 0.0055719458803855475
Position 7782: 0.004514235668847376
Position 6664: 0.00441055503431271
Position 739: 0.004061434339259458
Position 10072: 0.002970085884954545
Position 553: 0.0025017705585510972
Position 549: 0.002239819805592694
Position 103: 0.001587492271796263
Position 46: 0.0012871528289739936
Position 655: 0.0012472658020424173
Position 9117: 0.0009999884149185304
Position 76: 0.0008590758250796576
Position 2514: 0.0006915832616694831
Position 291: 0.0006744714314096218
Position 4351: 0.000653340149931902
Position 241: 0.0006374504210120588
Position 8886: 0.0006300407148716106
Position 358: 0.0004983442423732897
Position 1549: 0.0004962562205753851
Position 114: 0.0004959494115509749
Position 32: 0.00040260561721361626
Position 2590: 0.0002877014192947039
Position 568: 0.000270168454022363
Position 2601: 0.00018931610934266402
Position 670: 0.0001606947298882748
Position 3117: 0.00012812717577112247
Position 7237: 0.00011012329437296584
Position 7806: 0.00010898549612511485
Position 2984: 0.00010740832818351105
Position 2763: 7.543796720375798e-05
Position 392: 6.884704540867437e-05
Position 3159: 6.403571824588026e-05
Position 1567: 5.8054016637645814e-05
Position 3310: 4.823926899747616e-05
Position 885: 4.005155505375516e-05
Position 8990: 2.932599237183573e-05
Position 875: 1.5588775696874653e-05
Position 243: 8.807030959583591e-06
Position 743: 8.6131128898148e-06
Position 1224: 4.221491401963827e-06
Position 668: 3.855361350913615e-06
Position 986: 1.2295719084774665e-06
Position 53: 1.0803540549662967e-06
Position 1108: 1.0310383082185254e-06
Position 9: 5.612657466235334e-07
Position 546: 5.456358308532018e-07
Position 5096: 4.81211913206112e-07
Position 2238: 3.5451192530658666e-07
Position 448: 3.1908596152665226e-07
Position 2099: 1.61392467066975e-07
Position 2255: 1.571354536464222e-07
Position 1504: 7.61077511512913e-08
Position 125: 6.125355173016446e-08
Position 1722: 5.431957536299886e-08
Position 1684: 4.8103474958334323e-08
Position 217: 2.2448681436294696e-08
Position 334: 3.765187923779369e-09
Position 1350: 2.9519835949886444e-09
