Gene = TBL2
index = 1381
Annotated 5SS: [ 372 4409 4854 5472 5948 7603]
Annotated 3SS: [4277 4668 5319 5820 7449 7818]
SMsplice 5SS: [ 372 4409 4854 5472 5948 7603]
SMsplice 3SS: [4277 4735 5319 5820 7478 7818]
top_k =  500
Partition function (log Z): 7.224972065159403

Sorted 5' Splice Sites (High to Low Probability):
Position 4409: 0.9965169063033462
Position 5472: 0.9809270915437044
Position 7603: 0.8677937458684631
Position 5948: 0.8130316087032101
Position 372: 0.47884128845947893
Position 4831: 0.38314907795067504
Position 4854: 0.364095174066502
Position 2251: 0.29042515627585236
Position 4876: 0.2329702674177869
Position 320: 0.19761612638905013
Position 502: 0.1382051332677257
Position 4608: 0.0794372512864942
Position 507: 0.07581632673018415
Position 7973: 0.057711329452079706
Position 2002: 0.05253446256624684
Position 5750: 0.039798430223837084
Position 6991: 0.037524522887892084
Position 1152: 0.030481465162592605
Position 7932: 0.027687907968408115
Position 6899: 0.02525844435373742
Position 3858: 0.01773364132508266
Position 819: 0.016738619601242826
Position 546: 0.015862459168300327
Position 168: 0.01488973389834142
Position 8126: 0.013216917916553498
Position 1072: 0.01176646372280032
Position 2526: 0.01141235494583412
Position 767: 0.011082984397631604
Position 3129: 0.010238511416103015
Position 5931: 0.010236760226043775
Position 49: 0.009683860993843513
Position 5962: 0.007183809379345561
Position 9356: 0.005839983809625344
Position 8064: 0.005549616458024532
Position 3929: 0.004960226690623201
Position 4178: 0.004606987838035086
Position 6949: 0.004264755021229283
Position 1047: 0.003501451332189802
Position 5658: 0.003478119432896418
Position 222: 0.003357514914788771
Position 1434: 0.0032770618672927567
Position 4418: 0.002878754560080989
Position 1295: 0.002638344473947604
Position 2015: 0.001981374926006246
Position 4930: 0.0016550952622602364
Position 462: 0.0015408997489162507
Position 277: 0.0014644877041338172
Position 2267: 0.0013072896652147265
Position 3895: 0.0010965774870728526
Position 3899: 0.001009837053632945
Position 7842: 0.0010006138620327605
Position 2679: 0.0008209135157203713
Position 386: 0.0008135163300069005
Position 2518: 0.0006194403099118531
Position 3832: 0.0005035744183891031
Position 391: 0.0004658546164731465
Position 259: 0.00045208449230766615
Position 331: 0.0004511320160388698
Position 3876: 0.00035004357987278143
Position 4807: 0.00032429608249050093
Position 2470: 0.0003210665634641952
Position 5055: 0.0002842630489089655
Position 5286: 0.00024799187554144276
Position 192: 0.0002087959430009552
Position 7487: 0.00019848864981588803
Position 5645: 0.00018878798939342973
Position 445: 0.00017699125591700936
Position 835: 0.0001448784692487173
Position 281: 0.00013082725594829156
Position 8495: 0.00012578580999222995
Position 2169: 0.00012423086372826417
Position 7607: 7.071489092105817e-05
Position 5782: 6.225761257309007e-05
Position 6056: 4.69062289931735e-05
Position 4413: 3.845681401234869e-05
Position 6051: 2.0913331984548414e-05
Position 4569: 1.7397576956704156e-05
Position 4523: 8.898429080108409e-06
Position 6605: 8.622467476462447e-06
Position 779: 5.475990249867104e-06
Position 790: 4.5784802311103636e-06
Position 4241: 2.982334611849362e-06
Position 651: 2.504961358277013e-06
Position 172: 2.3527332135618476e-06
Position 1111: 1.9486907487823653e-06
Position 6806: 1.8602680409440099e-06
Position 4220: 1.7816305091419376e-06
Position 6840: 1.672926681625991e-06
Position 987: 1.5093232195721444e-06
Position 709: 1.1891523431998032e-06
Position 7781: 1.0661112571519638e-06
Position 742: 1.0051362949148693e-06
Position 376: 9.693397535896868e-07
Position 84: 8.342431753585373e-07
Position 757: 3.3929744963512175e-07
Position 1182: 2.587709864092796e-07
Position 8051: 2.384932520728026e-07
Position 1097: 2.3549261251124659e-07
Position 704: 1.9253123354663964e-07
