Gene = COPB2
index = 396
Annotated 5SS: [  185  6435 10353 10686 11692 14265 15244 16067 16520 18010 20277 20472
 21588 22718 23165 27326 28652 30463 30735 30989 31533]
Annotated 3SS: [ 6296 10265 10558 11542 14117 15143 15923 16319 17898 20187 20364 21443
 22586 22956 27214 28436 30369 30553 30919 31460 31773]
SMsplice 5SS: [  102  6435 10353 10686 11692 14265 15244 16067 16520 18010 20277 20472
 21588 22718 23165 27326 28652 30463 30735 30989 31533]
SMsplice 3SS: [ 6296 10233 10558 11628 14117 15143 15923 16319 17898 20187 20364 21443
 22586 22956 27214 28436 30369 30553 30919 31460 31773]
top_k =  500
Partition function (log Z): 57.137785941379335

Sorted 5' Splice Sites (High to Low Probability):
Position 10353: 0.9986738983991099
Position 23165: 0.9939958907600086
Position 6435: 0.990168555810531
Position 27326: 0.9871448335919395
Position 18010: 0.9857470936770159
Position 20277: 0.9820105535836763
Position 30735: 0.9740335447434835
Position 30463: 0.9707379172272587
Position 22718: 0.9528876166633132
Position 20472: 0.941430573259353
Position 16520: 0.9387266017750778
Position 15244: 0.9263226995010962
Position 31533: 0.9243575472070463
Position 14265: 0.9120056183610024
Position 30989: 0.8879587789919658
Position 21588: 0.8586004044381262
Position 10686: 0.8556704050202852
Position 11692: 0.7215667668648993
Position 24914: 0.5464376622564079
Position 24349: 0.526169538626158
Position 102: 0.5145974233383652
Position 28652: 0.4701865142177891
Position 16067: 0.423151579750431
Position 8272: 0.4134759135979635
Position 15997: 0.38880124619742773
Position 7971: 0.34720682159120053
Position 10976: 0.3304123504787855
Position 20701: 0.24323113791748013
Position 114: 0.1980356063435037
Position 4913: 0.19141692604672522
Position 24935: 0.1765783881989789
Position 9983: 0.1648697791963471
Position 17171: 0.15088825006884932
Position 23571: 0.148797926981361
Position 14830: 0.14235530436999816
Position 185: 0.1259822992180715
Position 28594: 0.12093493638054557
Position 24510: 0.12027128192237684
Position 9961: 0.1114513690822546
Position 8952: 0.1104810646477483
Position 23632: 0.10223975615462147
Position 10711: 0.09222117265501278
Position 264: 0.08841700445246367
Position 14227: 0.08552919678060704
Position 24671: 0.08283041131997003
Position 4729: 0.07683142186855643
Position 17147: 0.07625294039861066
Position 15992: 0.07568866811334855
Position 15257: 0.059684380160598204
Position 19181: 0.0590974221337844
Position 26419: 0.057544725253114444
Position 8135: 0.04913417814422084
Position 143: 0.04613925522493737
Position 16242: 0.04425921947781486
Position 21900: 0.04391925734504821
Position 17261: 0.04219765007819097
Position 25415: 0.03550887576235792
Position 31537: 0.03481660492061821
Position 13744: 0.033346810545340264
Position 24806: 0.03136671845255952
Position 17164: 0.029935338921509395
Position 10725: 0.027200505893260396
Position 23895: 0.026938944815918114
Position 24520: 0.026744572717082596
Position 12751: 0.026545066058242268
Position 5373: 0.025525579880543495
Position 5528: 0.024859642420940384
Position 18813: 0.024807402638311306
Position 86: 0.024714244636365127
Position 28036: 0.02471160558169689
Position 5652: 0.02465770069517213
Position 14836: 0.02299265323733232
Position 11430: 0.01900457924943327
Position 780: 0.017346690357534587
Position 5694: 0.016789609623247225
Position 16569: 0.01592883101950122
Position 24332: 0.015876827441275
Position 30455: 0.015740174966765615
Position 4948: 0.015570876298832945
Position 20972: 0.015185923330501536
Position 21356: 0.014935381336794035
Position 16438: 0.014874302867402284
Position 12783: 0.01444570387517999
Position 3574: 0.014366632755717073
Position 3567: 0.013241591161911289
Position 28979: 0.013039049693515445
Position 28994: 0.012717441597578085
Position 20019: 0.012646479010808325
Position 24622: 0.012374787436607066
Position 15481: 0.012157378274513252
Position 28975: 0.012087471382487015
Position 10957: 0.01200714446329069
Position 18884: 0.011970639309944665
Position 31919: 0.011300160571983318
Position 16458: 0.01079130592377636
Position 29053: 0.01078989107270308
Position 15448: 0.010578883432816169
Position 23290: 0.01033258545312002
Position 23378: 0.01019433749492584
Position 6625: 0.010161106107828374
Position 13676: 0.009404017923635143
Position 28575: 0.009283470372637888
Position 16088: 0.00924167551162339
Position 11091: 0.009193497579332029
Position 5827: 0.00873090302187604
Position 9206: 0.008534052766968636
Position 19960: 0.008168170603425371
Position 8265: 0.007350915282050041
Position 9084: 0.00711634899386409
Position 3245: 0.00709958623935751
Position 31872: 0.00676336800245836
Position 8937: 0.006518050162071851
Position 17089: 0.006509197234206709
Position 20842: 0.006434195089155098
Position 16555: 0.006359628824697253
Position 31316: 0.006245067682006507
Position 27017: 0.00593684536797185
Position 17209: 0.005670728499800826
Position 5492: 0.005653141683974015
Position 1842: 0.005515426628975142
Position 15570: 0.0052124207909031795
Position 11449: 0.005147186334929782
Position 31601: 0.0050259835740522315
Position 27615: 0.004726677746797388
Position 5700: 0.00466389699718391
Position 7578: 0.004600481963899786
Position 17004: 0.004488970736937259
Position 22629: 0.004363408863807355
Position 18380: 0.0040238094584554695
Position 13381: 0.003820078331599908
Position 3229: 0.0037971227132836734
Position 7105: 0.003644446610801454
Position 15232: 0.0036090508442418743
Position 517: 0.003569541663221849
Position 14376: 0.0034516711729705423
Position 4463: 0.0030933939158733262
Position 27373: 0.0030552190778308417
Position 18796: 0.0028837666125025585
Position 22757: 0.002866859508756999
Position 22214: 0.002824806731647588
Position 19771: 0.002758127245344519
Position 31193: 0.0026237449702745663
Position 14834: 0.002597317495021849
Position 13414: 0.002540233766962991
Position 17676: 0.0024675782934423544
Position 90: 0.0024269635598802735
Position 15929: 0.0023944556060913526
Position 21377: 0.0023365400015392702
Position 3050: 0.002269723447684411
Position 19956: 0.002245573271079625
Position 31170: 0.0022370693383486876
Position 15539: 0.002205654555283009
Position 22196: 0.0021013798251455417
Position 19572: 0.0020696616617665742
Position 4402: 0.0020001939659194377
Position 6408: 0.0018787891823077501
Position 15514: 0.001867235028725329
Position 16237: 0.0017400383393524495
Position 23689: 0.0017177873979189887
Position 11460: 0.0016929243073716287
Position 30867: 0.0016116617759196264
Position 22726: 0.0015682882258447233
Position 7166: 0.0015158882302620939
Position 9693: 0.001467211275228229
Position 5117: 0.0014196627788126107
Position 3282: 0.0013649839971330944
Position 27369: 0.001326877812924439
Position 9536: 0.0013080930674844785
Position 14736: 0.001297701005404473
Position 28483: 0.001212536571909456
Position 12633: 0.0011975035412810416
Position 21083: 0.0010591396777129745
Position 27949: 0.0010065981355879884
Position 1846: 0.001001512605481456
Position 14564: 0.000978175927401216
Position 9023: 0.0009695517187238245
Position 1901: 0.0009512078088172564
Position 22594: 0.0009048993743200064
Position 6410: 0.0008536575197210025
Position 30681: 0.0008128101789833885
Position 7289: 0.0008057584873255667
Position 2853: 0.0008022900006525343
Position 17728: 0.0007879091270411196
Position 10357: 0.0007735903859408278
Position 8410: 0.0007524359922392158
Position 14614: 0.0006674627582398943
Position 14200: 0.0006520308234754568
Position 31007: 0.0006462650128295031
Position 21120: 0.0006407341889644955
Position 20188: 0.0006220781963790229
Position 2227: 0.0006121689681897752
Position 4495: 0.0005738264341937008
Position 21740: 0.0005716565718245413
Position 30993: 0.0005612342442354364
Position 2752: 0.000561188433723982
Position 4765: 0.0005477991862633738
Position 15061: 0.0005157046300659314
Position 8022: 0.0004961982329578834
Position 21833: 0.0004670371842161971
Position 14960: 0.0004426104627352195
Position 11712: 0.0004227169430816757
Position 22825: 0.00041916288331696726
Position 16144: 0.0003945558670157348
Position 23172: 0.0003880058129822674
Position 22871: 0.00037722660013082994
Position 6555: 0.0003675124746970476
Position 16092: 0.0003590264282721908
Position 6406: 0.00034395995370165326
Position 16061: 0.0003141751331943026
Position 7389: 0.00028111175626593525
Position 7203: 0.0002194434139950202
Position 15626: 0.000199458445363325
Position 23105: 0.00017351947125186106
Position 30767: 0.0001404072025153921
Position 30629: 0.00013195425621706004
Position 30784: 8.962917482395e-05
Position 20283: 8.851567731266205e-05
Position 15643: 8.200754289219562e-05
Position 15639: 7.721565900574967e-05
Position 7686: 7.548145785394432e-05
Position 27365: 7.184810116394218e-05
Position 6738: 6.995033343078402e-05
Position 11046: 6.429687364531272e-05
Position 10492: 5.133611750903093e-05
Position 32147: 5.064290809819011e-05
Position 18741: 4.75831717321326e-05
Position 10287: 3.973436339519952e-05
Position 20281: 3.8451735492774996e-05
Position 10316: 2.8450526274012735e-05
Position 6946: 2.585303473798122e-05
Position 18294: 2.5449141745949234e-05
Position 7549: 1.937635112741469e-05
Position 350: 1.7661566037162775e-05
Position 10395: 1.373661288030784e-05
Position 189: 1.3658369950172585e-05
Position 15305: 1.0056149435738723e-05
Position 10338: 8.070217696739156e-06
Position 504: 7.803271917968563e-06
Position 10407: 6.3203760646441305e-06
Position 15248: 4.283578542614811e-06
Position 15277: 3.921574687751027e-06
Position 136: 1.8133023426389475e-06
Position 18023: 1.5008590102763196e-06
Position 31494: 1.0086484915671176e-06
Position 118: 7.653672740780108e-07
Position 10641: 4.202654244977057e-07
Position 224: 2.680784701256272e-07
Position 106: 1.752001502815001e-07
Position 396: 1.570982542860886e-07
Position 683: 1.548555912022583e-07
