Gene = ICE1
index = 673
Annotated 5SS: [  306 13783 14421 17220 18530 20551 21633 24816 25067 25204 31945 35048
 42533 43809 46295 51055 53386 64126]
Annotated 3SS: [13723 14385 17200 18417 20473 21594 24732 25026 25146 31857 34637 37741
 43639 46133 50863 53278 64026 66454]
SMsplice 5SS: [  306  8806 13783 18530 20551 21665 31945 32684 35048 43809 46295 50807
 51055 53386 64126]
SMsplice 3SS: [ 8714 13723 18417 20473 21594 31857 32543 34931 43676 46133 50613 50917
 53278 64026 64239]
top_k =  500
Partition function (log Z): -16.763705713315325

Sorted 5' Splice Sites (High to Low Probability):
Position 13783: 0.999999999991271
Position 35048: 0.991452819851902
Position 20551: 0.9787530100396381
Position 43809: 0.9723064788467495
Position 31945: 0.8570152671259098
Position 18530: 0.8064604080501635
Position 306: 0.7721326833719012
Position 25204: 0.767535201031676
Position 46295: 0.7397523978266003
Position 32684: 0.6257822267501925
Position 8806: 0.46829757561626106
Position 21665: 0.36412542044003204
Position 25067: 0.314284736255384
Position 5196: 0.29603449676169497
Position 28030: 0.2717312469186051
Position 34686: 0.269395217243033
Position 21633: 0.23997343877578753
Position 19345: 0.22670275083168434
Position 33733: 0.1583975870211482
Position 10368: 0.14633670500611523
Position 31934: 0.13879007084164197
Position 2196: 0.13430220612909016
Position 21700: 0.12848376190743951
Position 3946: 0.12122234409657215
Position 4855: 0.11426454093474309
Position 46873: 0.11124787982752607
Position 3970: 0.0979533037961488
Position 29374: 0.09451021038964069
Position 46625: 0.08071999473453827
Position 9001: 0.0793521301445484
Position 12541: 0.07293546429468598
Position 50807: 0.06742879068099458
Position 9639: 0.05307215371301712
Position 5749: 0.052915858187538176
Position 629: 0.05061415196204802
Position 46778: 0.03861015132627178
Position 9204: 0.036768265313093684
Position 191: 0.03584300000108223
Position 1278: 0.035479984946741934
Position 5177: 0.02932396630240767
Position 1504: 0.026718928835497705
Position 26014: 0.02668948613179039
Position 10304: 0.025986471523407
Position 13: 0.02537039828838035
Position 559: 0.021510021665435607
Position 33498: 0.020242108245623208
Position 24816: 0.019814062016183125
Position 548: 0.019309521337175405
Position 7978: 0.018376845143054828
Position 1176: 0.018254861197579
Position 32263: 0.017471662651915635
Position 644: 0.017202940403184982
Position 625: 0.016793805034945663
Position 1399: 0.014897627960922321
Position 21684: 0.014019920697311814
Position 7132: 0.012212309634508953
Position 22998: 0.012165502512925946
Position 28025: 0.011983634532992334
Position 32200: 0.011933228468533391
Position 10360: 0.009470113512898018
Position 280: 0.008747069929144738
Position 4622: 0.008451975230322959
Position 2261: 0.0059192195120210235
Position 568: 0.004588709629853581
Position 742: 0.002965367832449557
Position 32623: 0.002340697943822848
Position 35080: 0.0007749533521175987
Position 2515: 0.0006748524338401632
Position 403: 0.0006597682096520106
Position 378: 0.0005309308797558421
Position 36870: 0.0004252849930974
Position 35824: 0.00031758558332150156
Position 840: 0.0002256992287544409
Position 964: 0.00019510176748287124
Position 633: 0.00016008560015796596
Position 989: 0.00014881085962518696
Position 859: 8.22435375004826e-05
Position 21819: 7.701674460629994e-05
Position 22218: 4.1459924925843595e-05
Position 1437: 4.099389609526817e-05
Position 373: 3.64735193580982e-05
Position 908: 3.511859212097657e-05
Position 2036: 2.5004725943571406e-05
Position 542: 2.482356693372094e-05
Position 877: 1.817691863114364e-05
Position 852: 1.0010041855310947e-05
Position 706: 9.776642229990918e-06
Position 4180: 9.082441176434117e-06
Position 272: 4.925041311049337e-06
Position 32916: 4.647539898789382e-06
Position 2909: 3.209553079013781e-06
Position 3994: 2.459043158862235e-06
Position 1612: 2.147609712624495e-06
Position 395: 1.5071146328047523e-06
Position 427: 1.317324381507979e-06
Position 3095: 1.0965000028835007e-06
Position 3100: 9.773795696914737e-07
Position 1151: 5.835183897663209e-07
Position 84: 1.3128249491533034e-07
Position 195: 4.2983489082758284e-08
Position 18: 1.6319707555597017e-08
