Gene = NPRL2
index = 959
Annotated 5SS: [ 517 1161 1427 1706 2218 2407 2565 2775 2968 3333]
Annotated 3SS: [1068 1257 1596 2080 2308 2527 2680 2849 3189 3417]
SMsplice 5SS: [ 770 1179 2218 2407 2565 2775 2968 3333]
SMsplice 3SS: [1068 2080 2308 2527 2680 2849 3189 3417]
top_k =  500
Partition function (log Z): 8.89701960066347

Sorted 5' Splice Sites (High to Low Probability):
Position 2968: 0.9602559835263933
Position 2407: 0.8969281120227462
Position 2775: 0.7750123488087007
Position 2218: 0.7593213455876581
Position 770: 0.561047150920473
Position 3333: 0.5049671357171939
Position 517: 0.5035813881216298
Position 1179: 0.49848330503725535
Position 1186: 0.4099641807240128
Position 2565: 0.3958566638609755
Position 2569: 0.29143374364914454
Position 1706: 0.2851740834275686
Position 1427: 0.2626355131071532
Position 2781: 0.15581366826475074
Position 219: 0.13346747851675092
Position 1161: 0.08615377032683542
Position 836: 0.07203271048522611
Position 896: 0.07121174514583195
Position 2107: 0.03787795806427918
Position 860: 0.03225163859735618
Position 909: 0.03182453756066915
Position 3241: 0.02636708886390633
Position 2381: 0.02534491261505609
Position 1349: 0.02353232721403391
Position 3254: 0.018796711798966723
Position 2237: 0.013635430614316513
Position 1312: 0.012341275151928061
Position 1689: 0.011062732643251303
Position 1738: 0.01101901918207191
Position 382: 0.00977313620398638
Position 1831: 0.009523730831205623
Position 638: 0.009373640617049532
Position 2439: 0.008981795121780404
Position 1876: 0.007591390554680614
Position 430: 0.005632378800732265
Position 1351: 0.005036675438468435
Position 1353: 0.004395650235020176
Position 1476: 0.0039732084547603784
Position 1804: 0.0036237143355300518
Position 758: 0.0028447518976985127
Position 1391: 0.0026048282782115155
Position 743: 0.0018848466086792436
Position 2411: 0.0016424133460292642
Position 2145: 0.001567110377518206
Position 2528: 0.0014009297200594103
Position 931: 0.001387975595067765
Position 2152: 0.0012288556611191495
Position 3128: 0.001148483187874774
Position 2723: 0.0009320310285496042
Position 3248: 0.0009075754663782763
Position 1159: 0.0007935184002339314
Position 2196: 0.0007784232253380908
Position 790: 0.0006690905456853504
Position 68: 0.0006029527575234084
Position 2711: 0.0005750430726707062
Position 1757: 0.0005306923818492143
Position 39: 0.00046362075612810244
Position 3482: 0.00045606827566198517
Position 137: 0.00044916503326071733
Position 732: 0.000429476035416984
Position 2578: 0.0003927320715638603
Position 3491: 0.0003309666719189628
Position 2762: 0.0002945828882180719
Position 2785: 0.00022463782390358758
Position 812: 0.00022252955459034675
Position 2915: 0.00017163455758627472
Position 713: 0.00012848409634541122
Position 717: 0.0001238615770655828
Position 284: 0.00012347617617197712
Position 2957: 9.428950926051522e-05
Position 779: 8.841223224553324e-05
Position 1003: 8.310994974816231e-05
Position 3350: 7.598265352346366e-05
Position 589: 7.503082015854146e-05
Position 1116: 7.32610707498153e-05
Position 830: 6.865097315275338e-05
Position 1449: 4.9305139109919144e-05
Position 2134: 4.7432301508398e-05
Position 3516: 3.38217613503729e-05
Position 3356: 3.20663368196421e-05
Position 9: 2.0854799920805413e-05
Position 369: 2.0079221168980247e-05
Position 2472: 1.9902101256603214e-05
Position 371: 1.7791341804899135e-05
Position 195: 1.684903493881749e-05
Position 226: 1.442055866681418e-05
Position 751: 1.4123119204374038e-05
Position 1292: 1.3694801227973174e-05
Position 2474: 1.1860792459072131e-05
Position 480: 1.0101981427492706e-05
Position 140: 7.868317775486421e-06
Position 1190: 7.20315637554917e-06
Position 774: 6.092684686054007e-06
Position 592: 5.2586711102291095e-06
Position 654: 4.91396642770393e-06
Position 25: 4.626767049367009e-06
Position 805: 4.458679949148929e-06
Position 681: 3.024337141083424e-06
Position 1114: 1.5668091067330267e-06
Position 31: 9.378517961340147e-07
Position 258: 9.258199322909763e-08
Position 358: 8.949948241536094e-08
Position 1199: 2.188081512362114e-08
Position 330: 1.2572900634225912e-08
Position 12: 4.861166935903844e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1068: 0.9932493128155331
Position 2308: 0.9782865288944143
Position 2849: 0.8236684104296756
Position 2680: 0.8105917394782081
Position 3189: 0.7933414353324595
Position 2080: 0.6546045281408548
Position 2527: 0.6101857607274008
Position 3417: 0.6034132589651338
Position 1596: 0.298050462283653
Position 1257: 0.2682526488157846
Position 611: 0.22636276784740092
Position 2884: 0.15250909951647695
Position 631: 0.14762110183552155
Position 3035: 0.12500720395514636
Position 2106: 0.08338950670158853
Position 2653: 0.06147850925351044
Position 2564: 0.05473297457624326
Position 1262: 0.03931554715965062
Position 2142: 0.03236439094502798
Position 2001: 0.0282965999334739
Position 378: 0.026030750055355118
Position 757: 0.022046133623475895
Position 1600: 0.01980684790490588
Position 2344: 0.01591080032263645
Position 2710: 0.011509761258661743
Position 2044: 0.005267987368691075
Position 1495: 0.005142460237209743
Position 2501: 0.004761119046721541
Position 1309: 0.004658827306629593
Position 2196: 0.004371399815374702
Position 2047: 0.003660947359971875
Position 446: 0.003170049434600775
Position 3071: 0.0030635494630861927
Position 687: 0.0026160149812479005
Position 1276: 0.002534154333287278
Position 2170: 0.002515302264487103
Position 2504: 0.0022818446630977606
Position 1078: 0.0021542380320636696
Position 3228: 0.0020969834239071396
Position 1363: 0.0020538450072128747
Position 711: 0.002049632831954848
Position 476: 0.0018476726326690476
Position 2895: 0.001678401918424346
Position 2347: 0.0016279151416057306
Position 3038: 0.0013970264334850584
Position 504: 0.0012583858893516608
Position 3193: 0.0010616571172181672
Position 3296: 0.0010426424273958961
Position 585: 0.0010164153154751613
Position 3068: 0.0010111398107690822
Position 1960: 0.0009592322488643474
Position 720: 0.0009159809094370203
Position 338: 0.0009001044228782891
Position 1460: 0.0008802179197268644
Position 2488: 0.0007996403297670554
Position 369: 0.0007914407618523989
Position 3202: 0.0006954592657656851
Position 2478: 0.000689077780969134
Position 735: 0.0005612970099176973
Position 1623: 0.0005041105164129451
Position 3585: 0.0005032403816967694
Position 1312: 0.0004876055063778229
Position 409: 0.00048565019190083367
Position 402: 0.0004547146329507711
Position 1025: 0.0004326127981210957
Position 3557: 0.0004203120021964903
Position 2944: 0.0004172420070770024
Position 3147: 0.00041249279060640633
Position 1811: 0.0004100761586169611
Position 346: 0.0003872353220173435
Position 1030: 0.000346256757664839
Position 3217: 0.00032730432031852046
Position 2716: 0.0003156661422054835
Position 381: 0.0002765635735744555
Position 2262: 0.0002669801218309389
Position 826: 0.00026327035629565397
Position 1966: 0.0002567346629312648
Position 2857: 0.0002456549553750596
Position 297: 0.00023031700612214837
Position 1273: 0.00018980283373567488
Position 516: 0.00015503905841343548
Position 2514: 0.0001486478957220359
Position 2641: 0.00013651481275205418
Position 835: 0.00012721648734525078
Position 2859: 0.00011295739344065555
Position 2588: 0.00011135082432561034
Position 3571: 0.0001102422030557503
Position 2568: 0.00010863218441668132
Position 769: 0.00010293961249320779
Position 3238: 9.531609332500589e-05
Position 1626: 8.532859440065933e-05
Position 859: 8.077081266106495e-05
Position 2947: 7.885683979448107e-05
Position 121: 6.87867646094727e-05
Position 1628: 6.424123593299882e-05
Position 1108: 6.231208992455296e-05
Position 589: 6.195973986811767e-05
Position 1524: 6.0444860432890484e-05
Position 2815: 5.550773326440974e-05
Position 2398: 5.401855116105982e-05
Position 412: 5.3678597461925863e-05
Position 3424: 4.977885846431756e-05
Position 311: 4.4403010996545425e-05
Position 2616: 4.2821604800273856e-05
Position 1464: 3.457378525019906e-05
Position 766: 3.260879909840817e-05
Position 924: 3.0903820275757534e-05
Position 810: 2.3757042679300154e-05
Position 239: 1.8720782914849135e-05
Position 865: 1.7502550521781614e-05
Position 152: 1.394880320003338e-05
Position 649: 1.3405731828232188e-05
Position 2354: 1.3209177265324362e-05
Position 592: 9.06047889053653e-06
Position 692: 7.496406033174262e-06
Position 126: 7.296071039481126e-06
Position 647: 6.5684890492489145e-06
Position 805: 6.527822109028786e-06
Position 1424: 5.849854166156442e-06
Position 271: 5.701400701549914e-06
Position 549: 4.505012022529001e-06
Position 1715: 4.471161371598547e-06
Position 313: 3.09013597008547e-06
Position 480: 2.461242389903743e-06
Position 156: 2.3995273850465845e-06
Position 1844: 2.186357616531912e-06
Position 1095: 1.7799757769030368e-06
Position 354: 1.3275181736383202e-06
Position 284: 1.0511856303311128e-06
Position 1093: 9.344584007974483e-07
Position 98: 7.82690591105181e-07
Position 324: 7.207862636223475e-07
Position 999: 2.889970381474896e-07
Position 203: 2.1915272858729606e-07
Position 1002: 1.06075363894646e-07
Position 1135: 3.028129904366731e-08
Position 551: 6.799351717242075e-09
Position 830: 3.0787133270400878e-09
Position 664: 5.33955898535863e-10
Position 863: 4.902982483691044e-10
Position 642: 4.515002930601283e-10
Position 77: 4.059518600274034e-10
Position 566: 3.249001186998799e-10
Position 564: 1.2209043641190075e-10
Position 255: 9.399823560010085e-13
