Gene = AAED1
index = 0
Annotated 5SS: [ 192  577 3623 3892 9389]
Annotated 3SS: [  507  3568  3785  9256 13394]
SMsplice 5SS: [ 192 3623 3892 9389]
SMsplice 3SS: [ 3568  3785  9256 13394]
top_k =  500
Partition function (log Z): -3.3379835608090396

Sorted 5' Splice Sites (High to Low Probability):
Position 3892: 0.9932508046644579
Position 192: 0.945913761072877
Position 9389: 0.8987033446105743
Position 3623: 0.5084645790052716
Position 577: 0.31466548476902084
Position 1961: 0.26425405056611073
Position 6183: 0.1855086275941779
Position 9137: 0.15712899806060351
Position 12992: 0.12186389829291322
Position 803: 0.09749432220253469
Position 772: 0.05243376730255734
Position 138: 0.03960758015364056
Position 13072: 0.03892822470738788
Position 3158: 0.018501960860420483
Position 10342: 0.015881854693764044
Position 13279: 0.015512685198662328
Position 3019: 0.015440485384362528
Position 438: 0.014225945603906538
Position 6178: 0.011237144719063777
Position 1408: 0.009294828126672504
Position 720: 0.00728115740412496
Position 6432: 0.006587551242850076
Position 11031: 0.006070305461494563
Position 11407: 0.005803274805495497
Position 3871: 0.005422106104861308
Position 4129: 0.004079762983522204
Position 10140: 0.0029788497441443473
Position 8152: 0.0025155782051385816
Position 182: 0.002244603594804552
Position 8261: 0.0020448283404629988
Position 464: 0.001769609849839252
Position 3702: 0.0014204626291115059
Position 11787: 0.001416168768571036
Position 1209: 0.0013624297913372987
Position 2661: 0.0011544582973023907
Position 2656: 0.0011418568620945675
Position 6524: 0.0010458568193478363
Position 727: 0.000958143699505628
Position 30: 0.0009507478093273798
Position 2979: 0.0007428131438910477
Position 1894: 0.0006723157045548757
Position 2018: 0.0006287211862160335
Position 5177: 0.0005292880995527202
Position 759: 0.0005050371946754017
Position 1757: 0.00046083469027041523
Position 1241: 0.0004402259158026528
Position 4081: 0.0004242805974055678
Position 114: 0.0003521196097414305
Position 186: 0.00029068143507018245
Position 1729: 0.00026874799401752807
Position 3931: 0.00024349741063636656
Position 769: 0.00020000876190844248
Position 5935: 0.00015316762706287445
Position 1034: 0.00014484443082145152
Position 1700: 0.0001351262122537156
Position 391: 0.00010546850725313862
Position 4803: 0.00010461906198885869
Position 177: 9.288292039971384e-05
Position 1022: 8.358502337832728e-05
Position 940: 7.810990651706299e-05
Position 143: 7.65480530221847e-05
Position 591: 7.556823667870667e-05
Position 1365: 5.9805546377560506e-05
Position 1778: 3.8152324324809755e-05
Position 864: 3.467025873935459e-05
Position 1539: 3.1673067111758106e-05
Position 155: 2.081096114635013e-05
Position 180: 1.953538892192991e-05
Position 538: 1.0177354276128895e-05
Position 778: 9.329486796365138e-06
Position 232: 6.092288566027024e-06
Position 423: 5.572621548924878e-06
Position 174: 5.270662861146327e-06
Position 581: 4.425789106361715e-06
Position 1856: 1.558839160712027e-06
Position 603: 7.805204518503154e-07
Position 18: 6.232797787943877e-07
Position 566: 5.628313219125635e-07
Position 51: 5.347457155060941e-07
Position 408: 3.558859635869181e-07
Position 306: 2.735401943939263e-07
Position 3926: 9.335461019588895e-08
Position 4501: 3.86043945170639e-08
Position 99: 5.961402886151678e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3785: 0.9913671076444087
Position 9256: 0.7954248311488834
Position 3568: 0.4846788607343479
Position 13394: 0.46682551311737874
Position 1893: 0.26405307219839114
Position 507: 0.2612829302667959
Position 6094: 0.18597191293054413
Position 12909: 0.17199313809954697
Position 690: 0.11297321285836173
Position 15190: 0.09786002037537225
Position 9058: 0.06974840380250746
Position 11156: 0.06948310223446322
Position 9346: 0.06902050907154461
Position 278: 0.05673017310005224
Position 13465: 0.05664492709397617
Position 9292: 0.05377571489522154
Position 8910: 0.048318508125715996
Position 14452: 0.03654778535952459
Position 15169: 0.033266470784063674
Position 15215: 0.025665876714216933
Position 12329: 0.022879798430333716
Position 13032: 0.01973603071285813
Position 14149: 0.01972489317050153
Position 6099: 0.019061365825931265
Position 327: 0.01750744242892889
Position 618: 0.017128435557282034
Position 8947: 0.01608136971790713
Position 3460: 0.015557724277805624
Position 10062: 0.015444144991084966
Position 13100: 0.013858269680163873
Position 11152: 0.013036316389849536
Position 9873: 0.012514968575839957
Position 2787: 0.012399040034014533
Position 12859: 0.011889439187909273
Position 8950: 0.011800418490590063
Position 11545: 0.010791640884207665
Position 10969: 0.010402065514167816
Position 4006: 0.008460431616607688
Position 9011: 0.008272944702317358
Position 3059: 0.007572436944810221
Position 12921: 0.007479584560673011
Position 9932: 0.007227535206571697
Position 2763: 0.006954737724351596
Position 1175: 0.006381402857708416
Position 12326: 0.006057920717559431
Position 3590: 0.006000003145312081
Position 3572: 0.005494663033567583
Position 9998: 0.005482151168563195
Position 14767: 0.005405464050287245
Position 717: 0.005285351540181055
Position 10909: 0.004466051543001976
Position 11175: 0.0042031424921483455
Position 9104: 0.003980355349465035
Position 10106: 0.0038371948653929903
Position 11490: 0.003793900958732205
Position 3797: 0.003787095295955165
Position 12285: 0.0033603226225529283
Position 668: 0.0030685299258321522
Position 531: 0.002875481920903428
Position 2978: 0.0027378515328832435
Position 3125: 0.002594349226975445
Position 8028: 0.002576263809261756
Position 1616: 0.0024306990527981675
Position 6242: 0.0024050817524696095
Position 563: 0.0021388662805066506
Position 2924: 0.002027986234046295
Position 13626: 0.001864974216558671
Position 5744: 0.0018459122734717137
Position 13334: 0.0017875835264661685
Position 1092: 0.0017608580994682968
Position 2536: 0.0016083993501026278
Position 8533: 0.0015802810334245101
Position 6007: 0.0014571319483345588
Position 3705: 0.0014094799934679509
Position 9791: 0.001385716097734462
Position 8225: 0.0013435418789335518
Position 1303: 0.0011429132076094608
Position 9794: 0.0010572111085399671
Position 8186: 0.0010501417082894732
Position 10031: 0.0010358900644826903
Position 10951: 0.000947649000621726
Position 9850: 0.0008469050310341762
Position 9946: 0.0008197549422524959
Position 5723: 0.0007941746249481461
Position 2581: 0.0006879158092943277
