Gene = AL035406.1
index = 50
Annotated 5SS: [11]
Annotated 3SS: [699]
SMsplice 5SS: [184]
SMsplice 3SS: [247]
top_k =  500
Partition function (log Z): -10.366414927616656

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.8766273843278206
Position 11: 0.1978264557288949
Position 290: 0.012877945449813683
Position 43: 0.010086436939403951
Position 428: 0.003988988178864878
Position 204: 0.002575361520416468
Position 150: 0.002508742821377209
Position 67: 0.0014698883378638679
Position 346: 0.0004973715345350754
Position 133: 0.0004804826259924745
Position 368: 0.0004068591874094458
Position 339: 0.00025119021645603906
Position 71: 0.00018306875187015727
Position 386: 0.00012156365794409676
Position 267: 2.8472307081163792e-05
Position 579: 7.066917188415456e-06
Position 52: 6.98025893085258e-06
Position 249: 3.981715352247542e-06
Position 475: 3.0394167714864527e-06
Position 83: 2.3921489195228266e-08
Position 143: 1.5396542669536675e-08
Position 124: 3.6200988344293345e-09
Position 188: 1.6354123181799316e-09
Position 60: 9.534957914078327e-12
Position 399: 6.758557002933391e-12
Position 446: 2.679157911516196e-12
Position 270: 2.5656862099315925e-12
Position 247: 2.5740465976155065e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 247: 0.5122797216927877
Position 90: 0.15902644647420247
Position 509: 0.14734348773675393
Position 280: 0.11298438440130487
Position 529: 0.056860696765818966
Position 728: 0.03896511141503437
Position 121: 0.026317326320558502
Position 609: 0.015651074370946788
Position 264: 0.012699960736066215
Position 568: 0.006552085848262337
Position 699: 0.00360265383236961
Position 155: 0.0032133820873356494
Position 92: 0.0028977846896404073
Position 414: 0.002215401736634722
Position 307: 0.001734974174487959
Position 138: 0.0010448936867819072
Position 646: 0.0009256509216244437
Position 649: 0.0008895876783598477
Position 310: 0.000757649697611492
Position 543: 0.0004783058742552007
Position 358: 0.00047293224077343956
Position 685: 0.00040010305514984103
Position 732: 0.00037425453247527153
Position 572: 0.00036676064660879276
Position 346: 0.00031903962376276477
Position 289: 0.00023262023452188906
Position 734: 0.00020598917875747297
Position 98: 0.00019501342290200152
Position 714: 0.00019464951855255541
Position 426: 0.0001702260247679105
Position 575: 0.00013831693423017524
Position 432: 0.00012923138575574004
Position 328: 0.00011288823782932688
Position 159: 7.471857036618294e-05
Position 320: 4.6865785849135886e-05
Position 475: 4.5961823499827414e-05
Position 611: 1.5148765726142363e-05
Position 664: 5.289004632175725e-06
Position 352: 2.9787790792806294e-06
Position 218: 2.8966764744892235e-06
Position 621: 2.331281770329008e-06
Position 616: 2.145577942729677e-06
Position 169: 2.576350403830517e-07
Position 208: 5.697950508751329e-08
Position 197: 3.342965034354664e-08
Position 178: 2.3373951196570637e-08
Position 221: 1.1540464805340078e-08
Position 184: 5.623398071566446e-11
Position 188: 2.9943029564222015e-11
Position 200: 2.0163544623759957e-12
