Gene = AL929472.1
index = 68
Annotated 5SS: [14]
Annotated 3SS: [1623]
SMsplice 5SS: [781]
SMsplice 3SS: [1616]
top_k =  500
Partition function (log Z): -14.267475275514267

Sorted 5' Splice Sites (High to Low Probability):
Position 781: 0.279879651462574
Position 353: 0.2645643702115482
Position 142: 0.200284846735837
Position 1051: 0.10357650746150766
Position 360: 0.06062202073878621
Position 652: 0.02886307832585227
Position 387: 0.020286410273792594
Position 1109: 0.011751574798238709
Position 1496: 0.00970412157780106
Position 371: 0.009403208742811415
Position 178: 0.008265770529746103
Position 1040: 0.00599955502392127
Position 769: 0.0017574456616122063
Position 498: 0.0007302099352888378
Position 76: 0.0006800998575258684
Position 294: 0.0006753380166630237
Position 1313: 0.0005767989027539201
Position 1319: 0.0004921372581008124
Position 1498: 0.0004815281748838426
Position 231: 0.0003649693689413842
Position 913: 0.00023987481081965241
Position 919: 0.00023064512860283546
Position 247: 0.0001922456476666736
Position 1399: 0.00014648437524974228
Position 254: 0.0001429257595999243
Position 364: 0.00013601142007079936
Position 135: 0.00013549918018990529
Position 620: 0.00010454969189312746
Position 608: 8.375980346049571e-05
Position 1124: 6.780404265980222e-05
Position 274: 5.9714875696647375e-05
Position 1131: 5.706996635452979e-05
Position 891: 5.087754319163835e-05
Position 577: 3.583288592079766e-05
Position 1113: 3.245000969598341e-05
Position 1091: 3.210018381667228e-05
Position 78: 2.7607098201945285e-05
Position 342: 2.625335740937856e-05
Position 158: 2.418253118403489e-05
Position 18: 2.287714946247175e-05
Position 282: 6.171834222433318e-07
Position 514: 2.353704602991838e-07
Position 564: 1.6571129724346404e-07
Position 533: 1.2537484938300967e-07
Position 70: 8.814865918060276e-08
Position 302: 2.3285379896990373e-08
Position 27: 1.7397067119661302e-08
Position 103: 1.3925923415913342e-08
Position 219: 1.2263605428586746e-08
Position 520: 1.060991597738626e-08
Position 517: 7.536844764757638e-09
Position 834: 2.6483229079523166e-09
Position 785: 2.5507904861177568e-09
Position 463: 5.303528614584777e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1616: 0.38498510436859273
Position 490: 0.14088908323263916
Position 342: 0.1324001624568564
Position 1481: 0.06064149944453734
Position 1312: 0.04629232354274715
Position 973: 0.03872133277124401
Position 443: 0.02993456453262361
Position 1495: 0.024101036973181552
Position 542: 0.017710552532529945
Position 1560: 0.017705683962570655
Position 1402: 0.014906764664888227
Position 1231: 0.014037969581890502
Position 1122: 0.01394377102624749
Position 1262: 0.011731808818214961
Position 1167: 0.009050603455438577
Position 586: 0.008306594097167446
Position 247: 0.008040428688929914
Position 1074: 0.00639901052581407
Position 987: 0.0051068060903153864
Position 1063: 0.005088838463438682
Position 1336: 0.002910988498963838
Position 1428: 0.0026268409623498978
Position 1211: 0.0025762373640375222
Position 1623: 0.002302145408473556
Position 1404: 0.001410939837123191
Position 1007: 0.0013529133303170524
Position 1105: 0.001079646814240333
Position 1454: 0.000958390501103532
Position 1187: 0.0009172679899385422
Position 559: 0.0008934950292904668
Position 359: 0.0006064002288691956
Position 254: 0.000520364210274583
Position 1288: 0.0004804520656823736
Position 1380: 0.0002860158779108475
Position 1238: 0.00022167746668207486
Position 997: 0.00016827193619435438
Position 310: 0.00015732726389768308
Position 1576: 0.00015395559200003179
Position 910: 0.0001427725928221968
Position 810: 0.00012258528934963202
Position 352: 0.00011987211156375717
Position 709: 0.0001189529878273246
Position 603: 9.109908803358199e-05
Position 1590: 7.878528616333585e-05
Position 562: 7.830207433472443e-05
Position 1643: 7.666307115762265e-05
Position 274: 6.721277573500582e-05
Position 916: 6.448814207011478e-05
Position 693: 5.414055221445667e-05
Position 890: 4.866690802403204e-05
Position 1040: 4.7128077959377194e-05
Position 553: 3.632326149108226e-05
Position 822: 3.5791304425236853e-05
Position 923: 4.586655331594989e-06
Position 719: 2.7294773762244226e-06
Position 725: 5.786301755408886e-07
Position 1012: 3.3228039199997215e-07
Position 746: 2.5566652997222777e-07
Position 742: 2.3340928803252816e-07
Position 768: 2.2718409567468274e-07
Position 899: 1.842708448037142e-07
Position 597: 1.3912607684401987e-07
Position 774: 1.0628569340613132e-07
Position 498: 5.809203836369996e-08
Position 887: 4.692281787935678e-08
Position 633: 3.809776833851475e-08
Position 620: 3.7893050184998795e-08
Position 141: 3.532101730376068e-08
Position 736: 3.156272922561434e-08
Position 135: 1.620792651064764e-08
Position 261: 9.600141928345511e-09
Position 319: 8.34566810340138e-09
Position 178: 8.18161532380661e-09
Position 624: 5.940552044351102e-09
Position 109: 3.591110211695384e-09
Position 387: 3.58787461961521e-09
Position 371: 1.1271677284355742e-09
Position 117: 4.685543613932541e-10
