Gene = ASB6
index = 100
Annotated 5SS: [ 279 1625 2764 2964 3593]
Annotated 3SS: [1442 2656 2854 3505 3707]
SMsplice 5SS: [ 279 1625 2764 2964 3593]
SMsplice 3SS: [1527 2656 2854 3505 3707]
top_k =  500
Partition function (log Z): 8.267890856862365

Sorted 5' Splice Sites (High to Low Probability):
Position 2764: 0.9986834998501075
Position 2964: 0.9763676461178379
Position 3593: 0.9572729463195558
Position 279: 0.8383320377597191
Position 1625: 0.7713534504641357
Position 3987: 0.46018000341212
Position 1159: 0.2800251027364368
Position 4417: 0.24292986120884272
Position 2397: 0.24019666281264598
Position 3774: 0.1975066387407387
Position 2501: 0.17408647725747126
Position 632: 0.10389472919971844
Position 1956: 0.07348874139865873
Position 2141: 0.041824178801262296
Position 296: 0.030654839859903114
Position 71: 0.017567913671643322
Position 4510: 0.01714675250521293
Position 1652: 0.016133234158092185
Position 1678: 0.012249400538983546
Position 1644: 0.01068823746161503
Position 2367: 0.010611629408674479
Position 4954: 0.007874365713326118
Position 3050: 0.0067017748946330835
Position 987: 0.0058906840906497535
Position 217: 0.005821755163675844
Position 995: 0.005682735091992511
Position 2569: 0.005129924096702707
Position 733: 0.0050508475135643315
Position 821: 0.004963379719645024
Position 4295: 0.004854924518544468
Position 3269: 0.0037335577016010773
Position 596: 0.0036663035068085817
Position 815: 0.003345090011248658
Position 100: 0.003257868144658381
Position 838: 0.0030054015876146475
Position 4109: 0.002239812323622168
Position 4330: 0.002196931202274423
Position 1163: 0.0020292332961487866
Position 4855: 0.0018984289896407595
Position 879: 0.00179208367127069
Position 957: 0.001760302510370694
Position 2968: 0.0017347570399217067
Position 4828: 0.0016539415235324127
Position 2531: 0.0014076516874601045
Position 204: 0.0012580427190754262
Position 2775: 0.0011502218847608606
Position 1534: 0.0010148318421710273
Position 676: 0.0007040602297659823
Position 917: 0.0006532526291749995
Position 4379: 0.000633439853368426
Position 76: 0.000620156287861131
Position 2281: 0.000343282837499337
Position 1036: 0.0003232300591212883
Position 3642: 0.0003010356602069233
Position 1062: 0.00023767098843545826
Position 267: 0.00023432572282216626
Position 1132: 0.00022336432868
Position 1401: 0.00020561261885471875
Position 2494: 0.0001977257981368248
Position 1102: 0.00018857638278867506
Position 3029: 0.00015710800792974742
Position 702: 0.00012853214706369902
Position 420: 0.00011442669090588199
Position 1262: 9.652594990500389e-05
Position 893: 7.345761038355686e-05
Position 2728: 6.733704702962013e-05
Position 901: 4.7188266426371e-05
Position 3013: 3.588619982285531e-05
Position 3782: 2.379526804067692e-05
Position 2942: 1.822232504004664e-05
Position 2746: 1.6891219396813022e-05
Position 3575: 1.5951326700252036e-05
Position 4429: 1.4161761372169355e-05
Position 3547: 1.226710846878514e-05
Position 3644: 9.615088869951154e-06
Position 897: 9.315038999772583e-06
Position 749: 9.224629115090784e-06
Position 3206: 9.011101633980283e-06
Position 507: 8.837068278177932e-06
Position 626: 7.971550329568424e-06
Position 359: 7.284117950520493e-06
Position 587: 5.071847088080926e-06
Position 927: 4.064660212878158e-06
