Gene = COG2
index = 392
Annotated 5SS: [  187 17134 18332 20730 22096 26293 27044 29149 32633 36561 41144 42745
 44641 45652 46071 47662 49073]
Annotated 3SS: [16971 18265 20648 21991 26183 26863 29023 32505 36420 41081 42592 44442
 45578 45927 47521 48891 50799]
SMsplice 5SS: [  187 17134 18332 20730 22096 24603 26293 27044 28913 29149 36286 36561
 41144 42745 44641 47662]
SMsplice 3SS: [16971 18265 20648 21991 24539 26183 26863 28822 29023 36041 36420 41081
 42592 44530 47521 48891]
top_k =  500
Partition function (log Z): 14.798329732902117

Sorted 5' Splice Sites (High to Low Probability):
Position 42745: 0.9999999999999982
Position 18332: 0.9878657524090804
Position 17134: 0.9832302668780103
Position 29149: 0.9723909436097373
Position 22096: 0.9490476415613917
Position 26293: 0.9441428241026835
Position 20730: 0.9298515384047652
Position 36286: 0.9173315152383936
Position 187: 0.9133996802707205
Position 44641: 0.9047306708630788
Position 36561: 0.9037898509359487
Position 47662: 0.8854837768023416
Position 24603: 0.792498468938811
Position 41144: 0.7138077542827073
Position 28913: 0.7005121249330405
Position 27044: 0.6501168791560596
Position 24066: 0.4532925040975759
Position 5782: 0.422862966634101
Position 25554: 0.3997762432409363
Position 49073: 0.391747216078394
Position 26631: 0.34984106365550766
Position 25040: 0.34529916403322325
Position 47264: 0.3256560628809071
Position 4264: 0.3185610616315807
Position 37271: 0.26960786651529106
Position 46071: 0.2393851514987692
Position 45652: 0.23246174814668408
Position 12226: 0.22123377560398583
Position 12327: 0.21824577646515342
Position 1261: 0.18677294938987535
Position 21156: 0.17444482182181417
Position 31299: 0.14740720226770307
Position 43708: 0.1450574321075022
Position 32633: 0.14470987396594415
Position 41263: 0.13971465575371073
Position 41936: 0.13953826396080993
Position 19877: 0.11389521234913648
Position 27017: 0.10824002531843109
Position 13253: 0.10338062543945564
Position 4281: 0.09516141891081473
Position 26092: 0.0925341782125371
Position 11716: 0.07051675016678932
Position 38059: 0.06184228674352801
Position 26050: 0.06163060059801837
Position 4072: 0.06011001022153122
Position 31277: 0.058944127933066415
Position 17615: 0.05434636424790085
Position 35836: 0.052425735912053975
Position 348: 0.05098022362308866
Position 47205: 0.04733911232354743
Position 32317: 0.042616322214659316
Position 40593: 0.04038774838806729
Position 48047: 0.039068157322597184
Position 24687: 0.03588830738316228
Position 1057: 0.03196725260795047
Position 43394: 0.031235302290919545
Position 26284: 0.031154782767719543
Position 12179: 0.031055682733635737
Position 28268: 0.029726974862430207
Position 12196: 0.02930298110467859
Position 24691: 0.028318757132596645
Position 43375: 0.027698127247996647
Position 44223: 0.02714081146471715
Position 41949: 0.02456442510037985
Position 13249: 0.024431605312212716
Position 44354: 0.024350883968592245
Position 50922: 0.024092430219970422
Position 41620: 0.022881584492892355
Position 776: 0.017055769054846247
Position 45131: 0.016929351741374544
Position 4300: 0.013153243238061801
Position 3481: 0.012625350590157104
Position 25537: 0.01247197473375476
Position 22410: 0.012379238339869094
Position 20554: 0.012337356233056974
Position 1216: 0.011817485338164173
Position 389: 0.011431464870946446
Position 47220: 0.011402837802423843
Position 17152: 0.010977242404331624
Position 18639: 0.010708610687423603
Position 29136: 0.010156386435568885
Position 41173: 0.009582442005314835
Position 47940: 0.00941922008664477
Position 29213: 0.009409506916489303
Position 19151: 0.008929053772857139
Position 6841: 0.00889148137959837
Position 20376: 0.007860855513489489
Position 36126: 0.007824807933207719
Position 12289: 0.007691179777072138
Position 5871: 0.007311859063471277
Position 32458: 0.007146314981324454
Position 18643: 0.006812480056622219
Position 19785: 0.006468218437240739
Position 6412: 0.006259134514778883
Position 50250: 0.006055197040305933
Position 49352: 0.005878674233637542
Position 1418: 0.0053921724927022165
Position 5468: 0.005211794214761138
Position 48094: 0.005041921329652648
Position 27450: 0.004607173489297855
Position 770: 0.0038874583097553727
Position 19588: 0.003785764875040993
Position 3122: 0.0034414389190996703
Position 45275: 0.003356505344506413
Position 7197: 0.003240386549750408
Position 31027: 0.0031163696483687635
Position 27566: 0.002748621774134691
Position 44696: 0.002648688422563239
Position 21882: 0.002543902465143635
Position 27464: 0.002540480758758954
Position 1993: 0.0023587021955839677
Position 766: 0.002333595952512341
Position 49388: 0.0021774778126716545
Position 19066: 0.002153710038055736
Position 30112: 0.0021160179000687942
Position 1398: 0.0019225307365725267
Position 37515: 0.001871827871930984
Position 906: 0.0018321533427849753
Position 6096: 0.001757942660709672
