Gene = SCYL3
index = 1231
Annotated 5SS: [  213 10255 12911 15193 18634 19961 21993 24520 26276 29848 33093 34619]
Annotated 3SS: [10068 12796 15135 18530 19848 21914 24379 26090 29675 32930 33923 35115]
SMsplice 5SS: [  213  5706 10255 12911 14955 15193 21993 24520 26276 29848 35184]
SMsplice 3SS: [ 5520 10068 12796 14846 15135 21914 24379 26167 29675 35115 35293]
top_k =  500
Partition function (log Z): 6.306795654886893

Sorted 5' Splice Sites (High to Low Probability):
Position 26276: 0.9999983094551573
Position 12911: 0.9827009186174775
Position 5706: 0.9543417512654087
Position 21993: 0.9425791845525596
Position 10255: 0.881620101417765
Position 29848: 0.8772342822292545
Position 14955: 0.7514483001109661
Position 213: 0.7500449227765005
Position 31485: 0.652739632854439
Position 33093: 0.6300409337775416
Position 35184: 0.6184891875048408
Position 15193: 0.4631772215138519
Position 24520: 0.4557088932478816
Position 18634: 0.45006573237965564
Position 15223: 0.4346737431206061
Position 19961: 0.30508479662994564
Position 2976: 0.28412923233856974
Position 24431: 0.23826186008274142
Position 24993: 0.1725688170015861
Position 7551: 0.10351145176663012
Position 728: 0.09530370952581001
Position 12337: 0.09485747441132678
Position 395: 0.08877455557793358
Position 1225: 0.08630186107021408
Position 5829: 0.08536703145095076
Position 24736: 0.07857038904411952
Position 35338: 0.07499707814228236
Position 10201: 0.074760435310613
Position 18755: 0.07104667113085836
Position 988: 0.061351997046739895
Position 8881: 0.05920227795086945
Position 9947: 0.05141812167324823
Position 8883: 0.04369784839190845
Position 195: 0.042178816423759986
Position 9709: 0.039746551791478096
Position 24786: 0.03941346861430172
Position 303: 0.03750549883008673
Position 35550: 0.03631664034785047
Position 1428: 0.032573403237667074
Position 2071: 0.0321054429831689
Position 30555: 0.03113953398858516
Position 30571: 0.030633699142318966
Position 30520: 0.02404839166616821
Position 34193: 0.02172507892595836
Position 25454: 0.021328392567493915
Position 9470: 0.020813385353500406
Position 22392: 0.01993194817819796
Position 20558: 0.019543963833833312
Position 225: 0.018552693221193833
Position 12319: 0.016265260489617326
Position 1191: 0.01599155916225208
Position 34619: 0.015913208188571684
Position 12333: 0.01534800011490654
Position 468: 0.013917519351856684
Position 24189: 0.013363256362084906
Position 35365: 0.012349754984885386
Position 12379: 0.012074402830550333
Position 25585: 0.01196776456945882
Position 15073: 0.011115544380644861
Position 13141: 0.009438700251149023
Position 9576: 0.00919468414697391
Position 25300: 0.009094358222496853
Position 35502: 0.008853195836609635
Position 12449: 0.00831282070824742
Position 27249: 0.007674371123613917
Position 31170: 0.007336256125588973
Position 2096: 0.006697661348177999
Position 24951: 0.006194896105637686
Position 13285: 0.0055611570650595035
Position 35515: 0.005509244598220966
Position 10933: 0.004540373129647428
Position 9214: 0.004155437113846646
Position 4936: 0.004078881156620678
Position 23210: 0.003919592789014259
Position 35491: 0.0038736375307819346
Position 31777: 0.0037956086466445506
Position 14697: 0.003584631322668788
Position 11147: 0.0034454378724366715
Position 11155: 0.003389333535745183
Position 31875: 0.0028907754600866874
Position 33273: 0.002467034083559944
Position 899: 0.0023780389127217006
Position 32290: 0.0017320120810526203
Position 22205: 0.0015351871420009027
Position 33722: 0.0014230399250287629
Position 22057: 0.0014043176287847677
Position 1164: 0.0013756632830422917
Position 12962: 0.0012976713672704955
Position 8526: 0.001209164069342225
Position 239: 0.001183536279618522
Position 31494: 0.001079256517004087
Position 22833: 0.0010554712430709814
Position 23383: 0.0008836280086610297
Position 23111: 0.0007810798766277404
Position 35172: 0.0006063767157620504
Position 31806: 0.0005250738304245287
Position 30320: 0.0004578411610433632
Position 22275: 0.000311303040403919
Position 859: 0.00015462309908094522
Position 1198: 0.00010085138975830393
Position 390: 9.250756261151269e-05
Position 1280: 9.09028784760295e-05
Position 5656: 6.515559897833542e-05
Position 6898: 6.273556333764548e-05
Position 476: 5.289680488928601e-05
Position 6361: 4.653331324394348e-05
Position 871: 4.427788461460749e-05
Position 6586: 3.768843147075859e-05
Position 6457: 3.155446354427601e-05
Position 6639: 3.0372741483116175e-05
Position 135: 2.187369444416278e-05
Position 1241: 9.56565440547703e-06
Position 554: 9.508467350199921e-06
Position 243: 9.160874950783209e-06
Position 1092: 5.606400879717218e-06
Position 26713: 4.484951811811849e-06
Position 406: 4.4105523904352835e-06
Position 432: 4.122840024567248e-06
Position 170: 3.5187937445524415e-06
Position 26: 1.7933832018255213e-06
Position 287: 1.5421515149302759e-06
Position 26348: 1.0642312139867086e-06
Position 559: 7.523971457061528e-07
Position 64: 2.620316422777675e-07
Position 321: 2.587407358106324e-07
Position 530: 2.185907105331692e-07
Position 495: 1.9652057855563145e-07
Position 292: 1.7010271566802664e-07
Position 162: 1.4969039994952447e-07
Position 648: 9.892311735106676e-08
Position 732: 5.643257130354782e-08
Position 611: 3.254991108932391e-08
Position 168: 7.507898206595238e-11
Position 123: 4.734602137423409e-11
Position 20: 2.3016587491269696e-12
Position 260: 2.784573606615946e-13
Position 334: 5.909027865949668e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 21914: 0.9442486710020643
Position 12796: 0.9339263063666156
Position 35115: 0.903059657598329
Position 15135: 0.871566129337016
Position 24379: 0.79748751451728
Position 10068: 0.7645247236400263
Position 5520: 0.6522819202915899
Position 29675: 0.5335720100539924
Position 18530: 0.5211124035105139
Position 26167: 0.5202134030180967
Position 14846: 0.49374720393975563
Position 35293: 0.43225806369945174
Position 31418: 0.37240206670263976
Position 32930: 0.34665598441829354
Position 26129: 0.34507444294641343
Position 35655: 0.2855322509680651
Position 2902: 0.2578440761638091
Position 31398: 0.2406104416209369
Position 5552: 0.18403735762843815
Position 24886: 0.17676412648699225
Position 32955: 0.17318415558950703
Position 10103: 0.16882604598230824
Position 29731: 0.16396777589259376
Position 14813: 0.16338469606147807
Position 29526: 0.14141565289675967
Position 12267: 0.1341774802846517
Position 5627: 0.13348010258516937
Position 19759: 0.1140657395196185
Position 7460: 0.10351145176663011
Position 19880: 0.09793579926341145
Position 8737: 0.0969959763453039
Position 26090: 0.08950096157545434
Position 33030: 0.08704373797163939
Position 19870: 0.0690581025731936
Position 35084: 0.06885954855658243
Position 5805: 0.06189531130134891
Position 640: 0.05273103057780202
Position 1015: 0.04680525556577835
Position 12753: 0.045834258844133495
Position 9564: 0.04353291913215135
Position 26140: 0.041754074711151334
Position 14810: 0.03864060694424102
Position 9783: 0.03512329013178378
Position 29618: 0.03447009224432335
Position 30422: 0.0326909725586382
Position 1092: 0.03229597941801102
Position 31361: 0.03214771200619591
Position 15026: 0.03001035535501272
Position 1351: 0.025712788549245
Position 19780: 0.024025155273721985
Position 10198: 0.023029767106043264
Position 32913: 0.02277780639677541
Position 25319: 0.02163104831028063
Position 14854: 0.02098605858989663
Position 33923: 0.020616291919994898
Position 30374: 0.02016099659781367
Position 20496: 0.01954396383383331
Position 804: 0.016926459359004012
Position 25175: 0.01653630578950347
Position 9753: 0.016294831541464456
Position 14782: 0.016280513661366465
Position 30399: 0.01592069474926757
Position 34574: 0.015913208188571684
Position 1973: 0.015319879925074907
Position 1123: 0.014651419643376528
Position 35390: 0.013723060593011102
Position 30440: 0.013518361276853911
Position 23925: 0.0133632563620849
Position 9092: 0.013138277592919986
Position 1921: 0.013029365713033817
Position 945: 0.012796158216906533
Position 35477: 0.012288422207584224
Position 34087: 0.010691539572380485
Position 14590: 0.009581352905203342
Position 14879: 0.009273216156557643
Position 13119: 0.008886562933030643
Position 22339: 0.008500307176903185
Position 767: 0.00830771071703476
Position 5476: 0.00795604659248239
Position 1809: 0.0079288792546675
Position 2875: 0.007355127581967518
Position 35659: 0.007113507160171887
Position 24587: 0.007080594764274371
Position 31011: 0.007027606150816303
Position 22200: 0.006989332670079902
Position 31432: 0.006771402831257947
Position 35798: 0.00674727302624815
Position 24610: 0.006652309217202364
Position 12101: 0.006561816329010598
Position 2944: 0.006318102159231241
Position 902: 0.006122904462332521
Position 12271: 0.006118661940986091
Position 33236: 0.005921830298488013
Position 1055: 0.005567008210924816
Position 9442: 0.005408316806300637
Position 9361: 0.005339286809378219
Position 22124: 0.005173766138357583
Position 35632: 0.005090614775785146
Position 35692: 0.005059122753825305
Position 8788: 0.005035878504753284
Position 23158: 0.00480322079767529
Position 597: 0.0048025455139237725
Position 31692: 0.004403009471022951
Position 1279: 0.004292562418255522
Position 10848: 0.0042613814545131015
Position 11001: 0.004160492934565938
Position 2741: 0.004107296033147306
Position 4787: 0.0040788811566206794
Position 30429: 0.0038946454500859338
Position 29599: 0.003749030273727392
Position 27184: 0.0037281552267726774
Position 26177: 0.0034564914352554978
Position 9322: 0.003428671400100363
Position 9319: 0.003062586664948493
Position 25279: 0.0030205004657909824
Position 14898: 0.0029542304815119024
Position 11030: 0.0026742784736159186
Position 683: 0.0026723273016959455
Position 14696: 0.0025531763561571436
Position 824: 0.0025146244886014935
Position 31751: 0.002408909786263405
Position 33347: 0.0023853742549542717
Position 31303: 0.0023434402875039534
Position 644: 0.0022290533564494792
Position 35246: 0.0022172718518792154
Position 32133: 0.0022021784695205734
Position 24835: 0.0019995866202314966
Position 2744: 0.0019399514790172934
Position 12848: 0.0019214122004077587
Position 2909: 0.0019196164456542727
Position 1970: 0.0018442774298869818
Position 13195: 0.001839205018209872
Position 22800: 0.001836551119698722
Position 27208: 0.0018205714763305401
Position 1140: 0.001780843266854403
Position 13075: 0.0015958856078711957
Position 14751: 0.001560809183344482
Position 2811: 0.001523430375327909
Position 887: 0.0014278493796354773
Position 1224: 0.0014040999738897917
Position 544: 0.0014022984349794233
Position 14981: 0.0013041957973297473
Position 14954: 0.0012337259699859461
Position 32875: 0.0012062177496800618
Position 25081: 0.0012026607938745023
Position 2604: 0.0010159616715327126
Position 12980: 0.0009461753310889937
Position 2770: 0.0009448509160148171
Position 27139: 0.0009013016819964097
Position 1244: 0.0008834956227252578
Position 8813: 0.0008682714927207362
Position 34787: 0.0008558335178951449
Position 13052: 0.0008175420830890475
Position 12704: 0.0008080072582144076
Position 12682: 0.0007538872286493832
Position 12486: 0.0007533700867726896
Position 704: 0.0007254979110477913
Position 31788: 0.0006405085089297265
Position 2947: 0.0006369438837497141
Position 8328: 0.0006243571484967891
Position 30033: 0.000618376085496452
Position 22136: 0.0006126883602545238
Position 13037: 0.0006038638362394025
Position 8378: 0.0005848069208454361
Position 33269: 0.0005824652760060072
Position 27002: 0.0005716853519819286
Position 498: 0.0005657821829860092
Position 2722: 0.0005238756291177923
Position 24519: 0.00048607707423153033
Position 14534: 0.0004612560823823823
Position 646: 0.00038890966794395275
Position 918: 0.00035173844605068764
Position 1951: 0.0003464755889709365
Position 31135: 0.00030864997477266973
Position 31269: 0.0003004021839096347
Position 10723: 0.000278991675134326
Position 33971: 0.00026852312407993936
Position 14618: 0.00025569351690490097
Position 1701: 0.00024980031815655183
Position 24455: 0.00024811541605693086
Position 12994: 0.0002447122890520175
Position 22056: 0.0002371751942868901
Position 27043: 0.0002242531045281473
Position 14449: 0.00020622011059415006
Position 30004: 0.00020610423859731267
Position 35718: 0.00020457056663050394
Position 1316: 0.00018926975918305246
Position 27060: 0.00017160589484763172
Position 26848: 0.00015086499984907147
Position 26791: 0.00011676874663024915
Position 287: 0.00011459752801580133
Position 5808: 0.00010930540351085334
Position 394: 8.728328973292325e-05
Position 13011: 6.520270467222365e-05
Position 987: 5.580382367828244e-05
Position 1872: 5.551083302028517e-05
Position 1066: 5.2549271155164987e-05
Position 29351: 4.557691240172264e-05
Position 6309: 4.1751105292469765e-05
Position 554: 4.050236898168826e-05
Position 6269: 3.5841875643484016e-05
Position 6669: 3.567607529138887e-05
Position 585: 3.340424945600301e-05
Position 27353: 3.159166786510683e-05
Position 6360: 2.9337494362484123e-05
Position 808: 2.9084057091297284e-05
Position 2029: 2.8833282297412565e-05
Position 604: 2.6819391959107727e-05
Position 30191: 2.6402583652545716e-05
Position 32745: 2.481979662787808e-05
Position 6523: 2.3666167086292478e-05
Position 6720: 2.002117042159143e-05
Position 29414: 1.414395545620406e-05
Position 5277: 1.3894512797719487e-05
Position 27465: 1.3850198944298204e-05
Position 6405: 8.677446158652715e-06
Position 832: 7.074579946700944e-06
Position 6796: 7.038317624665194e-06
Position 6548: 6.87486119871109e-06
Position 751: 6.644476318522131e-06
Position 292: 5.949157189602079e-06
Position 578: 4.781079653556553e-06
Position 307: 4.676733964134069e-06
Position 977: 3.663105492498036e-06
Position 686: 2.354944836913327e-06
Position 26594: 2.2908133021340556e-06
Position 614: 2.2527328137801414e-06
Position 969: 2.2145978207073992e-06
Position 35296: 2.1814424839985325e-06
Position 12459: 2.0555129094588837e-06
Position 409: 1.8152242374352419e-06
Position 1391: 1.79563913827786e-06
Position 871: 1.756589052802251e-06
Position 732: 1.050423950395511e-06
Position 508: 1.0386638369264325e-06
Position 302: 9.990430996978696e-07
Position 515: 9.959993473314263e-07
Position 476: 9.327747950203285e-07
Position 315: 8.963541265365232e-07
Position 778: 8.712123025070844e-07
Position 1153: 7.593783423641652e-07
Position 1159: 6.719104515858974e-07
Position 26626: 6.231280440781111e-07
Position 26582: 5.356015749678662e-07
Position 299: 5.07544395818832e-07
Position 26599: 4.52439944831939e-07
Position 527: 4.2628819302630434e-07
Position 26440: 3.1305860401394104e-07
Position 662: 2.725588667189947e-07
Position 26636: 2.69910341785936e-07
Position 785: 2.6077161194028777e-07
Position 321: 2.3846141992264233e-07
Position 432: 2.1366092504003325e-07
Position 530: 1.7393323215052656e-07
Position 654: 1.3115698264324934e-07
Position 1849: 8.198623850541424e-08
Position 480: 2.8709218732624408e-08
Position 559: 2.5953530512588514e-08
Position 472: 2.844158963976054e-09
Position 518: 2.5297502747466456e-10
Position 144: 5.538928913580806e-11
