Gene = SPATA17
index = 1301
Annotated 5SS: [   123  17648  19855  37760  52038 110775 143214 150999 170527 231533]
Annotated 3SS: [ 17557  19772  37708  51933 110650 143009 150849 170393 231449 235697]
SMsplice 5SS: [   123  17648  19855  25189  37869  43188  52038  68641  93899 101761
 102689 110775 121548 129527 132470 143214 150999 163518 170527 231533]
SMsplice 3SS: [ 17557  19772  25031  37708  43068  51933  68465  93756 101574 102514
 110650 121460 129445 132318 143009 150849 163426 170393 231449 239061]
top_k =  500
Partition function (log Z): -96.43455952226836

Sorted 5' Splice Sites (High to Low Probability):
Position 17648: 0.9999907729217807
Position 25189: 0.9982900926498258
Position 123: 0.9956885629086638
Position 37869: 0.9820534882551759
Position 43188: 0.9262618211897541
Position 19855: 0.8697145921402503
Position 6785: 0.5859410609862561
Position 11328: 0.34387632869665563
Position 4032: 0.2945741021348613
Position 24600: 0.26608995761100007
Position 11332: 0.1912374524130534
Position 4596: 0.17442213448316865
Position 6199: 0.1626549751357225
Position 3975: 0.16023175598535583
Position 6691: 0.1419131534429975
Position 2450: 0.07748156097946456
Position 14251: 0.06391959805352951
Position 24589: 0.031155654227593328
Position 2639: 0.03051150924072679
Position 6563: 0.03004767631124513
Position 2546: 0.01528233400369657
Position 4398: 0.00854383524120274
Position 3033: 0.004897428113396539
Position 4930: 0.003847183391215624
Position 6526: 0.0020506864952686767
Position 2690: 0.0019092228676875216
Position 961: 0.0015530340525232358
Position 94: 0.0012885366911904864
Position 6303: 0.0012521314095452136
Position 5380: 0.0009691271469946466
Position 3018: 0.0009020451601540867
Position 1083: 0.0007682865251882806
Position 147: 0.0007477442659923911
Position 2376: 0.0006058612723941841
Position 2807: 0.0005876512456516513
Position 5934: 0.0005651173790558202
Position 4676: 0.0005603442834602318
Position 26597: 0.0005225288553632688
Position 4057: 0.00045745146058589385
Position 18: 0.0004406548222737232
Position 25609: 0.0004206605092508623
Position 3131: 0.00039972476608252344
Position 5547: 0.0003910097542752113
Position 4332: 0.00029487309898314104
Position 5021: 0.00026689522260252133
Position 84: 0.00013412042767194657
Position 3004: 0.00012129823676998842
Position 4247: 9.005569158526691e-05
Position 925: 4.4866425039567284e-05
Position 3472: 3.8816704644930617e-05
Position 331: 3.241428972771691e-05
Position 3498: 3.156309201317659e-05
Position 3911: 3.103730592129105e-05
Position 4322: 2.776525146334457e-05
Position 1058: 2.7709577602284095e-05
Position 678: 2.5367399019816953e-05
Position 105: 2.3444548500648355e-05
Position 63: 2.206761684259271e-05
Position 231: 1.5417164656679037e-05
Position 836: 1.4968413890005339e-05
Position 583: 1.4067884544957304e-05
Position 191: 1.3142762501307487e-05
Position 572: 1.0666676885430938e-05
Position 2209: 9.344327384480091e-06
Position 1481: 4.597529409512584e-06
Position 1149: 3.7844206810658455e-06
Position 1176: 3.6150228156733065e-06
Position 1492: 2.858318920822335e-06
Position 2352: 2.8208404212126575e-06
Position 2335: 2.531547365925651e-06
Position 1432: 1.5933571535399333e-06
Position 1810: 1.1825472217290023e-06
Position 1366: 9.53747051278463e-07
Position 2746: 5.646059478539106e-07
Position 2368: 4.0988451971273624e-07
Position 11445: 2.6252636858355675e-07
Position 11480: 1.7629026083657907e-07
Position 2563: 7.297219629024948e-08
Position 795: 5.535323654556488e-08
Position 370: 4.542705032807167e-08
Position 127: 3.9066728547614544e-08
Position 160: 2.660397787689774e-08
Position 478: 2.406142963370707e-08
Position 234: 2.376764100916884e-08
Position 33: 1.3758220192341398e-08
Position 174: 1.1500468565733114e-08
Position 21: 1.064553229246378e-08
Position 814: 8.289903407840955e-09
Position 375: 5.500803933212578e-09
Position 801: 5.210485156844292e-09
Position 723: 2.8307741804946066e-09
Position 601: 2.180609589330624e-09
Position 443: 1.2090928720902219e-09
Position 423: 1.0364668768899297e-09
Position 749: 7.421081501037846e-10
Position 329: 7.416763429337262e-10
Position 588: 6.801996293057701e-10
Position 30: 6.452134243869559e-10
Position 276: 5.192510120448617e-10
Position 688: 5.000185509905962e-10
Position 4167: 1.0247949311521193e-10
Position 4751: 1.2833606489369332e-11
Position 318: 1.0440433789119441e-12
Position 1816: 3.034439076578249e-13
Position 480: 2.751480479718699e-13
Position 177: 1.9904449652742253e-13
Position 282: 1.8925170948139507e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 17557: 0.9999928207371245
Position 25031: 0.9987913414784719
Position 37708: 0.9914441968225866
Position 43068: 0.9820534882551759
Position 19772: 0.8232476929355095
Position 45391: 0.7161725661296728
Position 11220: 0.5351144522193505
Position 6447: 0.414325598385876
Position 3847: 0.3250603462350023
Position 24469: 0.2974947824670579
Position 6631: 0.27098478198571535
Position 44809: 0.2100892550600867
Position 4487: 0.17617732316754178
Position 6107: 0.12092041893891413
Position 2295: 0.07594441501131456
Position 14139: 0.06391978321256835
Position 3876: 0.06143045076064887
Position 2449: 0.0428320840256741
Position 6606: 0.03912824099463767
Position 6112: 0.035551700782691466
Position 6722: 0.0355156043509544
Position 19696: 0.030568990975106576
Position 3910: 0.030479213869608987
Position 3807: 0.02276005430667661
Position 19610: 0.015920465170435494
Position 3916: 0.007048571320767212
Position 4103: 0.006940429039459412
Position 2870: 0.005079303162120562
Position 28403: 0.0047100697249437195
Position 2379: 0.004061759347813244
Position 6009: 0.003904570734339945
Position 3934: 0.0031703569399884482
Position 3965: 0.003118573547396217
Position 5897: 0.0021537688007127053
Position 4916: 0.001936025861066002
Position 3940: 0.0019047075386402204
Position 2545: 0.0012570717603593744
Position 4131: 0.0009735444431637351
Position 5281: 0.0008867060154560403
Position 5929: 0.0008799270046206079
Position 999: 0.0007463109295684791
Position 31532: 0.0007249833920606638
Position 25479: 0.000721047855641609
Position 4315: 0.0007059085492512516
Position 30303: 0.000651881248600892
Position 2596: 0.0006481821866600095
Position 5944: 0.000644712999623429
Position 4736: 0.000644136304561223
Position 26475: 0.0005702073752359273
Position 2482: 0.0005289709091206301
Position 2845: 0.0005263528124047534
Position 25379: 0.00047315526310569745
Position 26931: 0.00046709197911810315
Position 3623: 0.00040321052035414707
Position 2874: 0.0004021055509413598
Position 2319: 0.00037109717634749805
Position 6155: 0.0003622313055986235
Position 5183: 0.00027803268470904787
Position 2768: 0.0002445643411999259
Position 4695: 0.0002300641261735208
Position 2083: 0.00019863557717372026
Position 5418: 0.00019542907282957703
Position 2806: 0.0001388708035572507
Position 4071: 0.00013194382625280444
Position 2735: 0.00012560252462970407
Position 2614: 0.00012296972245923695
Position 25869: 0.00010891885868647483
Position 4841: 0.00010871174309642287
Position 953: 9.001240277527309e-05
Position 4351: 8.763047695927005e-05
Position 2386: 8.693393062451642e-05
Position 5651: 5.493549615843529e-05
Position 3338: 5.098356050837866e-05
Position 25499: 3.6925975305195156e-05
Position 23982: 3.02317891670643e-05
