Gene = NDUFB6
index = 931
Annotated 5SS: [  282  2203 14253]
Annotated 3SS: [ 2109 14207 19217]
SMsplice 5SS: [ 282 2203 6244]
SMsplice 3SS: [ 2109  6149 19217]
top_k =  500
Partition function (log Z): -8.810414193564684

Sorted 5' Splice Sites (High to Low Probability):
Position 2203: 0.8414841265853871
Position 6244: 0.708705886028927
Position 282: 0.6518754497140643
Position 10416: 0.33881391424637924
Position 201: 0.29794874940989036
Position 6512: 0.2628702007796622
Position 19522: 0.253393543564824
Position 8469: 0.18613294557173615
Position 10585: 0.13004593779736764
Position 2207: 0.11583694310287786
Position 19301: 0.10591150294029794
Position 1691: 0.10055464421332938
Position 3060: 0.07362987609238766
Position 14253: 0.065155486613162
Position 10342: 0.0534722686968698
Position 8943: 0.049358958133002416
Position 776: 0.030245190298416803
Position 2334: 0.028238578795888904
Position 11072: 0.022394352373707394
Position 767: 0.018362818241800426
Position 1743: 0.017094735696931856
Position 65: 0.01151934697237565
Position 493: 0.008826822869019792
Position 1405: 0.00874629458125365
Position 1601: 0.007812775891763444
Position 3069: 0.005799110228976242
Position 457: 0.00496305898055343
Position 2543: 0.004498528086888886
Position 1747: 0.0044207516925671144
Position 5190: 0.003998287262192611
Position 2845: 0.0038547917643587254
Position 2714: 0.003755233097533149
Position 11034: 0.0034898908504402107
Position 2910: 0.003407212442149035
Position 3004: 0.003272080956650557
Position 5239: 0.003179978764300146
Position 14: 0.003000417566635704
Position 1090: 0.0029142443713286925
Position 1665: 0.002748182783215595
Position 4213: 0.0024285788537052487
Position 429: 0.0014108195730811836
Position 1085: 0.0013975466574891455
Position 110: 0.001357189598380779
Position 1298: 0.0012365210266768796
Position 908: 0.0009266658579993521
Position 88: 0.0008122177718154993
Position 1020: 0.0007428650411677141
Position 1625: 0.0007156805026980134
Position 1207: 0.0007104461241260859
Position 526: 0.0006988331409616533
Position 1326: 0.0005025346944661024
Position 50: 0.0004361877052193308
Position 43: 0.00041998988104393074
Position 1392: 0.0003656672504561906
Position 684: 0.00023967654299236597
Position 657: 0.00018885437029075828
Position 445: 0.0001820605623305797
Position 1196: 0.00017039428057746134
Position 349: 0.00016660484007117234
Position 1761: 0.0001563041050831547
Position 662: 0.00015123597806883818
Position 2190: 0.00010008150927821474
Position 1966: 0.00010005247791826509
Position 7801: 8.490319498367662e-05
Position 763: 7.876086159509881e-05
Position 1161: 6.675539706875256e-05
Position 996: 6.672529495648054e-05
Position 1009: 3.0712478814459646e-05
Position 626: 2.9169925571067545e-05
Position 993: 2.881608774371544e-05
Position 2341: 2.2912668349783507e-05
Position 2315: 1.5905027369400543e-05
Position 2470: 1.5500511052565162e-05
Position 2365: 1.5287050813534408e-05
Position 54: 1.2491942623608468e-06
Position 72: 6.363476071795054e-07
Position 302: 4.6782390215478207e-07
Position 84: 1.521053614481212e-07
Position 57: 1.1791813357411097e-07
Position 389: 7.89761615692212e-08
Position 74: 4.277132526810838e-08
Position 286: 3.44635173031332e-08
Position 564: 9.1357563767994e-09
Position 418: 8.488211479965943e-09
Position 550: 8.377102146551672e-09
Position 409: 5.937576451834916e-09
Position 3: 2.082641165930585e-09
Position 737: 3.760450554060625e-10
Position 676: 3.708347101179433e-10
Position 746: 3.5312995650116893e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2109: 0.9832867093317383
Position 19217: 0.9363324092995634
Position 6149: 0.7169335063440618
Position 10255: 0.38084932660325677
Position 19662: 0.25339354356482413
Position 10500: 0.12825298510380528
Position 19413: 0.10591150294029814
Position 8361: 0.0951190615010852
Position 6333: 0.08986859433148678
Position 6343: 0.06695853768333877
Position 14159: 0.065155486613162
Position 8419: 0.06007903814967039
Position 2937: 0.05025943742642573
Position 1486: 0.04976445182220703
Position 6315: 0.043567297254775886
Position 8692: 0.03506250997015421
Position 1517: 0.029520502964719086
Position 10892: 0.02902064667139383
Position 12974: 0.0274896666784268
Position 8252: 0.02626122007336077
Position 6431: 0.021083162741527533
Position 2636: 0.019017210112374144
Position 1648: 0.017610611021769727
Position 10578: 0.016425900780486044
Position 363: 0.016202517232461345
Position 1579: 0.014831113732511005
Position 10155: 0.014115548720440449
Position 655: 0.013112024873799718
Position 2975: 0.010976264588141193
Position 6303: 0.010497372656452397
Position 8859: 0.010073509161744524
Position 1587: 0.008373523154390787
Position 2678: 0.008203486571964139
Position 5074: 0.007586529641977495
Position 6381: 0.007107990049796857
Position 1625: 0.006099058086632125
Position 6269: 0.005311586765134118
Position 8206: 0.00519101832345744
Position 8689: 0.004521096478047288
Position 567: 0.004095037081186049
Position 6079: 0.0032753890028681884
Position 1089: 0.003089143576156776
Position 2740: 0.0030374297579916724
Position 6349: 0.0026708795309936815
Position 1272: 0.0026156514936916523
Position 6015: 0.0023979500664677886
Position 1533: 0.0023054474931000317
Position 13089: 0.002270844899308361
Position 2724: 0.0021745948774310004
Position 6282: 0.0019471829950898248
Position 7877: 0.0019161785294291684
Position 2422: 0.0019043233428079657
Position 94: 0.001586561131462701
Position 16712: 0.001480343995036501
Position 334: 0.0014161942409288365
Position 899: 0.001259322695380935
Position 2306: 0.001198633287338011
Position 831: 0.0011559639577797631
Position 2279: 0.0011556998860773066
Position 1916: 0.0011030995719217957
Position 215: 0.000983903278550682
Position 525: 0.0009520313815629117
Position 1268: 0.0009418153459518322
Position 10781: 0.000933932748160613
Position 698: 0.0009234485807236801
Position 140: 0.0008280264954068055
Position 10605: 0.0007984398685559951
Position 626: 0.0007775424930286882
Position 7192: 0.0007743308222451749
Position 1664: 0.0007732011197670547
Position 1123: 0.0007264266814602992
Position 2393: 0.0007109017091576301
Position 6477: 0.0006679440142231521
Position 2333: 0.0006594570755452457
Position 4021: 0.0006408949555901658
Position 6036: 0.000625644376496612
Position 1355: 0.0006213030406181467
Position 4074: 0.0006064063513907493
Position 920: 0.0005907643551859152
Position 4869: 0.0005754437433679038
Position 2221: 0.0005416298055276054
Position 4107: 0.0005159777132284581
Position 8652: 0.00047235398407828946
Position 4057: 0.0004685844238047728
Position 534: 0.0003708614720356755
Position 5115: 0.0003540384813952084
Position 1388: 0.0003285649752308675
Position 867: 0.0003166507724525083
Position 581: 0.0003106812579537102
Position 493: 0.00030617933080786906
Position 6890: 0.0003002297673343434
Position 7610: 0.0002935990828432288
Position 9134: 0.00028059210807118414
Position 2755: 0.0002742354677137336
Position 947: 0.000253676514610063
Position 10644: 0.0002380238644203958
Position 985: 0.00023713409817351176
Position 10674: 0.00023254578836545437
Position 6586: 0.00022712801863664973
Position 2468: 0.00022211981748643028
Position 218: 0.00019936121008354475
Position 4114: 0.00019671540969110228
Position 959: 0.000191986473210876
Position 1563: 0.00015862241115486656
Position 2542: 0.00015245481670357204
Position 7499: 0.00013153637067869729
Position 2643: 0.0001307075603145481
Position 6542: 0.00011834396880834262
Position 7873: 0.00011571078261518022
Position 6956: 0.00011495110274119337
Position 6734: 0.00011389947254551112
Position 143: 0.00011166498485152141
Position 1233: 0.00010686151238009027
Position 661: 9.286834403024438e-05
Position 4731: 8.26091236729595e-05
Position 1238: 7.016976680265452e-05
Position 6941: 5.4551076261416805e-05
Position 700: 5.1721833998847794e-05
Position 6589: 5.01875956893371e-05
Position 274: 4.980390033419341e-05
Position 3374: 3.956006279449464e-05
Position 1165: 3.744486562744954e-05
Position 7217: 3.502562038693904e-05
Position 8033: 3.405620462556876e-05
Position 5331: 2.7090232668078583e-05
Position 498: 2.6886727128471305e-05
Position 3206: 2.562979515274724e-05
Position 6921: 2.2626511322587624e-05
Position 4743: 2.0278108269626715e-05
Position 4682: 1.4522657312605175e-05
Position 5274: 1.4412313234853467e-05
Position 5139: 1.3911888284032426e-05
Position 4623: 1.3669394355281399e-05
Position 7707: 1.0930170017729106e-05
Position 5189: 9.614911923372585e-06
Position 5052: 9.165713830846849e-06
Position 5029: 9.116836440686737e-06
