Gene = KRBA1
index = 753
Annotated 5SS: [   56  4662  5117  5980  6525  7543  7946  8879  9839 10478 11050 13665
 14359 15330 15557 16765]
Annotated 3SS: [ 4534  4996  5823  6371  7410  7771  8722  9640 10303 10875 13511 14176
 15134 15415 16659 18192]
SMsplice 5SS: [  458  5117  5980  6525  7543  8879  9839 11050 13665 15330 15557 16765]
SMsplice 3SS: [ 4996  5823  6368  7410  8722  9640 10913 13511 15134 15415 16659 18857]
top_k =  500
Partition function (log Z): 6.906361312068224

Sorted 5' Splice Sites (High to Low Probability):
Position 5980: 0.9790931337560073
Position 11050: 0.9598166595147151
Position 5117: 0.8590798816075135
Position 15330: 0.8478239372457291
Position 13665: 0.8259960521101587
Position 6525: 0.8039629449332946
Position 8879: 0.7698043337387974
Position 16765: 0.6643990630432494
Position 9839: 0.6528169172006412
Position 7543: 0.635865137401551
Position 4662: 0.5355779663706075
Position 15557: 0.5130301027405381
Position 8565: 0.5096088241476969
Position 458: 0.49229779748997304
Position 14359: 0.3880643814996831
Position 7946: 0.3045075793579611
Position 10478: 0.23766043252574323
Position 18444: 0.23248335183511515
Position 156: 0.2049128479268973
Position 16843: 0.18905569734912347
Position 56: 0.1685873444828863
Position 15534: 0.11347805362338989
Position 6492: 0.10396359834054762
Position 14508: 0.09811288765370503
Position 14380: 0.09620628015293066
Position 1787: 0.09172587273702368
Position 339: 0.08939986250035963
Position 1042: 0.0775168615938406
Position 9028: 0.07571288592450463
Position 107: 0.04826611384195858
Position 241: 0.047854466666627515
Position 6664: 0.045723323658902186
Position 16201: 0.04203661270039511
Position 14558: 0.04043663870726264
Position 8697: 0.031209649616215484
Position 15702: 0.024758368419938316
Position 7274: 0.023130107374723274
Position 17024: 0.02145620183382638
Position 16862: 0.02010934796444427
Position 16262: 0.018280361845953406
Position 2801: 0.01824957884605725
Position 1729: 0.014884973000974635
Position 15746: 0.01408261217681148
Position 17503: 0.013815987797771054
Position 16593: 0.01190925886406715
Position 8420: 0.011597846579049437
Position 9060: 0.011464330475084605
Position 18241: 0.00816642852075095
Position 7128: 0.0075057578555044165
Position 2778: 0.006552323604352517
Position 1052: 0.0056338211017014465
Position 9361: 0.0051992357892047475
Position 10227: 0.004989986613211821
Position 16710: 0.0048323631235291965
Position 6276: 0.004762010162753722
Position 8089: 0.004663089678683162
Position 10178: 0.00312773997247424
Position 1892: 0.003101475575545752
Position 4658: 0.0030776326771225753
Position 17917: 0.0030288459224062972
Position 5764: 0.0028477395498567493
Position 9593: 0.0022632090418254953
Position 4701: 0.0019619792608579637
Position 8114: 0.0019071262153180296
Position 185: 0.00166370631340867
Position 6850: 0.001311538507963981
Position 10191: 0.001144452920265195
Position 205: 0.0011283394023569716
Position 14345: 0.0011064839243908509
Position 589: 0.0010117543678697276
Position 6500: 0.0009359646640870457
Position 582: 0.0008124861442875829
Position 6787: 0.0004969769183481274
Position 5770: 0.0004737995994184036
Position 6702: 0.0004565580920167892
Position 14253: 0.00040367941829497846
Position 310: 0.00031960759800492
Position 9724: 0.00028875668379921456
Position 6255: 0.0002582421180063129
Position 1016: 0.0002540787262263062
Position 1057: 0.00020496813388587356
Position 14306: 0.00020417619091203865
Position 6270: 0.00013347077845243997
Position 8254: 0.0001165400900327704
Position 1098: 0.00011430151276729765
Position 1468: 0.00010740759352473813
Position 14265: 0.00010243839111400462
Position 14218: 0.00010144833026094326
Position 841: 0.00010105624431349488
Position 6182: 5.6202486110893206e-05
Position 1046: 4.186695197343484e-05
Position 1115: 3.0983185879120796e-05
Position 343: 3.0476722136002994e-05
Position 6510: 2.3102282103440207e-05
