Gene = TARBP1
index = 1376
Annotated 5SS: [  931  6390  7916 11602 13448 15267 18843 19874 21437 28676 30624 32301
 41829 45694 49017 49688 49968 51528 51787 53431 58402 61020 68659 73201
 77923 80722 85458 85742 86688]
Annotated 3SS: [ 6291  7845 11452 13394 15168 18706 19776 21346 28536 30523 32127 41730
 45531 48801 49425 49778 51336 51714 53309 58290 60869 68571 73003 77840
 80549 85265 85616 86550 87357]
SMsplice 5SS: [  931 11602 18843 19874 21437 28676 30624 32301 41829 45694 49017 49688
 51056 51528 51787 53431 58402 68529 73201 77923 80698 85458 85742 86688]
SMsplice 3SS: [11452 18706 19776 21346 28536 30523 32127 41730 45531 48801 49547 50967
 51336 51714 53309 58290 68406 73003 77840 80549 85265 85603 86550 87357]
top_k =  500
Partition function (log Z): 22.19242825042346

Sorted 5' Splice Sites (High to Low Probability):
Position 32301: 1.0000000000000042
Position 41829: 1.0000000000000038
Position 73201: 0.9976451115265293
Position 85458: 0.9973152521017753
Position 21437: 0.9874789051397568
Position 77923: 0.982059595058869
Position 28676: 0.9678864342776997
Position 18843: 0.9503748155441973
Position 49688: 0.9452997612568893
Position 53431: 0.9423493348216475
Position 58402: 0.9201859849758668
Position 11602: 0.9084202974387898
Position 19874: 0.904549995712791
Position 49017: 0.8823954570489343
Position 51787: 0.8786164019171239
Position 931: 0.8771245879628421
Position 45694: 0.8704802152808075
Position 30624: 0.7065257696150947
Position 51528: 0.701475322740189
Position 68529: 0.6628279712331497
Position 85742: 0.6399805794277814
Position 15267: 0.6085825805549935
Position 7916: 0.5910258429407348
Position 51056: 0.5794702953750677
Position 61020: 0.565617277736635
Position 86688: 0.562775272873472
Position 21747: 0.5551224980135346
Position 80698: 0.503907534025907
Position 68659: 0.46387287629238827
Position 78251: 0.41423824626984684
Position 80722: 0.37520955367936076
Position 6390: 0.3711838838629036
Position 13448: 0.345220264322624
Position 49968: 0.3073453475136624
Position 78873: 0.2989775118051757
Position 5572: 0.291346608146347
Position 50192: 0.25198781683845606
Position 66607: 0.23496016164337002
Position 30739: 0.23082408112533817
Position 25707: 0.22046030521436522
Position 29996: 0.2194373655721823
Position 3517: 0.2093861999905918
Position 1708: 0.19229502286351388
Position 48531: 0.19192176416733495
Position 14943: 0.15431388485510839
Position 77184: 0.14855946704102793
Position 67807: 0.14232100110636506
Position 15492: 0.13449065244959402
Position 30296: 0.1274617491458939
Position 54998: 0.12665917475250205
Position 52175: 0.12228828808714602
Position 69159: 0.11797830950115036
Position 32014: 0.10301000696664789
Position 47792: 0.10217910062643763
Position 45714: 0.10028497368250448
Position 3562: 0.09921460460396088
Position 29756: 0.08522156643546637
Position 49064: 0.0851390710164925
Position 58378: 0.07886964710886886
Position 3780: 0.07803800089341743
Position 13182: 0.07354186816688002
Position 55617: 0.07158445961986135
Position 87455: 0.06615282508494842
Position 80660: 0.06370905832409623
Position 11651: 0.057476914264781916
Position 26421: 0.0561306521414747
Position 6548: 0.05267624635542077
Position 4031: 0.05138294565078663
Position 54991: 0.04719599423238539
Position 3575: 0.04536089806643263
Position 13264: 0.042923251564175764
Position 48859: 0.04105070956272738
Position 50151: 0.04041081048328
Position 200: 0.0401516638517191
Position 51061: 0.03874736528677974
Position 87202: 0.038343772153903354
Position 47820: 0.03613857740334748
Position 12366: 0.0331820850168075
Position 189: 0.032265989244539495
Position 28650: 0.030282802521907456
Position 26322: 0.02967181001053555
Position 56931: 0.026242209188987547
Position 32066: 0.024860009878522736
Position 15505: 0.02372145450698985
Position 9776: 0.0226195468400803
Position 60699: 0.02211184521971645
Position 13298: 0.021468792801304155
Position 28138: 0.019849828502247653
Position 53731: 0.019298717724568537
Position 58585: 0.01887998311992019
Position 51582: 0.017532841878280102
Position 52964: 0.017090248374623453
Position 60674: 0.015844344243077374
Position 54084: 0.015211553558236736
Position 53027: 0.014802602979090976
Position 15277: 0.014723932567088018
Position 16134: 0.014610991785806007
Position 1397: 0.014505891094283645
Position 11859: 0.014071303628495816
Position 64062: 0.01391505310039543
Position 4001: 0.013702454480751693
Position 51047: 0.012978063100319365
Position 47695: 0.012914476043697411
Position 85753: 0.012194961526625588
Position 65477: 0.011923252516332701
Position 13537: 0.011687586756983332
Position 1242: 0.01110815815680785
Position 82648: 0.009802497256421152
Position 68899: 0.009561234026286034
Position 58894: 0.009291903726270825
Position 12501: 0.008957801749690427
Position 49028: 0.008392995266794066
Position 78336: 0.00820434494205734
Position 82239: 0.007725090692065885
Position 48327: 0.007688976863295761
Position 55555: 0.007528426275028916
Position 78977: 0.007328372031878032
Position 51796: 0.006513617286481893
Position 84382: 0.006334785896647958
Position 49394: 0.006184611387240424
Position 48498: 0.006090481018923365
Position 9464: 0.006062187407483617
Position 50161: 0.006014858731200494
Position 317: 0.0058615191796628835
Position 11911: 0.005498152020979874
Position 78975: 0.005246803969170426
Position 58607: 0.005199595024809036
Position 60570: 0.005015225195721328
Position 54260: 0.005012675041311957
Position 86636: 0.003989788095442328
