Gene = EXOSC2
index = 518
Annotated 5SS: [ 193 1873 3907 4531 5674 7215 8590 9461]
Annotated 3SS: [1770 3860 4440 5607 7145 8412 9331 9972]
SMsplice 5SS: [ 193 3907 4531 8590 9461]
SMsplice 3SS: [3860 4440 8436 9331 9972]
top_k =  500
Partition function (log Z): 5.0742660867310345

Sorted 5' Splice Sites (High to Low Probability):
Position 3907: 0.9727152607429975
Position 4531: 0.9678586561818825
Position 9461: 0.9398411079073015
Position 193: 0.9352347227449408
Position 8590: 0.6413658908175726
Position 3712: 0.17980048318802935
Position 8046: 0.15052041164466093
Position 5674: 0.1457810188710127
Position 7215: 0.13233516844610307
Position 1982: 0.08968856146865077
Position 767: 0.08772346199439533
Position 1873: 0.0596452743109412
Position 3424: 0.05961534789654595
Position 8816: 0.05229108202884191
Position 9392: 0.04153768085549625
Position 9017: 0.028729542909071357
Position 2096: 0.02662799752291374
Position 813: 0.02526557844893886
Position 10058: 0.021468399724055495
Position 5741: 0.01747132314004486
Position 4735: 0.016553702729019158
Position 1886: 0.01137118640888691
Position 265: 0.01010981448313264
Position 3177: 0.007499832399550805
Position 9681: 0.0069534257999885754
Position 8723: 0.006739471558856842
Position 5349: 0.006625197894895474
Position 7684: 0.006556652169664642
Position 3465: 0.0061464153856212525
Position 9498: 0.005844983660632803
Position 783: 0.0048627889128592
Position 9603: 0.0045883950757676815
Position 3461: 0.003988800568798896
Position 7493: 0.0036910961189059585
Position 2563: 0.003662595312913239
Position 548: 0.0033349775900557385
Position 503: 0.003130545387028636
Position 9412: 0.0030229333525153184
Position 9840: 0.0029978770792560908
Position 2008: 0.00290139790160342
Position 6988: 0.0025636671245438457
Position 840: 0.002530789114031733
Position 7381: 0.0025289773580089675
Position 4037: 0.0025087676955473006
Position 9430: 0.0022767175409118706
Position 6228: 0.002201312525815067
Position 508: 0.0019706814739979457
Position 1489: 0.0019611728598005807
Position 1546: 0.001807038957122942
Position 7403: 0.0017267298967441032
Position 3105: 0.0017050758994444028
Position 3938: 0.0016940141048266055
Position 3798: 0.0016674630020037816
Position 8800: 0.0016184083700565783
Position 1125: 0.001536601302939225
Position 3402: 0.0014970305016642985
Position 5645: 0.0011248090284613043
Position 3984: 0.0010757938525243881
Position 9562: 0.00104534413730565
Position 2012: 0.0008425885408800444
Position 3912: 0.0007783440738775226
Position 9647: 0.0007136387412134318
Position 10108: 0.0007114266009524818
Position 366: 0.0006632821725100114
Position 2591: 0.000626949153447902
Position 10103: 0.0005456109865243101
Position 3480: 0.0005282292447278752
Position 3345: 0.0005215696379553003
Position 9566: 0.0005112350118052614
Position 3070: 0.0005002853350128464
Position 1738: 0.00048736282015414173
Position 8510: 0.00048590347318863816
Position 803: 0.00047866961714311226
Position 1914: 0.0004501202965834733
Position 10273: 0.0003958603822064399
Position 3247: 0.0003712541792332119
Position 4678: 0.0003368150497227568
Position 980: 0.00033370304274844565
Position 2827: 0.00030430728861401927
Position 5800: 0.0003035933543795182
Position 5798: 0.00026346788965523786
Position 2525: 0.0002596874264993044
Position 1993: 0.0002337833348851538
Position 9879: 0.00021972366893150303
Position 2045: 0.00020532207505854786
Position 2608: 0.00020096439198046982
Position 152: 0.0001987177087335129
Position 9850: 0.00016265602584047755
Position 273: 0.000154162486785233
Position 9356: 0.000146184455313788
Position 9674: 0.00014076978805242625
Position 368: 0.00012778274225968208
Position 275: 0.00010949971282723341
Position 10094: 0.00010188986987371032
Position 423: 9.800665476823508e-05
Position 2843: 8.220098106643293e-05
Position 9756: 7.452936293560544e-05
Position 197: 5.863349471791837e-05
Position 4758: 5.776197971046323e-05
Position 251: 5.7530692814952265e-05
Position 10496: 5.557923656216676e-05
Position 10669: 5.026400906162002e-05
Position 1083: 4.9105194239791906e-05
Position 4953: 4.389210837840723e-05
Position 4704: 3.904082312297231e-05
Position 1835: 2.9826901216844924e-05
Position 10939: 2.7258402877286296e-05
Position 477: 4.814784110104991e-06
Position 5826: 3.522922731277438e-06
Position 279: 3.50863931104602e-06
Position 149: 2.447213462983348e-06
Position 429: 1.286345139798617e-06
Position 440: 9.867850844870381e-07
Position 852: 4.17086448649317e-07
Position 454: 3.8412490785094024e-07
Position 254: 3.3125790265433584e-07
Position 376: 3.276364750888971e-07
Position 213: 2.2617407010153097e-07
Position 95: 2.2154146733211237e-07
Position 386: 1.9993753083563272e-07
Position 593: 1.7297114604139336e-07
Position 576: 1.2449993072294283e-07
Position 10628: 5.4570539926523384e-08
Position 370: 4.306263672670498e-08
Position 771: 3.7825137863214423e-08
Position 929: 1.2660226302509112e-08
Position 9932: 3.1905610347210668e-09
Position 8: 2.4451280607645124e-09
Position 308: 9.056792833613057e-10
Position 664: 5.769605771240495e-10
Position 674: 5.479309595139039e-10
Position 277: 4.882586265219645e-10
Position 587: 2.766191508640789e-10
Position 16: 7.692064839076139e-11
Position 343: 7.333129456471419e-11
Position 11: 4.450695595694827e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9331: 0.9975076468621326
Position 9972: 0.9879315225467464
Position 3860: 0.9665318638197766
Position 4440: 0.943497491986423
Position 8436: 0.41424058614339737
Position 5607: 0.16121961636761734
Position 7928: 0.14032880709899578
Position 7145: 0.11642596001856183
Position 1907: 0.10553487179502778
Position 3564: 0.08887859658946258
Position 3544: 0.08220730490295979
Position 8500: 0.07628326882089918
Position 8412: 0.06676043193758077
Position 8759: 0.06335325892601182
Position 1770: 0.05696419977796096
Position 3344: 0.044448013103450354
Position 576: 0.03706358415396678
Position 3028: 0.03397570189853564
Position 8383: 0.033124396285823705
Position 8416: 0.030914285998139064
Position 8463: 0.020524073905904706
Position 8894: 0.016607032096270295
Position 7019: 0.013775250828819249
Position 10877: 0.013296236198584438
Position 3765: 0.010860264548105108
Position 1710: 0.009717747186723009
Position 4420: 0.008081231237889563
Position 2011: 0.007843877805782102
Position 7837: 0.007546374480577181
Position 9738: 0.007395843974811844
Position 659: 0.007322527189615445
Position 4350: 0.007266200130960214
Position 392: 0.0062622815887678745
Position 3609: 0.006217477606768848
Position 9522: 0.006084878254038802
Position 4605: 0.0058172499179930245
Position 748: 0.0056780452516901146
Position 7446: 0.005062950570346556
Position 7516: 0.005055012819986071
Position 604: 0.004925107845533942
Position 299: 0.004685241901866531
Position 7281: 0.00438128445387832
