Gene = SMC5
index = 1277
Annotated 5SS: [  302  5484  9014 18511 19664 21938 23622 27310 39260 41239 46399 55875
 56617 59726 60002 64645 65182 85308 87688 88200 88756 89077 91332 91510]
Annotated 3SS: [ 5341  8960 18347 19528 21796 23459 27237 39003 41083 46284 55779 56483
 59551 59831 64520 65058 85181 87642 88103 88650 88956 91151 91413 93228]
SMsplice 5SS: [  302  2845  4988  5484  8715 18511 19664 21938 23622 25241 25499 26078
 39260 41239 46399 55875 56617 59726 60002 64645 65182 85308 88756 89077
 91332 91510]
SMsplice 3SS: [ 2736  4708  5341  8598 18347 19528 21796 23459 25043 25420 25948 39003
 41083 46284 55779 56483 59551 59831 64520 65058 85181 88650 88956 91151
 91413 93228]
top_k =  500
Partition function (log Z): 5.997639059284397

Sorted 5' Splice Sites (High to Low Probability):
Position 41239: 1.0000000000000069
Position 55875: 1.0000000000000069
Position 60002: 0.9996795579717356
Position 5484: 0.9929083986358878
Position 23622: 0.9819301180817436
Position 59726: 0.9484149272344434
Position 64645: 0.9481429069515666
Position 18511: 0.9471509682443064
Position 19664: 0.9281945158293835
Position 21938: 0.9089063817381928
Position 302: 0.9042750556864104
Position 26078: 0.8011940156868051
Position 2845: 0.7939574398355517
Position 4988: 0.746955667306762
Position 25499: 0.7456138748725752
Position 8715: 0.7263402366673457
Position 65182: 0.600016379408321
Position 56617: 0.5806639431905309
Position 25241: 0.5363970485227526
Position 29457: 0.4471567835232438
Position 27310: 0.4111374560262338
Position 27446: 0.36646962394587485
Position 56112: 0.30098859582374426
Position 23166: 0.27912477563702554
Position 22637: 0.2753872794591305
Position 23291: 0.2649850946143986
Position 57314: 0.2476528591921103
Position 3068: 0.23007042815278972
Position 60625: 0.20990920767124696
Position 56714: 0.2058748350978872
Position 56035: 0.20317354880126806
Position 4211: 0.19471582519221112
Position 3064: 0.18879885569620736
Position 23862: 0.1841425235865988
Position 3046: 0.16836241496386137
Position 24189: 0.16815069581127545
Position 9014: 0.15319416719841006
Position 19349: 0.13867476585499114
Position 24960: 0.1180143401728513
Position 1196: 0.11392201319164785
Position 24724: 0.11358937271835327
Position 8711: 0.11184724157743772
Position 38166: 0.10773284718069705
Position 56313: 0.09665728592009384
Position 79182: 0.0807924269251608
Position 4192: 0.07367624692290331
Position 25509: 0.06896631431940545
Position 63039: 0.056948760828012535
Position 64650: 0.04921875916732023
Position 337: 0.04247390748156117
Position 21591: 0.03432643281075479
Position 8486: 0.034201287921525554
Position 62574: 0.028559707120452284
Position 25235: 0.02813395187660251
Position 64420: 0.023660816025913387
Position 23236: 0.02349687953199754
Position 3832: 0.022525819057532006
Position 777: 0.018739501156346202
Position 25144: 0.01856522017232795
Position 58748: 0.018278067543564213
Position 22667: 0.018049534778783467
Position 714: 0.01776364248372713
Position 62097: 0.0164796515307238
Position 62183: 0.014072594815818492
Position 23882: 0.014050379697071081
Position 5238: 0.013517904624194983
Position 27315: 0.012219840692764636
Position 59599: 0.012034522583565502
Position 27918: 0.010461720233317156
Position 1540: 0.010348431523924263
Position 24949: 0.010131029073597503
Position 64821: 0.010099925423058011
Position 747: 0.009552945876350393
Position 6047: 0.009507551850967437
Position 60256: 0.009099451832426868
Position 907: 0.008806569764379954
Position 329: 0.008642694234195024
Position 4785: 0.00853667474000354
Position 1097: 0.008382687653608542
Position 21963: 0.008198271326172119
Position 8543: 0.008159353201476593
Position 4842: 0.008057182930082197
Position 19451: 0.0073441054779890946
Position 2498: 0.007185576460382771
Position 2454: 0.0064149394220690305
Position 25115: 0.006292416041366141
Position 198: 0.006164720923548555
Position 392: 0.006102547775326249
Position 77: 0.005994094588504432
Position 21551: 0.005924474573021737
Position 25784: 0.0057846023525824995
Position 18638: 0.0057042634735316455
Position 23526: 0.005614641871283462
Position 18481: 0.005430282287641423
Position 67216: 0.005305534461169917
Position 2217: 0.005085600097138832
Position 23388: 0.004948200235183452
Position 25514: 0.004866334988478334
Position 67385: 0.004569340897836987
Position 4813: 0.004343683791859097
Position 2289: 0.0039340061378510625
Position 28480: 0.0031463720279875725
Position 5616: 0.0029529807006104087
Position 22316: 0.0027709177942949912
Position 28173: 0.002750993478878948
Position 3117: 0.002508397264227644
Position 27131: 0.001745134546263395
Position 1381: 0.0013704174553582221
Position 25953: 0.0012540215290815827
Position 2146: 0.0011981392609299684
Position 2451: 0.0009753635761081646
Position 22356: 0.0009199520154998206
Position 2174: 0.0008945851453797502
Position 5087: 0.0008741636593514282
Position 27098: 0.0008419176470513147
Position 25198: 0.0008085806021414861
Position 22551: 0.0008066671372395809
Position 4338: 0.0006251352434606559
Position 57660: 0.0005182788158360453
Position 3196: 0.0005128664092108058
Position 22135: 0.00046053748280403873
Position 22358: 0.000442635695183025
Position 561: 0.00037267677680907774
Position 21874: 0.00036131598537015295
Position 56855: 0.00030921854988938077
Position 388: 0.0002562742855788961
Position 23422: 0.00023406692952518694
Position 62022: 0.0001565322577642468
Position 8854: 0.00012126655870601163
Position 753: 7.484532534484134e-05
Position 27689: 7.132668895129898e-05
Position 22583: 7.07152913019054e-05
Position 478: 5.0996539943139744e-05
Position 7331: 4.872836526625965e-05
Position 407: 4.5239090679613915e-05
Position 673: 4.2557779722700874e-05
Position 485: 3.7556352830712005e-05
Position 536: 3.696821660272555e-05
Position 547: 3.627244131714797e-05
Position 505: 3.3382480417986907e-05
Position 60042: 2.2725373193408644e-05
Position 580: 2.2355392759306623e-05
