Gene = GTPBP8
index = 631
Annotated 5SS: [ 418 2207 4348 6074 8647]
Annotated 3SS: [2107 4216 5973 8527 9931]
SMsplice 5SS: [ 418 8647]
SMsplice 3SS: [8527 9931]
top_k =  500
Partition function (log Z): -4.540083508506066

Sorted 5' Splice Sites (High to Low Probability):
Position 8647: 0.9553134244273264
Position 418: 0.9435073561307148
Position 4348: 0.5754970677485918
Position 1623: 0.4636270199016406
Position 641: 0.44859725149066987
Position 6074: 0.431202037230712
Position 672: 0.1073535635345531
Position 2278: 0.08722017593139049
Position 2782: 0.07169600107877731
Position 2207: 0.04807513288550328
Position 7730: 0.043043081667937966
Position 5903: 0.03345250053393011
Position 7748: 0.032064897876088565
Position 2532: 0.023982250870934495
Position 7696: 0.02376471900261583
Position 8642: 0.021730115152456455
Position 3447: 0.02014672620254517
Position 3797: 0.016986820041881002
Position 9063: 0.008511424343560387
Position 575: 0.00814734633162814
Position 5484: 0.006297109455124507
Position 4319: 0.006039284381202046
Position 187: 0.0049026141196442385
Position 10188: 0.004002371415994383
Position 495: 0.003976563659360839
Position 2592: 0.0034729222206689664
Position 383: 0.0029045494595519943
Position 437: 0.0024027819462922747
Position 2585: 0.0023442227296493765
Position 287: 0.002142004162756684
Position 4101: 0.0019101167988276164
Position 9593: 0.0015639064942888792
Position 1456: 0.001515823876468568
Position 8819: 0.001247165344849615
Position 9009: 0.0010679862750512293
Position 241: 0.0010678932230614162
Position 225: 0.0009330417566577547
Position 10011: 0.0007701911655797783
Position 379: 0.0007540722269625866
Position 2339: 0.0004890228824709886
Position 249: 0.0003692344757422077
Position 1886: 0.0003391329381680525
Position 9095: 0.00031908792250013186
Position 136: 0.00030188543514422724
Position 8935: 0.0002989010477097029
Position 9240: 0.000290918827886875
Position 10175: 0.00024698397409883956
Position 2108: 0.00022831480881128823
Position 608: 0.00011419886519627645
Position 47: 0.00011181315179550563
Position 1012: 9.813320643469614e-05
Position 603: 9.371382651176406e-05
Position 1490: 8.582975662086986e-05
Position 482: 5.8462715962440224e-05
Position 367: 4.883737313098817e-05
Position 689: 2.1404462961978233e-05
Position 905: 1.8438172738884708e-05
Position 506: 1.707407736893693e-05
Position 661: 1.2323686910443442e-05
Position 656: 1.0467249289265308e-05
Position 646: 6.260926688605182e-06
Position 18: 3.8962852297402254e-06
Position 1609: 1.546746873540805e-07
Position 168: 1.2220856330825568e-07
Position 455: 8.449241089463422e-08
Position 509: 1.375336692376371e-08
Position 809: 7.605218736912997e-09
Position 526: 1.7608995970458665e-10
Position 64: 3.931954233135672e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8527: 0.9798735050596565
Position 9931: 0.8343311223843527
Position 4216: 0.5231222443797819
Position 5973: 0.4221666995376264
Position 555: 0.3976177864213253
Position 1317: 0.2011835421790092
Position 519: 0.13131237931604353
Position 1579: 0.1023170030656232
Position 7641: 0.09889690852391878
Position 2107: 0.09807610989860564
Position 8726: 0.09527545828141935
Position 1450: 0.07895685830975614
Position 2648: 0.06654298236433903
Position 5810: 0.03852175495540399
Position 4265: 0.03527772355878108
Position 8916: 0.022551525976972582
Position 1523: 0.02191859406045956
Position 1472: 0.02108602540043822
Position 2120: 0.01953057235955364
Position 2451: 0.01719457437373147
Position 3723: 0.017028246499550363
Position 4247: 0.016059748176762083
Position 1297: 0.013067663932519303
Position 8740: 0.011340976446340535
Position 10117: 0.010372100426494703
Position 2058: 0.010246452110141503
Position 3234: 0.00937674534275822
Position 2373: 0.009125257495750204
Position 4166: 0.006835615656474798
Position 3256: 0.006761415898190913
Position 1260: 0.006489501922149316
Position 9008: 0.0055079383281068026
Position 9221: 0.00523562006482832
Position 1520: 0.004707655958208473
Position 2155: 0.004700180053171044
Position 5259: 0.004486915656727329
Position 9868: 0.004306637078181867
Position 5761: 0.004063860867835647
Position 1277: 0.0033825168627169963
Position 2712: 0.0032579459657937574
Position 9099: 0.0031532010173861286
Position 10337: 0.0029056637705482504
Position 1361: 0.0027525346874900207
Position 3391: 0.002634969810930813
Position 1341: 0.002448347346122608
Position 8399: 0.002287710836624669
Position 2179: 0.002109162244237478
Position 5292: 0.001922599502658337
Position 4019: 0.0019162763924748757
Position 10412: 0.0018527062966793187
Position 2584: 0.0018123500890745705
Position 10385: 0.0017992737443537083
Position 1871: 0.001551895987831017
Position 2502: 0.0014873781866765706
Position 3184: 0.0013735951506652203
Position 9650: 0.001297547655360793
Position 1456: 0.0012826976649944915
Position 302: 0.0012418671045164621
Position 10160: 0.0010549092104961031
Position 9729: 0.0010381848096287826
Position 9160: 0.000919308979050037
Position 2405: 0.0008863941182352714
Position 10016: 0.0008574963038853874
Position 9758: 0.0008401953843319484
Position 10421: 0.0008210482292740904
Position 1366: 0.0008002116796387908
Position 10216: 0.0007866009949719507
Position 9148: 0.0007021135605626301
Position 309: 0.0006363519104047687
Position 9176: 0.0006247792319955886
Position 9366: 0.0005762665092208118
Position 9383: 0.0005659360507244237
Position 8761: 0.000534519534766008
Position 1215: 0.00052963139821887
Position 9881: 0.0005290408969242656
Position 371: 0.000493479888646511
Position 9616: 0.0004745039294180299
Position 2402: 0.00046140588608407804
Position 9419: 0.0004106630520624862
Position 2378: 0.0003724972513964253
Position 4090: 0.0003261487404849163
Position 1324: 0.00031269526873181684
Position 4641: 0.00025944103547089495
Position 4645: 0.0002536535471855351
