Gene = MCM7
index = 823
Annotated 5SS: [ 677 1927 2352 2662 2918 3363 3800 4107 4327 4640 6167 6554 7768 8649]
Annotated 3SS: [1846 2186 2536 2736 3224 3649 3991 4194 4555 5772 6469 7598 8538 8806]
SMsplice 5SS: [ 677 1927 2352 2662 2918 3363 3800 4107 4327 4640 5838 6554 7768 8649]
SMsplice 3SS: [1846 2186 2536 2736 3224 3649 3991 4194 4555 5772 6469 7598 8538 8806]
top_k =  500
Partition function (log Z): 38.53576724092091

Sorted 5' Splice Sites (High to Low Probability):
Position 2662: 0.9936617069584577
Position 3800: 0.980512378079545
Position 4327: 0.9728499546320836
Position 4107: 0.9614226928588477
Position 4640: 0.9598894343469585
Position 1927: 0.9582310419498334
Position 7768: 0.9419704266767955
Position 8649: 0.9400457053785065
Position 5838: 0.9366602227907109
Position 2352: 0.9225790718432129
Position 2918: 0.9036649445178876
Position 6554: 0.863838650911932
Position 677: 0.7417636559853175
Position 3363: 0.4904210117577155
Position 8122: 0.45526202405242955
Position 3374: 0.4031054414918374
Position 8426: 0.24947051984414045
Position 1728: 0.15160468921330617
Position 892: 0.10310348862892563
Position 6567: 0.04360041649824785
Position 7703: 0.040800803684115754
Position 6230: 0.039269007973451016
Position 6167: 0.036440826475170204
Position 1943: 0.03402438239469143
Position 8364: 0.03139838742104867
Position 6573: 0.031077629467938267
Position 7959: 0.02734876223226299
Position 2822: 0.02733353381571834
Position 7928: 0.023485250853446875
Position 445: 0.02199457955238311
Position 6317: 0.0211972219361166
Position 4664: 0.01878512272642939
Position 2135: 0.014528114343808783
Position 8430: 0.013511303001093074
Position 470: 0.013409896901655963
Position 4400: 0.01065404523905541
Position 3098: 0.009977310202684003
Position 5890: 0.00958288176364558
Position 2816: 0.009456173492504794
Position 3791: 0.009215442397843858
Position 305: 0.008712105549789899
Position 3392: 0.008158526481665528
Position 7077: 0.007494281152142356
Position 7924: 0.007482503413484471
Position 1447: 0.0066946111142067825
Position 1911: 0.006610527377648938
Position 2275: 0.005834973790047774
Position 4291: 0.005087902859455694
Position 2359: 0.004900530075683735
Position 6195: 0.0046778377424220524
Position 8112: 0.004662169667726663
Position 8710: 0.004283602030310989
Position 3047: 0.004165024800126143
Position 7399: 0.0036128439309940233
Position 6376: 0.0036032326689570383
Position 5863: 0.003480815177029421
Position 8018: 0.003317627449692643
Position 5100: 0.0033137889533188707
Position 3753: 0.003245424684924592
Position 6633: 0.00317524471480286
Position 898: 0.0029751534296788506
Position 5952: 0.002934308660821136
Position 6113: 0.0028611507149518376
Position 4047: 0.002815637535830658
Position 17: 0.0026683310991574985
Position 6202: 0.002163582184117183
Position 3794: 0.0019441381661920547
Position 6214: 0.0019353084028030645
Position 7520: 0.0018820702000071038
Position 1677: 0.001524292404200674
Position 741: 0.0015039324756250076
Position 2635: 0.0014652265833260262
Position 4475: 0.0014566927369560668
Position 2615: 0.0014548924079081284
Position 783: 0.0013434276997982002
Position 6422: 0.0012804343080624692
Position 8127: 0.0012012035857492348
Position 5488: 0.0011750483869912651
Position 5703: 0.0011343567606567464
Position 4410: 0.0011136822279901987
Position 1442: 0.001054262386941662
Position 7046: 0.0010037166875465383
Position 1460: 0.0008780029800467124
Position 3478: 0.000741311650320432
Position 879: 0.0007336712282590269
Position 1191: 0.0007288685653407819
Position 4706: 0.0006709338078754931
Position 1397: 0.0006670128261959873
Position 2258: 0.0005669561284162718
Position 550: 0.0005654118710626786
Position 7417: 0.0005457621304205446
Position 2669: 0.0005306674732148462
Position 1316: 0.0005180946494059487
Position 3521: 0.0005075272633920676
Position 8259: 0.0005045189742499382
Position 3151: 0.00047587779796486333
Position 2336: 0.00046341685311249023
Position 739: 0.00042147015312276
Position 81: 0.0004141027551813949
Position 5144: 0.00039105643399234144
Position 157: 0.000390319902674924
Position 683: 0.00036132384733854865
Position 767: 0.0003425641016609677
Position 261: 0.00033703135741669786
Position 2867: 0.00033577193781467765
Position 2045: 0.0003356816767907598
Position 2687: 0.0003313143772345902
Position 2812: 0.0003118125203333079
Position 1070: 0.00030769237489947044
Position 2789: 0.00029963452190540774
Position 68: 0.0002973667691753454
Position 303: 0.0002970935058030514
Position 1923: 0.00028251500182969444
Position 521: 0.0002761761177752143
Position 5874: 0.0002664962232418476
Position 4644: 0.0002602163155207114
Position 8973: 0.00025843518806275884
Position 8358: 0.000254903326814242
Position 1045: 0.00023492735660368284
Position 1480: 0.00022989416776569458
Position 735: 0.0002205924630215811
Position 1562: 0.00022051251570695017
Position 2211: 0.00021462706941244788
Position 5243: 0.00019536226077401754
Position 4257: 0.00017064806435197928
Position 6615: 0.0001646927316830344
Position 5480: 0.0001627292683606993
Position 6906: 0.00015934363460346298
Position 1604: 0.00015899088129772644
Position 4404: 0.0001576475102130108
Position 5562: 0.00015547529220492307
Position 1474: 0.00014559235170552356
Position 2219: 0.00014556142119010373
Position 2108: 0.00013552379487858024
Position 846: 0.0001321622968662447
Position 7816: 0.00013098053383788394
Position 3302: 0.00012632491002631183
Position 2144: 0.00012042156500421791
Position 8304: 0.0001161090631110827
Position 3558: 0.00010924214713239029
Position 516: 0.00010525722549478983
Position 8107: 0.00010396066089475689
Position 1964: 9.921920750220735e-05
Position 4392: 9.354341474902817e-05
Position 4589: 8.538107162477762e-05
Position 2262: 7.876046343027198e-05
Position 3740: 7.752042711286414e-05
Position 2187: 7.728574867399245e-05
Position 1290: 7.248099873022588e-05
Position 906: 6.811558240711747e-05
Position 1186: 6.750734660816398e-05
Position 900: 6.642915447709602e-05
Position 2666: 6.467105825067438e-05
Position 914: 6.429856078273005e-05
Position 4355: 6.350326328867178e-05
Position 1161: 5.980169633809856e-05
Position 2161: 5.852776071881757e-05
Position 8009: 5.7683161577221895e-05
Position 1732: 5.76519747332735e-05
Position 7963: 5.695306379627639e-05
Position 240: 5.6233011988015454e-05
Position 6596: 5.203023420254849e-05
Position 2540: 5.1477080638404146e-05
Position 1306: 4.896475049916669e-05
Position 8771: 4.73720317423144e-05
Position 4284: 4.365349206884552e-05
Position 5485: 4.3537179029717056e-05
Position 2403: 4.343180240682931e-05
Position 5431: 4.3077588099256354e-05
Position 2886: 4.26923457311113e-05
Position 8264: 4.126638838325781e-05
Position 5083: 3.979722527654348e-05
Position 2356: 3.968408632037185e-05
Position 6295: 3.869967481318411e-05
Position 5656: 3.628337676145662e-05
Position 8901: 3.4000810049572314e-05
Position 2101: 2.840870693233563e-05
Position 187: 2.805234529793635e-05
Position 3967: 2.7989333332373384e-05
Position 4364: 2.683475346337225e-05
Position 8012: 2.6161576832023447e-05
Position 6: 2.4276755586860006e-05
Position 8578: 2.405562345625218e-05
Position 3367: 2.3046851378778643e-05
Position 8841: 2.2770661978666328e-05
Position 4949: 2.252989577820608e-05
Position 3781: 2.167661344829756e-05
Position 3465: 2.1557231366812093e-05
Position 3925: 1.9097349373042263e-05
Position 4301: 1.813728790436466e-05
Position 8034: 1.7418610980202875e-05
Position 775: 1.698966998880045e-05
Position 1184: 1.6520292972626866e-05
Position 2025: 1.5439541940840192e-05
Position 487: 1.514500221936363e-05
Position 2895: 1.5107614589531251e-05
Position 4712: 1.4166288416400518e-05
Position 2675: 1.376657645260444e-05
Position 5275: 1.2149920989829253e-05
Position 1371: 1.193347863518957e-05
Position 751: 1.1200565780084071e-05
Position 2094: 1.1112036460560136e-05
Position 5556: 1.0096436096067313e-05
Position 175: 9.741887447955085e-06
Position 1318: 9.676052372877777e-06
Position 1702: 9.45952740968823e-06
Position 2736: 8.618906226449291e-06
