Gene = CDC7
index = 336
Annotated 5SS: [   56   939  7045  7505 10798 11031 12415 13151 14105 14984 19387]
Annotated 3SS: [  760  6960  7368 10703 10887 12164 13054 13925 14900 19236 23147]
SMsplice 5SS: [   56  7045  7505 10798 11031 13151 14105 19387]
SMsplice 3SS: [ 6960  7398 10703 10887 12910 13925 19236 23147]
top_k =  500
Partition function (log Z): 2.850015325690788

Sorted 5' Splice Sites (High to Low Probability):
Position 11031: 0.9804478892514349
Position 19387: 0.9569030680960605
Position 7505: 0.9296576029660847
Position 10798: 0.9027069527243262
Position 7045: 0.8887354957511876
Position 939: 0.8321927365974128
Position 14105: 0.778084137036227
Position 13151: 0.7230728066866694
Position 56: 0.6647077625006133
Position 14984: 0.5507975166876863
Position 17725: 0.3491738744857629
Position 1169: 0.2235034216588853
Position 11570: 0.12251840318487159
Position 1812: 0.0994576256321909
Position 661: 0.09533244468806357
Position 18847: 0.08743249806778096
Position 12165: 0.07475039469937399
Position 70: 0.06747002843387648
Position 4966: 0.0359659182874211
Position 14692: 0.034701903662526436
Position 4377: 0.03146982184141426
Position 19142: 0.030657299333966145
Position 5217: 0.02559721515371712
Position 23217: 0.025295570960619723
Position 11981: 0.02437721077759114
Position 648: 0.020551916069819178
Position 12415: 0.02016516547803212
Position 20575: 0.019304251428243976
Position 2187: 0.018531283071054
Position 5634: 0.017268715662277407
Position 11104: 0.013986848953215055
Position 7192: 0.01068200190700566
Position 411: 0.010212435026703597
Position 630: 0.010097795154428704
Position 1142: 0.009666229475699426
Position 13179: 0.0091254292314667
Position 709: 0.008202816702798606
Position 18739: 0.008059234733988055
Position 7080: 0.006928224872067026
Position 538: 0.006852690840191565
Position 8387: 0.0066849815207247094
Position 590: 0.0065945747981814955
Position 20728: 0.005954228219070318
Position 13210: 0.0052152094848821945
Position 19963: 0.005141178626428313
Position 20610: 0.0046520114369979935
Position 23379: 0.004227699392267091
Position 12258: 0.0038910907932649917
Position 16630: 0.003727503922439863
Position 220: 0.0036246286823210325
Position 16403: 0.003489204264744773
Position 11035: 0.0034094421134088127
Position 2294: 0.0029587510366057856
Position 92: 0.002637253053857883
Position 396: 0.0022651438527989416
Position 22426: 0.0021562173325716445
Position 20570: 0.002141644917755899
Position 19902: 0.0020347912576967105
Position 19897: 0.0020208197725745496
Position 22099: 0.0018047335213724819
Position 10802: 0.0017421770831751947
Position 340: 0.0017053891909862078
