Gene = RP5-864K19.6
index = 1188
Annotated 5SS: [  171  8585 14041 14723]
Annotated 3SS: [ 8511 13991 14592 16887]
SMsplice 5SS: [  171  8585 14723]
SMsplice 3SS: [ 8511 14592 16887]
top_k =  500
Partition function (log Z): -9.548643161842412

Sorted 5' Splice Sites (High to Low Probability):
Position 171: 0.9850973228907034
Position 8585: 0.8311411576059621
Position 14723: 0.42673802671981614
Position 6825: 0.20242090447855524
Position 7451: 0.08491040487894334
Position 8008: 0.05972315648240843
Position 3220: 0.05752119168736637
Position 3182: 0.0549581051732738
Position 8069: 0.05208922359006283
Position 10329: 0.04844360045593164
Position 9012: 0.043587196673766856
Position 12957: 0.04199000998764549
Position 8544: 0.038272695460682245
Position 9030: 0.030984443103587223
Position 7842: 0.030149726617911744
Position 14041: 0.022365408610331178
Position 8992: 0.02086135637965698
Position 14282: 0.01129413101229836
Position 5693: 0.010405562878010277
Position 7655: 0.010074520085053695
Position 5747: 0.009399995973606568
Position 5864: 0.009170147500974734
Position 138: 0.008733659886832416
Position 10360: 0.008486308504067121
Position 7939: 0.007196526450029014
Position 122: 0.005804831509685393
Position 8606: 0.0053993360588908265
Position 1485: 0.005236456161242687
Position 2135: 0.004917926060192437
Position 14680: 0.004810641714225773
Position 4487: 0.004030231247455697
Position 8711: 0.003417204061346177
Position 14053: 0.0009225447807207254
Position 8758: 0.00036085271793595504
Position 8528: 0.0003080997121785331
Position 4930: 0.00020088598873200942
Position 251: 0.00019700965829815315
Position 4870: 0.00017182590626046296
Position 3003: 0.00016231551555904663
Position 2793: 0.00014776409482402972
Position 396: 0.00014596551134077296
Position 623: 0.00014369496827380972
Position 1081: 9.881191442531056e-05
Position 5842: 8.767414980375499e-05
Position 3184: 8.569573921458181e-05
Position 898: 6.749765603034731e-05
Position 2145: 3.601710148578749e-05
Position 538: 8.850183373666756e-06
Position 1462: 3.8151568120387475e-06
Position 3009: 2.8193596057331265e-06
Position 2167: 2.170348486534318e-06
Position 1673: 2.120070661347676e-06
Position 1143: 1.9428433321574426e-06
Position 532: 1.4140072510081816e-06
Position 1137: 1.2506765832290968e-06
Position 1653: 1.1148623527291786e-06
Position 429: 1.0445649624849036e-06
Position 410: 7.296923818312366e-07
Position 486: 7.278824610633035e-07
Position 1800: 6.442122591344157e-07
Position 2625: 6.403527024537037e-07
Position 1120: 4.385312010725411e-07
Position 2639: 3.532157501597771e-07
Position 2561: 3.2824332781831766e-07
Position 2224: 2.0541509919787815e-07
Position 1445: 1.7829950151602242e-07
Position 652: 1.4075593156414923e-07
Position 3144: 1.2231286375582671e-07
Position 2538: 8.9238650431117e-08
Position 177: 8.792784724914037e-08
Position 264: 6.611462658502669e-08
Position 522: 5.622247340272664e-08
Position 25: 3.4918679561548748e-09
Position 256: 2.808902846068137e-09
Position 668: 2.433234403532173e-09
Position 306: 2.1959840880523895e-09
Position 447: 1.704286481854326e-09
Position 210: 1.4578151942147242e-09
Position 696: 1.4024739454722733e-09
Position 662: 7.925558020980522e-10
Position 671: 4.6193625957956653e-10
Position 346: 2.5723178256547174e-10
Position 644: 1.8739320160986108e-10
Position 458: 1.3133840850121507e-10
Position 351: 1.2068108082733697e-10
Position 222: 9.43583111501497e-11
Position 175: 3.904807846650831e-11
Position 348: 2.8709928977652596e-11
Position 213: 2.6531717401645198e-11
Position 687: 1.564257028981692e-11
Position 189: 7.382752805606597e-12
Position 280: 6.6604828620610974e-12
Position 272: 4.513237149108814e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8511: 0.8800224745090613
Position 16887: 0.6545221248012361
Position 14592: 0.4284292396032775
Position 13991: 0.1453501476162516
Position 6677: 0.135440974799084
Position 12703: 0.08249495796099382
Position 7692: 0.07837436006277647
Position 8853: 0.0738504255436212
Position 7362: 0.07132602023058848
Position 10208: 0.06037663306540685
Position 6740: 0.05197118922554803
Position 3092: 0.04903052175244258
Position 2930: 0.046389793124379367
Position 16535: 0.04455312094151112
Position 14158: 0.03895796421754863
Position 7857: 0.03591700484229849
Position 15811: 0.032106377232770475
Position 8856: 0.030497933456620295
Position 16848: 0.02547323334529432
Position 10805: 0.022856938555572734
Position 7739: 0.018926367944203777
Position 7347: 0.013505217196677341
Position 5621: 0.012243551720549679
Position 7554: 0.011616841054444903
Position 5730: 0.0078793576950595
Position 7897: 0.00730319936062371
Position 7965: 0.006440561134733351
Position 3098: 0.0041914640966314535
Position 1206: 0.004186440961695128
Position 5624: 0.0038533134542561524
Position 15807: 0.0037871097487483015
Position 6657: 0.003736558471399449
Position 2952: 0.0035451561803491434
Position 5408: 0.0035152075434181818
Position 3143: 0.0034146030300167118
Position 8000: 0.003357604515025039
Position 6794: 0.003333627641804631
Position 6689: 0.003308864641760704
Position 2041: 0.0026766797607045887
Position 3002: 0.002474890240885006
Position 4297: 0.002457718288686501
Position 3118: 0.0020136912356182447
Position 15097: 0.0018221579768863934
Position 6543: 0.0017973021703401914
Position 6424: 0.0016150046472032163
Position 2030: 0.00160583602945583
Position 4264: 0.001590720732250815
Position 827: 0.0013710882050542487
Position 5478: 0.001324277250104909
Position 8652: 0.0011479985022678355
Position 11126: 0.001121308943994753
Position 7837: 0.0011075030382369962
Position 3094: 0.00108253799796838
Position 3070: 0.0009137956307914599
Position 6584: 0.0008939138054300981
Position 13699: 0.0008587907440665216
Position 13369: 0.0008390610383617481
Position 5746: 0.0008355366050619474
Position 12699: 0.0007115251251948632
Position 2114: 0.0006527853478015544
Position 10739: 0.0006333749422308481
Position 6601: 0.000631516786091753
Position 1362: 0.0004694520273124828
Position 1226: 0.00042199862384684927
Position 4686: 0.000395587157883595
Position 1365: 0.0003699815301343168
