Gene = PLPP1
index = 1038
Annotated 5SS: [   479  59752  67182  93200 109188]
Annotated 3SS: [ 59599  66900  93141 109010 109715]
SMsplice 5SS: [   479   6868  44091  56333  59752  67182  93200 109188]
SMsplice 3SS: [  6772  43935  56138  59599  66900  93141 109010 109715]
top_k =  500
Partition function (log Z): -51.33423032756708

Sorted 5' Splice Sites (High to Low Probability):
Position 6868: 0.7964914260845732
Position 7202: 0.7490180799200666
Position 479: 0.6549315997436472
Position 3858: 0.3405943819545302
Position 14953: 0.32082623363736584
Position 14880: 0.313541139825237
Position 3452: 0.2567029593019118
Position 444: 0.22930317197073072
Position 16401: 0.2189943286273736
Position 146: 0.16798676518502087
Position 217: 0.13028638824305205
Position 6116: 0.0889016277714657
Position 16301: 0.05416097019795987
Position 16323: 0.03418441884882044
Position 250: 0.023344756694773337
Position 685: 0.022883379491551795
Position 483: 0.015250021884233399
Position 15226: 0.011828525628330996
Position 3644: 0.01125561481106487
Position 204: 0.009311913313190699
Position 957: 0.00866793784747979
Position 497: 0.008108648462332904
Position 1376: 0.005378034346792525
Position 2763: 0.0020513326396679656
Position 561: 0.001866716649277159
Position 3653: 0.0017118629794083766
Position 5035: 0.0009407690476291841
Position 3648: 0.00035019807038816825
Position 266: 0.00029407650990967784
Position 46: 0.00025859461592528583
Position 84: 0.00021856472568166087
Position 782: 8.3106324365998e-05
Position 966: 4.573976748208572e-05
Position 804: 4.278254202873679e-05
Position 202: 4.223657029904712e-05
Position 510: 3.6825996562414995e-05
Position 899: 2.310899635377771e-05
Position 67: 1.2921409679669397e-05
Position 849: 1.2612108747144889e-05
Position 988: 1.2183469739926654e-05
Position 799: 6.499516798893778e-06
Position 2025: 2.2818403123101856e-06
Position 577: 2.1873714223871693e-06
Position 981: 1.683246482852624e-06
Position 131: 1.6814724956990893e-06
Position 313: 1.5874537622789149e-06
Position 969: 1.527395031875496e-06
Position 1055: 1.4362367713277958e-06
Position 1021: 8.315622079702027e-07
Position 508: 5.040807552745386e-07
Position 1040: 5.03176995503962e-07
Position 460: 3.887721013610536e-07
Position 670: 1.446555379314082e-07
Position 423: 1.019784945724386e-08
Position 385: 7.339718363615662e-09
Position 518: 5.853646595249997e-09
Position 471: 4.861043185915296e-09
Position 29: 3.350218099414314e-09
Position 563: 1.1637813957844979e-09
Position 326: 1.0940310028867223e-09
Position 448: 2.4687731535931833e-10
Position 565: 2.3972500124367636e-10
Position 469: 2.3923944154820296e-10
Position 587: 8.572201470347913e-12
Position 674: 6.3563761624383115e-12
Position 372: 6.802812682019327e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 6772: 0.7337117567045937
Position 7111: 0.3906978547260261
Position 7029: 0.3895511627806086
Position 16229: 0.38645958685424653
Position 14751: 0.3016875661557779
Position 17240: 0.30155464117827796
Position 3732: 0.2787473491438363
Position 14848: 0.2743899728811548
Position 380: 0.2550026879584951
Position 15309: 0.2251910750724599
Position 3229: 0.10709790041546492
Position 14705: 0.10019258496642877
Position 23714: 0.09411053630258809
Position 6041: 0.08934988996140864
Position 15305: 0.0534418890944552
Position 3774: 0.051544944468956834
Position 6745: 0.05069390413938328
Position 3187: 0.05058403938837065
Position 19957: 0.03906502909526552
Position 15901: 0.034483857545398414
Position 3368: 0.02906135509540891
Position 3232: 0.028745259834944078
Position 3365: 0.028425732152626348
Position 3548: 0.024260211711132202
Position 7456: 0.019467520285339632
Position 12857: 0.01325260478473085
Position 3151: 0.012977301663425509
Position 15327: 0.012834097830674072
Position 6851: 0.012521301120947072
Position 15139: 0.011828525628330996
Position 406: 0.009145635054311652
Position 8498: 0.009123363049857131
Position 1122: 0.005947163353485392
Position 7293: 0.005718726608479938
Position 10267: 0.004820164344318325
Position 8121: 0.002850821493190604
Position 584: 0.0027181341084729365
Position 7492: 0.0026560486095987793
Position 9089: 0.0025830831354775223
Position 13540: 0.0025759822595544353
Position 8746: 0.0025431127023668697
Position 2550: 0.002470587165965627
Position 9625: 0.0023128795339285037
Position 761: 0.002258658724802061
Position 1085: 0.0021048073621005347
Position 11496: 0.002068111802318747
Position 8001: 0.0016314963860448275
Position 8848: 0.0016252214527083205
Position 4522: 0.0015540278488283758
Position 638: 0.0011833350780244966
Position 11004: 0.001165326292453861
Position 11007: 0.001112563676239923
Position 385: 0.0010923531068064115
Position 4834: 0.0009407690476291836
Position 10317: 0.0008479032992071548
Position 10834: 0.0007919684839959756
Position 7811: 0.0005496371833945329
Position 7302: 0.000544280931958896
Position 3979: 0.0005145566148129651
Position 333: 0.0004740024615996763
Position 9665: 0.0004691052203551003
Position 4067: 0.000422599599568561
Position 617: 0.00034004370359627136
Position 807: 0.00033371431843997343
Position 7868: 0.0003169888441947714
Position 861: 0.0003129252876777383
Position 316: 0.00016265340109437472
Position 2641: 0.00012764186770294615
Position 1157: 0.00011236037105115165
Position 834: 8.738704104647357e-05
Position 1235: 8.649666525933866e-05
Position 6988: 8.184665616200928e-05
Position 358: 7.862339311975045e-05
Position 837: 5.2281687052087094e-05
Position 1102: 4.376430438707936e-05
Position 1694: 2.2748499913221028e-05
Position 1160: 2.1517735184137422e-05
Position 1310: 2.0539842619372783e-05
Position 535: 1.2728677464689154e-05
Position 307: 1.2314619521728866e-05
Position 809: 4.519543893278097e-07
Position 875: 3.312187806779998e-07
Position 772: 2.9392844130334415e-07
Position 555: 2.3375188617936198e-07
Position 272: 2.164450887532248e-07
Position 415: 1.8137292982252725e-07
Position 775: 1.3694946142503684e-07
Position 432: 7.06630518889197e-08
Position 540: 5.791529500213773e-08
Position 351: 5.006467867385902e-08
Position 527: 3.9375726356338866e-08
Position 878: 2.1221625530144077e-08
Position 906: 1.8675501776447787e-08
Position 417: 1.0020117362169534e-09
Position 622: 6.400635124085979e-10
Position 221: 3.8245869785135265e-10
Position 503: 6.258656618805526e-11
Position 226: 3.504067634337011e-11
Position 699: 3.1271123439712064e-11
Position 542: 2.6274368014873604e-11
Position 256: 2.15280676269552e-11
Position 127: 7.633689077653277e-12
Position 183: 1.400950474492785e-12
Position 160: 3.6792575739560547e-13
Position 145: 3.189457617082122e-13
Position 202: 2.6879529072541266e-13
Position 142: 1.7517801934287192e-13
Position 115: 1.3930671481155788e-14
Position 153: 1.2031797870085177e-16
