Gene = SSBP1
index = 1337
Annotated 5SS: [  90  870 3909 5381 5669 7264]
Annotated 3SS: [  802  3847  5239  5580  7174 11989]
SMsplice 5SS: [ 273  870 3775 3909 5381 5669 7264 7628]
SMsplice 3SS: [  802  3661  3847  5239  5580  7174  7525 11594]
top_k =  500
Partition function (log Z): 5.019503479475401

Sorted 5' Splice Sites (High to Low Probability):
Position 5669: 0.9918021695023975
Position 3909: 0.9529316575000156
Position 3775: 0.9356369204781808
Position 7264: 0.8965111821406337
Position 5381: 0.8123818020398519
Position 7628: 0.7423454740995008
Position 870: 0.5717569376891618
Position 273: 0.4901786023660934
Position 90: 0.4483669334095442
Position 2194: 0.3577838797427999
Position 3472: 0.18855095928388446
Position 678: 0.1502425281484995
Position 5031: 0.10645773634835304
Position 3478: 0.07593701725298728
Position 5148: 0.06850524555103374
Position 622: 0.055607956813203775
Position 6440: 0.04320216199378973
Position 1560: 0.039482888401646675
Position 3139: 0.03171097053759112
Position 624: 0.027159266956196214
Position 7667: 0.026557889588483593
Position 10873: 0.02624166175086919
Position 3981: 0.025939239841929525
Position 6234: 0.023015924490243814
Position 742: 0.02138935496579323
Position 3765: 0.01902175807171724
Position 9905: 0.0149351707564826
Position 1029: 0.014134382712043949
Position 11841: 0.01174157163836856
Position 3002: 0.010612216482886988
Position 8122: 0.010500090021461392
Position 379: 0.010281719061833228
Position 7660: 0.009319299019351144
Position 11186: 0.009282255261226011
Position 6201: 0.008718915231367544
Position 6188: 0.007741234881692728
Position 255: 0.006682797481473825
Position 824: 0.006089728023668619
Position 183: 0.006047232244461713
Position 77: 0.005355076413653434
Position 7843: 0.0051240633728587065
Position 5797: 0.0041905566555103515
Position 361: 0.0036790856017800628
Position 1077: 0.0033667492843061876
Position 2701: 0.003048549218733079
Position 2523: 0.002916231551659536
Position 299: 0.002611666497909695
Position 6484: 0.002583681952672439
Position 4186: 0.0025727499444083463
Position 2213: 0.0025489843938898615
Position 4294: 0.002513720038787055
Position 1065: 0.0024188522633327193
Position 161: 0.0019908516917443095
Position 3779: 0.0015004205476449291
Position 1861: 0.0014858730767213784
Position 400: 0.0012950363454697854
Position 5207: 0.0011522892926079788
Position 5296: 0.0011219822608937292
Position 767: 0.0011015350596527704
Position 173: 0.001086283027568665
Position 4834: 0.0008661945251510529
Position 6609: 0.0007161149996838107
Position 2736: 0.0006725923465380403
Position 674: 0.0004991474913093559
Position 372: 0.000483339653666657
Position 3097: 0.0004822321043606483
Position 2718: 0.0004016390213339649
Position 165: 0.0003936173935902655
Position 7936: 0.0003281883368943999
Position 5269: 0.0002976938762327917
Position 2527: 0.00029742739505612124
Position 1835: 0.0002492314357099916
Position 280: 0.0002429207857501087
Position 724: 0.00016867128442082778
Position 187: 0.00016155404748760752
Position 2692: 0.00015248427828351926
Position 5385: 0.00013990086672712002
Position 336: 9.783749515591577e-05
Position 3506: 9.496409756301957e-05
Position 595: 8.755753924860145e-05
Position 37: 8.599816231962097e-05
Position 320: 8.449103111727885e-05
Position 4958: 7.489472943657053e-05
Position 10403: 6.885954938016132e-05
Position 579: 6.782197126302343e-05
Position 452: 6.148954047845277e-05
Position 247: 5.5914008043305754e-05
Position 123: 4.9083246437592905e-05
Position 134: 4.4741100092844444e-05
Position 7601: 3.974338830547606e-05
Position 512: 3.653230024496079e-05
Position 664: 3.1468261469378705e-05
Position 223: 2.2654968245975954e-05
Position 544: 1.770604485197082e-05
Position 48: 1.697281590487037e-05
Position 467: 1.2163795373494323e-05
Position 85: 1.1336777865007874e-05
Position 258: 1.0183988487756838e-05
Position 900: 8.226992970953467e-06
Position 209: 6.146729063379711e-06
Position 1059: 5.346579703061091e-06
Position 151: 4.190705874927413e-06
Position 3947: 1.9787457830116903e-06
Position 131: 1.7185355476108696e-06
Position 880: 1.628709104013869e-06
Position 189: 1.1959483978566118e-06
Position 136: 8.037274865981367e-07
Position 3928: 5.835897156621325e-07
Position 392: 4.215737182004729e-07
Position 3913: 3.5184669600734187e-07
Position 3863: 2.8907890095108186e-07
Position 175: 1.7126527550395502e-07
Position 138: 6.261916047050748e-08
Position 181: 2.383977672087062e-08
Position 60: 2.3223859093933164e-09
Position 206: 1.5640230286523593e-10
Position 30: 8.95089872451708e-12
Position 282: 4.688963812934505e-12
Position 237: 6.75173416779301e-13
Position 301: 1.634604490031155e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3847: 0.9760186728640692
Position 5580: 0.9488332336232284
Position 3661: 0.8303234413468248
Position 7174: 0.8214214087875736
Position 5239: 0.6579144172917155
Position 802: 0.5939545116960749
Position 3427: 0.3690337459865137
Position 7525: 0.3636545416032977
Position 2078: 0.29897072702010297
Position 7575: 0.22644067131080112
Position 11594: 0.19361312965267202
Position 7471: 0.17512177562449052
Position 11989: 0.17163112779471604
Position 8044: 0.1372734988047746
Position 5295: 0.1270103841355142
Position 4923: 0.10725074305124822
Position 9093: 0.0918339439548283
Position 10494: 0.08601535430959359
Position 10555: 0.07740133930558223
Position 206: 0.0668764020432979
Position 499: 0.0560860372552301
Position 254: 0.0559011931066751
Position 11060: 0.05561443736578283
Position 9780: 0.05272198474755551
Position 5000: 0.05124781804536343
Position 5506: 0.04667531215759157
Position 5069: 0.042914908384413926
Position 6985: 0.040856942398952774
Position 10952: 0.03842629011771236
Position 11713: 0.03527321636050812
Position 10359: 0.034543686122211134
Position 1993: 0.028953687845600026
Position 186: 0.026999999690021956
Position 6293: 0.02131748036999012
Position 10098: 0.020620942316134157
Position 237: 0.019482254634777544
Position 2024: 0.018967348753097236
Position 1430: 0.017943281367944652
Position 3747: 0.01743102485405657
Position 6072: 0.01684867001256706
Position 6361: 0.016613486261220525
Position 2988: 0.016556740486625945
Position 11185: 0.016371653718582357
Position 6075: 0.014062304121799665
Position 7194: 0.013776543431886995
Position 7744: 0.013629267338969799
Position 7582: 0.01190545593870322
Position 1365: 0.011476997322679918
Position 2054: 0.010134970412438465
Position 7129: 0.00969708887696127
Position 11640: 0.009232036228106724
Position 7724: 0.009098160060723233
Position 6153: 0.008914441698285923
Position 2763: 0.008432155976579703
Position 7500: 0.00840813640022135
Position 2607: 0.007405587424018069
Position 7019: 0.006851503057169433
Position 9089: 0.006775110543195923
Position 3556: 0.006399923963860097
Position 7102: 0.0053278827643558485
Position 3048: 0.004787608733141357
Position 2872: 0.004383393346599642
Position 6221: 0.003850101214937479
Position 452: 0.003564407610705372
Position 11562: 0.003377198740569161
Position 2766: 0.0032589730054092656
Position 1479: 0.003097659460317218
Position 1199: 0.0030808990538376733
Position 529: 0.0030662734253551326
Position 3052: 0.0022562250173533797
Position 4021: 0.002252005622702885
Position 4039: 0.00221917392699813
Position 2095: 0.002189432632437271
Position 8064: 0.0021892102422986772
Position 7884: 0.0021882416096707566
Position 8040: 0.0021815031122842396
Position 10985: 0.002124080046899281
Position 1344: 0.0019242811036216583
Position 7720: 0.0016284265847101875
Position 6325: 0.0015251091379986585
Position 8661: 0.0014656499564215967
Position 533: 0.0013181580594683999
Position 4929: 0.0011928010813919481
Position 5332: 0.0011830654315795183
Position 2331: 0.0011754701906701534
Position 2350: 0.001144646244318314
Position 5034: 0.0011413576654916607
Position 1439: 0.0011315197218700209
Position 1723: 0.0010904271104721444
Position 10696: 0.0010762805054741588
Position 6176: 0.0009609844060379421
Position 449: 0.0007796112044176353
Position 479: 0.000703180092408006
Position 1909: 0.0006809268884995916
Position 1726: 0.0006446774019592261
Position 6125: 0.0006301574713222551
Position 585: 0.0006138636284084542
Position 952: 0.0006072863589731164
Position 7344: 0.0005838855294960115
Position 764: 0.0005462633867465948
Position 6077: 0.0005379187515645151
Position 2373: 0.00048761652873129916
Position 2081: 0.00043524152109713826
Position 7203: 0.0004050320403552816
Position 8115: 0.0004031429236961868
Position 613: 0.0003998345646242537
Position 2397: 0.0003994442929801121
Position 7935: 0.0003890156258237624
Position 9886: 0.00034263816876876435
Position 589: 0.00034032053968513124
Position 4907: 0.00033485383200045136
Position 3859: 0.000324774155116714
Position 4578: 0.0003014667075758654
Position 558: 0.00029438592738821465
Position 6249: 0.0002843238924057414
Position 1275: 0.0002824409584779867
Position 503: 0.0002544616848698559
Position 6944: 0.0002507750736994753
Position 7539: 0.000243321050770237
Position 4233: 0.00023444713825291236
Position 4200: 0.0002308255700755899
Position 4715: 0.00022677830944657054
Position 378: 0.00022431658105455962
Position 512: 0.0002119386728615735
Position 6224: 0.00019558914638490433
Position 278: 0.00019334157021900185
Position 7477: 0.00018814489253349726
Position 808: 0.00018427399711877572
Position 4450: 0.00016949947421805728
Position 1387: 0.00016197530380061994
Position 621: 0.00015314734558312092
Position 4105: 0.00015000359482403227
Position 10669: 0.00014760788979895157
Position 420: 0.00013716275026647834
Position 5116: 0.0001346070130786127
Position 6246: 0.00013437546218101324
Position 457: 0.00010815104467656208
Position 438: 0.0001039743794300993
Position 591: 0.0001034229881008919
Position 7592: 0.00010306014644187382
Position 6555: 0.00010062600691572191
Position 766: 9.696220310741668e-05
Position 7320: 9.445626865261277e-05
Position 526: 9.123251854233159e-05
Position 172: 9.065133937512716e-05
Position 644: 8.929918631834366e-05
Position 357: 8.898705987999431e-05
Position 476: 8.497193704175469e-05
Position 3975: 8.420136495683186e-05
Position 4718: 7.936184939367807e-05
Position 5611: 7.390370526820377e-05
Position 4886: 7.119755778007403e-05
Position 5794: 6.52645800143053e-05
Position 5476: 6.427599672893267e-05
Position 869: 4.80641513323292e-05
Position 351: 4.304184371030251e-05
Position 4795: 3.957830688423873e-05
Position 372: 3.6619852627320956e-05
Position 7422: 3.387813421885275e-05
Position 4652: 3.235600478676438e-05
Position 544: 3.187873477181447e-05
Position 724: 2.5280260755759367e-05
Position 7596: 2.1497635610724075e-05
Position 4554: 1.715387284587876e-05
Position 6879: 1.639952970087369e-05
Position 661: 1.6147492673316684e-05
Position 385: 1.5893239994767778e-05
Position 467: 1.5173049616443243e-05
Position 669: 6.9993607802533805e-06
Position 5455: 6.844387724135435e-06
Position 2437: 6.4816900157786655e-06
Position 640: 6.394303857712964e-06
Position 5740: 5.554302161976866e-06
Position 7374: 4.869415520235241e-06
Position 216: 3.4972152743106196e-06
Position 5631: 1.4993279670477143e-06
Position 5415: 1.4442850210945112e-06
Position 5998: 1.263297690878112e-06
Position 6095: 1.2022981477037405e-06
Position 2181: 5.290634168909978e-07
Position 3906: 3.557996207639558e-07
Position 5743: 3.473718103783448e-07
Position 5750: 2.6463311394540235e-07
Position 312: 1.7597061009963222e-07
Position 5666: 1.7326283551149277e-07
Position 648: 5.877597799173396e-08
Position 1006: 5.0833434236279254e-08
Position 4257: 8.675814529107293e-09
Position 4286: 5.454527325220187e-09
Position 7694: 4.864337309327215e-09
Position 361: 1.589577114280398e-11
Position 392: 4.060335816320852e-12
Position 123: 2.7228569919071503e-13
Position 119: 1.3122793026053207e-13
Position 102: 9.159825991519569e-14
