Gene = SMIM1
index = 1280
Annotated 5SS: [  54  394 2696]
Annotated 3SS: [ 274 2510 3006]
SMsplice 5SS: [394]
SMsplice 3SS: [2510]
top_k =  500
Partition function (log Z): -7.45547322949869

Sorted 5' Splice Sites (High to Low Probability):
Position 394: 0.9065386395158782
Position 54: 0.26476404529267417
Position 138: 0.17322221497779916
Position 2696: 0.13941048748751222
Position 35: 0.07101824301978833
Position 323: 0.054494779017585405
Position 2417: 0.03973461134465744
Position 2617: 0.030070085519924333
Position 1941: 0.02396943025116144
Position 1766: 0.021217018764188196
Position 1361: 0.018177533397872016
Position 1073: 0.014808541981175505
Position 95: 0.010744014980029745
Position 596: 0.009336366858248882
Position 2621: 0.008110947851906664
Position 868: 0.005832242362915389
Position 62: 0.005829946114663125
Position 1578: 0.005248250924293973
Position 1609: 0.004382542742166681
Position 385: 0.004016241223360883
Position 2138: 0.004015915464192643
Position 2300: 0.0025433725994263405
Position 1522: 0.0023770665159201553
Position 1410: 0.0021853599697193183
Position 941: 0.0018832118338151318
Position 1947: 0.0014365575205819946
Position 15: 0.00021222634923188328
Position 742: 0.00020610233428027336
Position 1943: 0.00014705078595097213
Position 46: 5.502685521686603e-05
Position 489: 5.4485096311405565e-05
Position 1618: 2.468973738483607e-05
Position 966: 1.0745645331359752e-05
Position 188: 5.608094115730734e-06
Position 103: 1.3453997214814398e-06
Position 256: 8.381709703901939e-07
Position 423: 6.72376318346206e-07
Position 644: 5.910413750480903e-07
Position 400: 1.1704432102708614e-07
Position 431: 1.0902222303237509e-07
Position 398: 5.691809778985559e-08
Position 284: 1.74374314915512e-08
Position 418: 4.537384358888393e-09
Position 628: 1.4801693011933242e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2510: 0.6195863549956067
Position 238: 0.3344027426890262
Position 3006: 0.1605714941669968
Position 274: 0.15632981755212805
Position 1863: 0.1359097492612943
Position 2387: 0.056769755401915256
Position 1577: 0.05098064209056712
Position 2899: 0.03742964407100098
Position 2576: 0.03439147314168216
Position 2026: 0.029163976661195787
Position 2927: 0.02212391905777328
Position 2460: 0.02037830245734837
Position 1332: 0.013599474453500873
Position 2749: 0.01352945711411473
Position 1210: 0.012699764507609382
Position 2695: 0.010406438242324267
Position 485: 0.010322349227599652
Position 812: 0.00852819017802278
Position 2896: 0.00677846766259296
Position 1309: 0.006232456014605066
Position 3016: 0.005773372888964295
Position 458: 0.005663722496039242
Position 1051: 0.005092353750995659
Position 2204: 0.004939689214377153
Position 889: 0.004902156511435239
Position 1458: 0.004498350152198321
Position 1031: 0.0038274450764123444
Position 2030: 0.0033740123578018598
Position 2990: 0.0029135388320077954
Position 2463: 0.0028865260801417937
Position 1830: 0.0027962602185549602
Position 772: 0.002727039857628799
Position 2101: 0.0026761480399608946
Position 1973: 0.002534393238026797
Position 2443: 0.0025100109287369
Position 1437: 0.00211591882733791
Position 734: 0.002043908914848746
Position 936: 0.0019182013720406214
Position 1241: 0.0018496685515373326
Position 2009: 0.0017922316758420755
Position 149: 0.0017436534831475558
Position 825: 0.0016589180890375765
Position 673: 0.0016432185564441168
Position 2555: 0.0016432046003118225
Position 299: 0.0016226774335473112
Position 3107: 0.0012244455317920858
Position 2212: 0.0010916737671847236
Position 214: 0.0009200178286519424
Position 478: 0.0007857330300415372
Position 1489: 0.0007378393575655969
Position 892: 0.000675358307144694
Position 1726: 0.0006021825829081015
Position 2941: 0.0005746878988725352
Position 3034: 0.0005626774503857126
Position 1905: 0.0005021332900727842
Position 363: 0.00047457716535132
Position 3052: 0.00043265831845497684
Position 322: 0.00036161336993235254
Position 242: 0.0003362614725848149
Position 1110: 0.0002311227199345511
Position 281: 0.00023008888342732864
Position 831: 0.00019489437365643702
Position 1186: 0.00016302287433126058
Position 957: 0.0001497376462100673
Position 766: 0.00014795702661671962
Position 340: 0.00011521291318087312
Position 1684: 7.939365796519416e-05
Position 834: 4.521849747719164e-05
Position 1245: 4.160595664700778e-05
Position 1206: 3.7056754560524264e-05
Position 973: 2.8165488073730478e-05
Position 513: 1.9096297659950275e-05
Position 697: 1.4342859882478326e-05
Position 488: 1.080767077746676e-05
Position 864: 4.176554799035258e-06
Position 1127: 2.9441456926227632e-06
Position 365: 2.937701918150882e-06
Position 495: 1.9243632880743136e-06
Position 1157: 1.4153537117931902e-06
Position 372: 8.052914315321143e-07
Position 379: 6.339368621125496e-07
Position 954: 5.772944181279789e-07
Position 782: 4.91212295074996e-07
Position 1269: 2.5099311844757113e-07
Position 677: 1.9258353042022283e-07
Position 596: 1.7838868520864713e-07
Position 428: 4.171776592982009e-08
Position 571: 3.3236712328810166e-08
Position 609: 2.1295887837947872e-08
Position 616: 1.5504019118081327e-08
Position 430: 8.677120737675277e-09
Position 527: 8.353069794007213e-09
Position 384: 8.176799756207713e-09
Position 398: 7.155375249170693e-09
Position 600: 4.518280744191151e-09
Position 580: 2.529596258889826e-09
Position 412: 1.2898176045020048e-09
Position 522: 9.82896340912573e-10
Position 505: 3.8813623780531527e-11
Position 83: 1.0395357952014553e-11
