Gene = EFCAB9
index = 486
Annotated 5SS: [ 137 5360 6571]
Annotated 3SS: [5210 6393 9041]
SMsplice 5SS: [ 137 5360]
SMsplice 3SS: [5210 6291]
top_k =  500
Partition function (log Z): -9.104961136195014

Sorted 5' Splice Sites (High to Low Probability):
Position 137: 0.915440260680642
Position 719: 0.5146745511986458
Position 1475: 0.3655007340609632
Position 6571: 0.1506148294405881
Position 2103: 0.11568016988060019
Position 3525: 0.06820820990307923
Position 5364: 0.02997378763418299
Position 1183: 0.029542785512203833
Position 1444: 0.027388740123473008
Position 6563: 0.02521644698803925
Position 2545: 0.01362077822061437
Position 811: 0.013210287616642873
Position 463: 0.011757283324176904
Position 1595: 0.010199558425238365
Position 5336: 0.009072684396549464
Position 67: 0.008443627754494766
Position 192: 0.008239386816535342
Position 964: 0.005057724768000464
Position 141: 0.004529188137917103
Position 664: 0.004213214685837817
Position 410: 0.0020257518171299636
Position 2482: 0.0019657185957086916
Position 1187: 0.001877849786500755
Position 3565: 0.001839487689823857
Position 30: 0.001535190316043254
Position 6127: 0.0014832929914180921
Position 1531: 0.0012503305132411915
Position 2129: 0.0010365620852527276
Position 371: 0.00084812945726659
Position 4587: 0.0008197162502048068
Position 76: 0.000755180792722074
Position 6417: 0.000693100620431046
Position 1134: 0.0006630746476491077
Position 1580: 0.0005060574564709733
Position 507: 0.0004738774926263004
Position 528: 0.0003462733019330387
Position 166: 0.0003451869905618149
Position 776: 0.00019638666847638248
Position 2146: 0.00016957128227348752
Position 323: 0.0001635487294821438
Position 155: 0.00011175235540500805
Position 279: 9.7322144683723e-05
Position 490: 9.468312512642421e-05
Position 532: 9.266095378415267e-05
Position 224: 4.5846148840335925e-05
Position 697: 3.5905088107597996e-05
Position 1351: 3.564999203031446e-05
Position 669: 3.4538526931377296e-05
Position 599: 2.9180358031032568e-05
Position 631: 2.9100064201299373e-05
Position 1106: 1.7776373806781492e-05
Position 178: 1.5532669174773993e-05
Position 442: 1.0267208073378428e-05
Position 355: 7.407892367102802e-06
Position 1464: 6.72648741432402e-06
Position 1408: 5.800363337806503e-06
Position 228: 5.064909095289832e-06
Position 112: 1.9982027986838728e-06
Position 190: 1.8588299235150485e-06
Position 373: 1.2357791859617033e-06
Position 27: 8.827827212190338e-07
Position 429: 7.688456186767965e-07
Position 505: 7.523176801533e-07
Position 401: 2.846260593732568e-07
Position 21: 3.474313702519481e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6291: 0.5130518430052391
Position 551: 0.4775783347312615
Position 2058: 0.41032001829114567
Position 1275: 0.3245291435955549
Position 9056: 0.11354705077824528
Position 1324: 0.06780952782258921
Position 5210: 0.051280726479792024
Position 9098: 0.039131663096176036
Position 3396: 0.03541220816227146
Position 7920: 0.025173048944587537
Position 6562: 0.023192339234779407
Position 3446: 0.02292512049757378
Position 6393: 0.020504911996066393
Position 1116: 0.01850578558741609
Position 5004: 0.017563959332602245
Position 248: 0.015267777484867818
Position 9041: 0.014473119195873935
Position 2234: 0.00939657688613125
Position 3503: 0.00917841761293417
Position 5503: 0.008643457441668657
Position 3743: 0.007508392610896964
Position 1464: 0.007507845409275069
Position 5257: 0.007304054045238855
Position 4381: 0.006811639937046891
Position 1505: 0.006539377098224351
Position 6648: 0.006319854117589349
Position 7509: 0.006082741059351542
Position 6525: 0.005907735600633046
Position 6299: 0.005898516086175206
Position 7798: 0.004886674411402869
Position 1165: 0.004772033001910412
Position 3271: 0.004717797545703626
Position 599: 0.0038946435408708496
Position 413: 0.0036039595350979797
Position 716: 0.0031647251417925557
Position 5631: 0.0028784367260686772
Position 6812: 0.0026383062024157296
Position 1397: 0.002483985530851383
Position 4465: 0.0023443955585437668
Position 8857: 0.0022417447118580343
Position 4009: 0.0021515886709726198
Position 899: 0.0019216967867382638
Position 3537: 0.0017447149371165652
Position 1048: 0.001686531507697347
Position 3850: 0.0016829080736086985
Position 5785: 0.0014832929914180947
Position 272: 0.0014769714437068895
Position 2011: 0.0014123891889254883
Position 557: 0.0013325873135941269
Position 2155: 0.0011902904960311976
Position 1215: 0.001135452374497641
Position 3719: 0.0010118038390978673
Position 2980: 0.001007240164397655
Position 2439: 0.001004411414423217
Position 1105: 0.0009072835869256502
Position 4914: 0.0009005385387031637
Position 3927: 0.0008164561377829933
Position 1361: 0.0007965821504449355
Position 1289: 0.0007226540479275239
Position 490: 0.0006940419123815713
Position 924: 0.000658346377942152
Position 5106: 0.0006553187589295749
Position 2467: 0.0006085854827452763
Position 3881: 0.0005816167376459783
Position 2959: 0.0005789801399931259
Position 462: 0.000531782735882284
Position 1277: 0.0005253918142946037
Position 2205: 0.0005061636710050212
Position 604: 0.00044498924395177406
Position 2388: 0.000432613081270307
Position 2385: 0.0003678734143312086
Position 1427: 0.00035978216257723434
Position 1042: 0.0003556345285393421
Position 624: 0.0003117810501435009
Position 890: 0.0002811603545548872
Position 532: 0.0002756991914463494
Position 321: 0.000261202281430122
Position 875: 0.00025811306794437883
Position 1084: 0.00022838736831884082
Position 581: 0.00020990271192567597
Position 415: 0.0001955251821882023
Position 2259: 0.00015877328010745518
Position 860: 0.00013908017739575317
Position 1069: 0.00012542699707974653
Position 1624: 0.00012438298651450228
Position 697: 0.00011935262730818933
Position 815: 0.00011798643974509668
Position 562: 0.00011066745306020123
Position 1471: 8.481492925587404e-05
Position 1329: 6.821582727811114e-05
Position 1680: 5.604420488055701e-05
Position 346: 3.9285895001492596e-05
Position 945: 3.8793650734185435e-05
Position 1087: 3.792888713113104e-05
Position 1249: 3.57595910227629e-05
Position 228: 3.429347493980735e-05
Position 751: 3.3103137678715845e-05
Position 437: 3.146761176015202e-05
Position 1126: 3.0314963374824716e-05
Position 2414: 3.0232136827313525e-05
Position 903: 2.4053033973919552e-05
Position 2481: 2.3658929289161413e-05
Position 2008: 2.0484776430127212e-05
Position 718: 1.1641918541131325e-05
Position 792: 1.1345617926011802e-05
Position 826: 9.361134936100119e-06
Position 370: 7.868308016235991e-06
Position 2332: 7.070249391239047e-06
Position 865: 7.040218411603849e-06
Position 797: 5.822153509942743e-06
Position 207: 4.75406346796865e-06
Position 614: 4.143886717500987e-06
Position 569: 2.2775294074239754e-06
Position 358: 1.8435999395153275e-06
Position 184: 1.7889125466393129e-06
Position 298: 1.4520195429645787e-06
Position 329: 3.989820970620134e-07
Position 213: 1.1830669273810183e-07
Position 611: 9.320065429731586e-08
Position 150: 8.252317412197613e-08
Position 505: 3.843317836436373e-08
Position 141: 3.2759052095710547e-08
Position 1436: 1.831714847435352e-08
Position 355: 1.3181448018462674e-08
Position 279: 9.640268342413765e-09
Position 739: 9.214730376517305e-09
Position 123: 8.083804117229937e-09
Position 423: 5.393756169198629e-09
Position 1430: 4.8592136550737564e-09
Position 723: 7.252443823941925e-11
Position 209: 2.486362943547549e-13
Position 196: 4.2992791947761206e-14
Position 91: 2.50942887612765e-17
