Gene = AKNA
index = 48
Annotated 5SS: [   49 13346 17940 20313 25967 26863 29846 32000 32702 34510 34812 36485
 37543 38481 43547 46682 47737 48543 50698 52397 52873]
Annotated 3SS: [12958 16872 20237 25809 26707 29785 31871 32493 34342 34610 36237 37435
 38268 43383 46504 47620 48395 50601 52279 52679 57098]
SMsplice 5SS: [   49 13051 13346 19322 20313 21371 24532 25757 25967 26206 26863 32000
 32702 34510 34697 36485 38481 43136 43547 46682 47737 48543 49954 50698
 52397]
SMsplice 3SS: [12958 13226 19223 20237 21238 24450 25619 25905 26155 26753 31871 32493
 34342 34610 36371 38313 42974 43383 46504 47620 48395 49799 50601 52279
 57098]
top_k =  500
Partition function (log Z): 31.88384193821615

Sorted 5' Splice Sites (High to Low Probability):
Position 36485: 0.983193862784677
Position 13051: 0.9769367524219987
Position 48543: 0.972420332276356
Position 25967: 0.970794876062998
Position 20313: 0.9692836198837714
Position 34510: 0.9673791128129602
Position 32000: 0.9635077055154699
Position 49: 0.9353707789710227
Position 43547: 0.9336676136513564
Position 32702: 0.9145384472378412
Position 38481: 0.9035423532640897
Position 19322: 0.8976982251440023
Position 13346: 0.8615590237382307
Position 26863: 0.8592436604861013
Position 34697: 0.8241664075023701
Position 25757: 0.8107384215747259
Position 50698: 0.7279802826568785
Position 46682: 0.665188283204529
Position 21371: 0.6625054707937885
Position 8573: 0.6607390143145274
Position 24532: 0.6164773108614913
Position 26206: 0.5999009802370265
Position 47737: 0.5893158496099976
Position 49954: 0.5507562077463017
Position 52397: 0.5375913923372267
Position 43136: 0.5338974359084234
Position 19969: 0.5073931859420157
Position 17033: 0.4794452340066848
Position 52873: 0.40494250942520127
Position 44957: 0.3689718739397228
Position 17027: 0.36711585155787896
Position 45209: 0.35702827610926646
Position 4911: 0.32896268039708265
Position 17940: 0.32154733427488547
Position 28621: 0.2864068396996548
Position 40543: 0.2760326563023075
Position 34277: 0.2578696214235253
Position 22904: 0.2205679384271389
Position 24538: 0.21529201324892158
Position 34812: 0.17538726383611236
Position 6546: 0.16906466255780894
Position 40089: 0.16386139789784313
Position 52467: 0.1533352783606945
Position 42346: 0.1492534592901601
Position 9207: 0.14391010781894834
Position 27451: 0.13786929174752194
Position 33916: 0.1288266276764765
Position 29846: 0.12132356650631353
Position 21390: 0.11501900368755939
Position 8565: 0.10808562879917248
Position 27333: 0.10105036565445091
Position 43046: 0.0936185950766561
Position 37543: 0.09029491505478508
Position 4349: 0.08962312033130568
Position 23513: 0.0835332803277136
Position 23533: 0.06978941305316452
Position 37351: 0.0697021123250854
Position 47543: 0.06652792601069435
Position 4951: 0.06651966294441893
Position 23493: 0.0659293537501661
Position 23474: 0.06523097806759645
Position 53495: 0.06201300415273749
Position 57379: 0.0608033612254432
Position 44213: 0.059955729329493127
Position 50201: 0.05960814866760287
Position 11948: 0.05929057759943729
Position 25699: 0.056133605373311884
Position 5893: 0.05516818347514645
Position 24562: 0.05154738731615658
Position 25: 0.051153368913549054
Position 25810: 0.04894384752246461
Position 57383: 0.045328577415368644
Position 1745: 0.04324507228447642
Position 8485: 0.04270971359081992
Position 54588: 0.04135062317819652
Position 52783: 0.04069492546248856
Position 6437: 0.04034616007940739
Position 25720: 0.039970157337132405
Position 5483: 0.03887137453561691
Position 44570: 0.037666845360377926
Position 43054: 0.037214659590482896
Position 49950: 0.0361730116866194
Position 54749: 0.03610623626336743
Position 26365: 0.035892978830374414
Position 3094: 0.03466188951626564
Position 54777: 0.03426186615886874
Position 24746: 0.034009595161161234
Position 24731: 0.03384122011898083
Position 36276: 0.03275655771676422
Position 24779: 0.031665589970932516
Position 24607: 0.03115342633960725
Position 32587: 0.030552257930945133
Position 7979: 0.029544603675110127
Position 47644: 0.029539287229227117
Position 20158: 0.028477708846922387
Position 23435: 0.026922044666269337
Position 49916: 0.02664155853002533
Position 48911: 0.025594180925084777
Position 35646: 0.02278375564663738
Position 20361: 0.022335795721736842
Position 52570: 0.021910374697158317
Position 46146: 0.021811743000418514
Position 33728: 0.020898833849905957
Position 54161: 0.019500024280554397
Position 3964: 0.019468163443089964
Position 48188: 0.019126519506016897
Position 48491: 0.01890040562824931
Position 37638: 0.01778854503649504
Position 36257: 0.01743071308786864
Position 5686: 0.017414350100872843
Position 23913: 0.017334223536484096
Position 19338: 0.016610158390514843
Position 6381: 0.015341249900887751
Position 35587: 0.014906348178000647
Position 8104: 0.014251976844587127
Position 20928: 0.013864011660645468
Position 34403: 0.01268356361886798
Position 24719: 0.012607537084937974
Position 33744: 0.012508537267914505
Position 24632: 0.012356627517051862
Position 24547: 0.012213284970457889
Position 34224: 0.011089110880080263
Position 47718: 0.010241499300443359
Position 35540: 0.01007019562209663
Position 21164: 0.009793334251594994
Position 53603: 0.00961619458463867
Position 24511: 0.009480718261107227
Position 53591: 0.0094479389714881
Position 24674: 0.009002505591540495
Position 25400: 0.00840950277348898
Position 46084: 0.007912675979806954
Position 25284: 0.006128718705122278
Position 49662: 0.0059481950464751856
Position 38682: 0.0059432162736250144
Position 50407: 0.00594243296722528
Position 5884: 0.00583899873535296
Position 154: 0.005512377562561784
Position 19423: 0.005494502888397026
Position 22670: 0.005336170146687839
Position 54: 0.005258317406029343
Position 47656: 0.005221793915405356
Position 34046: 0.004946621428457966
Position 4353: 0.004447134456458698
Position 53630: 0.0039928122521677815
Position 24601: 0.0038204665743535597
Position 50195: 0.0037800539406317836
Position 45095: 0.003773902155545836
Position 493: 0.003716635604555932
Position 57: 0.00338194677464717
