Gene = FPGT
index = 565
Annotated 5SS: [ 149 1620 3199]
Annotated 3SS: [1451 3105 6178]
SMsplice 5SS: [ 149 1620 3199]
SMsplice 3SS: [1451 3105 6178]
top_k =  500
Partition function (log Z): -4.055314172894989

Sorted 5' Splice Sites (High to Low Probability):
Position 3199: 0.9268350651659513
Position 149: 0.8826322185129545
Position 1620: 0.6432825059265821
Position 1634: 0.2762552670854436
Position 3457: 0.24047509114925092
Position 931: 0.22439873547679387
Position 6245: 0.1496497314425538
Position 3367: 0.13789256988377077
Position 4437: 0.08147960226466264
Position 215: 0.06469986135053712
Position 3645: 0.04712390187898095
Position 4064: 0.02310300704266228
Position 2607: 0.020068904868405315
Position 132: 0.009968824901535802
Position 5815: 0.009553969018290245
Position 59: 0.009437503678079379
Position 2266: 0.008013188519201188
Position 4812: 0.007768441340407157
Position 4161: 0.0054051284434654635
Position 195: 0.004628032586792694
Position 5035: 0.004497269280192063
Position 6045: 0.004039018847415482
Position 6434: 0.004000749825179125
Position 3019: 0.003640841235804799
Position 6381: 0.003000821090599449
Position 956: 0.0027938808678081434
Position 3583: 0.0026194013650285234
Position 1682: 0.002481093174519873
Position 555: 0.0023640903028040424
Position 6826: 0.0023611895880185215
Position 6285: 0.0022554937960139972
Position 3852: 0.0019381326611219783
Position 3425: 0.0018952286787790567
Position 1652: 0.001492411751497746
Position 94: 0.0011822577607192891
Position 1143: 0.0011365222236989303
Position 3908: 0.0009587814687402475
Position 5772: 0.0008541600889974475
Position 550: 0.0006588602917351069
Position 3596: 0.0006238721077142321
Position 2436: 0.0005261840943514482
Position 738: 0.000494697474727438
Position 677: 0.0004075431983190928
Position 414: 0.00040312564996621616
Position 1924: 0.0003411669463673729
Position 252: 0.00030647628819206236
Position 971: 0.000254565013374514
Position 944: 0.00025432618703900687
Position 1577: 0.00024017155347743482
Position 5125: 0.00023938819915925391
Position 774: 0.00023307499786447074
Position 2079: 0.00020772538374184428
Position 561: 0.00019495557229175787
Position 276: 0.00017388633711839241
Position 1048: 0.0001300093657138122
Position 1286: 0.00010800882849356432
Position 2648: 0.0001025651244054803
Position 574: 9.331549035698772e-05
Position 2617: 9.26907395690917e-05
Position 1540: 9.201900270338373e-05
Position 169: 6.989815290449992e-05
Position 658: 6.207454182358131e-05
Position 2622: 5.9481193041710196e-05
Position 37: 5.8439708723624195e-05
Position 409: 5.0289140653920564e-05
Position 935: 4.193797985943071e-05
Position 3204: 3.8839118835862746e-05
Position 3418: 3.783151445858011e-05
Position 779: 3.645864588248216e-05
Position 1150: 3.6247844899553356e-05
Position 478: 3.212460119514111e-05
Position 2161: 2.8319799061761123e-05
Position 3612: 2.5987119395431547e-05
Position 848: 2.4312578553929723e-05
Position 1046: 1.979028854821755e-05
Position 881: 1.5859549334380042e-05
Position 3461: 1.3775504073745705e-05
Position 237: 1.3315799803866857e-05
Position 536: 9.536927241506551e-06
Position 1016: 6.114078466156844e-06
Position 3364: 5.871802271567341e-06
Position 697: 8.159212428562997e-07
Position 565: 7.301126023091754e-07
Position 496: 6.203170925431485e-07
Position 443: 4.5024805591543195e-07
Position 360: 9.408886293177486e-09
Position 47: 5.150935534822595e-09
Position 300: 4.978862225510019e-09
Position 357: 4.1830146173412996e-09
Position 227: 8.021242311702964e-10
Position 205: 1.576189974267953e-10
Position 338: 1.1365918976462421e-10
Position 32: 8.434122895547611e-11
Position 319: 4.705224463074168e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3105: 0.9655633953635122
Position 1451: 0.8395572799966919
Position 6178: 0.8118149462507163
Position 3302: 0.23778171328360564
Position 3363: 0.09710522971916813
Position 4321: 0.07923431212070438
Position 6753: 0.0704927162805939
Position 867: 0.06857214479614958
Position 825: 0.05683977929410961
Position 3563: 0.05185317799757758
Position 8290: 0.04710871945650693
Position 1537: 0.04256119686170556
Position 697: 0.039151260148868064
Position 848: 0.035254089536533986
Position 3412: 0.02894562242788496
Position 6709: 0.024219414476990195
Position 1385: 0.023861676568861012
Position 7205: 0.020107712286362895
Position 4019: 0.019527751985522954
Position 7339: 0.01903841753360576
Position 8871: 0.015875531586985726
Position 2479: 0.013164008509791195
Position 5956: 0.01279950753700771
Position 6949: 0.012234283045724496
Position 4937: 0.010522133252691038
Position 1516: 0.010434768075648169
Position 6588: 0.009614819140973108
Position 6337: 0.00939486516262298
Position 5197: 0.008713189103560613
Position 3793: 0.008309483557262813
Position 6646: 0.0077028033334800294
Position 7945: 0.007431771896933738
Position 4636: 0.006724139554132012
Position 8409: 0.006678341134997849
Position 5581: 0.006126914592433597
Position 5542: 0.005433147475230905
Position 8805: 0.005204073909136315
Position 6862: 0.005000385914349303
Position 8770: 0.004469872047142798
Position 3569: 0.004414512915238671
Position 3258: 0.004140604333763283
Position 2482: 0.003927624234341764
Position 3745: 0.0032142074300500825
Position 1499: 0.002840565348258936
Position 2113: 0.002816260369236809
Position 3963: 0.0027881733809009914
Position 3595: 0.002776297842047152
