Gene = HMCES
index = 654
Annotated 5SS: [   66  1076 10158 11965 19696 23303]
Annotated 3SS: [  869 10013 11838 19513 23109 25748]
SMsplice 5SS: [   66 10158 11965]
SMsplice 3SS: [10013 11838 25748]
top_k =  500
Partition function (log Z): -13.705013020965522

Sorted 5' Splice Sites (High to Low Probability):
Position 10158: 0.8940337466400587
Position 11965: 0.7230483236327209
Position 1076: 0.6485595352536451
Position 66: 0.39130600443845925
Position 364: 0.30265496310613765
Position 3714: 0.23910181083768448
Position 14871: 0.12898092701688835
Position 372: 0.0898238147487721
Position 837: 0.07212187360526225
Position 43: 0.06393336953830406
Position 458: 0.05337501638701695
Position 4300: 0.05288922528153875
Position 24: 0.014335642540458235
Position 18256: 0.012696086210894852
Position 14334: 0.0069447847014531515
Position 204: 0.005368673018439583
Position 3674: 0.003870971095676231
Position 478: 0.0026696531881766758
Position 1003: 0.001774375708529473
Position 15970: 0.001320526524628824
Position 16103: 0.001198646701785465
Position 1142: 0.001167417539250777
Position 11571: 0.0010935619523758002
Position 11378: 0.0009720066409360059
Position 99: 0.0009091209025569386
Position 2241: 0.0004628169456248011
Position 3997: 0.0004280460328731854
Position 465: 0.000386598581439298
Position 2793: 0.0003484092611374743
Position 482: 0.00027635245503780144
Position 756: 0.0002552355288246051
Position 2670: 0.0002158606273191731
Position 93: 7.362974519025081e-05
Position 284: 6.184905394223537e-05
Position 780: 5.8671110581867984e-05
Position 870: 3.1314552642601995e-05
Position 685: 2.778179921268653e-05
Position 337: 1.943503795591766e-05
Position 589: 5.545253557537342e-06
Position 521: 4.899067715524886e-06
Position 2201: 1.9234075524367547e-06
Position 33: 2.701452559531837e-08
Position 1999: 1.6631892903197444e-08
Position 759: 1.107987896602669e-08
Position 1116: 1.0481661235694677e-08
Position 1137: 1.0287571697949254e-08
Position 535: 9.873754909182444e-09
Position 727: 8.14200544848248e-09
Position 859: 7.838683479405403e-09
Position 227: 4.198728483223468e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11838: 0.5330742088855385
Position 10013: 0.4293964086493774
Position 869: 0.32047233633328
Position 924: 0.29684596083663145
Position 9995: 0.2652652400073755
Position 17200: 0.2579700558617244
Position 25748: 0.24197208385010707
Position 9965: 0.19983557221503032
Position 14754: 0.13978358621479886
Position 11878: 0.12262390275578937
Position 3642: 0.12173320382983144
Position 3581: 0.10608676763675164
Position 11875: 0.08874762676759802
Position 18371: 0.07746446643860981
Position 21208: 0.061456741306100654
Position 18946: 0.055261623185201225
Position 17949: 0.03896878675196123
Position 17241: 0.03517674116306178
Position 4093: 0.032317537456249774
Position 21504: 0.03185541480452474
Position 16997: 0.017575437036060723
Position 14775: 0.017222009183295684
Position 12076: 0.015038275196218866
Position 14147: 0.013456101974457952
Position 955: 0.013356147063037166
Position 12049: 0.013315216900838716
Position 3540: 0.011626724812276112
Position 20836: 0.009931716318265683
Position 19760: 0.009707181622473006
Position 16035: 0.00958455688116138
Position 19513: 0.009030204732422576
Position 12675: 0.008106855387437495
Position 926: 0.008043367937676899
Position 15863: 0.007812068545956353
Position 4197: 0.007786615566139467
Position 4219: 0.006743713192508781
Position 12511: 0.006472043566358568
Position 12492: 0.006158530080649672
Position 14750: 0.005729257736996491
Position 4169: 0.004023146439210223
Position 12876: 0.003964057510912318
Position 15297: 0.003756824104390317
Position 18517: 0.0034837335768494455
Position 14399: 0.0030981565768278137
Position 3500: 0.002541628266872453
Position 14237: 0.002193243154064622
