Gene = DPT
index = 468
Annotated 5SS: [  395 15044 28248]
Annotated 3SS: [14917 28139 32648]
SMsplice 5SS: [  395  9453  9742 10681 15044 20551 28248]
SMsplice 3SS: [ 9369  9553 10551 14917 20455 28139 32648]
top_k =  500
Partition function (log Z): -2.287824981017053

Sorted 5' Splice Sites (High to Low Probability):
Position 15044: 0.9809481317215019
Position 395: 0.9610318762445983
Position 28248: 0.9551595865372581
Position 10681: 0.9454460944911992
Position 20551: 0.7715880904336561
Position 9453: 0.7049912249079153
Position 22994: 0.5791882973952831
Position 9742: 0.47455992840499156
Position 18556: 0.3660966183014706
Position 8315: 0.35748481447904745
Position 25897: 0.19320201600762132
Position 11188: 0.18194662684789586
Position 28951: 0.15141788221124464
Position 8308: 0.14426094826704713
Position 20178: 0.14421741403790442
Position 9469: 0.11131313263085292
Position 13267: 0.09923874587262765
Position 13890: 0.09403964087172766
Position 9500: 0.08195385933567706
Position 14677: 0.07552388219073367
Position 19105: 0.06789764696408272
Position 18304: 0.06721462134576334
Position 9913: 0.0641630772502753
Position 9732: 0.05309017900834449
Position 14064: 0.050696096244544374
Position 13439: 0.048191736778442185
Position 32841: 0.041515647647247585
Position 9509: 0.03163545074651578
Position 9115: 0.031575933983259225
Position 10988: 0.029984630690748686
Position 20574: 0.026408817602077233
Position 40: 0.02427681290142423
Position 25962: 0.023767406230075536
Position 16650: 0.021558745872392638
Position 737: 0.02122415237586874
Position 2315: 0.020652708715424704
Position 15386: 0.019945755490441336
Position 28557: 0.01862119121479778
Position 9140: 0.018163133593879856
Position 16646: 0.017367792937488472
Position 6075: 0.01699433326129341
Position 200: 0.016707966209406375
Position 17615: 0.015690660158444298
Position 17608: 0.014894148840485169
Position 4909: 0.014673525207444318
Position 17646: 0.013698115854157495
Position 3283: 0.0136646450625268
Position 10246: 0.012981367938731923
Position 15118: 0.011195300573836185
Position 21366: 0.011070564106046227
Position 2389: 0.009664324015361273
Position 2759: 0.008384483870816244
Position 15026: 0.007823981913314987
Position 16164: 0.007208801068742571
Position 252: 0.006944333701231775
Position 3674: 0.006270027445924289
Position 22236: 0.006037871344945279
Position 6866: 0.004545487388379614
Position 16930: 0.004368195217104292
Position 19866: 0.004045503746017969
Position 9504: 0.0038528549444161657
Position 9450: 0.003765800024183593
Position 18012: 0.003602606848805089
Position 12248: 0.003438143833576857
Position 20600: 0.0032460565219920526
Position 11200: 0.003042417891102807
Position 16519: 0.0027793650438126837
Position 11003: 0.0026721571102193034
Position 11567: 0.0026152399931945063
Position 19843: 0.0020720381244688697
Position 10065: 0.001913396658172999
Position 362: 0.0012233111533729117
Position 17161: 0.000884773053352534
Position 17830: 0.0007790329214146567
Position 17733: 0.0007188192661050703
Position 111: 0.0006547713767242243
Position 9658: 0.0003268111175501531
Position 204: 0.0002742245123700066
Position 146: 0.000217147626884101
Position 679: 0.00020285739758177458
Position 2569: 0.0001937362440447815
Position 292: 0.00014526235015902627
Position 10758: 0.0001146650358314309
Position 15964: 6.4410138559905e-05
Position 176: 4.3441523278196225e-05
Position 19075: 3.5594492217168064e-05
Position 264: 3.0832742991010065e-05
Position 15476: 2.934699178834848e-05
Position 683: 1.4103187537167546e-05
Position 722: 9.594284233120952e-06
Position 17: 9.315464516708608e-06
Position 4466: 8.776839903861156e-06
Position 16761: 8.598777718074805e-06
Position 484: 6.762448548212111e-06
Position 15796: 6.038054105591552e-06
Position 14975: 5.569344412215039e-06
Position 2970: 4.994891294637977e-06
Position 16938: 4.415229819645849e-06
Position 16623: 3.82117065421489e-06
Position 15083: 3.290688835062395e-06
Position 68: 2.1588419169577816e-06
Position 60: 2.1047919214346697e-06
Position 2185: 2.068914141723908e-06
Position 1041: 1.3025932587054467e-06
Position 126: 7.47873301932909e-07
Position 356: 5.593966695131257e-07
Position 537: 3.383964567192688e-07
Position 236: 2.775846978915115e-07
