Gene = ATG3
index = 108
Annotated 5SS: [  507  3588  8684 11772 13431 17907 20161 23818 24229 25489 27695]
Annotated 3SS: [ 3545  8633 11700 13322 17856 20078 23782 24072 25360 27625 29182]
SMsplice 5SS: [  507 11772 13431 20161 24229]
SMsplice 3SS: [11700 13322 20078 24072 27625]
top_k =  500
Partition function (log Z): 4.266282695999358

Sorted 5' Splice Sites (High to Low Probability):
Position 13431: 0.9998023627715321
Position 24229: 0.9968966730860475
Position 20161: 0.9939548870585517
Position 11772: 0.8889374045607338
Position 507: 0.6391884318506927
Position 3588: 0.524840500069097
Position 12139: 0.49993200674551097
Position 23818: 0.4279773349596233
Position 25489: 0.425007063811856
Position 13133: 0.41377179689073346
Position 763: 0.33554347602772855
Position 12811: 0.31068925883216436
Position 118: 0.2260543318900863
Position 17907: 0.16684399302749062
Position 14196: 0.1612604775203106
Position 16704: 0.11336525083720517
Position 16692: 0.0885199753614672
Position 27711: 0.08690301216869326
Position 11813: 0.0772340574242762
Position 20660: 0.055415122321238235
Position 23398: 0.0540974486378105
Position 1568: 0.04965151188101277
Position 23524: 0.047692523335210325
Position 124: 0.0435297531209594
Position 26796: 0.04339238253078608
Position 27707: 0.04320770254872176
Position 26518: 0.03872288716362024
Position 27369: 0.03378716086276157
Position 199: 0.028696610094621523
Position 3940: 0.028640633138013228
Position 14905: 0.02823416981538267
Position 12000: 0.024732338299751556
Position 24490: 0.02225145452382419
Position 3893: 0.019818435713772807
Position 12444: 0.019003775016267065
Position 15666: 0.017519755452854648
Position 3378: 0.01661728740680356
Position 24606: 0.015430538485541807
Position 26119: 0.012889744329892474
Position 1326: 0.010720542915269703
Position 15662: 0.0094978944899158
Position 20835: 0.009206124406417137
Position 146: 0.009056546415261468
Position 1911: 0.008117247574454447
Position 25944: 0.008047794974301753
Position 2456: 0.007941517943600707
Position 1920: 0.007536543635436675
Position 20702: 0.007357452776504537
Position 24730: 0.00677912445001003
Position 2850: 0.006738942813647215
Position 20654: 0.006497462594563287
Position 1241: 0.0059807052217638965
Position 26553: 0.005637124505951918
Position 24602: 0.005052465448429812
Position 21887: 0.004812633317279254
Position 1836: 0.004160226388836175
Position 917: 0.004147753720400679
Position 20251: 0.003367291784643008
Position 13062: 0.00330351015786655
Position 11759: 0.0030464189048463883
Position 14181: 0.0022281728855329873
Position 25829: 0.002140311075092525
Position 16032: 0.001844142886451446
Position 45: 0.0017448655569012414
Position 22267: 0.0017293072209616212
Position 27930: 0.0016336511094267466
Position 604: 0.0014354535393737058
Position 314: 0.0011989971989651194
Position 2799: 0.0011942951692113476
Position 25895: 0.0011580476968552906
Position 20544: 0.0009843323942024323
Position 2113: 0.0008767921533782668
Position 15561: 0.0008638260941809037
Position 16327: 0.0008587033048383136
Position 13737: 0.0008403632070238392
Position 2994: 0.0008335196240509254
Position 1907: 0.0008258459728896928
Position 1339: 0.0007052671769460775
Position 9: 0.0006948416748947031
Position 23822: 0.0006567355040346852
Position 328: 0.0006192795195461653
Position 444: 0.0005983279933118079
Position 13895: 0.0005013971288609228
Position 23621: 0.0004903335550482502
Position 22215: 0.00045316600594435446
Position 1915: 0.00042996639907285386
Position 701: 0.00041013059698137295
Position 220: 0.0003970424870084985
Position 340: 0.0003706035303031977
Position 3336: 0.00034922601885454136
Position 3382: 0.0003356187796295573
Position 194: 0.0003278342414277464
Position 3390: 0.0003229559883071413
Position 14655: 0.00032002874799562023
Position 26167: 0.0003136418869882792
Position 14923: 0.00024350534509553118
