Gene = ASS1
index = 103
Annotated 5SS: [   67  7405  9445 13661 19239 21871 25976 26587 32033 34872 35521 44536
 50095 54642]
Annotated 3SS: [ 7294  9375 13471 19181 21795 25904 26555 31941 34786 35455 44403 49937
 54575 56046]
SMsplice 5SS: [   67  7405  9445 13661 21871 25976 26587 30561 32033 34872 35521 44536
 50095 53174 54642]
SMsplice 3SS: [ 7294  9375 13471 21795 25904 26555 30486 31941 34786 35455 44403 49937
 53021 54575 56046]
top_k =  500
Partition function (log Z): 19.37454959660947

Sorted 5' Splice Sites (High to Low Probability):
Position 21871: 0.9999127124511715
Position 35521: 0.9996856161491531
Position 32033: 0.9995170430441037
Position 50095: 0.9971348435757162
Position 34872: 0.9932308893793448
Position 9445: 0.9840054795865041
Position 67: 0.9687761441064067
Position 7405: 0.9681710653524004
Position 25976: 0.9213639613588243
Position 26587: 0.8220110765296557
Position 13661: 0.7834531421670188
Position 53174: 0.7544648959797284
Position 54642: 0.6611983322198325
Position 18445: 0.5273061121697523
Position 19239: 0.5256677544836813
Position 13358: 0.5212086442191136
Position 30561: 0.4507103443573095
Position 18732: 0.4115979949934954
Position 30727: 0.3648242985975592
Position 18756: 0.3298682142252973
Position 54692: 0.22820889932491153
Position 13633: 0.2164390855354669
Position 34295: 0.19991539390439178
Position 26349: 0.19911868488946846
Position 32454: 0.19254399173699466
Position 21610: 0.1812251749256888
Position 8751: 0.17759163960042493
Position 34306: 0.17521272900409574
Position 1036: 0.16512627487314588
Position 34716: 0.15449793858970418
Position 33807: 0.15018821159787377
Position 25213: 0.13224733599533897
Position 30249: 0.12424927001854091
Position 9585: 0.12121949795140109
Position 22328: 0.11164863945155372
Position 31879: 0.10900118379061256
Position 26423: 0.09848469901454285
Position 21465: 0.096053287254073
Position 6802: 0.08606938818635117
Position 5405: 0.06392116025351295
Position 25686: 0.05950261271873436
Position 6617: 0.057832245930077984
Position 655: 0.05639886666508742
Position 2615: 0.05611093040510127
Position 2606: 0.04523153483905404
Position 7638: 0.0431504159995745
Position 24294: 0.040297798282438596
Position 34009: 0.035631249074183455
Position 33155: 0.03536350422695759
Position 7866: 0.03411483996634905
Position 22602: 0.0327849056473982
Position 29546: 0.032091784708877594
Position 7212: 0.031581920370585576
Position 26632: 0.031393290161546995
Position 17661: 0.029590368984916036
Position 26661: 0.02599079205018427
Position 55120: 0.02552708805492041
Position 30810: 0.024293903002134618
Position 19556: 0.020804279187174278
Position 29163: 0.020155285631934285
Position 18750: 0.02010462952807033
Position 34313: 0.02007785764996975
Position 29540: 0.020073083330160432
Position 19194: 0.019397576214945367
Position 34299: 0.018199566428052063
Position 19526: 0.017499285930355806
Position 13973: 0.017206900112824886
Position 26483: 0.01603248771221613
Position 29856: 0.016008765479422888
Position 17893: 0.014558322496792819
Position 28109: 0.013956073860573893
Position 18475: 0.013837556013221123
Position 26399: 0.013689988882477369
Position 270: 0.013491378572432896
Position 10807: 0.013185052020623034
Position 16771: 0.012970720108664202
Position 2519: 0.012350714480412155
Position 34460: 0.0118862889365222
Position 8617: 0.011737210552313972
Position 32172: 0.011192896582730238
Position 3120: 0.011069249896235612
Position 11745: 0.01078236217395396
Position 12446: 0.010023534254876416
Position 2650: 0.010010329576886084
Position 30795: 0.00951569552169822
Position 33143: 0.009271752560906944
Position 54722: 0.009265151672647081
Position 12361: 0.009099795480636635
Position 10907: 0.008830301691622938
Position 5689: 0.00837903956757231
Position 9652: 0.007360208174484039
Position 25156: 0.007026998335046875
Position 34971: 0.006775905807223192
Position 1920: 0.006099832668430606
Position 8563: 0.005943551424137407
Position 26390: 0.005726703406304766
Position 6108: 0.005320282835449348
Position 8603: 0.0051734684586477305
Position 34326: 0.005170160987026575
Position 10861: 0.005014981112982565
Position 25513: 0.004982422767395653
Position 32282: 0.004627353926488661
Position 6673: 0.003960401260591799
Position 26629: 0.0037817044591920575
Position 8559: 0.003774599620345983
Position 29826: 0.0035379984211459355
Position 7021: 0.0033588865482810128
Position 11808: 0.0033286892830284706
Position 20824: 0.003070259567137891
Position 556: 0.0029403566646157065
Position 8404: 0.0029280615233626627
Position 8094: 0.0027074131184482817
Position 12484: 0.0026274858147385745
Position 329: 0.0020809355380442813
Position 29346: 0.001633121012875709
Position 8769: 0.0015629483407110373
Position 8621: 0.00154189556454222
Position 8518: 0.0014925259060565815
Position 8860: 0.0012460928809472317
Position 11404: 0.0011772504291385647
Position 13383: 0.0010922888204690636
Position 8296: 0.000948395472821908
Position 12406: 0.0008493146901057299
Position 8508: 0.000809649566175246
Position 11939: 0.0008022667818671923
Position 520: 0.0006863192264026604
Position 12472: 0.0006841245791711645
Position 9486: 0.0006401539175748415
Position 1633: 0.0005795760939774426
Position 26056: 0.0005788841996443499
Position 922: 0.0005450491627331701
Position 8003: 0.0005059799816334316
Position 5143: 0.000365715646696861
Position 2242: 0.0003579527764629832
Position 3457: 0.00034144182895741747
Position 13172: 0.0003412819530144994
Position 5276: 0.0003348620024854248
Position 2204: 0.0003227957564588915
Position 22612: 0.00032183087014964304
Position 3990: 0.00030515938333103043
Position 441: 0.00019541608821416792
Position 9562: 0.00018973077182252434
Position 24214: 0.00015315220889878232
Position 347: 0.00013520044274459699
Position 5667: 0.00012246202363374323
Position 3778: 0.00012165672678254428
